,Class,NER
13581,EVENT,台南大地震
6563,EVENT,進擊的校園全國漆彈大作戰
414,EVENT,水門案
13173,EVENT,華開幕式
9571,EVENT,第三屆高雄會展論壇
13837,EVENT,○二○六地震
6607,EVENT,五二○
13806,EVENT,祝福之舞
13160,EVENT,祭祀典禮
6614,EVENT,台南震災
2996,EVENT,民進黨第十六屆第一次臨時全國黨代表大會
2089,EVENT,木蘭聯賽
10115,EVENT,二０一七年生態交通全球盛典
2962,EVENT,民主進步黨第十六屆第一次臨時全國黨代表大會
13778,EVENT,印尼峇里島迎賓舞
455,EVENT,九州熊本強震
5228,EVENT,環境議題車體廣告徵選活動
10109,EVENT,三一一地震
4745,EVENT,小澤征 爾音樂祭
3354,EVENT,美麗島事件
13992,EVENT,文化觀光公車好好玩
12139,EVENT,促進日台經濟文化交流青年議員會
11407,EVENT,高雄國際旅展
4701,EVENT,全國漆彈大作戰第二波戰火
3607,EVENT,臨時案
9438,EVENT,二０一七生態交通全球盛典籌備委員會
13914,EVENT,槌球錦標賽
7625,EVENT,莫拉克八八風災
1021,EVENT,美濃福安菸葉輔導站整建工程
6369,EVENT,燕巢區社區公車永續經營公聽會
13212,EVENT,COP11蒙特婁氣候變遷大會
6268,EVENT,治安會報
12134,EVENT,五年前三一一東日本大震災
6858,EVENT,全國漆彈大賽開幕典禮
6853,EVENT,全國最大漆彈賽事
8812,EVENT,西灣飆浪體驗活動
10399,EVENT,高雄捷運
13150,EVENT,客庄十二大節慶
10056,EVENT,東京食品展
13576,EVENT,二二八
11850,EVENT,莫拉克
10824,EVENT,東京奧運
6222,EVENT,冠軍爭奪戰
577,EVENT,普度法會
2544,EVENT,扁案
6798,EVENT,大同福樂學堂
2301,EVENT,全國黨代表大會
12044,EVENT,東京國際食品展
12068,EVENT,法國巴黎食品展
13073,EVENT,美的總動員 －藝術家展覽會
2357,EVENT,二次世界大戰
12048,EVENT,德國科隆食品展
675,EVENT,幸福家庭、兒童嘉年華會
2390,EVENT,台灣國際扣件展
13005,EVENT,全國田徑錦標賽
2092,EVENT,木蘭足球聯賽
13591,EVENT,八八風災
2153,EVENT,木蘭女足聯賽
8560,EVENT,高雄旅展
8545,EVENT,台北旅展
9608,EVENT,二０一五金屬科技展
10898,EVENT,百座世運
2903,EVENT,一○五年度南區技職博覽會
5846,EVENT,大 魯閣草衙道
9622,EVENT,二０一六亞太肝臟醫學研討會
6314,EVENT,宋江陣頭大賽
4848,EVENT,樂活節
4853,EVENT,你愛水 我節水 歡慶兒童節
12984,EVENT,奧運
2139,EVENT,大專足球聯賽
12989,EVENT,里約奧運
12990,EVENT,全國運動會
9680,EVENT,國民小學運動會
6630,EVENT,二○一六禪淨共修祈福法會
10749,EVENT,二Ｏ一六六堆嘉年華活動
4961,EVENT,那瑪夏賞螢
4366,EVENT,台灣第一屆國際海事展
10944,EVENT,二○一六國際遊艇展
6966,EVENT,土銀七十載新春樂舞墨
9258,EVENT,第十一屆會員代表大會
167,EVENT,二次大戰
3996,EVENT,頒獎典禮
4007,EVENT,迎春宴
10541,EVENT,拉庫斯溪復興橋上游土石防治二 期工程
4363,EVENT,高雄國際海事船舶展暨國防工業展
7330,EVENT,三讀會
10558,EVENT,太平洋藝術節
4355,EVENT,千里錦繡-棉紙藝術撕畫展
4348,EVENT,千里錦繡─棉紙藝術撕畫展
6112,EVENT,龍潭現金案
4347,EVENT,議會藝術走廊
6453,EVENT,仁武嘉年華會
6119,EVENT,紅火案
10720,EVENT,大武山下的小奧運
10719,EVENT,第五十一屆六堆運動會
6416,EVENT,小營養午餐整合研討會
7443,EVENT,全國兒童才藝總決賽
10959,EVENT,國際同濟會二○一六亞太年會
10716,EVENT,六堆運動會
1530,EVENT,五二０
1193,EVENT,二零一六新加坡國際食 品展
1484,EVENT,小港沿海六里遷村推動小組
6028,EVENT,第二屆族語單詞競賽活動
12653,EVENT,大泉淨水場暨下游輸水工程
4389,EVENT,第一屆海事展
10643,EVENT,高雄市市長盃扯鈴 暨民俗體育錦標賽
4175,EVENT,亞太國際教育協會暨教育展
5547,EVENT,跟查理布朗旅行趣
4630,EVENT,一○五年南區技職教育博覽會
12704,EVENT,九二一
6075,EVENT,新聞夜總會
3862,EVENT,高雄環狀輕軌捷運建設第二階段統包工程
9387,EVENT,東沙太陽能光電系統啟用典禮
6472,EVENT,仁武學苑兒童肚皮舞
11732,EVENT,大河之舞
9066,EVENT,桃園燈會
9276,GPE,高雄市茄萣
5090,GPE,銅祭台
9245,GPE,印尼
5082,GPE,六龜大佛
4977,GPE,左營舊城
9280,GPE,新竹市
6621,GPE,澎湖
1461,GPE,新港
2284,GPE,中央
2115,GPE,南台灣
2342,GPE,日據
13103,GPE,甲昌
9281,GPE,基隆市
13354,GPE,北高雄
2380,GPE,台灣國
4967,GPE,崇德國
9226,GPE,嘉義市
1512,GPE,新北
12297,GPE,岡山魚市
8527,GPE,六合夜市
9231,GPE,新 加坡
8457,GPE,高雄市小港區
5463,GPE,旗山區鄉
2288,GPE,獨厚台
