,Class,NER
19467,EVENT,漢神百貨
4355,EVENT,千里錦繡-棉紙藝術撕畫展
6853,EVENT,全國最大漆彈賽事
17884,EVENT,全運會
21061,EVENT,南橫馬拉松賽
4348,EVENT,千里錦繡─棉紙藝術撕畫展
4347,EVENT,議會藝術走廊
6858,EVENT,全國漆彈大賽開幕典禮
17979,EVENT,全國黨員代表大會
21059,EVENT,南橫馬拉松活動
21048,EVENT,星光歡迎會
1530,EVENT,五二０
20059,EVENT,道教國際學術研討會
577,EVENT,普度法會
6966,EVENT,土銀七十載新春樂舞墨
4363,EVENT,高雄國際海事船舶展暨國防工業展
9680,EVENT,國民小學運動會
18191,EVENT,大林蒲西南瘋音樂祭
1484,EVENT,小港沿海六里遷村推動小組
20093,EVENT,宗教心靈改革 學術研討會
9622,EVENT,二０一六亞太肝臟醫學研討會
20095,EVENT,二０一五宗教生命關懷國際學術研討會
9608,EVENT,二０一五金屬科技展
9571,EVENT,第三屆高雄會展論壇
18268,EVENT,Ｏ二Ｏ六台南震災
22154,EVENT,風華再現•城市文化再生 新亮點
18321,EVENT,家庭微旅行親子野餐創意秀
7330,EVENT,三讀會
20112,EVENT,高雄七三一石化氣爆
18351,EVENT,九二一震災
7443,EVENT,全國兒童才藝總決賽
4175,EVENT,亞太國際教育協會暨教育展
4366,EVENT,台灣第一屆國際海事展
17787,EVENT,行政院災害防救專家諮詢委員會
12139,EVENT,促進日台經濟文化交流青年議員會
17358,EVENT,玫瑰花節
17404,EVENT,全國漆彈大作戰記者會
17409,EVENT,世大運
17424,EVENT,世運
23403,EVENT,高雄區農業改良場
10115,EVENT,二０一七年生態交通全球盛典
10109,EVENT,三一一地震
10056,EVENT,東京食品展
22864,EVENT,二二八紀念 音樂會
6563,EVENT,進擊的校園全國漆彈大作戰
21088,EVENT,馬拉松路跑
6607,EVENT,五二○
455,EVENT,九州熊本強震
6614,EVENT,台南震災
17572,EVENT,登革熱疫治會議
19857,EVENT,國際溜冰館
2544,EVENT,扁案
12134,EVENT,五年前三一一東日本大震災
17775,EVENT,中央災害防救會報第三十三次會議
17738,EVENT,二 ○○九世界運動會
23229,EVENT, 一日農夫體驗趣
6798,EVENT,大同福樂學堂
12068,EVENT,法國巴黎食品展
2903,EVENT,一○五年度南區技職博覽會
17732,EVENT,二○一七世大運
3354,EVENT,美麗島事件
20015,EVENT,院會
4389,EVENT,第一屆海事展
12044,EVENT,東京國際食品展
6630,EVENT,二○一六禪淨共修祈福法會
23327,EVENT,幸福年菜呷辦桌
22902,EVENT,台灣好玩卡
414,EVENT,水門案
9438,EVENT,二０一七生態交通全球盛典籌備委員會
14614,EVENT,太陽花學運
9258,EVENT,第十一屆會員代表大會
13591,EVENT,八八風災
1193,EVENT,二零一六新加坡國際食 品展
20256,EVENT,海燕颱風
12984,EVENT,奧運
13581,EVENT,台南大地震
13576,EVENT,二二八
18523,EVENT,祈福會
12989,EVENT,里約奧運
18600,EVENT,溫馨感謝卡活動
12990,EVENT,全國運動會
13005,EVENT,全國田徑錦標賽
8545,EVENT,台北旅展
3607,EVENT,臨時案
3862,EVENT,高雄環狀輕軌捷運建設第二階段統包工程
8560,EVENT,高雄旅展
22334,EVENT,中常會
13073,EVENT,美的總動員 －藝術家展覽會
9066,EVENT,桃園燈會
1021,EVENT,美濃福安菸葉輔導站整建工程
18770,EVENT,二○一六新春文化饗宴
13150,EVENT,客庄十二大節慶
20344,EVENT,道教嘉年華會
8812,EVENT,西灣飆浪體驗活動
18688,EVENT,○二○六震災優先處置事項研商會議
18690,EVENT,莫拉克風災
18706,EVENT,九二一地震
20417,EVENT,70週年慶
13160,EVENT,祭祀典禮
13173,EVENT,華開幕式
20260,EVENT,九二一大地震
13778,EVENT,印尼峇里島迎賓舞
13806,EVENT,祝福之舞
13837,EVENT,○二○六地震
14608,EVENT,高雄哈客嘉年華會
22945,EVENT,歲末送暖愛心關懷活動
14576,EVENT,美的總動員－藝術家展覽會
9387,EVENT,東沙太陽能光電系統啟用典禮
14526,EVENT,中華書道學會作品聯展
19030,EVENT,大立百貨
14460,EVENT,李科永紀念圖書館
19020,EVENT,高雄嘉年華
4007,EVENT,迎春宴
3996,EVENT,頒獎典禮
20838,EVENT,世界運動大會
20790,EVENT,蘇迪勒颱風
20168,EVENT,桃芝風災
