,Class,NER
167,EVENT,二次大戰
6563,EVENT,進擊的校園全國漆彈大作戰
414,EVENT,水門案
6222,EVENT,冠軍爭奪戰
6112,EVENT,龍潭現金案
2089,EVENT,木蘭聯賽
2903,EVENT,一○五年度南區技職博覽會
2301,EVENT,全國黨代表大會
3996,EVENT,頒獎典禮
6268,EVENT,治安會報
6798,EVENT,大同福樂學堂
5846,EVENT,大 魯閣草衙道
6314,EVENT,宋江陣頭大賽
6966,EVENT,土銀七十載新春樂舞墨
5547,EVENT,跟查理布朗旅行趣
4007,EVENT,迎春宴
4745,EVENT,小澤征 爾音樂祭
2092,EVENT,木蘭足球聯賽
1193,EVENT,二零一六新加坡國際食 品展
6630,EVENT,二○一六禪淨共修祈福法會
3607,EVENT,臨時案
4630,EVENT,一○五年南區技職教育博覽會
455,EVENT,九州熊本強震
2153,EVENT,木蘭女足聯賽
4701,EVENT,全國漆彈大作戰第二波戰火
4961,EVENT,那瑪夏賞螢
2996,EVENT,民進黨第十六屆第一次臨時全國黨代表大會
2139,EVENT,大專足球聯賽
7625,EVENT,莫拉克八八風災
6614,EVENT,台南震災
2962,EVENT,民主進步黨第十六屆第一次臨時全國黨代表大會
6607,EVENT,五二○
3862,EVENT,高雄環狀輕軌捷運建設第二階段統包工程
6119,EVENT,紅火案
3354,EVENT,美麗島事件
2544,EVENT,扁案
2357,EVENT,二次世界大戰
6075,EVENT,新聞夜總會
4363,EVENT,高雄國際海事船舶展暨國防工業展
6858,EVENT,全國漆彈大賽開幕典禮
4347,EVENT,議會藝術走廊
4366,EVENT,台灣第一屆國際海事展
6416,EVENT,小營養午餐整合研討會
1530,EVENT,五二０
6028,EVENT,第二屆族語單詞競賽活動
4175,EVENT,亞太國際教育協會暨教育展
4389,EVENT,第一屆海事展
4348,EVENT,千里錦繡─棉紙藝術撕畫展
1021,EVENT,美濃福安菸葉輔導站整建工程
7443,EVENT,全國兒童才藝總決賽
4848,EVENT,樂活節
6472,EVENT,仁武學苑兒童肚皮舞
6853,EVENT,全國最大漆彈賽事
675,EVENT,幸福家庭、兒童嘉年華會
577,EVENT,普度法會
4853,EVENT,你愛水 我節水 歡慶兒童節
5228,EVENT,環境議題車體廣告徵選活動
6369,EVENT,燕巢區社區公車永續經營公聽會
1484,EVENT,小港沿海六里遷村推動小組
6453,EVENT,仁武嘉年華會
2390,EVENT,台灣國際扣件展
7330,EVENT,三讀會
4355,EVENT,千里錦繡-棉紙藝術撕畫展
5920,GPE,湖內
5675,GPE,地扎根
6859,GPE,美國隊
2098,GPE,木蘭足球聯賽
5739,GPE,高雄市林園區
2115,GPE,南台灣
5882,GPE,高雄前鎮
894,GPE,高市
6866,GPE,日籍
1976,GPE, By 黃福鎮
5843,GPE,北京市
6877,GPE,英國
6885,GPE,台灣隊
5944,GPE,葉厝里
5939,GPE,太爺里
2016,GPE,全國
847,GPE,鼓山
833,GPE,旗津
4231,GPE,小港
6957,GPE,高 雄市
7195,GPE,左營眷村
2380,GPE,台灣國
7196,GPE,眷村
2396,GPE,路竹阿蓮
7220,GPE,左營
7243,GPE,高雄市眷村
7280,GPE,文化中心
2415,GPE,澳地利
5488,GPE,三民區
658,GPE,彰化縣長
2435,GPE,印度
643,GPE,田尾鄉
5463,GPE,旗山區鄉
2465,GPE,台 灣
634,GPE,彰化縣
5396,GPE,旗山區
1514,GPE,新北市
7194,GPE,左營自治新村
5673,GPE,城鄉
7185,GPE,兩岸
2342,GPE,日據
6968,GPE,臺中市
820,GPE,高雄亞洲
5669,GPE,駁二
5666,GPE,高縣
6983,GPE,花蓮縣
6988,GPE,宜蘭縣
2181,GPE,高雄市前鎮區
1972,GPE,縣市
2184,GPE,前鎮區
2243,GPE,北高勞
2284,GPE,中央
2288,GPE,獨厚台
776,GPE,亞洲
5580,GPE,澎湖縣
5578,GPE,馬公市
7106,GPE,高雄選區
2332,GPE,尼泊爾
760,GPE,苓雅
5990,GPE,屏山國
1053,GPE,林園
1002,GPE,美濃區
1574,GPE,桃園市
1348,GPE,小港區港
6360,GPE,瓊林里
1328,GPE,臺北市
6345,GPE,順賢宮
6320,GPE,內門
6311,GPE,高雄內門
6288,GPE,原東
1620,GPE,雲林縣
1629,GPE,台南縣市
1265,GPE,苗栗
1642,GPE,仁武區
1232,GPE,大林
6202,GPE,投縣埔里
6198,GPE,新北福營
6196,GPE,高市五福
1667,GPE,旗山
1558,GPE, 桃園市
1676,GPE,中山
6503,GPE,南投集集
6494,GPE,埔里地母廟
1519,GPE,雲林縣長
6428,GPE,大汕
6417,GPE,中洲
1461,GPE,新港
1523,GPE,北市
6440,GPE,台中市
6449,GPE,雙北市
1436,GPE,北高
1539,GPE,屏東
6464,GPE,仁武
6413,GPE,旗津區
1542,GPE,屏東縣
1412,GPE,中芸
6410,GPE,佛公國
6401,GPE,旗津國
6482,GPE,嘉義
6395,GPE,金 山
6368,GPE,燕巢區
1196,GPE,新加坡
6193,GPE,福營
6192,GPE,苗縣通霄
1067,GPE,大林蒲遷村
1064,GPE,楠梓區
6774,GPE,投縣埔
6795,GPE,桃市
6799,GPE,大同國
1050,GPE,大林浦
1039,GPE,前鎮
1037,GPE,德國魯爾
1812,GPE,媽祖
1813,GPE,福興宮
1028,GPE,高雄市議
6086,GPE,越方
1827,GPE,民雄
6046,GPE,臺南市
6044,GPE,那瑪夏區
6827,GPE,高雄市市中心
1006,GPE,美濃
1068,GPE,大林蒲
6760,GPE,南崁
6745,GPE,苗縣
6703,GPE,北投
1158,GPE,鳳山區
6187,GPE,桃市南崁
1712,GPE,南高雄
6619,GPE,馬祖
6621,GPE,澎湖
1715,GPE,草衙
1720,GPE,小港前鎮
6178,GPE,新北秀峰
1955,GPE,東京都
6177,GPE,五福
6147,GPE,埔里
1109,GPE,紅毛港
1766,GPE,遷村
1775,GPE,牛寮
6679,GPE,桃 市南崁
