,Class,NER
167,EVENT,二次大戰
73,GPE,九州熊本縣
79,GPE,中華民國
82,GPE,台南市
85,GPE,台北
86,GPE,台中
115,GPE,熊本縣市
126,GPE,熊本市
64,GPE,熊本縣
131,GPE,日方
163,GPE,泰國
166,GPE,越南
182,GPE,高雄左營
228,GPE,德國
290,GPE,高雄市仁武區
330,GPE,高雄縣
345,GPE,鳳山
151,GPE,緬甸
50,GPE,日本
349,GPE,苓雅區
39,GPE,台南
5,GPE,台灣
49,GPE,熊本
11,GPE,臺北國
13,GPE,高雄市
25,GPE,高雄
32,GPE,旅德
30,GPE,臺灣
102,LAW,高雄市壽山動物園認養辦法
7,LOC,嘉義 文化園區
304,NORP,仁武
197,NORP,高雄人
98,NORP,台灣
223,NORP,日商
57,NORP,日本
65,NORP,日本人
242,ORG,三菱東京日聯銀行
306,ORG,市黨部
202,ORG,國會
221,ORG,日月暘
63,ORG,Yahoo
224,ORG,東台精機
226,ORG,東台精機公司
8,ORG,故宮南院
230,ORG,市府
231,ORG,日商ＴＤＫ
234,ORG,台 灣
329,ORG,癌生物學系
243,ORG,日月光
260,ORG,交通局
271,ORG,台塑集團
274,ORG,台塑仁武廠
276,ORG,亦宛然掌中劇團
278,ORG,明華園歌仔戲團
320,ORG,陽明公衛所
282,ORG,台塑
283,ORG,台塑企業
285,ORG,明華園總團
318,ORG,陽明大學
311,ORG,高醫大
300,ORG,明華園戲劇總團
310,ORG,國民黨
303,ORG,紙風車劇團
309,ORG,陽明醫學系
261,ORG,高雄市政府交通局
51,ORG,外交部
35,ORG,衛武營
185,ORG,市議會
91,ORG,熊本縣政府
4,ORG,文化部
344,ORG,高雄阮綜合醫院
103,ORG,壽山動物園
105,ORG,中宇環保工程公司
107,ORG,高市府觀光局
109,ORG,一卡通票證公司
111,ORG,正興輪胎
340,ORG,公衛所
120,ORG,高市府
121,ORG,高雄銀行公庫部
123,ORG,高雄市政府社
188,ORG,民進黨
33,ORG,工程會
124,ORG,社會局
15,ORG,臺中國家歌劇院
180,ORG,中央
334,ORG,中研院生醫所
12,ORG,衛武國家藝術文化中心
337,ORG,哈佛大學公共衛生學院
160,ORG,美國農村發展組織
128,ORG,九州熊本震災
338,ORG,美國國家衛 生院
159,ORG,農業局
140,ORG,政府
139,ORG,熊本縣廳
134,ORG,高雄市政府社會局
14,ORG,兩廳院
307,ORG,北市衛生局
323,PERSON,黃柏霖
314,PERSON,陳宜民
326,PERSON,朱立倫
343,PERSON,劉景寬
335,PERSON,陳寶輝
327,PERSON,林國正
28,PERSON,洪孟啟
302,PERSON,許慧玉
80,PERSON,馬英九
100,PERSON,柯文哲
75,PERSON,陳菊
26,PERSON,衛武營藝術文化中心
157,PERSON,U Ba Myo Thein
70,PERSON,林佳龍
348,PERSON,陳皆興
175,PERSON,蔡復進
195,PERSON,林全
31,PERSON,顏久榮
246,PERSON,陳菊昨
277,PERSON,王永在
279,PERSON,明華園
280,PERSON,王詹樣
292,PERSON,沈英章
294,PERSON,孫翠鳳
295,PERSON,項羽
53,PERSON,賴清德
0,PERSON,簡文彬
