,Class,NER
6314,EVENT,宋江陣頭大賽
4355,EVENT,千里錦繡-棉紙藝術撕畫展
4701,EVENT,全國漆彈大作戰第二波戰火
4348,EVENT,千里錦繡─棉紙藝術撕畫展
4347,EVENT,議會藝術走廊
3354,EVENT,美麗島事件
2544,EVENT,扁案
167,EVENT,二次大戰
4363,EVENT,高雄國際海事船舶展暨國防工業展
6966,EVENT,土銀七十載新春樂舞墨
4630,EVENT,一○五年南區技職教育博覽會
2153,EVENT,木蘭女足聯賽
4745,EVENT,小澤征 爾音樂祭
4175,EVENT,亞太國際教育協會暨教育展
4961,EVENT,那瑪夏賞螢
675,EVENT,幸福家庭、兒童嘉年華會
6563,EVENT,進擊的校園全國漆彈大作戰
2139,EVENT,大專足球聯賽
7625,EVENT,莫拉克八八風災
4366,EVENT,台灣第一屆國際海事展
4389,EVENT,第一屆海事展
6416,EVENT,小營養午餐整合研討會
7330,EVENT,三讀會
6369,EVENT,燕巢區社區公車永續經營公聽會
2903,EVENT,一○五年度南區技職博覽會
5228,EVENT,環境議題車體廣告徵選活動
2962,EVENT,民主進步黨第十六屆第一次臨時全國黨代表大會
2089,EVENT,木蘭聯賽
5547,EVENT,跟查理布朗旅行趣
6453,EVENT,仁武嘉年華會
2092,EVENT,木蘭足球聯賽
6268,EVENT,治安會報
1021,EVENT,美濃福安菸葉輔導站整建工程
6472,EVENT,仁武學苑兒童肚皮舞
6222,EVENT,冠軍爭奪戰
7443,EVENT,全國兒童才藝總決賽
414,EVENT,水門案
2996,EVENT,民進黨第十六屆第一次臨時全國黨代表大會
6607,EVENT,五二○
455,EVENT,九州熊本強震
2357,EVENT,二次世界大戰
6075,EVENT,新聞夜總會
6028,EVENT,第二屆族語單詞競賽活動
4007,EVENT,迎春宴
3996,EVENT,頒獎典禮
4848,EVENT,樂活節
1530,EVENT,五二０
5846,EVENT,大 魯閣草衙道
2390,EVENT,台灣國際扣件展
1193,EVENT,二零一六新加坡國際食 品展
1484,EVENT,小港沿海六里遷村推動小組
6853,EVENT,全國最大漆彈賽事
6630,EVENT,二○一六禪淨共修祈福法會
3862,EVENT,高雄環狀輕軌捷運建設第二階段統包工程
6858,EVENT,全國漆彈大賽開幕典禮
6614,EVENT,台南震災
577,EVENT,普度法會
4853,EVENT,你愛水 我節水 歡慶兒童節
3607,EVENT,臨時案
6112,EVENT,龍潭現金案
6119,EVENT,紅火案
2301,EVENT,全國黨代表大會
6798,EVENT,大同福樂學堂
6464,GPE,仁武
4883,GPE,大樹區
2098,GPE,木蘭足球聯賽
5121,GPE,高雄市六龜區
4881,GPE,前金區
4895,GPE,新興區
2243,GPE,北高勞
6449,GPE,雙北市
6440,GPE,台中市
776,GPE,亞洲
6428,GPE,大汕
598,GPE,甲仙
2016,GPE,全國
833,GPE,旗津
4879,GPE,鹽埕區
5293,GPE,鳥松區鳥松里
6417,GPE,中洲
579,GPE,甲仙區
1976,GPE, By 黃福鎮
847,GPE,鼓山
1972,GPE,縣市
602,GPE,甲仙道
820,GPE,高雄亞洲
6482,GPE,嘉義
6645,GPE,台東
658,GPE,彰化縣長
4914,GPE,路竹區
4930,GPE,台北 市
2184,GPE,前鎮區
2181,GPE,高雄市前鎮區
4967,GPE,崇德國
4977,GPE,左營舊城
643,GPE,田尾鄉
5006,GPE,高雄城
2284,GPE,中央
5014,GPE,台南地震
6619,GPE,馬祖
4902,GPE,林園區
6621,GPE,澎湖
5016,GPE,長野
5019,GPE,長野縣茅野市
5022,GPE,台 南市
6494,GPE,埔里地母廟
760,GPE,苓雅
2288,GPE,獨厚台
634,GPE,彰化縣
2115,GPE,南台灣
4907,GPE,大寮區
5071,GPE,阿部
5082,GPE,六龜大佛
5090,GPE,銅祭台
6503,GPE,南投集集
6413,GPE,旗津區
7823,GPE,左營區明德國小
