,Class,NER
167,EVENT,二次大戰
675,EVENT,幸福家庭、兒童嘉年華會
577,EVENT,普度法會
455,EVENT,九州熊本強震
414,EVENT,水門案
602,GPE,甲仙道
73,GPE,九州熊本縣
79,GPE,中華民國
82,GPE,台南市
85,GPE,台北
86,GPE,台中
658,GPE,彰化縣長
368,GPE,高雄縣市
643,GPE,田尾鄉
166,GPE,越南
163,GPE,泰國
634,GPE,彰化縣
115,GPE,熊本縣市
151,GPE,緬甸
579,GPE,甲仙區
598,GPE,甲仙
126,GPE,熊本市
182,GPE,高雄左營
450,GPE,蘇炎城
64,GPE,熊本縣
131,GPE,日方
345,GPE,鳳山
25,GPE,高雄
11,GPE,臺北國
228,GPE,德國
349,GPE,苓雅區
354,GPE,苗栗縣
30,GPE,臺灣
330,GPE,高雄縣
356,GPE,台北市
760,GPE,苓雅
391,GPE,美國
39,GPE,台南
290,GPE,高雄市仁武區
49,GPE,熊本
50,GPE,日本
5,GPE,台灣
32,GPE,旅德
13,GPE,高雄市
102,LAW,高雄市壽山動物園認養辦法
653,LOC,彰南地區
7,LOC,嘉義 文化園區
755,LOC,海峽兩岸區
735,LOC,歐美
691,LOC,亞洲
197,NORP,高雄人
223,NORP,日商
606,NORP,道教
57,NORP,日本
724,NORP,陸商
726,NORP,中國
65,NORP,日本人
744,NORP,中資
730,NORP,台商
98,NORP,台灣
304,NORP,仁武
626,ORG,林務局
693,ORG,國際會議協會
387,ORG,福特
729,ORG,外貿協會
733,ORG,國貿局
344,ORG,高雄阮綜合醫院
338,ORG,美國國家衛 生院
337,ORG,哈佛大學公共衛生學院
334,ORG,中研院生醫所
734,ORG,市府經濟發展局
329,ORG,癌生物學系
320,ORG,陽明公衛所
318,ORG,陽明大學
311,ORG,高醫大
310,ORG,國民黨
309,ORG,陽明醫學系
340,ORG,公衛所
406,ORG,國防部長
687,ORG,文生局長
416,ORG,華盛頓
630,ORG,台灣陶笛藝術發展協會
631,ORG,彰化縣陶笛樂團
632,ORG,田尾鄉民代表會
564,ORG,高雄道德院
523,ORG,市政府
638,ORG,夢翔齊飛樂團
641,ORG,田尾國小
655,ORG,彰化縣育德國小
517,ORG,日本交流協會
511,ORG,高雄市政府
461,ORG,無黨團結聯盟
456,ORG,國民黨團
661,ORG,高雄市仙境陶笛重奏樂團
669,ORG,彰化縣陶笛聯盟學校
453,ORG,議會
451,ORG,團結聯盟
683,ORG,經發局
441,ORG,民進黨團
425,ORG,高雄市議會
413,ORG,民主黨
307,ORG,北市衛生局
761,ORG,市府工務局養工處
303,ORG,紙風車劇團
234,ORG,台 灣
231,ORG,日商ＴＤＫ
91,ORG,熊本縣政府
230,ORG,市府
226,ORG,東台精機公司
105,ORG,中宇環保工程公司
107,ORG,高市府觀光局
224,ORG,東台精機
221,ORG,日月暘
202,ORG,國會
109,ORG,一卡通票證公司
188,ORG,民進黨
242,ORG,三菱東京日聯銀行
111,ORG,正興輪胎
120,ORG,高市府
121,ORG,高雄銀行公庫部
123,ORG,高雄市政府社
124,ORG,社會局
128,ORG,九州熊本震災
134,ORG,高雄市政府社會局
139,ORG,熊本縣廳
140,ORG,政府
180,ORG,中央
159,ORG,農業局
306,ORG,市黨部
160,ORG,美國農村發展組織
185,ORG,市議會
243,ORG,日月光
103,ORG,壽山動物園
271,ORG,台塑集團
285,ORG,明華園總團
283,ORG,台塑企業
12,ORG,衛武國家藝術文化中心
282,ORG,台塑
33,ORG,工程會
35,ORG,衛武營
278,ORG,明華園歌仔戲團
51,ORG,外交部
276,ORG,亦宛然掌中劇團
274,ORG,台塑仁武廠
14,ORG,兩廳院
8,ORG,故宮南院
15,ORG,臺中國家歌劇院
261,ORG,高雄市政府交通局
63,ORG,Yahoo
260,ORG,交通局
300,ORG,明華園戲劇總團
4,ORG,文化部
752,PERSON,曾文生
540,PERSON,伊斯坦大．貝雅夫．正福
542,PERSON,康議長
583,PERSON,三清道祖
543,PERSON,高閔琳
548,PERSON,陳信瑜
550,PERSON,三清太乙
575,PERSON,崇仙亭
572,PERSON,清靜
557,PERSON,翁太明
565,PERSON,三清太
558,PERSON,鍾盛有
560,PERSON,甲仙天
157,PERSON,U Ba Myo Thein
75,PERSON,陳菊
633,PERSON,陳榮茂
610,PERSON, 奇
667,PERSON,劉淑芳
665,PERSON,林明裕
664,PERSON,許世昌
673,PERSON,鄭仁富
662,PERSON,陳君瑞
70,PERSON,林佳龍
681,PERSON,林武忠
80,PERSON,馬英九
100,PERSON,柯文哲
539,PERSON,陳導民
650,PERSON,林守政
646,PERSON,魏明谷
53,PERSON,賴清德
639,PERSON,陳若儀
710,PERSON,汪志冰
636,PERSON,陶笛家
672,PERSON,陳素月
31,PERSON,顏久榮
28,PERSON,洪孟啟
26,PERSON,衛武營藝術文化中心
536,PERSON,林芳如
514,PERSON,張豐藤
533,PERSON,李雨庭
431,PERSON,老布希
427,PERSON,福特
421,PERSON,陳水扁
419,PERSON,布希
412,PERSON,克林頓
402,PERSON,小英
401,PERSON,阿扁
400,PERSON,布希特
396,PERSON,蔡英文
392,PERSON,愛德華甘迺迪
246,PERSON,陳菊昨
389,PERSON,Iran-contra scandal
386,PERSON,full pardon
439,PERSON, Caspar W. Weinberger 
385,PERSON,尼克森
277,PERSON,王永在
343,PERSON,劉景寬
279,PERSON,明華園
280,PERSON,王詹樣
335,PERSON,陳寶輝
292,PERSON,沈英章
327,PERSON,林國正
326,PERSON,朱立倫
323,PERSON,黃柏霖
294,PERSON,孫翠鳳
295,PERSON,項羽
314,PERSON,陳宜民
302,PERSON,許慧玉
348,PERSON,陳皆興
535,PERSON,羅鼎城
440,PERSON,曾俊傑
447,PERSON,黃石龍
530,PERSON,陳明澤
529,PERSON,何權峰
528,PERSON,郭建盟
527,PERSON,俄鄧．殷艾
522,PERSON,李柏毅
518,PERSON,鄭光峰
175,PERSON,蔡復進
516,PERSON,邱俊憲
513,PERSON,陳慧文
