,Class,NER
50382,EVENT,阿里關平埔祭典
39201,EVENT,南橫馬拉松路跑活動
14294,EVENT,二二八事件
14308,EVENT,二二八慘案
14321,EVENT,二二八林宅血案
39255,EVENT,遷廠後周邊地區總體開發
14348,EVENT,高雄市二二八和平紀念活動
45556,EVENT,台灣主場最終戰
14351,EVENT,高屏地區二二八
28964,EVENT,茄萣地區登革熱防治工作慰勞餐會活動
14370,EVENT,林家血案
45544,EVENT,亞洲區資格賽
14460,EVENT,李科永紀念圖書館
29085,EVENT,觀光推介會
28678,EVENT,醫界大聯盟後援會成立大會
45389,EVENT,旗山廣福里說明會
14576,EVENT,美的總動員－藝術家展覽會
28419,EVENT,台灣高雄市長盃全國美容美髮造型技術競賽大會
14608,EVENT,高雄哈客嘉年華會
28410,EVENT,高雄市長盃全國美容美髮造型技術競賽
14614,EVENT,太陽花學運
28229,EVENT,典範教師公開授課暨入班觀課
4347,EVENT,議會藝術走廊
4348,EVENT,千里錦繡─棉紙藝術撕畫展
4355,EVENT,千里錦繡-棉紙藝術撕畫展
50349,EVENT,潭子底及石螺潭排水檢討案
7625,EVENT,莫拉克八八風災
14526,EVENT,中華書道學會作品聯展
39074,EVENT,高雄鐵路地 下化之整體規劃與未來發展
4175,EVENT,亞太國際教育協會暨教育展
45660,EVENT,國際當代海報展
49347,EVENT,寶玉里後援會成立大會
49351,EVENT,五甲關帝廟
30696,EVENT,高雄市登革熱疫情
45833,EVENT,台灣遊艇展
3996,EVENT,頒獎典禮
4007,EVENT,迎春宴
8560,EVENT,高雄旅展
8545,EVENT,台北旅展
30408,EVENT,二零一五 Formosa雕塑雙年展
30402,EVENT,Formosa雕塑雙年展
13576,EVENT,二二八
13581,EVENT,台南大地震
13591,EVENT,八八風災
49622,EVENT,社子島開發案
29721,EVENT,總統選舉
45753,EVENT,佛陀紀念館書展
13778,EVENT,印尼峇里島迎賓舞
13806,EVENT,祝福之舞
1530,EVENT,五二０
29588,EVENT,2016高雄愛Sharing夢時代跨年晚會
13837,EVENT,○二○六地震
45720,EVENT,二○一五國際書展暨蔬食博覽會
38658,EVENT,大阪藝術博覽會
13914,EVENT,槌球錦標賽
1484,EVENT,小港沿海六里遷村推動小組
38687,EVENT,博覽會
13992,EVENT,文化觀光公車好好玩
4363,EVENT,高雄國際海事船舶展暨國防工業展
4366,EVENT,台灣第一屆國際海事展
39719,EVENT,愛 第九屆二零一五、一六傳統與實驗書藝雙年展
1193,EVENT,二零一六新加坡國際食 品展
40438,EVENT,動物也瘋狂─二手玩具 交換市集暨分享童樂會
40496,EVENT,捍衛食安人權─搶救校園營養午餐大 作戰
44881,EVENT,國光石化運動
24463,EVENT,台灣國際遊艇展
24442,EVENT,台灣國際遊艇 展
4630,EVENT,一○五年南區技職教育博覽會
24235,EVENT,福蝶生態藝術冬令營
24229,EVENT,福蝶 生態藝術冬令營
15402,EVENT,美•山城馬拉松比賽
15407,EVENT,全國油畫比賽
24217,EVENT,趙評彩繪衣衫展
6966,EVENT,土銀七十載新春樂舞墨
15480,EVENT,創新荷蘭行動展
40839,EVENT,八八水災
15612,EVENT,二○一六高雄國際旅展
15619,EVENT,台北國際旅展
40900,EVENT,莫拉克颱風災
15805,EVENT,疏伐木ＤＩＹ生活傢俱
24071,EVENT,馬王政爭
15843,EVENT,波灣國際食品展
24003,EVENT,六台灣國際遊艇展
15846,EVENT,波灣食品展
6858,EVENT,全國漆彈大賽開幕典禮
6853,EVENT,全國最大漆彈賽事
23975,EVENT,環境影響評估審查委 員會第三十三次會議
4701,EVENT,全國漆彈大作戰第二波戰火
51080,EVENT,亞太盃國際纜繩滑水錦標賽
40436,EVENT,動物也瘋狂─二手玩具交換市集暨分享童樂會
37665,EVENT,愛老婆運動
24651,EVENT,春節送暖歲末 關懷活動
44964,EVENT,仁武區北屋排水整治工程
27989,EVENT,世運會
39726,EVENT,高美館
50366,EVENT,平埔祭典
50367,EVENT,小林平埔夜祭
50370,EVENT,頂荖濃平埔祭典
39764,EVENT,暖冬高屏溫泉之旅
39766,EVENT,四重溪溫泉季活動
27683,EVENT,第十五次工作會議
39775,EVENT,屏東四重溪溫泉季
39803,EVENT,當代藝術特展
4389,EVENT,第一屆海事展
50388,EVENT,平埔夜祭活動
39849,EVENT,國際身心障礙者日主軸活動
50395,EVENT,莫拉克颱風
7443,EVENT,全國兒童才藝總決賽
26718,EVENT,三一八太陽花學運
26589,EVENT,百工百業領袖後援會
26331,EVENT,彌陀國中校 舍新建工程
45089,EVENT,第十屆全國心智障礙者 親子運動大會
25837,EVENT,全國總動員
1021,EVENT,美濃福安菸葉輔導站整建工程
40133,EVENT,徐生明盃全國少棒錦標賽
25679,EVENT,三一八學運
25625,EVENT,立委選戰
7330,EVENT,三讀會
40335,EVENT,蘇迪樂颱風
24888,EVENT,運動健身．快樂人生－環山健行趣
24698,EVENT,春節送暖歲末關懷活動
13212,EVENT,COP11蒙特婁氣候變遷大會
13173,EVENT,華開幕式
13160,EVENT,祭祀典禮
10056,EVENT,東京食品展
35208,EVENT,二0一五 OPEN！RUN 氣球路跑
47873,EVENT,台灣民主變兒戲
33539,EVENT,一次世界大戰
35277,EVENT,RUN 氣球路跑
2390,EVENT,台灣國際扣件展
35452,EVENT,第九屆第二次會員大會
48001,EVENT,二○一五亞洲人才創新論壇
35510,EVENT,五里後援會造勢大會
11407,EVENT,高雄國際旅展
2357,EVENT,二次世界大戰
33522,EVENT,美國獨立革命
48154,EVENT,世足賽會外賽
35630,EVENT,高雄區原住民大 專青年心靈成長交流會
48170,EVENT,世界盃亞洲區會
2301,EVENT,全國黨代表大會
48193,EVENT,世界盃足球賽比賽
33419,EVENT,宗教與心靈改革研討會
3354,EVENT,美麗島事件
48194,EVENT,二○一八世足資格賽
48195,EVENT,臺灣主場最終戰記者會
33343,EVENT,二○一五宗教生命關懷國際學術研討會
9680,EVENT,國民小學運動會
35747,EVENT,二零二六亞運
9622,EVENT,二０一六亞太肝臟醫學研討會
33183,EVENT,登革熱疫情
9608,EVENT,二０一五金屬科技展
10109,EVENT,三一一地震
33108,EVENT,十大獻禮大祭典
35119,EVENT,美濃中庄景觀橋暨湧泉生活空間營造 落成啟用典禮
10115,EVENT,二０一七年生態交通全球盛典
47401,EVENT,高雄國際 食品展
10716,EVENT,六堆運動會
34669,EVENT,SARS
10719,EVENT,第五十一屆六堆運動會
10720,EVENT,大武山下的小奧運
2903,EVENT,一○五年度南區技職博覽會
34398,EVENT,宗教生命關懷國際學術研討會
10558,EVENT,太平洋藝術節
10749,EVENT,二Ｏ一六六堆嘉年華活動
10541,EVENT,拉庫斯溪復興橋上游土石防治二 期工程
34685,EVENT,二０一五海峽兩岸道教經典學術研討會
34300,EVENT,三十週年慶
10399,EVENT,高雄捷運
10824,EVENT,東京奧運
34252,EVENT,高雄市都會南區原住民老 人日間關懷站結業活動
10898,EVENT,百座世運
47673,EVENT,世界競速溜冰錦標賽
47689,EVENT,世界運動會
2962,EVENT,民主進步黨第十六屆第一次臨時全國黨代表大會
2544,EVENT,扁案
