,Class,NER
15480,EVENT,創新荷蘭行動展
37430,EVENT,灣利里與喬佑後援會成立大會
22945,EVENT,歲末送暖愛心關懷活動
22902,EVENT,台灣好玩卡
22864,EVENT,二二八紀念 音樂會
22857,EVENT,二二八影展
37477,EVENT,仁武競選總部成立大會
10056,EVENT,東京食品展
22845,EVENT,五月風暴
10109,EVENT,三一一地震
10115,EVENT,二０一七年生態交通全球盛典
22840,EVENT,大賽英雄 台灣新生
33419,EVENT,宗教與心靈改革研討會
22837,EVENT,二二八紀念音樂會
22762,EVENT,聯合發放愛 心園遊會
22666,EVENT,全國教育局長會議
10399,EVENT,高雄捷運
1530,EVENT,五二０
10541,EVENT,拉庫斯溪復興橋上游土石防治二 期工程
10558,EVENT,太平洋藝術節
22535,EVENT,漯底山國際青年商會
10643,EVENT,高雄市市長盃扯鈴 暨民俗體育錦標賽
10716,EVENT,六堆運動會
1484,EVENT,小港沿海六里遷村推動小組
10719,EVENT,第五十一屆六堆運動會
37665,EVENT,愛老婆運動
9680,EVENT,國民小學運動會
9622,EVENT,二０一六亞太肝臟醫學研討會
23229,EVENT, 一日農夫體驗趣
24229,EVENT,福蝶 生態藝術冬令營
36705,EVENT,小鎮老戲院的新生命
24217,EVENT,趙評彩繪衣衫展
2092,EVENT,木蘭足球聯賽
2089,EVENT,木蘭聯賽
36742,EVENT,反賄選陣線聯盟
8812,EVENT,西灣飆浪體驗活動
24071,EVENT,馬王政爭
24003,EVENT,六台灣國際遊艇展
36846,EVENT,軍宅案
36856,EVENT,全國中小學科學展覽會
23975,EVENT,環境影響評估審查委 員會第三十三次會議
9066,EVENT,桃園燈會
9258,EVENT,第十一屆會員代表大會
37166,EVENT,高雄世運會
9387,EVENT,東沙太陽能光電系統啟用典禮
9438,EVENT,二０一七生態交通全球盛典籌備委員會
37288,EVENT,高雄國際馬拉松
37295,EVENT,大鵬灣
23460,EVENT,二○一六全國第六十屆和家盃排球錦標賽
23451,EVENT,和家盃
23403,EVENT,高雄區農業改良場
23327,EVENT,幸福年菜呷辦桌
9571,EVENT,第三屆高雄會展論壇
9608,EVENT,二０一五金屬科技展
10720,EVENT,大武山下的小奧運
24235,EVENT,福蝶生態藝術冬令營
22334,EVENT,中常會
22154,EVENT,風華再現•城市文化再生 新亮點
39201,EVENT,南橫馬拉松路跑活動
39255,EVENT,遷廠後周邊地區總體開發
20260,EVENT,九二一大地震
20256,EVENT,海燕颱風
20190,EVENT,雅安大地震
20177,EVENT,安祈福大法會
20168,EVENT,桃芝風災
20112,EVENT,高雄七三一石化氣爆
20095,EVENT,二０一五宗教生命關懷國際學術研討會
20093,EVENT,宗教心靈改革 學術研討會
20059,EVENT,道教國際學術研討會
20344,EVENT,道教嘉年華會
20015,EVENT,院會
12653,EVENT,大泉淨水場暨下游輸水工程
19778,EVENT,總統大選
12704,EVENT,九二一
19661,EVENT,南台大地震
19574,EVENT,七三一石化氣爆
39719,EVENT,愛 第九屆二零一五、一六傳統與實驗書藝雙年展
39726,EVENT,高美館
19467,EVENT,漢神百貨
675,EVENT,幸福家庭、兒童嘉年華會
19377,EVENT,土壤液化及老舊建物耐震補強協商會議
12984,EVENT,奧運
19857,EVENT,國際溜冰館
39074,EVENT,高雄鐵路地 下化之整體規劃與未來發展
20417,EVENT,70週年慶
12139,EVENT,促進日台經濟文化交流青年議員會
10824,EVENT,東京奧運
10898,EVENT,百座世運
10944,EVENT,二○一六國際遊艇展
10959,EVENT,國際同濟會二○一六亞太年會
21599,EVENT,寶來之美全國油畫比賽
21593,EVENT,立院民進 黨黨團會議
1193,EVENT,二零一六新加坡國際食 品展
11407,EVENT,高雄國際旅展
21272,EVENT,春節花卉展
21266,EVENT,美術北三路住宅大樓新建工程
21088,EVENT,馬拉松路跑
21061,EVENT,南橫馬拉松賽
21059,EVENT,南橫馬拉松活動
38658,EVENT,大阪藝術博覽會
21048,EVENT,星光歡迎會
11732,EVENT,大河之舞
38687,EVENT,博覽會
20838,EVENT,世界運動大會
20790,EVENT,蘇迪勒颱風
11850,EVENT,莫拉克
1021,EVENT,美濃福安菸葉輔導站整建工程
12044,EVENT,東京國際食品展
12048,EVENT,德國科隆食品展
12068,EVENT,法國巴黎食品展
12134,EVENT,五年前三一一東日本大震災
10749,EVENT,二Ｏ一六六堆嘉年華活動
8560,EVENT,高雄旅展
8545,EVENT,台北旅展
24442,EVENT,台灣國際遊艇 展
32030,EVENT,清庄事件
32019,EVENT,清 庄事件
31784,EVENT,ＰＡＲＴＹ
5547,EVENT,跟查理布朗旅行趣
31630,EVENT,宗教聯誼會
3862,EVENT,高雄環狀輕軌捷運建設第二階段統包工程
31597,EVENT,世界宗教和平大會
31382,EVENT,相約澄清湖幸福花園音樂會
