,Class,NER
13462,EVENT,520
12043,EVENT,鐽震案
21490,EVENT,中共第十九次全國代表大會
24100,EVENT,台大校務會議
15029,EVENT,東亞青年運動會
228,EVENT,馬習會
963,EVENT,美國經濟復甦
15045,EVENT,世大運
15067,EVENT,亞運
29053,EVENT,台灣演習
11061,EVENT,319
11020,EVENT,台南地震
21756,EVENT,慶富案
21801,EVENT,慶富弊案
10553,EVENT,五二○
25080,EVENT,中美貿易大戰
9909,EVENT,911
15801,EVENT,遼寧團事件
15812,EVENT,SARS 
8376,EVENT,康芮颱風
16489,EVENT,元大個資案
16468,EVENT, ATM 被盜案
9580,EVENT, 911
13449,EVENT, 520
2295,EVENT, 9 大公股銀行會議
16083,EVENT,文革
12083,EVENT, 326 爆料
28299,EVENT,凡那比颱風
11357,EVENT,臺南地震
29125,EVENT,台海演習
4712,EVENT,第二次世界大戰
93,EVENT,亞洲盃
4198,EVENT, BOT 案
5056,EVENT,奧運
14101,EVENT,第三百三十九
1497,EVENT,第十四案
22907,EVENT,永豐金弊案
12502,EVENT,六四
5050,EVENT,亞銀年會
4868,EVENT,台灣颱風
23202,EVENT,二二八
20330,EVENT,中國抗戰
9900,GPE,以色列
9824,GPE,敘利亞
23190,GPE,媚日
23150,GPE,南非
9584,GPE,老美
28712,GPE,瑞士
23142,GPE,東德
9300,GPE,古巴
23140,GPE,西德
9274,GPE,中華
25335,GPE,巴黎
9205,GPE,中華人民共和國
13276,GPE,宜蘭
1427,GPE,三重
8933,GPE,新北
9813,GPE,土耳其
27983,GPE,伊利諾州
23235,GPE,廈門
10247,GPE,南京
12465,GPE,北港
11930,GPE,肯亞
12474,GPE,福建平潭
11897,GPE,大陸廣州
11882,GPE,陸方
11674,GPE,巴拿馬
28410,GPE,屏東縣
23329,GPE,福州
1924,GPE,臺北市
8882,GPE,希臘
1664,GPE,越南
24667,GPE,芬蘭
28451,GPE,恆春
11032,GPE,台南縣
10823,GPE,俄羅斯
10618,GPE,基亞
12282,GPE,龍潭
27992,GPE,美國芝加哥
24522,GPE,斯里蘭卡
25462,GPE,成都
28683,GPE,墨西哥
25496,GPE,梵蒂岡
5995,GPE,台港
27620,GPE,海地
5974,GPE,台滬
5894,GPE,馬英九
5651,GPE,俄國
5600,GPE,匈牙利
5529,GPE,桃園
5467,GPE,桃園市
2936,GPE,埃及
5457,GPE,桃園縣政府
5310,GPE,馬來西亞
5284,GPE,泰國
5219,GPE,台澎金馬
6150,GPE,深圳
5215,GPE,台東
5104,GPE,台澎
27558,GPE,新竹
5085,GPE,中國台北
5065,GPE,澳洲
4866,GPE,林口
4838,GPE,新北市
4785,GPE,新竹市
4777,GPE,瑞芳
4775,GPE,台灣省
4293,GPE,福建金門
4014,GPE,大直
3726,GPE,矽谷
3671,GPE,臺北
5126,GPE,中華台北
25489,GPE,梵諦岡
26474,GPE,名古屋
6347,GPE,瑞典
25563,GPE,台獨共和國
8662,GPE,菲律賓
25601,GPE,中南
2320,GPE,橫濱
2322,GPE,福島
8401,GPE,台南
27730,GPE,剛果
8393,GPE,加拿大
8382,GPE,美方
2378,GPE,金門
2394,GPE,馬祖
27729,GPE,馬尼拉
2440,GPE,澎湖
26460,GPE,沖繩
8140,GPE,高雄市
8111,GPE,雲林縣
8084,GPE,崑山
8038,GPE,平潭
27697,GPE,太子港
2572,GPE,法國
27687,GPE,蘇州
7031,GPE,廣州
6997,GPE,高雄
6978,GPE,澳門
6662,GPE,荷蘭
6359,GPE,北歐丹麥
27629,GPE,杭州
2750,GPE,南韓
8118,GPE,苗栗縣
8579,GPE,台南市
3660,GPE,波士頓
23012,GPE,威斯康辛
299,GPE,屏東
17663,GPE,北韓
29039,GPE,深澳
337,GPE,西藏
346,GPE,台北
17101,GPE,臺股
353,GPE,北捷日
16751,GPE,嘉義市
379,GPE,兩岸
382,GPE,香港
22045,GPE,東瀛
396,GPE,英國
431,GPE,日本
451,GPE,漢城
18096,GPE,臺南
466,GPE,淮南
517,GPE,德國
519,GPE,中方
16293,GPE,台灣、南韓
542,GPE,盧森堡
550,GPE,新加坡
563,GPE,中華民國
22211,GPE,宜蘭縣
22229,GPE,宜蘭縣長
569,GPE,倫敦
595,GPE,吳壽山
16029,GPE,臺灣共和國
22297,GPE,慶富
15904,GPE,雲林
15884,GPE,日內瓦
494,GPE,昆山
15858,GPE,大陸遼寧
18126,GPE,嘉義
18212,GPE,基隆
20711,GPE,威斯康辛州
9,GPE,中國大陸
11,GPE,上海
13,GPE,中國
14,GPE,台灣
20944,GPE,香港籍
20511,GPE,漳州
20314,GPE,台獨
26,GPE,美國
37,GPE,福建
41,GPE,大陸
21142,GPE,義大利
21184,GPE,民國
21282,GPE,中國香港
21551,GPE,紐約
29203,GPE,薩爾瓦多
21358,GPE,中華臺北
19513,GPE,中華民
29120,GPE,觀塘
19177,GPE,金門縣
19143,GPE,中華民國台灣
29077,GPE,布吉納法索
21482,GPE,紐西蘭
176,GPE,德華
18556,GPE,彰化
205,GPE,臺灣
18253,GPE,北市
18248,GPE,文山
233,GPE,北京
18214,GPE,新店
105,GPE,京東
28933,GPE,多明尼加
511,GPE,韓國
15784,GPE,大陸山東
28910,GPE,帛琉
15064,GPE,台中
14465,GPE,薩摩亞
14270,GPE,印度
13790,GPE,苗栗
14890,GPE,水吉
22522,GPE,清泉崗
14779,GPE,屏東高樹鄉
22916,GPE,伊朗
928,GPE,台北市
