,Class,NER
14101,EVENT,第三百三十九
8376,EVENT,康芮颱風
11061,EVENT,319
1497,EVENT,第十四案
963,EVENT,美國經濟復甦
11020,EVENT,台南地震
9580,EVENT, 911
93,EVENT,亞洲盃
12083,EVENT, 326 爆料
13462,EVENT,520
12502,EVENT,六四
4198,EVENT, BOT 案
228,EVENT,馬習會
5056,EVENT,奧運
12043,EVENT,鐽震案
9909,EVENT,911
13449,EVENT, 520
5050,EVENT,亞銀年會
10553,EVENT,五二○
2295,EVENT, 9 大公股銀行會議
11357,EVENT,臺南地震
4712,EVENT,第二次世界大戰
4868,EVENT,台灣颱風
5467,GPE,桃園市
5457,GPE,桃園縣政府
13276,GPE,宜蘭
11897,GPE,大陸廣州
1370,GPE,亞洲
2936,GPE,埃及
5310,GPE,馬來西亞
8393,GPE,加拿大
9205,GPE,中華人民共和國
11930,GPE,肯亞
690,GPE,亞太
8933,GPE,新北
8882,GPE,希臘
5085,GPE,中國台北
5104,GPE,台澎
8382,GPE,美方
5126,GPE,中華台北
6662,GPE,荷蘭
5215,GPE,台東
5219,GPE,台澎金馬
928,GPE,台北市
5284,GPE,泰國
8140,GPE,高雄市
8401,GPE,台南
8662,GPE,菲律賓
8118,GPE,苗栗縣
8579,GPE,台南市
8084,GPE,崑山
2440,GPE,澎湖
2394,GPE,馬祖
2378,GPE,金門
6150,GPE,深圳
1664,GPE,越南
12465,GPE,北港
7031,GPE,廣州
2322,GPE,福島
2320,GPE,橫濱
6997,GPE,高雄
6978,GPE,澳門
6347,GPE,瑞典
11882,GPE,陸方
6359,GPE,北歐丹麥
1924,GPE,臺北市
10618,GPE,基亞
8111,GPE,雲林縣
5995,GPE,台港
13612,GPE,臺獨
8038,GPE,平潭
1427,GPE,三重
5529,GPE,桃園
3660,GPE,波士頓
5651,GPE,俄國
2750,GPE,南韓
11674,GPE,巴拿馬
13790,GPE,苗栗
13753,GPE,南投
5894,GPE,馬英九
13707,GPE,新南
13693,GPE,日方
10823,GPE,俄羅斯
2572,GPE,法國
12474,GPE,福建平潭
5974,GPE,台滬
5600,GPE,匈牙利
12282,GPE,龍潭
9900,GPE,以色列
431,GPE,日本
299,GPE,屏東
14,GPE,台灣
14270,GPE,印度
396,GPE,英國
26,GPE,美國
382,GPE,香港
4775,GPE,台灣省
379,GPE,兩岸
5065,GPE,澳洲
14458,GPE,開曼群島
13,GPE,中國
353,GPE,北捷日
233,GPE,北京
346,GPE,台北
37,GPE,福建
41,GPE,大陸
14465,GPE,薩摩亞
337,GPE,西藏
4777,GPE,瑞芳
9813,GPE,土耳其
3671,GPE,臺北
9824,GPE,敘利亞
11032,GPE,台南縣
9584,GPE,老美
11,GPE,上海
3726,GPE,矽谷
9300,GPE,古巴
595,GPE,吳壽山
4838,GPE,新北市
569,GPE,倫敦
10247,GPE,南京
4293,GPE,福建金門
105,GPE,京東
4866,GPE,林口
563,GPE,中華民國
550,GPE,新加坡
4785,GPE,新竹市
542,GPE,盧森堡
451,GPE,漢城
9274,GPE,中華
494,GPE,昆山
205,GPE,臺灣
466,GPE,淮南
9,GPE,中國大陸
511,GPE,韓國
4014,GPE,大直
176,GPE,德華
517,GPE,德國
519,GPE,中方
9979,LAW,財劃法
11883,LAW,國安基金設置管理條例
7630,LAW,銀行法
7711,LAW,國安基金條例
7201,LAW,權利國際公約
13645,LAW,聯合國海洋法公約
12198,LAW,文資法
10824,LAW,霸王條款
11905,LAW,國安基金設置條例
4942,LAW,勞基法
1486,LAW,個資法
7251,LAW,毒品條例
12577,LAW,生技產業發展條例
13181,LAW,安保條約
886,LAW,公益勸募條例
6143,LAW,證交法
1068,LAW,健保法
5426,LAW,勞動派遣保障法草案
10343,LAW,中華民國憲法
1145,LAW,憲法
8306,LAW,臺灣金控條例
13156,LAW,刑法
10832,LAW,老佛爺條款
2914,LAW,所得稅法
14100,LAW,我國刑法
6555,LAW,合作金庫條例
14086,LAW,"中華民國刑法第三百三十九條之四條文修正
草案"
6509,LOC,台灣島
13439,LOC,華山文創園區
76,LOC,華南
4720,LOC,歐洲
6354,LOC,北歐
2324,LOC,東京灣
13558,LOC,文山區
10315,LOC,日月潭
1562,LOC,赤道
6912,LOC,中東
2328,LOC,臺中港
3662,LOC,東南亞
4806,LOC,板新地區
9291,LOC,歐美
3299,LOC,兩岸
449,LOC,亞洲
8413,LOC,南勢溪
9331,LOC,台海
3043,LOC,台北
13235,LOC,東海
2916,LOC,迦南地
3891,LOC,亞太
2882,LOC,淮南
13479,LOC,華山
4931,LOC,新竹地區
12495,LOC,臺北港
11166,LOC,花東地區
4018,LOC,圓山
5666,NORP,韓國
13104,NORP,台籍
13160,NORP,大陸人
3706,NORP,臺灣人
3624,NORP,台灣人
3563,NORP,英國
2589,NORP,日本人
5291,NORP,港股
5368,NORP,日股
4757,NORP,大陸
12893,NORP,臺北
13323,NORP,泰國
5715,NORP,亞銀
6078,NORP,華人
2505,NORP,日本
12936,NORP,日方
12467,NORP,穆斯林
2906,NORP,陸資
3887,NORP,陸客
2892,NORP,基督徒
4741,NORP,歐洲
2952,NORP,以色列人
10509,NORP,東南亞
340,NORP,中國大陸
9915,NORP,回教徒
9924,NORP,回教
674,NORP,北韓
1334,NORP,臺灣
169,NORP,中國
10029,NORP,大陸人士
14087,NORP,中華民國
10248,NORP,國會
14434,NORP,臺商
607,NORP,香港
288,NORP,阿里
11993,NORP,肯亞
465,NORP,美國
11884,NORP,韓國人
406,NORP,台灣
8464,NORP,美國人
9223,NORP,中資
5081,ORG,IOC
9028,ORG,立委
9264,ORG,美國國務院
12039,ORG,漢翔公司
9206,ORG,聯發科
5074,ORG,亞洲開發銀行
10573,ORG,大陸外交部
5070,ORG,亞銀
12277,ORG,法西斯
5086,ORG,國際奧林匹克委員會
8745,ORG,中央應變中心
8501,ORG,臺北國稅局
8503,ORG,國安會
8511,ORG,國安
5261,ORG,國會
8528,ORG,中華電信
8553,ORG,中國大陸阿里巴巴集團
8555,ORG,北區國稅局
5212,ORG,水利署
8588,ORG,APEC 
5130,ORG,亞太經合會
12060,ORG,國防工業發展基金會
5107,ORG,聯合國
12058,ORG,中科院
5097,ORG,世貿組織
5066,ORG,ICAO
12042,ORG,總統大選
9532,ORG,馬雲
9729,ORG,臺灣菸酒股份有限公司
5063,ORG,國際民航組織
10101,ORG,國泰金控
10107,ORG,臺灣銀行
10235,ORG,東協
10538,ORG,英國都市報
12798,ORG,海巡署
11998,ORG,淡馬錫
9961,ORG,賦稅署
10337,ORG,觀光局
10361,ORG,Metro）
11944,ORG,肯亞法院
4713,ORG,中共
10411,ORG,歐洲軟體安全公司Avast 
4702,ORG,勞動部
4675,ORG,TPP 
10346,ORG,貝特曼基金會
4932,ORG,兆豐金融控股公司
10952,ORG,台灣總會
4943,ORG,薪酬評議委員會
12719,ORG,檢驗局
9723,ORG,亞太區
8487,ORG,經濟部水利署
5044,ORG,APEC
5021,ORG, TPP
5017,ORG,外交部
5002,ORG,亞投行
10857,ORG,民進黨團
9814,ORG,道瓊
4995,ORG,陸委會
9871,ORG,那斯達克
12772,ORG,行政院研考會
4961,ORG,世銀
12776,ORG,臺灣公共治理研究中心
9913,ORG,穆斯林
12027,ORG,國防部海軍司令部
8479,ORG,公路總局
5405,ORG,IE 
6782,ORG,中國國民黨黨團
7075,ORG,薪酬委員會
7088,ORG,政府
12808,ORG,研考會
12241,ORG,司法院民事廳
12222,ORG,司法院刑事廳
12207,ORG,國家人權博物館
12468,ORG,經濟部國貿局
7067,ORG,華南銀行
6066,ORG,日台新通會
6002,ORG,大陸證監會
7229,ORG,國民大會
5978,ORG,台滬通
12195,ORG,刑事廳
12185,ORG,促轉會
5949,ORG,台滬
7395,ORG,市議會
10622,ORG,金管會銀行局
6280,ORG,中國大陸人民銀行
7061,ORG,兆豐金控設有薪酬委員會
12246,ORG,財產署
6783,ORG,考試院
6785,ORG,中正大學
6629,ORG,漢諾威 CeBIT 
6583,ORG,國民黨黨團
6826,ORG,司法院
6551,ORG,合作金庫
6542,ORG,中央合作金庫
10698,ORG,北市行政區分局
6439,ORG,金控
6374,ORG,財政部關務署
6360,ORG, Amazon
6932,ORG,中國國民黨立院黨團
6953,ORG,友達
6959,ORG,電收
6975,ORG,中鼎公司
7004,ORG,ETC 遠通
10659,ORG, MSCI 
5933,ORG,台北市甄審會
12573,ORG,中央研究院
7405,ORG,香港審計署
7550,ORG,中央銀行全體理事會
12116,ORG,台經院
5493,ORG,台北市長
12113,ORG,印製廠
8183,ORG,立委服務處
8218,ORG,台電公司
8231,ORG,教部長
8240,ORG,富邦
8056,ORG,鴻海
8254,ORG,合庫金控
8333,ORG,台灣大哥大
5456,ORG,微軟
10827,ORG,交接委員會
12086,ORG,中央銀行中央印製廠
5437,ORG,石門水庫建設籌備委員會
12572,ORG,議會
5421,ORG,中央
8267,ORG,華南金控
8026,ORG,大陸人民銀行
8025,ORG,銀監會
5569,ORG,世界銀行
12480,ORG,歐洲復興開發銀行
7566,ORG, Goldman  Sachs 
7613,ORG,日月光
7656,ORG,企管系
5825,ORG,中油
12514,ORG,僑委會
5805,ORG,榮工公司
5745,ORG,AIIB
12149,ORG,台灣經濟研究院
5697,ORG,World Bank
7869,ORG,央行
7917,ORG,台積電
7979,ORG,央行理監事會
5659,ORG,IMF 
8017,ORG,國台辦
5610,ORG, IMF
8020,ORG,矽品
11895,ORG,陸方公安部
4636,ORG,臺灣土地銀行
4107,ORG,國防部
4617,ORG,台銀金控
13822,ORG,臺中教育大學創新育成中心
1463,ORG,台灣銀行
1455,ORG,頂率
1453,ORG,匯豐銀行
1437,ORG,旭光
1436,ORG,頂新
1435,ORG,彰銀
1423,ORG,味全
1422,ORG,台新
1420,ORG,華南金
13840,ORG,創新育成中心
1394,ORG,國家銀行
1378,ORG,Fed 
1372,ORG,文化部
13855,ORG,教育部秘書處
1309,ORG,行政院訴願委員會
13870,ORG,臺中教育大學
1278,ORG,臺灣大學附設醫院
13877,ORG,大安高工
11172,ORG,退輔會事業處
1211,ORG,政大
1187,ORG,國科會
1184,ORG,臺大醫院
11583,ORG,衛福部食藥署
11192,ORG,豐金
11581,ORG,金管會證期局
1147,ORG,MG149
1141,ORG,法務部
1128,ORG,149
13811,ORG,院會
1096,ORG,監察院
13803,ORG,彰化師範大學
13774,ORG,主計處
13446,ORG,華視公司
1793,ORG,臺鐵
13460,ORG,綜合教育及文化委員會
1774,ORG,國安基金
1761,ORG,一銀
13461,ORG,台鐵台北機廠
1749,ORG,長平
1721,ORG,越南大幸福公司
1673,ORG,關務署
1652,ORG,衛福部長
1571,ORG,華南金融控股公司
1559,ORG,國泰
1528,ORG,中信
11633,ORG,Uber
11104,ORG,立院黨團
11128,ORG,英基金會
13511,ORG,臺北市政府
13527,ORG,臺北機廠
13539,ORG,捷運局
13554,ORG,鐵路局
13568,ORG,臺北市政府捷運工程局
13581,ORG,教委會
13613,ORG,新內閣
11132,ORG,國庫通黨
11627,ORG,愛奇藝
11156,ORG,退輔會
13721,ORG,亞太司
11622,ORG,勞委會
11160,ORG,國防部長
13793,ORG, comScore 
4631,ORG,臺灣金融控股公司
1081,ORG,消基會
1039,ORG,財政委員會
349,ORG,北捷
342,ORG,德華
323,ORG, CNN
14202,ORG,海基會
313,ORG,中華民國教育部
302,ORG,科技部
284,ORG, APEC 
247,ORG,財委會
14258,ORG,新南向辦公室
237,ORG,財政部
213,ORG,東西金管會
189,ORG,馬習會
148,ORG,教育部
11359,ORG,證監會
14352,ORG,財政部賦稅署
11383,ORG,中國銀監會
14364,ORG,資料科
14374,ORG,財政部國庫署
118,ORG,兆豐
97,ORG,淘寶網
78,ORG,金管會
61,ORG,騰訊
28,ORG, C2C 
11481,ORG,新潮流系
14525,ORG,銓敘部
16,ORG,阿里巴巴
15,ORG,天貓
8,ORG,歐洲議會
6,ORG,行政院
14201,ORG,工商時報
1079,ORG,衛福部健保署
11347,ORG,對岸銀監會
376,ORG,中央銀行
1029,ORG,公股行庫
11208,ORG,台灣企銀
981,ORG,台北市政府
891,ORG,環保署
871,ORG,食藥署
864,ORG,農委會
839,ORG,榮總
831,ORG,台北榮總
795,ORG,國庫署
783,ORG,衛福部
782,ORG,審計部
766,ORG,台大
753,ORG,台大醫院
747,ORG,經濟部
11575,ORG,銀行局
705,ORG,民進黨
11319,ORG,哈佛大學
693,ORG,台鐵
682,ORG,主計總處
637,ORG,交通部
630,ORG,內政部
622,ORG,高鐵
584,ORG,中華民國證券櫃檯買賣中心
568,ORG,人民銀行
564,ORG,臺灣證券交易所股份有限公司
527,ORG,立法院
11322,ORG,台北市國稅局
453,ORG,全體理事會
388,ORG,美國大
359,ORG,歐盟
1854,ORG,中選會
13440,ORG,公視文化事業基金會
1894,ORG,麥當勞
3750,ORG,澄清大
13042,ORG,世衛組織
3738,ORG,兆豐金控
13084,ORG,WHO
3713,ORG,Capital
3703,ORG,經濟部推動育成中心
3530,ORG,壽險公會
13174,ORG,國軍
3503,ORG,民航局
3461,ORG,餘額寶
3427,ORG,天弘基金
3377,ORG,國稅局
3311,ORG,立法局
3755,ORG,彰化商銀
13180,ORG,陸海空軍
11058,ORG,法務部法律事務司
3181,ORG,教部
3164,ORG,海協會
3145,ORG,毛治國內閣
3139,ORG,經濟部長
11075,ORG,小英基金會
3107,ORG,台電
3097,ORG,健保署
13202,ORG,國安會秘書處
3064,ORG,毛院
13204,ORG,國安局
1866,ORG,台灣社
3001,ORG,雅虎民調中心
3201,ORG,兆豐金
2949,ORG,中油公司
3758,ORG,高鐵公司
3768,ORG,華南金控公司
12830,ORG,警政署
4608,ORG,合庫
4543,ORG,經濟部商業司
4447,ORG,美國國會
4429,ORG,美國會
4419,ORG,聯準會
10980,ORG,台南維冠大樓
4358,ORG,財金資訊中心
4342,ORG,聯合信用卡中心
10981,ORG,營建署
4314,ORG,證交所
4313,ORG,台灣票據交易所
4234,ORG,中央政府
3767,ORG,兆豐金控公司
4231,ORG,立院
4119,ORG,國產署
11480,ORG,台苯
4098,ORG,盛和
4020,ORG,國外基金會
11031,ORG,台南縣政府
3986,ORG,國民黨
3969,ORG,台銀
11037,ORG,本部第五廳會
3851,ORG,臺灣中小企銀
3804,ORG,第一金控
3795,ORG,第一金控公司
3780,ORG,合作金庫金控公司
13040,ORG,僑委事務部
4148,ORG,亞太經合會議 APEC 
2940,ORG,行政院消保處
3037,ORG,投審會
11076,ORG,東廠
2375,ORG,土銀
2357,ORG,臺銀
2903,ORG,台灣消保協會
2331,ORG,國民黨團
2317,ORG,高雄關
2282,ORG, Google 
13405,ORG,公視
2211,ORG,Fed
2206,ORG,聯邦準備理事會
13406,ORG,教育及文化委員會
2175,ORG,國泰金
2169,ORG, 101 
2381,ORG,輸出入銀行
2162,ORG,國發會
2153,ORG,中信金
2118,ORG,中策
2082,ORG,總統府
2081,ORG, 5 席
11646,ORG,國營
13424,ORG,故宮
2053,ORG,中央銀行理事會
13426,ORG,華視
11098,ORG,中投
1997,ORG,社環委員會
1936,ORG, 2 席
1921,ORG,6 席
2154,ORG, 6 席
13399,ORG,公廣集團
13404,ORG,臺灣故宮
2436,ORG,臺灣金控
2840,ORG,彰化縣衛生局
