,Class,NER
963,EVENT,美國經濟復甦
228,EVENT,馬習會
93,EVENT,亞洲盃
353,GPE,北捷日
205,GPE,臺灣
233,GPE,北京
595,GPE,吳壽山
569,GPE,倫敦
299,GPE,屏東
563,GPE,中華民國
550,GPE,新加坡
542,GPE,盧森堡
337,GPE,西藏
519,GPE,中方
346,GPE,台北
517,GPE,德國
511,GPE,韓國
494,GPE,昆山
466,GPE,淮南
379,GPE,兩岸
382,GPE,香港
451,GPE,漢城
396,GPE,英國
431,GPE,日本
690,GPE,亞太
176,GPE,德華
37,GPE,福建
26,GPE,美國
9,GPE,中國大陸
11,GPE,上海
928,GPE,台北市
105,GPE,京東
13,GPE,中國
14,GPE,台灣
41,GPE,大陸
886,LAW,公益勸募條例
76,LOC,華南
449,LOC,亞洲
169,NORP,中國
674,NORP,北韓
288,NORP,阿里
406,NORP,台灣
340,NORP,中國大陸
465,NORP,美國
607,NORP,香港
453,ORG,全體理事會
891,ORG,環保署
981,ORG,台北市政府
871,ORG,食藥署
864,ORG,農委會
705,ORG,民進黨
839,ORG,榮總
693,ORG,台鐵
753,ORG,台大醫院
682,ORG,主計總處
637,ORG,交通部
630,ORG,內政部
766,ORG,台大
527,ORG,立法院
622,ORG,高鐵
783,ORG,衛福部
795,ORG,國庫署
584,ORG,中華民國證券櫃檯買賣中心
568,ORG,人民銀行
564,ORG,臺灣證券交易所股份有限公司
747,ORG,經濟部
782,ORG,審計部
831,ORG,台北榮總
1029,ORG,公股行庫
376,ORG,中央銀行
118,ORG,兆豐
97,ORG,淘寶網
388,ORG,美國大
78,ORG,金管會
148,ORG,教育部
189,ORG,馬習會
61,ORG,騰訊
213,ORG,東西金管會
237,ORG,財政部
28,ORG, C2C 
284,ORG, APEC 
247,ORG,財委會
302,ORG,科技部
359,ORG,歐盟
6,ORG,行政院
8,ORG,歐洲議會
15,ORG,天貓
342,ORG,德華
349,ORG,北捷
323,ORG, CNN
313,ORG,中華民國教育部
16,ORG,阿里巴巴
19,PERSON,盛和
48,PERSON,詹宏志
96,PERSON,張盛和
18,PERSON,銘宗
103,PERSON,麥肯錫
131,PERSON,宜樺
746,PERSON,慶隆
147,PERSON,阿里
696,PERSON,朱立倫
994,PERSON,連勝文
351,PERSON,詹凱臣
350,PERSON,賴士葆
522,PERSON,壽山
321,PERSON,曾銘宗
292,PERSON,馮燕
245,PERSON,淮南
602,PERSON,述德
206,PERSON,世豪
650,PERSON,金正恩
662,PERSON,蘇貞昌
681,PERSON,威仁
143,PERSON,Line 
142,PERSON,瑩雪
141,PERSON,永樂
135,PERSON,郁琦
1,PERSON,士葆
