,Class,NER
5050,EVENT,亞銀年會
13462,EVENT,520
13449,EVENT, 520
228,EVENT,馬習會
12502,EVENT,六四
14101,EVENT,第三百三十九
11357,EVENT,臺南地震
2295,EVENT, 9 大公股銀行會議
10553,EVENT,五二○
5056,EVENT,奧運
8376,EVENT,康芮颱風
1497,EVENT,第十四案
15029,EVENT,東亞青年運動會
15045,EVENT,世大運
15067,EVENT,亞運
12043,EVENT,鐽震案
9580,EVENT, 911
963,EVENT,美國經濟復甦
12083,EVENT, 326 爆料
4198,EVENT, BOT 案
9909,EVENT,911
11020,EVENT,台南地震
4868,EVENT,台灣颱風
4712,EVENT,第二次世界大戰
11061,EVENT,319
93,EVENT,亞洲盃
1924,GPE,臺北市
14890,GPE,水吉
14840,GPE,印尼
8038,GPE,平潭
14790,GPE,桃園觀音區
14788,GPE,觀音區
14779,GPE,屏東高樹鄉
8401,GPE,台南
11897,GPE,大陸廣州
8393,GPE,加拿大
4775,GPE,台灣省
1664,GPE,越南
11882,GPE,陸方
8140,GPE,高雄市
8118,GPE,苗栗縣
4777,GPE,瑞芳
8084,GPE,崑山
8382,GPE,美方
11930,GPE,肯亞
13707,GPE,新南
4866,GPE,林口
5065,GPE,澳洲
9900,GPE,以色列
9824,GPE,敘利亞
9813,GPE,土耳其
9584,GPE,老美
13612,GPE,臺獨
9300,GPE,古巴
9274,GPE,中華
4785,GPE,新竹市
9205,GPE,中華人民共和國
8933,GPE,新北
5085,GPE,中國台北
8882,GPE,希臘
1427,GPE,三重
8662,GPE,菲律賓
8579,GPE,台南市
12474,GPE,福建平潭
15064,GPE,台中
1370,GPE,亞洲
4838,GPE,新北市
14458,GPE,開曼群島
2320,GPE,橫濱
5215,GPE,台東
3726,GPE,矽谷
5219,GPE,台澎金馬
5974,GPE,台滬
5284,GPE,泰國
5894,GPE,馬英九
13693,GPE,日方
12465,GPE,北港
5995,GPE,台港
13790,GPE,苗栗
5310,GPE,馬來西亞
4014,GPE,大直
5600,GPE,匈牙利
5529,GPE,桃園
5467,GPE,桃園市
5457,GPE,桃園縣政府
4293,GPE,福建金門
13753,GPE,南投
5651,GPE,俄國
3671,GPE,臺北
3660,GPE,波士頓
6150,GPE,深圳
2322,GPE,福島
13276,GPE,宜蘭
2378,GPE,金門
2394,GPE,馬祖
2440,GPE,澎湖
5104,GPE,台澎
14270,GPE,印度
2572,GPE,法國
928,GPE,台北市
6997,GPE,高雄
6978,GPE,澳門
12282,GPE,龍潭
2750,GPE,南韓
5126,GPE,中華台北
2936,GPE,埃及
6662,GPE,荷蘭
11674,GPE,巴拿馬
6359,GPE,北歐丹麥
6347,GPE,瑞典
14465,GPE,薩摩亞
7031,GPE,廣州
8111,GPE,雲林縣
542,GPE,盧森堡
26,GPE,美國
37,GPE,福建
595,GPE,吳壽山
41,GPE,大陸
569,GPE,倫敦
563,GPE,中華民國
550,GPE,新加坡
205,GPE,臺灣
11032,GPE,台南縣
519,GPE,中方
517,GPE,德國
511,GPE,韓國
494,GPE,昆山
466,GPE,淮南
299,GPE,屏東
451,GPE,漢城
105,GPE,京東
431,GPE,日本
337,GPE,西藏
396,GPE,英國
233,GPE,北京
382,GPE,香港
379,GPE,兩岸
353,GPE,北捷日
10823,GPE,俄羅斯
176,GPE,德華
346,GPE,台北
690,GPE,亞太
14,GPE,台灣
10618,GPE,基亞
11,GPE,上海
13,GPE,中國
10247,GPE,南京
9,GPE,中國大陸
15105,LAW,稅捐稽徵機關
12577,LAW,生技產業發展條例
7630,LAW,銀行法
11905,LAW,國安基金設置條例
7711,LAW,國安基金條例
14100,LAW,我國刑法
13645,LAW,聯合國海洋法公約
6555,LAW,合作金庫條例
8306,LAW,臺灣金控條例
1145,LAW,憲法
4942,LAW,勞基法
14722,LAW,國民年金法
5426,LAW,勞動派遣保障法草案
15375,LAW,國防二法
13181,LAW,安保條約
11883,LAW,國安基金設置管理條例
15700,LAW,中國國民黨調查處理條例
10832,LAW,老佛爺條款
2914,LAW,所得稅法
1486,LAW,個資法
9979,LAW,財劃法
13156,LAW,刑法
12198,LAW,文資法
1068,LAW,健保法
14086,LAW,"中華民國刑法第三百三十九條之四條文修正
草案"
6143,LAW,證交法
7201,LAW,權利國際公約
10343,LAW,中華民國憲法
10824,LAW,霸王條款
886,LAW,公益勸募條例
7251,LAW,毒品條例
13479,LOC,華山
15710,LOC,太平島
9331,LOC,台海
9291,LOC,歐美
13558,LOC,文山區
2324,LOC,東京灣
3891,LOC,亞太
3662,LOC,東南亞
6912,LOC,中東
12495,LOC,臺北港
6509,LOC,台灣島
13235,LOC,東海
6354,LOC,北歐
2328,LOC,臺中港
4018,LOC,圓山
449,LOC,亞洲
3299,LOC,兩岸
2882,LOC,淮南
1562,LOC,赤道
8413,LOC,南勢溪
2916,LOC,迦南地
4806,LOC,板新地區
14783,LOC,萬巒地區
13439,LOC,華山文創園區
3043,LOC,台北
10315,LOC,日月潭
4931,LOC,新竹地區
76,LOC,華南
11166,LOC,花東地區
4720,LOC,歐洲
4741,NORP,歐洲
14087,NORP,中華民國
11993,NORP,肯亞
4757,NORP,大陸
288,NORP,阿里
674,NORP,北韓
5666,NORP,韓國
5291,NORP,港股
3887,NORP,陸客
10248,NORP,國會
12936,NORP,日方
5715,NORP,亞銀
13160,NORP,大陸人
13323,NORP,泰國
2505,NORP,日本
9924,NORP,回教
9915,NORP,回教徒
13104,NORP,台籍
2589,NORP,日本人
169,NORP,中國
406,NORP,台灣
3563,NORP,英國
340,NORP,中國大陸
2906,NORP,陸資
2892,NORP,基督徒
11884,NORP,韓國人
12893,NORP,臺北
12467,NORP,穆斯林
9223,NORP,中資
10029,NORP,大陸人士
2952,NORP,以色列人
14434,NORP,臺商
8464,NORP,美國人
10509,NORP,東南亞
465,NORP,美國
6078,NORP,華人
3706,NORP,臺灣人
5368,NORP,日股
1334,NORP,臺灣
3624,NORP,台灣人
607,NORP,香港
5978,ORG,台滬通
13446,ORG,華視公司
6280,ORG,中國大陸人民銀行
6002,ORG,大陸證監會
11104,ORG,立院黨團
12772,ORG,行政院研考會
13440,ORG,公視文化事業基金會
12719,ORG,檢驗局
11128,ORG,英基金會
6066,ORG,日台新通會
5949,ORG,台滬
9913,ORG,穆斯林
13460,ORG,綜合教育及文化委員會
11037,ORG,本部第五廳會
5212,ORG,水利署
5130,ORG,亞太經合會
5107,ORG,聯合國
12572,ORG,議會
5097,ORG,世貿組織
11098,ORG,中投
11058,ORG,法務部法律事務司
5086,ORG,國際奧林匹克委員會
11075,ORG,小英基金會
5081,ORG,IOC
13539,ORG,捷運局
5074,ORG,亞洲開發銀行
11076,ORG,東廠
5070,ORG,亞銀
5066,ORG,ICAO
12514,ORG,僑委會
13554,ORG,鐵路局
5063,ORG,國際民航組織
5261,ORG,國會
5933,ORG,台北市甄審會
11031,ORG,台南縣政府
13527,ORG,臺北機廠
13461,ORG,台鐵台北機廠
10827,ORG,交接委員會
5825,ORG,中油
5805,ORG,榮工公司
5745,ORG,AIIB
5697,ORG,World Bank
5659,ORG,IMF 
10857,ORG,民進黨團
5610,ORG, IMF
5569,ORG,世界銀行
5493,ORG,台北市長
10952,ORG,台灣總會
12573,ORG,中央研究院
10980,ORG,台南維冠大樓
5456,ORG,微軟
5437,ORG,石門水庫建設籌備委員會
13511,ORG,臺北市政府
5421,ORG,中央
5405,ORG,IE 
10981,ORG,營建署
6360,ORG, Amazon
13386,ORG,台北機廠
13426,ORG,華視
8511,ORG,國安
8503,ORG,國安會
8501,ORG,臺北國稅局
12480,ORG,歐洲復興開發銀行
8487,ORG,經濟部水利署
8479,ORG,公路總局
10411,ORG,歐洲軟體安全公司Avast 
11156,ORG,退輔會
13180,ORG,陸海空軍
8333,ORG,台灣大哥大
10538,ORG,英國都市報
8267,ORG,華南金控
8254,ORG,合庫金控
8240,ORG,富邦
8231,ORG,教部長
8218,ORG,台電公司
8183,ORG,立委服務處
11208,ORG,台灣企銀
12468,ORG,經濟部國貿局
8056,ORG,鴻海
8026,ORG,大陸人民銀行
8025,ORG,銀監會
8020,ORG,矽品
10361,ORG,Metro）
8017,ORG,國台辦
8528,ORG,中華電信
10346,ORG,貝特曼基金會
9871,ORG,那斯達克
9961,ORG,賦稅署
9814,ORG,道瓊
9729,ORG,臺灣菸酒股份有限公司
9723,ORG,亞太區
10101,ORG,國泰金控
9532,ORG,馬雲
10107,ORG,臺灣銀行
10235,ORG,東協
9264,ORG,美國國務院
11192,ORG,豐金
13040,ORG,僑委事務部
9206,ORG,聯發科
13042,ORG,世衛組織
9028,ORG,立委
11172,ORG,退輔會事業處
13084,ORG,WHO
8745,ORG,中央應變中心
8588,ORG,APEC 
13174,ORG,國軍
8555,ORG,北區國稅局
8553,ORG,中國大陸阿里巴巴集團
10337,ORG,觀光局
11160,ORG,國防部長
6374,ORG,財政部關務署
7979,ORG,央行理監事會
7869,ORG,央行
13399,ORG,公廣集團
6959,ORG,電收
6953,ORG,友達
6932,ORG,中國國民黨立院黨團
13404,ORG,臺灣故宮
6826,ORG,司法院
6785,ORG,中正大學
6783,ORG,考試院
11132,ORG,國庫通黨
6782,ORG,中國國民黨黨團
10659,ORG, MSCI 
13405,ORG,公視
13406,ORG,教育及文化委員會
11383,ORG,中國銀監會
12776,ORG,臺灣公共治理研究中心
6629,ORG,漢諾威 CeBIT 
10698,ORG,北市行政區分局
13424,ORG,故宮
6583,ORG,國民黨黨團
15733,ORG,民進黨黨團
6551,ORG,合作金庫
6542,ORG,中央合作金庫
6439,ORG,金控
6975,ORG,中鼎公司
7917,ORG,台積電
10622,ORG,金管會銀行局
13350,ORG,德國貝特曼基金會
11319,ORG,哈佛大學
7656,ORG,企管系
7613,ORG,日月光
7566,ORG, Goldman  Sachs 
7550,ORG,中央銀行全體理事會
13202,ORG,國安會秘書處
13204,ORG,國安局
