,Class,NER
4198,EVENT, BOT 案
5050,EVENT,亞銀年會
1497,EVENT,第十四案
963,EVENT,美國經濟復甦
4868,EVENT,台灣颱風
2295,EVENT, 9 大公股銀行會議
93,EVENT,亞洲盃
5056,EVENT,奧運
228,EVENT,馬習會
4712,EVENT,第二次世界大戰
563,GPE,中華民國
4777,GPE,瑞芳
595,GPE,吳壽山
5126,GPE,中華台北
5104,GPE,台澎
5215,GPE,台東
569,GPE,倫敦
542,GPE,盧森堡
5219,GPE,台澎金馬
519,GPE,中方
517,GPE,德國
511,GPE,韓國
494,GPE,昆山
466,GPE,淮南
5284,GPE,泰國
451,GPE,漢城
431,GPE,日本
396,GPE,英國
382,GPE,香港
379,GPE,兩岸
550,GPE,新加坡
5085,GPE,中國台北
928,GPE,台北市
5065,GPE,澳洲
2394,GPE,馬祖
2378,GPE,金門
2322,GPE,福島
2320,GPE,橫濱
2572,GPE,法國
2750,GPE,南韓
1924,GPE,臺北市
2936,GPE,埃及
1664,GPE,越南
3660,GPE,波士頓
3671,GPE,臺北
3726,GPE,矽谷
4014,GPE,大直
1427,GPE,三重
4293,GPE,福建金門
1370,GPE,亞洲
4775,GPE,台灣省
4785,GPE,新竹市
4838,GPE,新北市
4866,GPE,林口
5310,GPE,馬來西亞
690,GPE,亞太
353,GPE,北捷日
2440,GPE,澎湖
37,GPE,福建
5894,GPE,馬英九
5974,GPE,台滬
105,GPE,京東
176,GPE,德華
14,GPE,台灣
13,GPE,中國
11,GPE,上海
9,GPE,中國大陸
205,GPE,臺灣
5995,GPE,台港
233,GPE,北京
6347,GPE,瑞典
5600,GPE,匈牙利
5529,GPE,桃園
5651,GPE,俄國
337,GPE,西藏
6150,GPE,深圳
346,GPE,台北
26,GPE,美國
41,GPE,大陸
299,GPE,屏東
5457,GPE,桃園縣政府
6359,GPE,北歐丹麥
5467,GPE,桃園市
886,LAW,公益勸募條例
6143,LAW,證交法
2914,LAW,所得稅法
1486,LAW,個資法
5426,LAW,勞動派遣保障法草案
1068,LAW,健保法
4942,LAW,勞基法
1145,LAW,憲法
2916,LOC,迦南地
3299,LOC,兩岸
4931,LOC,新竹地區
4806,LOC,板新地區
3662,LOC,東南亞
3043,LOC,台北
3891,LOC,亞太
4018,LOC,圓山
4720,LOC,歐洲
6354,LOC,北歐
76,LOC,華南
1562,LOC,赤道
6509,LOC,台灣島
2882,LOC,淮南
2324,LOC,東京灣
2328,LOC,臺中港
449,LOC,亞洲
607,NORP,香港
5666,NORP,韓國
2505,NORP,日本
2952,NORP,以色列人
6078,NORP,華人
288,NORP,阿里
465,NORP,美國
406,NORP,台灣
3887,NORP,陸客
3563,NORP,英國
3624,NORP,台灣人
340,NORP,中國大陸
5291,NORP,港股
5368,NORP,日股
3706,NORP,臺灣人
4741,NORP,歐洲
674,NORP,北韓
1334,NORP,臺灣
2906,NORP,陸資
2589,NORP,日本人
169,NORP,中國
5715,NORP,亞銀
2892,NORP,基督徒
4757,NORP,大陸
3377,ORG,國稅局
6360,ORG, Amazon
3427,ORG,天弘基金
2464,ORG,臺灣金控公司
2840,ORG,彰化縣衛生局
3461,ORG,餘額寶
3503,ORG,民航局
2834,ORG,農糧署
2689,ORG,保險局
3530,ORG,壽險公會
2799,ORG,偵九隊
2790,ORG,臺灣菸酒公司
3659,ORG,史丹佛
2781,ORG,分局
6374,ORG,財政部關務署
2766,ORG,台北市政府警察局
3703,ORG,經濟部推動育成中心
2760,ORG,中正分局
2688,ORG,中國人民銀行
3311,ORG,立法局
3713,ORG,Capital
3201,ORG,兆豐金
2903,ORG,台灣消保協會
2597,ORG,紐約聯邦儲備銀行
2518,ORG,工商協進會
2609,ORG,IGA 
2940,ORG,行政院消保處
2949,ORG,中油公司
3001,ORG,雅虎民調中心
3037,ORG,投審會
2496,ORG,王品
2738,ORG,刑事警察局
3064,ORG,毛院
3097,ORG,健保署
3107,ORG,台電
3139,ORG,經濟部長
3145,ORG,毛治國內閣
3164,ORG,海協會
3181,ORG,教部
6280,ORG,中國大陸人民銀行
2470,ORG,中研院
2671,ORG, 4 席
2732,ORG,臺酒公司
5421,ORG,中央
3750,ORG,澄清大
5949,ORG,台滬
5933,ORG,台北市甄審會
5825,ORG,中油
4932,ORG,兆豐金融控股公司
4943,ORG,薪酬評議委員會
4961,ORG,世銀
4995,ORG,陸委會
5002,ORG,亞投行
5017,ORG,外交部
5021,ORG, TPP
5044,ORG,APEC
5805,ORG,榮工公司
5745,ORG,AIIB
5063,ORG,國際民航組織
5066,ORG,ICAO
5070,ORG,亞銀
5074,ORG,亞洲開發銀行
5437,ORG,石門水庫建設籌備委員會
5456,ORG,微軟
5493,ORG,台北市長
5261,ORG,國會
5569,ORG,世界銀行
5610,ORG, IMF
2459,ORG,工會
5212,ORG,水利署
5130,ORG,亞太經合會
5107,ORG,聯合國
5697,ORG,World Bank
5097,ORG,世貿組織
5086,ORG,國際奧林匹克委員會
5081,ORG,IOC
5659,ORG,IMF 
5978,ORG,台滬通
4713,ORG,中共
4702,ORG,勞動部
4119,ORG,國產署
4107,ORG,國防部
4098,ORG,盛和
4020,ORG,國外基金會
3986,ORG,國民黨
3969,ORG,台銀
5405,ORG,IE 
3851,ORG,臺灣中小企銀
3795,ORG,第一金控公司
3780,ORG,合作金庫金控公司
3768,ORG,華南金控公司
3767,ORG,兆豐金控公司
3758,ORG,高鐵公司
3755,ORG,彰化商銀
3804,ORG,第一金控
3738,ORG,兆豐金控
4231,ORG,立院
6066,ORG,日台新通會
4675,ORG,TPP 
4636,ORG,臺灣土地銀行
4631,ORG,臺灣金融控股公司
4617,ORG,台銀金控
4608,ORG,合庫
4543,ORG,經濟部商業司
4234,ORG,中央政府
4447,ORG,美國國會
6002,ORG,大陸證監會
4419,ORG,聯準會
4358,ORG,財金資訊中心
4342,ORG,聯合信用卡中心
4314,ORG,證交所
4313,ORG,台灣票據交易所
4429,ORG,美國會
4148,ORG,亞太經合會議 APEC 
2436,ORG,臺灣金控
2411,ORG,臺大
1096,ORG,監察院
1081,ORG,消基會
1079,ORG,衛福部健保署
1039,ORG,財政委員會
1029,ORG,公股行庫
981,ORG,台北市政府
1128,ORG,149
891,ORG,環保署
864,ORG,農委會
839,ORG,榮總
831,ORG,台北榮總
795,ORG,國庫署
783,ORG,衛福部
782,ORG,審計部
871,ORG,食藥署
766,ORG,台大
1141,ORG,法務部
1184,ORG,臺大醫院
1453,ORG,匯豐銀行
1437,ORG,旭光
1436,ORG,頂新
1435,ORG,彰銀
1423,ORG,味全
1422,ORG,台新
1147,ORG,MG149
1420,ORG,華南金
6439,ORG,金控
1372,ORG,文化部
1309,ORG,行政院訴願委員會
1278,ORG,臺灣大學附設醫院
1211,ORG,政大
1187,ORG,國科會
1394,ORG,國家銀行
753,ORG,台大醫院
747,ORG,經濟部
705,ORG,民進黨
247,ORG,財委會
237,ORG,財政部
213,ORG,東西金管會
189,ORG,馬習會
148,ORG,教育部
118,ORG,兆豐
284,ORG, APEC 
97,ORG,淘寶網
61,ORG,騰訊
28,ORG, C2C 
16,ORG,阿里巴巴
15,ORG,天貓
8,ORG,歐洲議會
6,ORG,行政院
78,ORG,金管會
302,ORG,科技部
313,ORG,中華民國教育部
323,ORG, CNN
693,ORG,台鐵
682,ORG,主計總處
637,ORG,交通部
630,ORG,內政部
622,ORG,高鐵
584,ORG,中華民國證券櫃檯買賣中心
568,ORG,人民銀行
564,ORG,臺灣證券交易所股份有限公司
527,ORG,立法院
453,ORG,全體理事會
388,ORG,美國大
376,ORG,中央銀行
359,ORG,歐盟
349,ORG,北捷
342,ORG,德華
1455,ORG,頂率
1463,ORG,台灣銀行
1378,ORG,Fed 
1936,ORG, 2 席
2081,ORG, 5 席
2082,ORG,總統府
2118,ORG,中策
2153,ORG,中信金
2282,ORG, Google 
1749,ORG,長平
2211,ORG,Fed
1721,ORG,越南大幸福公司
1774,ORG,國安基金
2154,ORG, 6 席
1528,ORG,中信
1559,ORG,國泰
1571,ORG,華南金融控股公司
1673,ORG,關務署
2206,ORG,聯邦準備理事會
1921,ORG,6 席
2175,ORG,國泰金
2169,ORG, 101 
2162,ORG,國發會
2053,ORG,中央銀行理事會
1761,ORG,一銀
1652,ORG,衛福部長
1866,ORG,台灣社
2331,ORG,國民黨團
1997,ORG,社環委員會
2357,ORG,臺銀
2375,ORG,土銀
2381,ORG,輸出入銀行
2317,ORG,高雄關
1793,ORG,臺鐵
1894,ORG,麥當勞
1854,ORG,中選會
2736,PERSON,秀燕代
746,PERSON,慶隆
5402,PERSON,徐欣瑩
351,PERSON,詹凱臣
1960,PERSON,李述德
5061,PERSON,郭婉容
650,PERSON,金正恩
662,PERSON,蘇貞昌
2006,PERSON,宋文琪
522,PERSON,壽山
696,PERSON,朱立倫
2046,PERSON,尹衍樑
2880,PERSON,約書亞
5078,PERSON,文龍
681,PERSON,威仁
602,PERSON,述德
2068,PERSON,巴菲特
350,PERSON,賴士葆
2067,PERSON,比爾蓋茲
2744,PERSON,郭台銘
5064,PERSON,路傑克
1521,PERSON,蘇清泉
2717,PERSON,安旋
5945,PERSON,陸台通
131,PERSON,宜樺
103,PERSON,麥肯錫
2561,PERSON,帝寶
96,PERSON,張盛和
2526,PERSON, Dudley 
6067,PERSON,江啟臣
135,PERSON,郁琦
48,PERSON,詹宏志
6234,PERSON,張再
6247,PERSON,安倍晉三
19,PERSON,盛和
6328,PERSON,林簡任
18,PERSON,銘宗
2404,PERSON,楊泮池
6377,PERSON,五十嵐
2344,PERSON,紀珠
5423,PERSON,雄文
5900,PERSON,郭瑤琪
5884,PERSON,馬英九
5443,PERSON,陳誠
321,PERSON,曾銘宗
292,PERSON,馮燕
5532,PERSON,鄭文燦
2654,PERSON,王又
2649,PERSON,王金平
245,PERSON,淮南
141,PERSON,永樂
2251,PERSON,天牧
2579,PERSON,蔡英文
147,PERSON,阿里
143,PERSON,Line 
5808,PERSON,鴻泰代
142,PERSON,瑩雪
5847,PERSON,貴敏
5859,PERSON,陳水扁
206,PERSON,世豪
2205,PERSON,葛林斯潘
4975,PERSON,習近平
4998,PERSON,金龍
3773,PERSON,燦昌
1498,PERSON,蔡正元
1496,PERSON,徐少萍
1495,PERSON,徐耀昌
1494,PERSON,林德福
1493,PERSON,張慶忠
1490,PERSON,張嘉郡
3770,PERSON,燈城
3941,PERSON,大方
1489,PERSON,陳淑慧
1487,PERSON,王廷升
4010,PERSON,振中
1485,PERSON,盧嘉辰
1482,PERSON,簡東明
1466,PERSON,劉燈城
4092,PERSON,歐巴馬
3958,PERSON,殷琪
1525,PERSON,楊玉欣
1499,PERSON,蘇震清
1501,PERSON,蔡錦隆
3626,PERSON,盧秀燕
3629,PERSON,中閔
1517,PERSON,王育敏
1516,PERSON,廖正井
1515,PERSON,羅明才
1513,PERSON,吳育仁
3675,PERSON,張忠謀
1500,PERSON,鄭汝芬
1511,PERSON,羅淑蕾
1509,PERSON,陳鎮湘
1507,PERSON,江惠貞
3737,PERSON,添昌
1505,PERSON,王惠美
3747,PERSON,慶年
1504,PERSON,吳育昇
1503,PERSON,李貴敏
1510,PERSON,陳根德
2917,PERSON,摩西
3516,PERSON,許舒博
4147,PERSON,陳長文
1152,PERSON,斯斯
1759,PERSON,俊榮
3113,PERSON,丙煌
4778,PERSON,偉甫
3082,PERSON,曾巨威
1780,PERSON,江揆
3045,PERSON,張善政
1159,PERSON,冠棠
994,PERSON,連勝文
1814,PERSON,林全
4934,PERSON,友才
2979,PERSON,吳秉叡
1837,PERSON,義周
4952,PERSON,植谷
1523,PERSON,鄭天財
4980,PERSON,蕭萬長
1807,PERSON,忠嫄
1526,PERSON,廖國棟
1174,PERSON,李源德
