,Class,NER
30576,EVENT,普悠瑪事件
21801,EVENT,慶富弊案
11357,EVENT,臺南地震
11061,EVENT,319
11020,EVENT,台南地震
10553,EVENT,五二○
42272,EVENT,十年改
22907,EVENT,永豐金弊案
9909,EVENT,911
23202,EVENT,二二八
9580,EVENT, 911
15045,EVENT,世大運
32919,EVENT, Google 資安危機
24100,EVENT,台大校務會議
42696,EVENT,921
42955,EVENT,東貝案
25080,EVENT,中美貿易大戰
8376,EVENT,康芮颱風
21756,EVENT,慶富案
21490,EVENT,中共第十九次全國代表大會
41524,EVENT,五一長假
12043,EVENT,鐽震案
15067,EVENT,亞運
38109,EVENT,萬一颱風
15801,EVENT,遼寧團事件
15812,EVENT,SARS 
39081,EVENT,卡債風暴
14101,EVENT,第三百三十九
16083,EVENT,文革
16468,EVENT, ATM 被盜案
43590,EVENT,院會
16489,EVENT,元大個資案
13462,EVENT,520
13449,EVENT, 520
35982,EVENT,九二共
963,EVENT,美國經濟復甦
12502,EVENT,六四
20330,EVENT,中國抗戰
35201,EVENT,第 530
12083,EVENT, 326 爆料
1497,EVENT,第十四案
2295,EVENT, 9 大公股銀行會議
15029,EVENT,東亞青年運動會
44613,EVENT,牡丹社事件
44426,EVENT,拉法葉案
44629,EVENT,辛亥革命
228,EVENT,馬習會
4712,EVENT,第二次世界大戰
4198,EVENT, BOT 案
44580,EVENT,228 事件
29053,EVENT,台灣演習
28299,EVENT,凡那比颱風
4868,EVENT,台灣颱風
30537,EVENT,中美戰爭
29125,EVENT,台海演習
93,EVENT,亞洲盃
5050,EVENT,亞銀年會
5056,EVENT,奧運
12282,GPE,龍潭
13276,GPE,宜蘭
40162,GPE,加州
40173,GPE,紐澤西州
40301,GPE,紐約皇后區
40528,GPE, Seven 
4775,GPE,台灣省
40553,GPE,寧夏
40674,GPE,基隆市
40125,GPE,紐約封州
4785,GPE,新竹市
12474,GPE,福建平潭
40958,GPE,西班牙
12465,GPE,北港
4838,GPE,新北市
4777,GPE,瑞芳
5894,GPE,馬英九
40100,GPE,華盛頓州
14840,GPE,印尼
45090,GPE,臺美
14790,GPE,桃園觀音區
14788,GPE,觀音區
14779,GPE,屏東高樹鄉
3660,GPE,波士頓
3671,GPE,臺北
14465,GPE,薩摩亞
14458,GPE,開曼群島
14270,GPE,印度
3726,GPE,矽谷
44925,GPE,馬國
13790,GPE,苗栗
4014,GPE,大直
13753,GPE,南投
4293,GPE,福建金門
13707,GPE,新南
13693,GPE,日方
44733,GPE,衛福
39528,GPE,武漢
13612,GPE,臺獨
39675,GPE,雲霄
4866,GPE,林口
40114,GPE,封州
11930,GPE,肯亞
41613,GPE,挪威
11882,GPE,陸方
8579,GPE,台南市
8401,GPE,台南
8393,GPE,加拿大
8382,GPE,美方
5467,GPE,桃園市
8140,GPE,高雄市
8118,GPE,苗栗縣
8111,GPE,雲林縣
8084,GPE,崑山
8038,GPE,平潭
5529,GPE,桃園
7031,GPE,廣州
5600,GPE,匈牙利
6997,GPE,高雄
6978,GPE,澳門
6662,GPE,荷蘭
6359,GPE,北歐丹麥
6347,GPE,瑞典
6150,GPE,深圳
5995,GPE,台港
5974,GPE,台滬
8662,GPE,菲律賓
5457,GPE,桃園縣政府
8882,GPE,希臘
8933,GPE,新北
5651,GPE,俄國
41633,GPE,洛杉磯
11674,GPE,巴拿馬
44504,GPE,郝柏村
11032,GPE,台南縣
10823,GPE,俄羅斯
10618,GPE,基亞
5065,GPE,澳洲
5085,GPE,中國台北
5104,GPE,台澎
11897,GPE,大陸廣州
10247,GPE,南京
9900,GPE,以色列
9824,GPE,敘利亞
9813,GPE,土耳其
9584,GPE,老美
5215,GPE,台東
5219,GPE,台澎金馬
5284,GPE,泰國
9274,GPE,中華
9205,GPE,中華人民共和國
5310,GPE,馬來西亞
5126,GPE,中華台北
9300,GPE,古巴
15904,GPE,雲林
15064,GPE,台中
27729,GPE,馬尼拉
27697,GPE,太子港
27687,GPE,蘇州
31613,GPE,臺中市
27629,GPE,杭州
27620,GPE,海地
31652,GPE,臺南市
27558,GPE,新竹
31712,GPE,丹麥
31834,GPE,臺東
31933,GPE,中美
31969,GPE,澳大利亞
32000,GPE,阿根廷
32021,GPE,可倫坡
26474,GPE,名古屋
26460,GPE,沖繩
32036,GPE,阿布達比
32131,GPE,大同
32178,GPE,福華
32228,GPE,永功里
32281,GPE,中正區
25601,GPE,中南
25563,GPE,台獨共和國
25496,GPE,梵蒂岡
25489,GPE,梵諦岡
25462,GPE,成都
25335,GPE,巴黎
27730,GPE,剛果
27983,GPE,伊利諾州
27992,GPE,美國芝加哥
28410,GPE,屏東縣
30629,GPE,高雄市長
30148,GPE,巴基斯坦
30145,GPE,塞爾維亞
30144,GPE,黎巴嫩
30138,GPE,托巴哥
30120,GPE,南蘇丹
30107,GPE,沙烏地阿拉伯
30095,GPE,烏干達
30093,GPE,衣索比亞
30092,GPE,葉門
30082,GPE,蘇丹
30065,GPE,巴林
30061,GPE,烏克蘭
32425,GPE,紐澳
30040,GPE,阿聯
29795,GPE,櫪木
29777,GPE,群馬
30753,GPE,尼加拉瓜
29532,GPE,嘉義縣
29203,GPE,薩爾瓦多
29120,GPE,觀塘
29077,GPE,布吉納法索
29039,GPE,深澳
28933,GPE,多明尼加
28910,GPE,帛琉
28712,GPE,瑞士
28683,GPE,墨西哥
28451,GPE,恆春
30032,GPE,卡達
24667,GPE,芬蘭
24522,GPE,斯里蘭卡
32666,GPE,臺中
35618,GPE,非洲
35902,GPE,南投縣
36109,GPE,吉里巴斯
19513,GPE,中華民
19177,GPE,金門縣
19143,GPE,中華民國台灣
18556,GPE,彰化
18248,GPE,文山
18214,GPE,新店
18212,GPE,基隆
18126,GPE,嘉義
18096,GPE,臺南
17663,GPE,北韓
20314,GPE,台獨
17101,GPE,臺股
37024,GPE,中式
37028,GPE,西式
37073,GPE,漢堡
16293,GPE,台灣、南韓
37219,GPE,臺北縣長
16029,GPE,臺灣共和國
37336,GPE,高雄市區
45133,GPE,華派
15884,GPE,日內瓦
15858,GPE,大陸遼寧
15784,GPE,大陸山東
15780,GPE,花蓮
37624,GPE,北宜
16751,GPE,嘉義市
14890,GPE,水吉
20511,GPE,漳州
34942,GPE,德州
32784,GPE,敦克爾特
32786,GPE,北京城
23329,GPE,福州
23235,GPE,廈門
23190,GPE,媚日
23150,GPE,南非
23142,GPE,東德
23140,GPE,西德
23012,GPE,威斯康辛
22916,GPE,伊朗
22522,GPE,清泉崗
22453,GPE,柬埔寨
22445,GPE,左營
20711,GPE,威斯康辛州
22297,GPE,慶富
22211,GPE,宜蘭縣
33998,GPE,湖北
22045,GPE,東瀛
34030,GPE,臺南海
34111,GPE,仁川
21551,GPE,紐約
21482,GPE,紐西蘭
34739,GPE,港澳
21358,GPE,中華臺北
21282,GPE,中國香港
21184,GPE,民國
21142,GPE,義大利
20944,GPE,香港籍
22229,GPE,宜蘭縣長
2936,GPE,埃及
18253,GPE,北市
2378,GPE,金門
46965,GPE,大韓
353,GPE,北捷日
45679,GPE,貝里斯
45680,GPE,中華民國臺灣
379,GPE,兩岸
382,GPE,香港
396,GPE,英國
431,GPE,日本
45713,GPE,臺北縣
1664,GPE,越南
2572,GPE,法國
466,GPE,淮南
346,GPE,台北
494,GPE,昆山
517,GPE,德國
519,GPE,中方
542,GPE,盧森堡
550,GPE,新加坡
563,GPE,中華民國
569,GPE,倫敦
595,GPE,吳壽山
2750,GPE,南韓
690,GPE,亞太
1427,GPE,三重
1370,GPE,亞洲
928,GPE,台北市
511,GPE,韓國
337,GPE,西藏
451,GPE,漢城
45639,GPE,汶萊
2394,GPE,馬祖
9,GPE,中國大陸
2322,GPE,福島
11,GPE,上海
13,GPE,中國
14,GPE,台灣
26,GPE,美國
37,GPE,福建
1924,GPE,臺北市
2320,GPE,橫濱
105,GPE,京東
2440,GPE,澎湖
41,GPE,大陸
299,GPE,屏東
233,GPE,北京
205,GPE,臺灣
45619,GPE,史瓦帝尼
176,GPE,德華
42026,LAW,港版國安法
39437,LAW,SARS 條例
14086,LAW,"中華民國刑法第三百三十九條之四條文修正
草案"
14100,LAW,我國刑法
8306,LAW,臺灣金控條例
