,Class,NER
13462,EVENT,520
12043,EVENT,鐽震案
15812,EVENT,SARS 
21801,EVENT,慶富弊案
21756,EVENT,慶富案
21490,EVENT,中共第十九次全國代表大會
4712,EVENT,第二次世界大戰
228,EVENT,馬習會
16083,EVENT,文革
28299,EVENT,凡那比颱風
16468,EVENT, ATM 被盜案
16489,EVENT,元大個資案
11357,EVENT,臺南地震
15801,EVENT,遼寧團事件
11061,EVENT,319
5056,EVENT,奧運
5050,EVENT,亞銀年會
8376,EVENT,康芮颱風
24100,EVENT,台大校務會議
22907,EVENT,永豐金弊案
4868,EVENT,台灣颱風
10553,EVENT,五二○
1497,EVENT,第十四案
9909,EVENT,911
4198,EVENT, BOT 案
20330,EVENT,中國抗戰
9580,EVENT, 911
11020,EVENT,台南地震
30576,EVENT,普悠瑪事件
32919,EVENT, Google 資安危機
30537,EVENT,中美戰爭
13449,EVENT, 520
963,EVENT,美國經濟復甦
2295,EVENT, 9 大公股銀行會議
14101,EVENT,第三百三十九
29125,EVENT,台海演習
35201,EVENT,第 530
12502,EVENT,六四
15029,EVENT,東亞青年運動會
35982,EVENT,九二共
93,EVENT,亞洲盃
25080,EVENT,中美貿易大戰
12083,EVENT, 326 爆料
29053,EVENT,台灣演習
15045,EVENT,世大運
15067,EVENT,亞運
23202,EVENT,二二八
5310,GPE,馬來西亞
4866,GPE,林口
4838,GPE,新北市
4785,GPE,新竹市
24667,GPE,芬蘭
5651,GPE,俄國
5894,GPE,馬英九
4777,GPE,瑞芳
22916,GPE,伊朗
4775,GPE,台灣省
23012,GPE,威斯康辛
23190,GPE,媚日
24522,GPE,斯里蘭卡
5600,GPE,匈牙利
5529,GPE,桃園
23235,GPE,廈門
23140,GPE,西德
5065,GPE,澳洲
23150,GPE,南非
5085,GPE,中國台北
5104,GPE,台澎
5457,GPE,桃園縣政府
5126,GPE,中華台北
5215,GPE,台東
23142,GPE,東德
5219,GPE,台澎金馬
5284,GPE,泰國
5467,GPE,桃園市
3671,GPE,臺北
25462,GPE,成都
28683,GPE,墨西哥
28712,GPE,瑞士
2572,GPE,法國
28910,GPE,帛琉
28933,GPE,多明尼加
2440,GPE,澎湖
29039,GPE,深澳
2394,GPE,馬祖
28451,GPE,恆春
29077,GPE,布吉納法索
29120,GPE,觀塘
29203,GPE,薩爾瓦多
2322,GPE,福島
2320,GPE,橫濱
29532,GPE,嘉義縣
29777,GPE,群馬
29795,GPE,櫪木
30032,GPE,卡達
2378,GPE,金門
28410,GPE,屏東縣
2750,GPE,南韓
2936,GPE,埃及
25489,GPE,梵諦岡
4293,GPE,福建金門
25496,GPE,梵蒂岡
25563,GPE,台獨共和國
25601,GPE,中南
4014,GPE,大直
26460,GPE,沖繩
26474,GPE,名古屋
3726,GPE,矽谷
3660,GPE,波士頓
27558,GPE,新竹
27620,GPE,海地
27629,GPE,杭州
27687,GPE,蘇州
27697,GPE,太子港
27729,GPE,馬尼拉
27730,GPE,剛果
27983,GPE,伊利諾州
27992,GPE,美國芝加哥
25335,GPE,巴黎
5974,GPE,台滬
22045,GPE,東瀛
6150,GPE,深圳
11897,GPE,大陸廣州
11882,GPE,陸方
16029,GPE,臺灣共和國
11674,GPE,巴拿馬
16293,GPE,台灣、南韓
16751,GPE,嘉義市
17101,GPE,臺股
17663,GPE,北韓
11930,GPE,肯亞
11032,GPE,台南縣
18126,GPE,嘉義
18212,GPE,基隆
10823,GPE,俄羅斯
18214,GPE,新店
18248,GPE,文山
18253,GPE,北市
10618,GPE,基亞
18556,GPE,彰化
18096,GPE,臺南
15904,GPE,雲林
15884,GPE,日內瓦
15858,GPE,大陸遼寧
13612,GPE,臺獨
13693,GPE,日方
13707,GPE,新南
13753,GPE,南投
13790,GPE,苗栗
13276,GPE,宜蘭
14270,GPE,印度
14458,GPE,開曼群島
14465,GPE,薩摩亞
14779,GPE,屏東高樹鄉
14790,GPE,桃園觀音區
14840,GPE,印尼
14890,GPE,水吉
12474,GPE,福建平潭
12465,GPE,北港
15064,GPE,台中
12282,GPE,龍潭
15780,GPE,花蓮
15784,GPE,大陸山東
10247,GPE,南京
19143,GPE,中華民國台灣
19177,GPE,金門縣
9900,GPE,以色列
8084,GPE,崑山
8038,GPE,平潭
21282,GPE,中國香港
21358,GPE,中華臺北
21482,GPE,紐西蘭
21551,GPE,紐約
7031,GPE,廣州
30040,GPE,阿聯
6997,GPE,高雄
6978,GPE,澳門
22211,GPE,宜蘭縣
22229,GPE,宜蘭縣長
22297,GPE,慶富
22445,GPE,左營
6662,GPE,荷蘭
22453,GPE,柬埔寨
22522,GPE,清泉崗
6359,GPE,北歐丹麥
6347,GPE,瑞典
8111,GPE,雲林縣
5995,GPE,台港
8118,GPE,苗栗縣
8140,GPE,高雄市
9824,GPE,敘利亞
9813,GPE,土耳其
19513,GPE,中華民
9584,GPE,老美
9300,GPE,古巴
9274,GPE,中華
9205,GPE,中華人民共和國
8933,GPE,新北
8882,GPE,希臘
20314,GPE,台獨
8662,GPE,菲律賓
20511,GPE,漳州
8579,GPE,台南市
20711,GPE,威斯康辛州
8401,GPE,台南
8393,GPE,加拿大
8382,GPE,美方
20944,GPE,香港籍
21142,GPE,義大利
21184,GPE,民國
30061,GPE,烏克蘭
14788,GPE,觀音區
30082,GPE,蘇丹
542,GPE,盧森堡
550,GPE,新加坡
563,GPE,中華民國
33998,GPE,湖北
569,GPE,倫敦
