,Class,NER
11020,EVENT,台南地震
15801,EVENT,遼寧團事件
15812,EVENT,SARS 
12502,EVENT,六四
4712,EVENT,第二次世界大戰
228,EVENT,馬習會
11061,EVENT,319
9909,EVENT,911
12043,EVENT,鐽震案
29053,EVENT,台灣演習
13449,EVENT, 520
13462,EVENT,520
9580,EVENT, 911
16083,EVENT,文革
2295,EVENT, 9 大公股銀行會議
22907,EVENT,永豐金弊案
963,EVENT,美國經濟復甦
16468,EVENT, ATM 被盜案
16489,EVENT,元大個資案
25080,EVENT,中美貿易大戰
20330,EVENT,中國抗戰
21756,EVENT,慶富案
14101,EVENT,第三百三十九
10553,EVENT,五二○
24100,EVENT,台大校務會議
12083,EVENT, 326 爆料
5056,EVENT,奧運
21801,EVENT,慶富弊案
5050,EVENT,亞銀年會
4868,EVENT,台灣颱風
11357,EVENT,臺南地震
4198,EVENT, BOT 案
15067,EVENT,亞運
8376,EVENT,康芮颱風
23202,EVENT,二二八
93,EVENT,亞洲盃
30576,EVENT,普悠瑪事件
28299,EVENT,凡那比颱風
29125,EVENT,台海演習
21490,EVENT,中共第十九次全國代表大會
30537,EVENT,中美戰爭
15045,EVENT,世大運
15029,EVENT,東亞青年運動會
1497,EVENT,第十四案
6662,GPE,荷蘭
2322,GPE,福島
29532,GPE,嘉義縣
13612,GPE,臺獨
27620,GPE,海地
28933,GPE,多明尼加
2378,GPE,金門
27558,GPE,新竹
2394,GPE,馬祖
18556,GPE,彰化
13693,GPE,日方
8382,GPE,美方
27629,GPE,杭州
13790,GPE,苗栗
8393,GPE,加拿大
13707,GPE,新南
8401,GPE,台南
2572,GPE,法國
13753,GPE,南投
2440,GPE,澎湖
17101,GPE,臺股
2320,GPE,橫濱
7031,GPE,廣州
6978,GPE,澳門
29120,GPE,觀塘
13276,GPE,宜蘭
24522,GPE,斯里蘭卡
8118,GPE,苗栗縣
8111,GPE,雲林縣
8084,GPE,崑山
30629,GPE,高雄市長
18253,GPE,北市
18248,GPE,文山
18214,GPE,新店
29077,GPE,布吉納法索
28910,GPE,帛琉
18212,GPE,基隆
8038,GPE,平潭
22522,GPE,清泉崗
18126,GPE,嘉義
18096,GPE,臺南
1924,GPE,臺北市
29039,GPE,深澳
22453,GPE,柬埔寨
17663,GPE,北韓
29203,GPE,薩爾瓦多
8140,GPE,高雄市
6997,GPE,高雄
22445,GPE,左營
24667,GPE,芬蘭
1664,GPE,越南
27729,GPE,馬尼拉
6347,GPE,瑞典
5104,GPE,台澎
14788,GPE,觀音區
3726,GPE,矽谷
15904,GPE,雲林
5085,GPE,中國台北
14790,GPE,桃園觀音區
15884,GPE,日內瓦
15858,GPE,大陸遼寧
27983,GPE,伊利諾州
14840,GPE,印尼
5065,GPE,澳洲
23012,GPE,威斯康辛
27992,GPE,美國芝加哥
14890,GPE,水吉
15784,GPE,大陸山東
15780,GPE,花蓮
4014,GPE,大直
15064,GPE,台中
23140,GPE,西德
4293,GPE,福建金門
23142,GPE,東德
4866,GPE,林口
4838,GPE,新北市
23150,GPE,南非
23190,GPE,媚日
4785,GPE,新竹市
4777,GPE,瑞芳
4775,GPE,台灣省
23235,GPE,廈門
3671,GPE,臺北
3660,GPE,波士頓
14779,GPE,屏東高樹鄉
28410,GPE,屏東縣
6150,GPE,深圳
16751,GPE,嘉義市
27687,GPE,蘇州
2750,GPE,南韓
5995,GPE,台港
5974,GPE,台滬
27697,GPE,太子港
5894,GPE,馬英九
8579,GPE,台南市
27730,GPE,剛果
14270,GPE,印度
2936,GPE,埃及
5651,GPE,俄國
5600,GPE,匈牙利
6359,GPE,北歐丹麥
14458,GPE,開曼群島
14465,GPE,薩摩亞
16293,GPE,台灣、南韓
28712,GPE,瑞士
5467,GPE,桃園市
5457,GPE,桃園縣政府
28683,GPE,墨西哥
5310,GPE,馬來西亞
22916,GPE,伊朗
5284,GPE,泰國
16029,GPE,臺灣共和國
28451,GPE,恆春
5219,GPE,台澎金馬
5215,GPE,台東
5126,GPE,中華台北
5529,GPE,桃園
29777,GPE,群馬
23329,GPE,福州
8662,GPE,菲律賓
382,GPE,香港
379,GPE,兩岸
26474,GPE,名古屋
10247,GPE,南京
928,GPE,台北市
10823,GPE,俄羅斯
353,GPE,北捷日
30093,GPE,衣索比亞
22045,GPE,東瀛
12465,GPE,北港
20314,GPE,台獨
25462,GPE,成都
20944,GPE,香港籍
26460,GPE,沖繩
337,GPE,西藏
25489,GPE,梵諦岡
22211,GPE,宜蘭縣
22229,GPE,宜蘭縣長
569,GPE,倫敦
11032,GPE,台南縣
25496,GPE,梵蒂岡
25563,GPE,台獨共和國
346,GPE,台北
25601,GPE,中南
12282,GPE,龍潭
431,GPE,日本
29795,GPE,櫪木
595,GPE,吳壽山
30145,GPE,塞爾維亞
563,GPE,中華民國
550,GPE,新加坡
542,GPE,盧森堡
30148,GPE,巴基斯坦
519,GPE,中方
30144,GPE,黎巴嫩
517,GPE,德國
396,GPE,英國
511,GPE,韓國
494,GPE,昆山
30120,GPE,南蘇丹
690,GPE,亞太
466,GPE,淮南
30107,GPE,沙烏地阿拉伯
10618,GPE,基亞
25335,GPE,巴黎
30095,GPE,烏干達
20511,GPE,漳州
451,GPE,漢城
30138,GPE,托巴哥
233,GPE,北京
299,GPE,屏東
21142,GPE,義大利
21358,GPE,中華臺北
9300,GPE,古巴
11882,GPE,陸方
205,GPE,臺灣
1427,GPE,三重
19177,GPE,金門縣
9274,GPE,中華
19143,GPE,中華民國台灣
21551,GPE,紐約
41,GPE,大陸
37,GPE,福建
26,GPE,美國
9205,GPE,中華人民共和國
11674,GPE,巴拿馬
8933,GPE,新北
8882,GPE,希臘
14,GPE,台灣
13,GPE,中國
11,GPE,上海
9,GPE,中國大陸
21482,GPE,紐西蘭
9584,GPE,老美
19513,GPE,中華民
20711,GPE,威斯康辛州
9813,GPE,土耳其
30082,GPE,蘇丹
30065,GPE,巴林
1370,GPE,亞洲
21282,GPE,中國香港
12474,GPE,福建平潭
22297,GPE,慶富
30092,GPE,葉門
30040,GPE,阿聯
9900,GPE,以色列
30061,GPE,烏克蘭
11930,GPE,肯亞
30032,GPE,卡達
176,GPE,德華
9824,GPE,敘利亞
105,GPE,京東
21184,GPE,民國
11897,GPE,大陸廣州
11905,LAW,國安基金設置條例
2914,LAW,所得稅法
12198,LAW,文資法
15375,LAW,國防二法
16479,LAW,金融科技創新實驗條例
23199,LAW,促轉條例
23267,LAW,公債法
11883,LAW,國安基金設置管理條例
28246,LAW,再生能源發展條例
15700,LAW,中國國民黨調查處理條例
16351,LAW,預算法
10832,LAW,老佛爺條款
16014,LAW,新國家憲法
15105,LAW,稅捐稽徵機關
