,Class,NER
24100,EVENT,台大校務會議
12502,EVENT,六四
228,EVENT,馬習會
9909,EVENT,911
22907,EVENT,永豐金弊案
4712,EVENT,第二次世界大戰
13449,EVENT, 520
29125,EVENT,台海演習
38109,EVENT,萬一颱風
21490,EVENT,中共第十九次全國代表大會
11357,EVENT,臺南地震
30537,EVENT,中美戰爭
14101,EVENT,第三百三十九
16489,EVENT,元大個資案
16468,EVENT, ATM 被盜案
4868,EVENT,台灣颱風
4198,EVENT, BOT 案
9580,EVENT, 911
16083,EVENT,文革
12083,EVENT, 326 爆料
23202,EVENT,二二八
28299,EVENT,凡那比颱風
30576,EVENT,普悠瑪事件
12043,EVENT,鐽震案
32919,EVENT, Google 資安危機
20330,EVENT,中國抗戰
963,EVENT,美國經濟復甦
15812,EVENT,SARS 
35982,EVENT,九二共
8376,EVENT,康芮颱風
15801,EVENT,遼寧團事件
35201,EVENT,第 530
2295,EVENT, 9 大公股銀行會議
13462,EVENT,520
11061,EVENT,319
21801,EVENT,慶富弊案
10553,EVENT,五二○
15067,EVENT,亞運
93,EVENT,亞洲盃
11020,EVENT,台南地震
5056,EVENT,奧運
15045,EVENT,世大運
15029,EVENT,東亞青年運動會
21756,EVENT,慶富案
5050,EVENT,亞銀年會
29053,EVENT,台灣演習
25080,EVENT,中美貿易大戰
1497,EVENT,第十四案
8933,GPE,新北
9205,GPE,中華人民共和國
30095,GPE,烏干達
2750,GPE,南韓
21184,GPE,民國
22297,GPE,慶富
9274,GPE,中華
1924,GPE,臺北市
21142,GPE,義大利
15064,GPE,台中
27697,GPE,太子港
27729,GPE,馬尼拉
22229,GPE,宜蘭縣長
8662,GPE,菲律賓
27730,GPE,剛果
2936,GPE,埃及
32666,GPE,臺中
10618,GPE,基亞
22445,GPE,左營
1664,GPE,越南
8579,GPE,台南市
29795,GPE,櫪木
29777,GPE,群馬
20944,GPE,香港籍
8882,GPE,希臘
21282,GPE,中國香港
22045,GPE,東瀛
27687,GPE,蘇州
2320,GPE,橫濱
2322,GPE,福島
30082,GPE,蘇丹
30061,GPE,烏克蘭
30040,GPE,阿聯
2378,GPE,金門
2394,GPE,馬祖
21551,GPE,紐約
27558,GPE,新竹
9900,GPE,以色列
10247,GPE,南京
2440,GPE,澎湖
30032,GPE,卡達
15780,GPE,花蓮
9824,GPE,敘利亞
27620,GPE,海地
17663,GPE,北韓
9813,GPE,土耳其
32784,GPE,敦克爾特
21482,GPE,紐西蘭
27629,GPE,杭州
30092,GPE,葉門
30093,GPE,衣索比亞
32786,GPE,北京城
2572,GPE,法國
9584,GPE,老美
30065,GPE,巴林
22211,GPE,宜蘭縣
9300,GPE,古巴
21358,GPE,中華臺北
15784,GPE,大陸山東
18248,GPE,文山
8401,GPE,台南
18212,GPE,基隆
18214,GPE,新店
18253,GPE,北市
6150,GPE,深圳
34111,GPE,仁川
34030,GPE,臺南海
6347,GPE,瑞典
5065,GPE,澳洲
4866,GPE,林口
4785,GPE,新竹市
6359,GPE,北歐丹麥
4777,GPE,瑞芳
4775,GPE,台灣省
17101,GPE,臺股
29077,GPE,布吉納法索
18556,GPE,彰化
4838,GPE,新北市
5995,GPE,台港
29039,GPE,深澳
5974,GPE,台滬
5467,GPE,桃園市
28933,GPE,多明尼加
34739,GPE,港澳
5529,GPE,桃園
5600,GPE,匈牙利
5651,GPE,俄國
5310,GPE,馬來西亞
5284,GPE,泰國
5219,GPE,台澎金馬
5215,GPE,台東
28910,GPE,帛琉
5126,GPE,中華台北
5104,GPE,台澎
18096,GPE,臺南
5085,GPE,中國台北
5894,GPE,馬英九
18126,GPE,嘉義
29120,GPE,觀塘
33998,GPE,湖北
6662,GPE,荷蘭
28712,GPE,瑞士
8111,GPE,雲林縣
3726,GPE,矽谷
8118,GPE,苗栗縣
3671,GPE,臺北
3660,GPE,波士頓
8140,GPE,高雄市
20314,GPE,台獨
