,Class,NER
228,EVENT,馬習會
9580,EVENT, 911
11061,EVENT,319
963,EVENT,美國經濟復甦
4198,EVENT, BOT 案
4712,EVENT,第二次世界大戰
14101,EVENT,第三百三十九
9909,EVENT,911
10553,EVENT,五二○
13462,EVENT,520
13449,EVENT, 520
4868,EVENT,台灣颱風
12502,EVENT,六四
5050,EVENT,亞銀年會
5056,EVENT,奧運
11020,EVENT,台南地震
12083,EVENT, 326 爆料
12043,EVENT,鐽震案
15029,EVENT,東亞青年運動會
15045,EVENT,世大運
11357,EVENT,臺南地震
15067,EVENT,亞運
1497,EVENT,第十四案
8376,EVENT,康芮颱風
15801,EVENT,遼寧團事件
2295,EVENT, 9 大公股銀行會議
15812,EVENT,SARS 
16489,EVENT,元大個資案
16468,EVENT, ATM 被盜案
93,EVENT,亞洲盃
16083,EVENT,文革
5974,GPE,台滬
5219,GPE,台澎金馬
7031,GPE,廣州
6997,GPE,高雄
5284,GPE,泰國
6662,GPE,荷蘭
5310,GPE,馬來西亞
5457,GPE,桃園縣政府
6359,GPE,北歐丹麥
5467,GPE,桃園市
6347,GPE,瑞典
5529,GPE,桃園
5600,GPE,匈牙利
6150,GPE,深圳
5995,GPE,台港
5894,GPE,馬英九
6978,GPE,澳門
5651,GPE,俄國
8038,GPE,平潭
5126,GPE,中華台北
1664,GPE,越南
1924,GPE,臺北市
2320,GPE,橫濱
2322,GPE,福島
2378,GPE,金門
2394,GPE,馬祖
2440,GPE,澎湖
2572,GPE,法國
2750,GPE,南韓
2936,GPE,埃及
3660,GPE,波士頓
5215,GPE,台東
3671,GPE,臺北
4014,GPE,大直
4293,GPE,福建金門
4775,GPE,台灣省
4777,GPE,瑞芳
4785,GPE,新竹市
4838,GPE,新北市
4866,GPE,林口
8084,GPE,崑山
5065,GPE,澳洲
5085,GPE,中國台北
5104,GPE,台澎
3726,GPE,矽谷
8111,GPE,雲林縣
9274,GPE,中華
8140,GPE,高雄市
13707,GPE,新南
13753,GPE,南投
13790,GPE,苗栗
14270,GPE,印度
14458,GPE,開曼群島
14465,GPE,薩摩亞
14779,GPE,屏東高樹鄉
14788,GPE,觀音區
14790,GPE,桃園觀音區
14840,GPE,印尼
14890,GPE,水吉
15064,GPE,台中
15780,GPE,花蓮
15784,GPE,大陸山東
15858,GPE,大陸遼寧
15884,GPE,日內瓦
15904,GPE,雲林
16029,GPE,臺灣共和國
16293,GPE,台灣、南韓
16751,GPE,嘉義市
17101,GPE,臺股
17663,GPE,北韓
18096,GPE,臺南
13693,GPE,日方
13612,GPE,臺獨
13276,GPE,宜蘭
12474,GPE,福建平潭
8382,GPE,美方
8393,GPE,加拿大
8401,GPE,台南
8579,GPE,台南市
8662,GPE,菲律賓
8882,GPE,希臘
8933,GPE,新北
9205,GPE,中華人民共和國
1427,GPE,三重
9300,GPE,古巴
9584,GPE,老美
8118,GPE,苗栗縣
9813,GPE,土耳其
9900,GPE,以色列
10247,GPE,南京
10618,GPE,基亞
10823,GPE,俄羅斯
11032,GPE,台南縣
11674,GPE,巴拿馬
11882,GPE,陸方
11897,GPE,大陸廣州
11930,GPE,肯亞
12282,GPE,龍潭
12465,GPE,北港
9824,GPE,敘利亞
1370,GPE,亞洲
18126,GPE,嘉義
353,GPE,北捷日
431,GPE,日本
451,GPE,漢城
466,GPE,淮南
494,GPE,昆山
511,GPE,韓國
517,GPE,德國
519,GPE,中方
542,GPE,盧森堡
550,GPE,新加坡
396,GPE,英國
563,GPE,中華民國
595,GPE,吳壽山
41,GPE,大陸
37,GPE,福建
690,GPE,亞太
26,GPE,美國
928,GPE,台北市
14,GPE,台灣
13,GPE,中國
11,GPE,上海
569,GPE,倫敦
382,GPE,香港
9,GPE,中國大陸
379,GPE,兩岸
105,GPE,京東
233,GPE,北京
346,GPE,台北
299,GPE,屏東
176,GPE,德華
337,GPE,西藏
205,GPE,臺灣
9979,LAW,財劃法
13645,LAW,聯合國海洋法公約
4942,LAW,勞基法
16014,LAW,新國家憲法
886,LAW,公益勸募條例
16453,LAW,金融科技創新實驗條例草案
5426,LAW,勞動派遣保障法草案
13156,LAW,刑法
16479,LAW,金融科技創新實驗條例
13181,LAW,安保條約
2914,LAW,所得稅法
1068,LAW,健保法
1145,LAW,憲法
16351,LAW,預算法
12577,LAW,生技產業發展條例
14086,LAW,"中華民國刑法第三百三十九條之四條文修正
草案"
6143,LAW,證交法
10343,LAW,中華民國憲法
15105,LAW,稅捐稽徵機關
10824,LAW,霸王條款
10832,LAW,老佛爺條款
14722,LAW,國民年金法
17055,LAW,電信法
15375,LAW,國防二法
11883,LAW,國安基金設置管理條例
7711,LAW,國安基金條例
7630,LAW,銀行法
7251,LAW,毒品條例
7201,LAW,權利國際公約
14100,LAW,我國刑法
11905,LAW,國安基金設置條例
15700,LAW,中國國民黨調查處理條例
12198,LAW,文資法
8306,LAW,臺灣金控條例
6555,LAW,合作金庫條例
17499,LAW,兩岸關係條例
17446,LAW,港澳關係條例
1486,LAW,個資法
13479,LOC,華山
12495,LOC,臺北港
3891,LOC,亞太
10315,LOC,日月潭
9331,LOC,台海
4931,LOC,新竹地區
13235,LOC,東海
4720,LOC,歐洲
4806,LOC,板新地區
1562,LOC,赤道
2882,LOC,淮南
449,LOC,亞洲
3662,LOC,東南亞
2324,LOC,東京灣
2328,LOC,臺中港
4018,LOC,圓山
15759,LOC,火山
2916,LOC,迦南地
6354,LOC,北歐
15710,LOC,太平島
8413,LOC,南勢溪
15905,LOC,大屯山
13439,LOC,華山文創園區
14783,LOC,萬巒地區
9291,LOC,歐美
3299,LOC,兩岸
6509,LOC,台灣島
11166,LOC,花東地區
6912,LOC,中東
3043,LOC,台北
13558,LOC,文山區
76,LOC,華南
10509,NORP,東南亞
3706,NORP,臺灣人
674,NORP,北韓
465,NORP,美國
1334,NORP,臺灣
15854,NORP,台胞
17526,NORP,亞洲
12893,NORP,臺北
2892,NORP,基督徒
5291,NORP,港股
18100,NORP,林奏
2906,NORP,陸資
16422,NORP,美股
3624,NORP,台灣人
3563,NORP,英國
2952,NORP,以色列人
13323,NORP,泰國
340,NORP,中國大陸
15903,NORP,台商
8464,NORP,美國人
12467,NORP,穆斯林
5368,NORP,日股
2589,NORP,日本人
17149,NORP,臺股
10248,NORP,國會
9915,NORP,回教徒
11884,NORP,韓國人
14087,NORP,中華民國
9924,NORP,回教
12936,NORP,日方
6078,NORP,華人
13160,NORP,大陸人
10029,NORP,大陸人士
607,NORP,香港
9223,NORP,中資
13104,NORP,台籍
3887,NORP,陸客
11993,NORP,肯亞
4757,NORP,大陸
17442,NORP,美國籍
169,NORP,中國
288,NORP,阿里
5715,NORP,亞銀
406,NORP,台灣
5666,NORP,韓國
4741,NORP,歐洲
2505,NORP,日本
14434,NORP,臺商
17963,ORG,證券期貨局
15077,ORG,體育署
8501,ORG,臺北國稅局
8487,ORG,經濟部水利署
8479,ORG,公路總局
8503,ORG,國安會
9264,ORG,美國國務院
15122,ORG,臺北市稅捐處
8553,ORG,中國大陸阿里巴巴集團
15090,ORG,新北市稅捐稽徵處
8511,ORG,國安
8528,ORG,中華電信
9028,ORG,立委
8555,ORG,北區國稅局
17958,ORG,外交部領務局
12719,ORG,檢驗局
15092,ORG,英國會
12573,ORG,中央研究院
189,ORG,馬習會
1187,ORG,國科會
8588,ORG,APEC 
453,ORG,全體理事會
9206,ORG,聯發科
8745,ORG,中央應變中心
213,ORG,東西金管會
12772,ORG,行政院研考會
18025,ORG,核四
15546,ORG,社福團體
7229,ORG,國民大會
15547,ORG,十字會
15554,ORG,中華民國紅十字會
15555,ORG,台灣紅十字會
1774,ORG,國安基金
13613,ORG,新內閣
1309,ORG,行政院訴願委員會
15619,ORG,國大
7088,ORG,政府
7075,ORG,薪酬委員會
7067,ORG,華南銀行
15545,ORG,紅十字會
7061,ORG,兆豐金控設有薪酬委員會
17463,ORG,CRS 
7004,ORG,ETC 遠通
564,ORG,臺灣證券交易所股份有限公司
6975,ORG,中鼎公司
15637,ORG,溫檢管理室
6959,ORG,電收
6953,ORG,友達
6932,ORG,中國國民黨立院黨團
13581,ORG,教委會
6826,ORG,司法院
6785,ORG,中正大學
6783,ORG,考試院
6782,ORG,中國國民黨黨團
15624,ORG,台北市環保局
17673,ORG,八國聯軍
7395,ORG,市議會
15507,ORG,臺灣證交所施
8,ORG,歐洲議會
12776,ORG,臺灣公共治理研究中心
8333,ORG,台灣大哥大
17643,ORG,Apple 
8267,ORG,華南金控
8254,ORG,合庫金控
8240,ORG,富邦
8231,ORG,教部長
8218,ORG,台電公司
8183,ORG,立委服務處
17630,ORG,彭博
12798,ORG,海巡署
12808,ORG,研考會
7405,ORG,香港審計署
527,ORG,立法院
8056,ORG,鴻海
8026,ORG,大陸人民銀行
8025,ORG,銀監會
8020,ORG,矽品
8017,ORG,國台辦
7979,ORG,央行理監事會
7917,ORG,台積電
7869,ORG,央行
12830,ORG,警政署
7656,ORG,企管系
7613,ORG,日月光
7566,ORG, Goldman  Sachs 
7550,ORG,中央銀行全體理事會
17573,ORG,二線
9532,ORG,馬雲
10235,ORG,東協
17965,ORG,機關銀行局
11622,ORG,勞委會
11583,ORG,衛福部食藥署
11581,ORG,金管會證期局
11575,ORG,銀行局
13840,ORG,創新育成中心
11481,ORG,新潮流系
11480,ORG,台苯
14364,ORG,資料科
14374,ORG,財政部國庫署
13822,ORG,臺中教育大學創新育成中心
13811,ORG,院會
11383,ORG,中國銀監會
11359,ORG,證監會
11627,ORG,愛奇藝
323,ORG, CNN
11322,ORG,台北市國稅局
11319,ORG,哈佛大學
13803,ORG,彰化師範大學
11208,ORG,台灣企銀
12277,ORG,法西斯
11192,ORG,豐金
14525,ORG,銓敘部
11172,ORG,退輔會事業處
11160,ORG,國防部長
284,ORG, APEC 
11156,ORG,退輔會
13793,ORG, comScore 
11132,ORG,國庫通黨
11347,ORG,對岸銀監會
11633,ORG,Uber
11646,ORG,國營
14352,ORG,財政部賦稅署
12113,ORG,印製廠
12086,ORG,中央銀行中央印製廠
12060,ORG,國防工業發展基金會
12058,ORG,中科院
12185,ORG,促轉會
12042,ORG,總統大選
12195,ORG,刑事廳
12039,ORG,漢翔公司
1372,ORG,文化部
12027,ORG,國防部海軍司令部
1378,ORG,Fed 
11998,ORG,淡馬錫
11944,ORG,肯亞法院
1394,ORG,國家銀行
13877,ORG,大安高工
1420,ORG,華南金
302,ORG,科技部
11895,ORG,陸方公安部
1422,ORG,台新
313,ORG,中華民國教育部
13870,ORG,臺中教育大學
12207,ORG,國家人權博物館
13855,ORG,教育部秘書處
14201,ORG,工商時報
14202,ORG,海基會
12222,ORG,司法院刑事廳
14258,ORG,新南向辦公室
12241,ORG,司法院民事廳
12246,ORG,財產署
11128,ORG,英基金會
11104,ORG,立院黨團
148,ORG,教育部
11098,ORG,中投
10573,ORG,大陸外交部
10538,ORG,英國都市報
237,ORG,財政部
12514,ORG,僑委會
10411,ORG,歐洲軟體安全公司Avast 
14953,ORG,陸軍官校
10361,ORG,Metro）
14984,ORG,教育部體育署
10346,ORG,貝特曼基金會
1455,ORG,頂率
10337,ORG,觀光局
15004,ORG,體育發展委員會
97,ORG,淘寶網
13721,ORG,亞太司
13568,ORG,臺北市政府捷運工程局
10107,ORG,臺灣銀行
10101,ORG,國泰金控
1463,ORG,台灣銀行
9961,ORG,賦稅署
9913,ORG,穆斯林
1211,ORG,政大
359,ORG,歐盟
9871,ORG,那斯達克
376,ORG,中央銀行
9814,ORG,道瓊
12572,ORG,議會
9729,ORG,臺灣菸酒股份有限公司
9723,ORG,亞太區
78,ORG,金管會
12480,ORG,歐洲復興開發銀行
388,ORG,美國大
1453,ORG,匯豐銀行
14800,ORG,中經院
13774,ORG,主計處
11086,ORG,裕達投資公司
11084,ORG,319 事件真相調查委員會
14621,ORG,宏碁集團
11076,ORG,東廠
11075,ORG,小英基金會
1423,ORG,味全
11058,ORG,法務部法律事務司
1184,ORG,臺大醫院
11037,ORG,本部第五廳會
11031,ORG,台南縣政府
342,ORG,德華
10981,ORG,營建署
10980,ORG,台南維冠大樓
247,ORG,財委會
10952,ORG,台灣總會
10857,ORG,民進黨團
1435,ORG,彰銀
10827,ORG,交接委員會
1436,ORG,頂新
1437,ORG,旭光
14775,ORG,能源局
12468,ORG,經濟部國貿局
14778,ORG,台綜院
10698,ORG,北市行政區分局
10659,ORG, MSCI 
118,ORG,兆豐
10622,ORG,金管會銀行局
349,ORG,北捷
14820,ORG,農金局
15708,ORG,親民黨
15733,ORG,民進黨黨團
6629,ORG,漢諾威 CeBIT 
3145,ORG,毛治國內閣
1652,ORG,衛福部長
3139,ORG,經濟部長
16515,ORG,臺灣證券交易所施
3107,ORG,台電
3097,ORG,健保署
16524,ORG,第一銀行
3064,ORG,毛院
13350,ORG,德國貝特曼基金會
3037,ORG,投審會
3001,ORG,雅虎民調中心
16548,ORG,華南金控股份有限公司
2949,ORG,中油公司
3164,ORG,海協會
2940,ORG,行政院消保處
16556,ORG,彰化銀行股份有限公司
17146,ORG,兆豐銀
2903,ORG,台灣消保協會
13386,ORG,台北機廠
2840,ORG,彰化縣衛生局
2834,ORG,農糧署
2799,ORG,偵九隊
2790,ORG,臺灣菸酒公司
2781,ORG,分局
2766,ORG,台北市政府警察局
2760,ORG,中正分局
1673,ORG,關務署
16575,ORG,第一金控股份有限公司
1039,ORG,財政委員會
2738,ORG,刑事警察局
3181,ORG,教部
13345,ORG,財政部關務署莊
16222,ORG,陽明
568,ORG,人民銀行
3851,ORG,臺灣中小企銀
3804,ORG,第一金控
3795,ORG,第一金控公司
3780,ORG,合作金庫金控公司
15,ORG,天貓
3768,ORG,華南金控公司
3767,ORG,兆豐金控公司
3758,ORG,高鐵公司
3755,ORG,彰化商銀
3750,ORG,澄清大
16328,ORG,美國財政部
3201,ORG,兆豐金
3738,ORG,兆豐金控
3713,ORG,Capital
3703,ORG,經濟部推動育成中心
16364,ORG,國產局
1029,ORG,公股行庫
3659,ORG,史丹佛
13304,ORG,亞銀年會
3530,ORG,壽險公會
3503,ORG,民航局
3461,ORG,餘額寶
3427,ORG,天弘基金
3377,ORG,國稅局
3311,ORG,立法局
1571,ORG,華南金融控股公司
981,ORG,台北市政府
3969,ORG,台銀
16576,ORG,臺灣金控股份有限公司
16578,ORG,合作金庫金控股份有限公司
16897,ORG,工研院
2211,ORG,Fed
2206,ORG,聯邦準備理事會
13406,ORG,教育及文化委員會
2175,ORG,國泰金
2169,ORG, 101 
2162,ORG,國發會
2154,ORG, 6 席
2153,ORG,中信金
2118,ORG,中策
2082,ORG,總統府
2081,ORG, 5 席
16960,ORG,台灣金融研訓院
2282,ORG, Google 
13461,ORG,台鐵台北機廠
16976,ORG,金管會保險局
13424,ORG,故宮
1997,ORG,社環委員會
13426,ORG,華視
1936,ORG, 2 席
13460,ORG,綜合教育及文化委員會
1921,ORG,6 席
1894,ORG,麥當勞
1866,ORG,台灣社
1854,ORG,中選會
1761,ORG,一銀
13440,ORG,公視文化事業基金會
1793,ORG,臺鐵
2053,ORG,中央銀行理事會
2732,ORG,臺酒公司
1147,ORG,MG149
1749,ORG,長平
2689,ORG,保險局
2688,ORG,中國人民銀行
2671,ORG, 4 席
16579,ORG,兆豐金控股份有限公司
13399,ORG,公廣集團
2609,ORG,IGA 
2597,ORG,紐約聯邦儲備銀行
16625,ORG,臺灣中小企業銀行股份有限公司
1079,ORG,衛福部健保署
13404,ORG,臺灣故宮
13405,ORG,公視
2518,ORG,工商協進會
2496,ORG,王品
2317,ORG,高雄關
2470,ORG,中研院
2459,ORG,工會
1081,ORG,消基會
2436,ORG,臺灣金控
2411,ORG,臺大
1721,ORG,越南大幸福公司
1096,ORG,監察院
2381,ORG,輸出入銀行
1128,ORG,149
2375,ORG,土銀
2357,ORG,臺銀
16826,ORG,中華財政學會
2331,ORG,國民黨團
1141,ORG,法務部
2464,ORG,臺灣金控公司
3986,ORG,國民黨
16223,ORG,榮民總醫院
1559,ORG,國泰
630,ORG,內政部
5610,ORG, IMF
637,ORG,交通部
5569,ORG,世界銀行
13174,ORG,國軍
5493,ORG,台北市長
13539,ORG,捷運局
5456,ORG,微軟
15844,ORG,防檢局
5437,ORG,石門水庫建設籌備委員會
17205,ORG,華南銀
13180,ORG,陸海空軍
5421,ORG,中央
5405,ORG,IE 
28,ORG, C2C 
682,ORG,主計總處
5261,ORG,國會
17199,ORG,鴻海集團
693,ORG,台鐵
5212,ORG,水利署
5130,ORG,亞太經合會
17195,ORG,合庫銀
5107,ORG,聯合國
705,ORG,民進黨
5097,ORG,世貿組織
5086,ORG,國際奧林匹克委員會
15885,ORG,交通部氣象局
5081,ORG,IOC
16211,ORG,榮總院
5659,ORG,IMF 
5070,ORG,亞銀
5697,ORG,World Bank
5805,ORG,榮工公司
6583,ORG,國民黨黨團
15712,ORG,中國國民黨
13446,ORG,華視公司
6551,ORG,合作金庫
6542,ORG,中央合作金庫
6439,ORG,金控
15713,ORG,時代力量
6374,ORG,財政部關務署
6360,ORG, Amazon
584,ORG,中華民國證券櫃檯買賣中心
13554,ORG,鐵路局
6280,ORG,中國大陸人民銀行
