,Class,NER
21490,EVENT,中共第十九次全國代表大會
12043,EVENT,鐽震案
39081,EVENT,卡債風暴
24100,EVENT,台大校務會議
16083,EVENT,文革
9909,EVENT,911
16489,EVENT,元大個資案
4868,EVENT,台灣颱風
35201,EVENT,第 530
28299,EVENT,凡那比颱風
21801,EVENT,慶富弊案
4712,EVENT,第二次世界大戰
38109,EVENT,萬一颱風
228,EVENT,馬習會
11061,EVENT,319
13449,EVENT, 520
21756,EVENT,慶富案
15801,EVENT,遼寧團事件
9580,EVENT, 911
25080,EVENT,中美貿易大戰
29053,EVENT,台灣演習
963,EVENT,美國經濟復甦
32919,EVENT, Google 資安危機
8376,EVENT,康芮颱風
41524,EVENT,五一長假
14101,EVENT,第三百三十九
12083,EVENT, 326 爆料
11357,EVENT,臺南地震
2295,EVENT, 9 大公股銀行會議
5056,EVENT,奧運
5050,EVENT,亞銀年會
15812,EVENT,SARS 
20330,EVENT,中國抗戰
29125,EVENT,台海演習
35982,EVENT,九二共
16468,EVENT, ATM 被盜案
42696,EVENT,921
4198,EVENT, BOT 案
1497,EVENT,第十四案
30576,EVENT,普悠瑪事件
10553,EVENT,五二○
22907,EVENT,永豐金弊案
23202,EVENT,二二八
93,EVENT,亞洲盃
12502,EVENT,六四
30537,EVENT,中美戰爭
15067,EVENT,亞運
15045,EVENT,世大運
42272,EVENT,十年改
15029,EVENT,東亞青年運動會
11020,EVENT,台南地震
13462,EVENT,520
42955,EVENT,東貝案
27687,GPE,蘇州
2322,GPE,福島
5651,GPE,俄國
6662,GPE,荷蘭
18214,GPE,新店
2320,GPE,橫濱
34739,GPE,港澳
18248,GPE,文山
28712,GPE,瑞士
36109,GPE,吉里巴斯
27629,GPE,杭州
2378,GPE,金門
2394,GPE,馬祖
27620,GPE,海地
13612,GPE,臺獨
13276,GPE,宜蘭
34111,GPE,仁川
5600,GPE,匈牙利
2440,GPE,澎湖
27558,GPE,新竹
34030,GPE,臺南海
5529,GPE,桃園
18253,GPE,北市
11930,GPE,肯亞
21142,GPE,義大利
18212,GPE,基隆
6359,GPE,北歐丹麥
27992,GPE,美國芝加哥
35902,GPE,南投縣
1924,GPE,臺北市
35618,GPE,非洲
27983,GPE,伊利諾州
6150,GPE,深圳
21358,GPE,中華臺北
21282,GPE,中國香港
5995,GPE,台港
5974,GPE,台滬
1664,GPE,越南
17663,GPE,北韓
34942,GPE,德州
28410,GPE,屏東縣
27730,GPE,剛果
27729,GPE,馬尼拉
27697,GPE,太子港
5894,GPE,馬英九
28451,GPE,恆春
6347,GPE,瑞典
18096,GPE,臺南
28683,GPE,墨西哥
18126,GPE,嘉義
21184,GPE,民國
33998,GPE,湖北
5126,GPE,中華台北
5457,GPE,桃園縣政府
30120,GPE,南蘇丹
30107,GPE,沙烏地阿拉伯
30095,GPE,烏干達
30093,GPE,衣索比亞
31834,GPE,臺東
30092,GPE,葉門
31933,GPE,中美
31969,GPE,澳大利亞
30082,GPE,蘇丹
4775,GPE,台灣省
4777,GPE,瑞芳
32000,GPE,阿根廷
32021,GPE,可倫坡
30065,GPE,巴林
32036,GPE,阿布達比
31712,GPE,丹麥
4785,GPE,新竹市
30138,GPE,托巴哥
30145,GPE,塞爾維亞
4014,GPE,大直
12474,GPE,福建平潭
30753,GPE,尼加拉瓜
19177,GPE,金門縣
12465,GPE,北港
30629,GPE,高雄市長
4293,GPE,福建金門
3726,GPE,矽谷
31613,GPE,臺中市
12282,GPE,龍潭
3671,GPE,臺北
20314,GPE,台獨
3660,GPE,波士頓
31652,GPE,臺南市
30148,GPE,巴基斯坦
30144,GPE,黎巴嫩
5467,GPE,桃園市
32131,GPE,大同
4866,GPE,林口
32784,GPE,敦克爾特
32786,GPE,北京城
5104,GPE,台澎
29120,GPE,觀塘
11897,GPE,大陸廣州
29077,GPE,布吉納法索
5215,GPE,台東
5219,GPE,台澎金馬
5284,GPE,泰國
5310,GPE,馬來西亞
29039,GPE,深澳
28933,GPE,多明尼加
2572,GPE,法國
20944,GPE,香港籍
28910,GPE,帛琉
2750,GPE,南韓
4838,GPE,新北市
5085,GPE,中國台北
32666,GPE,臺中
32178,GPE,福華
32228,GPE,永功里
32281,GPE,中正區
30061,GPE,烏克蘭
18556,GPE,彰化
30040,GPE,阿聯
30032,GPE,卡達
2936,GPE,埃及
32425,GPE,紐澳
29795,GPE,櫪木
29777,GPE,群馬
20511,GPE,漳州
29532,GPE,嘉義縣
5065,GPE,澳洲
20711,GPE,威斯康辛州
29203,GPE,薩爾瓦多
11882,GPE,陸方
19143,GPE,中華民國台灣
8662,GPE,菲律賓
22522,GPE,清泉崗
519,GPE,中方
517,GPE,德國
511,GPE,韓國
494,GPE,昆山
466,GPE,淮南
41633,GPE,洛杉磯
9274,GPE,中華
9300,GPE,古巴
431,GPE,日本
396,GPE,英國
382,GPE,香港
379,GPE,兩岸
9584,GPE,老美
451,GPE,漢城
542,GPE,盧森堡
550,GPE,新加坡
563,GPE,中華民國
15904,GPE,雲林
690,GPE,亞太
17101,GPE,臺股
24667,GPE,芬蘭
8882,GPE,希臘
8933,GPE,新北
15884,GPE,日內瓦
24522,GPE,斯里蘭卡
15858,GPE,大陸遼寧
22445,GPE,左營
9205,GPE,中華人民共和國
595,GPE,吳壽山
22453,GPE,柬埔寨
569,GPE,倫敦
41613,GPE,挪威
353,GPE,北捷日
14779,GPE,屏東高樹鄉
9813,GPE,土耳其
346,GPE,台北
23190,GPE,媚日
23150,GPE,南非
23142,GPE,東德
41,GPE,大陸
37,GPE,福建
23140,GPE,西德
26,GPE,美國
10618,GPE,基亞
23012,GPE,威斯康辛
14,GPE,台灣
13,GPE,中國
11,GPE,上海
9,GPE,中國大陸
22916,GPE,伊朗
10823,GPE,俄羅斯
105,GPE,京東
40958,GPE,西班牙
15064,GPE,台中
11032,GPE,台南縣
9824,GPE,敘利亞
9900,GPE,以色列
337,GPE,西藏
14788,GPE,觀音區
14790,GPE,桃園觀音區
15784,GPE,大陸山東
299,GPE,屏東
15780,GPE,花蓮
14840,GPE,印尼
10247,GPE,南京
14890,GPE,水吉
233,GPE,北京
205,GPE,臺灣
23329,GPE,福州
176,GPE,德華
23235,GPE,廈門
8579,GPE,台南市
19513,GPE,中華民
8084,GPE,崑山
25496,GPE,梵蒂岡
39528,GPE,武漢
37073,GPE,漢堡
25563,GPE,台獨共和國
25601,GPE,中南
8140,GPE,高雄市
22211,GPE,宜蘭縣
8118,GPE,苗栗縣
13753,GPE,南投
1370,GPE,亞洲
8111,GPE,雲林縣
22297,GPE,慶富
8038,GPE,平潭
22045,GPE,東瀛
1427,GPE,三重
6997,GPE,高雄
21482,GPE,紐西蘭
37219,GPE,臺北縣長
37336,GPE,高雄市區
26460,GPE,沖繩
7031,GPE,廣州
26474,GPE,名古屋
37624,GPE,北宜
13790,GPE,苗栗
16751,GPE,嘉義市
21551,GPE,紐約
39675,GPE,雲霄
25489,GPE,梵諦岡
40100,GPE,華盛頓州
16029,GPE,臺灣共和國
14465,GPE,薩摩亞
14458,GPE,開曼群島
40674,GPE,基隆市
22229,GPE,宜蘭縣長
40553,GPE,寧夏
40528,GPE, Seven 
8401,GPE,台南
8393,GPE,加拿大
928,GPE,台北市
16293,GPE,台灣、南韓
13693,GPE,日方
8382,GPE,美方
13707,GPE,新南
40114,GPE,封州
25462,GPE,成都
40125,GPE,紐約封州
25335,GPE,巴黎
40301,GPE,紐約皇后區
11674,GPE,巴拿馬
40173,GPE,紐澤西州
14270,GPE,印度
37028,GPE,西式
6978,GPE,澳門
37024,GPE,中式
40162,GPE,加州
6555,LAW,合作金庫條例
11905,LAW,國安基金設置條例
23199,LAW,促轉條例
23267,LAW,公債法
11883,LAW,國安基金設置管理條例
5426,LAW,勞動派遣保障法草案
26740,LAW,審計法
25227,LAW,財團法人法草案
28814,LAW,期交稅條例
25279,LAW,財團法人法
24449,LAW,國家機密保護法
8306,LAW,臺灣金控條例
12198,LAW,文資法
29495,LAW,電業法
4942,LAW,勞基法
24101,LAW,大學法
7201,LAW,權利國際公約
6143,LAW,證交法
7711,LAW,國安基金條例
21846,LAW,巴賽爾協定
7630,LAW,銀行法
9979,LAW,財劃法
28246,LAW,再生能源發展條例
7251,LAW,毒品條例
23679,LAW,國安法
15375,LAW,國防二法
10343,LAW,中華民國憲法
25920,LAW,公投法
27345,LAW,軍改條例
10832,LAW,老佛爺條款
33298,LAW,勞保條例
36249,LAW,海關緝私條例
13181,LAW,安保條約
16453,LAW,金融科技創新實驗條例草案
15105,LAW,稅捐稽徵機關
33600,LAW,加工出口區管理條例
17499,LAW,兩岸關係條例
35243,LAW,公投第 12 案施行法
31686,LAW,納稅者權利保護法
33718,LAW,兩岸租稅條例
16479,LAW,金融科技創新實驗條例
1486,LAW,個資法
15700,LAW,中國國民黨調查處理條例
41821,LAW,大公報
1068,LAW,健保法
41925,LAW,港澳條例
16351,LAW,預算法
42026,LAW,港版國安法
43251,LAW,保險法
16014,LAW,新國家憲法
17446,LAW,港澳關係條例
2914,LAW,所得稅法
32621,LAW,第七四八號解釋施行法
1145,LAW,憲法
17055,LAW,電信法
39437,LAW,SARS 條例
32695,LAW,國土測繪法
14100,LAW,我國刑法
12577,LAW,生技產業發展條例
36868,LAW,戰機採購條例
10824,LAW,霸王條款
13645,LAW,聯合國海洋法公約
886,LAW,公益勸募條例
13156,LAW,刑法
36515,LAW,海關進口稅則條例
14722,LAW,國民年金法
14086,LAW,"中華民國刑法第三百三十九條之四條文修正
草案"
43366,LAW,國安基金管理條例
38179,LOC,印度洋
29064,LOC,中南美
10315,LOC,日月潭
2328,LOC,臺中港
38183,LOC,印太
21110,LOC,宜花東
34021,LOC,沖繩島
8413,LOC,南勢溪
13235,LOC,東海
15905,LOC,大屯山
15759,LOC,火山
22573,LOC,臺灣海峽
9331,LOC,台海
2324,LOC,東京灣
40984,LOC,非洲
11166,LOC,花東地區
27343,LOC,渡關山
6912,LOC,中東
31091,LOC,延平北路
1562,LOC,赤道
13558,LOC,文山區
41588,LOC,歐元區
6509,LOC,台灣島
13479,LOC,華山
6354,LOC,北歐
21306,LOC,海峽
