,Class,NER
11329,EVENT,三一九槍擊案
23229,EVENT,戴奧辛事件
23215,EVENT,芬普尼事件
23176,EVENT,元山蛋品事件
7756,EVENT,第 8 次程序委員會會議
23152,EVENT,蘇丹紅鴨蛋事件
3809,EVENT,臺北市世大運
22823,EVENT,勞資爭議
22805,EVENT,勞資爭議案件
21907,EVENT,台美國防工作會議
8181,EVENT,311 大地震
14834,EVENT,慶富案
5089,EVENT,五二○
15670,EVENT,318 學運
15703,EVENT,蘇建和案
8136,EVENT,第 9 屆第 3 會期第 9 次院會
16091,EVENT,第 2 次會議
16099,EVENT,第 9 屆第 4 會期第 15 次會議
1449,EVENT,德翔台北貨輪事件
17759,EVENT,核二廠 2 號機跳電事件
18610,EVENT,台海實彈演習
18654,EVENT,第 5 屆第 3 會期第 15 次會議
18846,EVENT,大鮪 13 號事件
19110,EVENT,228 事件
3801,EVENT,財審會
19116,EVENT,二二八條
19462,EVENT,第 3 場公聽會
8044,EVENT,第 9 屆第 3 會期第 9 次會議
20110,EVENT,"世界
衛生大會"
20112,EVENT,世界衛生大會
1399,EVENT,耘海輪事件
16486,EVENT,第 9 屆第 5 會期第 4 次會議
7040,EVENT,瑪琳事件
23611,EVENT,台海動盪
23172,EVENT,芬普尼雞蛋事件
24181,EVENT,第 1383 次會議
25325,EVENT,南島民族論壇
26526,EVENT,二二八
26695,EVENT,中美大戰
23639,EVENT,鳳展案
10475,EVENT,院會
25227,EVENT,國光疫苗
12554,EVENT,戴奧辛雞蛋事件風暴
147,EVENT,臺南大地震
12561,EVENT,戴奧辛雞蛋事件
26848,EVENT,英賴大戰
2993,EVENT,世大運
26858,EVENT,六輕案件
11478,EVENT,國安危機
26880,EVENT,六輕事件
12714,EVENT,玉山論壇
26925,EVENT,六輕議題
13040,EVENT,尼伯特颱風
24922,EVENT,九合一選舉
13055,EVENT,蘇迪勒颱風
8504,EVENT,麥寮事件
24425,EVENT,美國期中選舉
9739,EVENT,第 9 屆第 3 會期第 13 次院會
9842,GPE,福利及
7797,GPE,義大利
10976,GPE,苗栗三義
10010,GPE,桃園楊梅
8028,GPE,基隆市
8091,GPE,日方
8049,GPE,福島
8056,GPE,六龜
9215,GPE,台北市內湖區
9157,GPE,柯 P 
8995,GPE,基法
8162,GPE,彰化縣
8191,GPE,社頭鄉
8741,GPE,非洲
8231,GPE,東信路
8400,GPE,五指山
8470,GPE,麥寮
8721,GPE,多明尼加
8519,GPE,雲林縣政府
9308,GPE,王功
7637,GPE,臺南市
1,GPE,台灣
7156,GPE,韓流
3351,GPE,臺中
3214,GPE,中華臺北
3163,GPE,巴黎
3137,GPE,關西
3096,GPE,成都
3022,GPE,中華
2807,GPE,中華民國台灣
2485,GPE,挪威
3508,GPE,泰國
2484,GPE,日本
2427,GPE,中華民國臺灣
2264,GPE,花蓮
2232,GPE,花蓮縣
2201,GPE,芬蘭
2093,GPE,美方
2084,GPE,美國
2075,GPE,中國
2065,GPE,兩岸
2470,GPE,日澳
7322,GPE,基隆南港
3825,GPE,桃園
4618,GPE,冰島
7121,GPE,新南
7091,GPE,遠東
7060,GPE,新加坡
7034,GPE,臺南
6888,GPE,彰化
11066,GPE,台灣中華民國
6707,GPE,南港區
6641,GPE,南投
3879,GPE,高雄市
6608,GPE,南投縣
6094,GPE,台中
5875,GPE,武陵
5556,GPE,哥斯大黎加
5532,GPE,墨西哥
5052,GPE,加拿大
4832,GPE,韓國
4812,GPE,德國
4805,GPE,南非
6591,GPE,臺北市內湖
6799,GPE,內湖南港區
13545,GPE,南港國
11410,GPE,觀塘
23257,GPE,巴西
23001,GPE,社會福利
22308,GPE,大阪
22062,GPE,苗栗縣
22016,GPE,加州
21819,GPE,嘉義市
21797,GPE,嘉義縣
24429,GPE,愛荷華州
20844,GPE,史瓦帝尼
20788,GPE,海地
20754,GPE,臺美
20648,GPE,布吉納法索
20474,GPE,索羅門群島
20359,GPE,吐瓦魯
20319,GPE,中華民
20285,GPE,巴拉圭
20811,GPE,史國
20279,GPE,薩爾瓦多
24483,GPE,中方
24969,GPE,大同區
26936,GPE,台西
26873,GPE,雲林台西
26738,GPE,臺製
26163,GPE,板橋
26068,GPE,八堵
25662,GPE,土耳其
25327,GPE,美國臺北
24570,GPE,威斯康辛州
25323,GPE,荷蘭
25275,GPE,洛杉磯
25115,GPE,關廟
25105,GPE,關廟區
25083,GPE,龍崎區
25057,GPE,龍崎
25048,GPE,牛埔里
24995,GPE,臺北市士林
25276,GPE,帛琉
11350,GPE,永安
20254,GPE,瓜地馬拉
20230,GPE,教廷
13991,GPE,澳洲
13965,GPE,瑞典
13916,GPE,里斯本
2045,GPE,馬祖
13441,GPE,新竹市
13208,GPE,英國
12892,GPE,桃園市
14391,GPE,舊莊里
12582,GPE,中華台北
12340,GPE,東勢
12330,GPE,霧峰
12319,GPE,大雅
12273,GPE,泰安
12187,GPE,大潭
12065,GPE,松山
11609,GPE,台南市
12546,GPE,蘇丹
20235,GPE,宏都拉斯
14806,GPE,西藏
15901,GPE,紐倫堡
19787,GPE,奧地利
19204,GPE,桃園觀塘
18843,GPE,西亞
18530,GPE,台美
18029,GPE,瑞士
17969,GPE,北京
17941,GPE,俄羅斯
15882,GPE,納粹
17939,GPE,朝鮮
17880,GPE,永安港
17451,GPE,馬來西亞
17383,GPE,深澳
17010,GPE,大台北
16788,GPE,紐約
16709,GPE,法台
16517,GPE,高麗
17920,GPE,北韓
2000,GPE,旭東
10305,GPE,台中市
1127,GPE,菲律賓
685,GPE,智利
982,GPE,台南
1846,GPE,屏東
36,GPE,內湖
726,GPE,大陸
1091,GPE,嘉義
1156,GPE,越南
245,GPE,臺灣
1518,GPE,中華民國
1042,GPE,高雄
1958,GPE,中國大陸
1420,GPE,澎湖
1819,GPE,雲林
189,GPE,基隆
907,GPE,宜蘭
1824,GPE,新竹
867,GPE,臺北市市區
643,GPE,台東
875,GPE,北市
657,GPE,汐止
1790,GPE,柏林
1048,GPE,臺北
990,GPE,新北
522,GPE,台北
1085,GPE,連江
26,GPE,台北市
29,GPE,南港
1074,GPE,臺中縣
497,GPE,浮洲
1247,GPE,香港
1711,GPE,林佳龍
1715,GPE,法國
1816,GPE,苗栗
1090,GPE,臺東縣
590,GPE,臺北市
31,GPE,內湖區
1050,GPE,臺東
1270,GPE,南韓
1900,GPE,南港舊莊
1777,GPE,丹麥
1889,GPE,金門
211,GPE,新北市
1057,GPE,臺中市
1144,GPE,印尼
7722,LAW,民法
7716,LAW,電業法
7706,LAW,第 32 條
7613,LAW,關稅法
16006,LAW,農田水利會
15762,LAW,法修法
24165,LAW,公平會組織法
8254,LAW,美利堅合眾國聯合發展暨共同防禦條約
7768,LAW,立法院職權行使法
1411,LAW,海洋委員會組織法
8107,LAW,族群平等法草案
8131,LAW,反族群歧視法草案
