,Class,NER
11478,EVENT,國安危機
5089,EVENT,五二○
2993,EVENT,世大運
7040,EVENT,瑪琳事件
7756,EVENT,第 8 次程序委員會會議
3809,EVENT,臺北市世大運
8136,EVENT,第 9 屆第 3 會期第 9 次院會
8181,EVENT,311 大地震
147,EVENT,臺南大地震
8504,EVENT,麥寮事件
1449,EVENT,德翔台北貨輪事件
1399,EVENT,耘海輪事件
8044,EVENT,第 9 屆第 3 會期第 9 次會議
3801,EVENT,財審會
11329,EVENT,三一九槍擊案
9739,EVENT,第 9 屆第 3 會期第 13 次院會
10475,EVENT,院會
2084,GPE,美國
2093,GPE,美方
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
2427,GPE,中華民國臺灣
2470,GPE,日澳
2484,GPE,日本
2485,GPE,挪威
2807,GPE,中華民國台灣
1057,GPE,臺中市
1050,GPE,臺東
3022,GPE,中華
3096,GPE,成都
3137,GPE,關西
3163,GPE,巴黎
3214,GPE,中華臺北
3351,GPE,臺中
3508,GPE,泰國
2075,GPE,中國
2065,GPE,兩岸
1247,GPE,香港
2000,GPE,旭東
1270,GPE,南韓
1144,GPE,印尼
1420,GPE,澎湖
1127,GPE,菲律賓
1518,GPE,中華民國
1091,GPE,嘉義
1711,GPE,林佳龍
1715,GPE,法國
1777,GPE,丹麥
1156,GPE,越南
1090,GPE,臺東縣
1816,GPE,苗栗
1819,GPE,雲林
1824,GPE,新竹
1085,GPE,連江
1846,GPE,屏東
1889,GPE,金門
1074,GPE,臺中縣
1900,GPE,南港舊莊
1958,GPE,中國大陸
1790,GPE,柏林
2045,GPE,馬祖
4812,GPE,德國
3879,GPE,高雄市
8056,GPE,六龜
8091,GPE,日方
8162,GPE,彰化縣
8191,GPE,社頭鄉
8231,GPE,東信路
8400,GPE,五指山
8470,GPE,麥寮
8519,GPE,雲林縣政府
8721,GPE,多明尼加
8741,GPE,非洲
8995,GPE,基法
9157,GPE,柯 P 
9215,GPE,台北市內湖區
9308,GPE,王功
9842,GPE,福利及
10010,GPE,桃園楊梅
10305,GPE,台中市
10976,GPE,苗栗三義
11066,GPE,台灣中華民國
11350,GPE,永安
11410,GPE,觀塘
8049,GPE,福島
3825,GPE,桃園
8028,GPE,基隆市
7637,GPE,臺南市
4618,GPE,冰島
4805,GPE,南非
1048,GPE,臺北
4832,GPE,韓國
5052,GPE,加拿大
5532,GPE,墨西哥
5556,GPE,哥斯大黎加
5875,GPE,武陵
6094,GPE,台中
6591,GPE,臺北市內湖
6608,GPE,南投縣
6641,GPE,南投
6707,GPE,南港區
6799,GPE,內湖南港區
6888,GPE,彰化
7034,GPE,臺南
7060,GPE,新加坡
7091,GPE,遠東
7121,GPE,新南
7156,GPE,韓流
7322,GPE,基隆南港
7797,GPE,義大利
1042,GPE,高雄
1,GPE,台灣
31,GPE,內湖區
522,GPE,台北
643,GPE,台東
189,GPE,基隆
685,GPE,智利
497,GPE,浮洲
211,GPE,新北市
26,GPE,台北市
657,GPE,汐止
875,GPE,北市
907,GPE,宜蘭
245,GPE,臺灣
29,GPE,南港
590,GPE,臺北市
726,GPE,大陸
867,GPE,臺北市市區
36,GPE,內湖
990,GPE,新北
982,GPE,台南
8878,LAW,公務人員任用法
9810,LAW,電業法第 31 條
2064,LAW,促轉條例
8893,LAW,民事訴訟法
9073,LAW,商港法
9093,LAW,考試院組織法
6502,LAW,國家保防工作法
1723,LAW,食物銀行法
8960,LAW,公立學校教職員退休撫卹條例草案
1733,LAW,廢清法
9117,LAW,土地法
567,LAW,勞基法
8899,LAW,憲法
6524,LAW,菸酒稅法
4723,LAW,勞基法修正案
8602,LAW,毒性化學物質管理法
7138,LAW,監督條例
7125,LAW,中華民國憲法
7613,LAW,關稅法
3077,LAW,礦業法
7108,LAW,長照法
2975,LAW,台中空污法
7706,LAW,第 32 條
7716,LAW,電業法
8874,LAW,原住民族語言發展法草案
7722,LAW,民法
7768,LAW,立法院職權行使法
2616,LAW,海洋署組織條例
3538,LAW,遠傳
6837,LAW,醫師法
8107,LAW,族群平等法草案
8131,LAW,反族群歧視法草案
3586,LAW,蒙哥馬利大兵法案
9828,LAW,森林法第 47 條
7758,LAW,第 51 條
8254,LAW,美利堅合眾國聯合發展暨共同防禦條約
7149,LAW,兩岸條例
4685,LAW,建築法
5300,LAW,海岸法
1411,LAW,海洋委員會組織法
10355,LAW,藥事法
10115,LAW,消保法
10251,LAW,巴賽爾公約
1427,LOC,富貴角
911,LOC,港墘路
6629,LOC,內湖
8361,LOC,五指山
1487,LOC,亞洲
259,LOC,大台北地區
2571,LOC,北海岸
10661,LOC,歐洲
8630,LOC,非洲
30,LOC,大台北都會區
5312,LOC,東海岸
892,LOC,康寧路
1425,LOC,石門洞
6530,LOC,大湖
11055,LOC,大陸
2658,LOC,北台灣
5458,LOC,兩岸
5477,LOC,東北亞
1136,LOC,東南亞
6708,LOC,研究院路
11352,LOC,南海
7585,LOC,福島
838,LOC,建國南路
957,LOC,內湖路
1749,LOC,歐美
6782,LOC,南港
8047,LOC,日本福島
929,LOC,陽光街
914,LOC,中山北路
7045,LOC,台南
613,LOC,欣湖
38,LOC,基隆河
8229,LOC,東信路
9218,LOC,台北市內湖區
6817,NORP,中醫
2079,NORP,美方
1237,NORP,印尼
6854,NORP,中藥
1195,NORP,臺灣人
9860,NORP,英國
1229,NORP,臺灣
6569,NORP,中國
2298,NORP,東華
6586,NORP,亞洲
8224,NORP,日本人
8841,NORP,德國
3577,NORP,美國
6872,NORP,中華
10539,NORP,老美
717,NORP,台灣
1145,NORP,印尼籍
4494,NORP,台灣人
1770,NORP,義大利
7846,NORP,日本
1162,NORP,越南籍
7124,NORP,陸客
2060,NORP,中華民
6268,NORP,兩岸人
334,ORG,中選會
7077,ORG,臺大
5012,ORG,全聯會
327,ORG,司法院
6825,ORG,中國醫藥學院
4962,ORG,社家署
5071,ORG,基層醫療協會
6990,ORG,CDE 
7001,ORG,監理處
6983,ORG,藝術中心
5080,ORG,兒科醫學會
5183,ORG,民進黨民調中心
6941,ORG,災害防治中心
6932,ORG,國家藥審中心
6851,ORG,北北基
6922,ORG,災害防救中心
6910,ORG,中醫
6865,ORG,國科會
6845,ORG,表演藝術中心
5687,ORG,中華開發
6595,ORG,民進黨立院黨團
5196,ORG,民主進步黨
6305,ORG,景文大學餐飲系
5617,ORG,勞工團體
5673,ORG,工總
6295,ORG,台北科技大學
6277,ORG,永采烘焙坊
6244,ORG,北科大
6231,ORG,考試院
6214,ORG,監察院
6113,ORG,台電公司發電處
451,ORG,台北市政府環保局
6065,ORG,臺電
5969,ORG,中鋼
5674,ORG,利浦
5959,ORG,中鋼砂原
5892,ORG,鼓山分局
460,ORG,建管處
5682,ORG,中興票券
5717,ORG,高雄市勞工局
5683,ORG,復華金控
6358,ORG,北科
6811,ORG,中央衛福部
465,ORG,營建署
6379,ORG,立院
5297,ORG,觀光局
346,ORG,台電
6784,ORG,後備
6776,ORG,台大
6735,ORG,聯勤總部
402,ORG,經濟部
449,ORG,環保署
6557,ORG,桃園市社會局
6550,ORG,台北市衛生局
6533,ORG,國健署
6531,ORG,桃園愛心長照中心
5522,ORG,工會
5528,ORG,華潔
5548,ORG,華潔洗滌公司
6480,ORG,中科院
6477,ORG,國家智庫籌備處
6439,ORG,WHO
5549,ORG,桃市產總
6394,ORG,成醫院
6363,ORG,台中市政府
6421,ORG,衛生局
8066,ORG,農會
7324,ORG,台鐵
9818,ORG,國家發展委員會
9757,ORG,臺東縣議會
9750,ORG,高雄地方法院
9746,ORG,國安
9723,ORG,國稅局
9590,ORG,環保署毒物及化學物質局
9526,ORG,鴻彰農場
9475,ORG,台數科併東森
9416,ORG,鴻彰蛋場
9830,ORG,水利署
9287,ORG,成大
53,ORG,衛福部疾管署
9181,ORG,中華民國政府
9135,ORG,內政部警政署
9132,ORG,衛生福利部醫事司
9112,ORG,中華民國內鑛業協進會
9101,ORG,宜蘭地檢署
9065,ORG,法院組織法
9058,ORG,台灣原住民族語言發展學會
9030,ORG,世聯倉運文教基金會
9264,ORG,行政部門
8996,ORG,世界衛生組織
10028,ORG,護理師公會
10049,ORG,立法院社環委員會
4,ORG,教育部
11367,ORG, 7 部
5,ORG,疾管署
6,ORG,衛福部
11196,ORG,教育局
10956,ORG,分局
10949,ORG,世界銀行
10803,ORG,公教部
10753,ORG,台北仁愛醫院
10048,ORG,財政部關務署
10708,ORG,台灣社
10579,ORG,美國商會
10401,ORG,民進黨團
10385,ORG,時代力量
10376,ORG,台中力勤公司
10374,ORG,幸生實業
10300,ORG,台中市政府衛生局
10285,ORG,衛福部食藥署藥品組
10270,ORG,宇碩公司
10256,ORG,台中市衛生局
10684,ORG,仁愛醫院
8965,ORG,金管會
8944,ORG,國立台灣大學生物資源暨農學院
8936,ORG,戴奧辛
8051,ORG,民進黨黨團
201,ORG,晶華酒店
8040,ORG,移民署
8034,ORG,修憲委員會
213,ORG,中央
8019,ORG,立法院教育及文化委員會
8018,ORG,致理技術學院
