,Class,NER
1399,EVENT,耘海輪事件
17759,EVENT,核二廠 2 號機跳電事件
16486,EVENT,第 9 屆第 5 會期第 4 次會議
7756,EVENT,第 8 次程序委員會會議
16099,EVENT,第 9 屆第 4 會期第 15 次會議
16091,EVENT,第 2 次會議
15703,EVENT,蘇建和案
15670,EVENT,318 學運
8136,EVENT,第 9 屆第 3 會期第 9 次院會
8181,EVENT,311 大地震
14834,EVENT,慶富案
8504,EVENT,麥寮事件
9739,EVENT,第 9 屆第 3 會期第 13 次院會
1449,EVENT,德翔台北貨輪事件
13055,EVENT,蘇迪勒颱風
13040,EVENT,尼伯特颱風
10475,EVENT,院會
12714,EVENT,玉山論壇
11329,EVENT,三一九槍擊案
12561,EVENT,戴奧辛雞蛋事件
12554,EVENT,戴奧辛雞蛋事件風暴
11478,EVENT,國安危機
7040,EVENT,瑪琳事件
18610,EVENT,台海實彈演習
8044,EVENT,第 9 屆第 3 會期第 9 次會議
147,EVENT,臺南大地震
18654,EVENT,第 5 屆第 3 會期第 15 次會議
19116,EVENT,二二八條
19110,EVENT,228 事件
19462,EVENT,第 3 場公聽會
18846,EVENT,大鮪 13 號事件
3809,EVENT,臺北市世大運
3801,EVENT,財審會
2993,EVENT,世大運
5089,EVENT,五二○
9215,GPE,台北市內湖區
9157,GPE,柯 P 
8995,GPE,基法
1711,GPE,林佳龍
5532,GPE,墨西哥
1518,GPE,中華民國
8721,GPE,多明尼加
8519,GPE,雲林縣政府
3879,GPE,高雄市
1777,GPE,丹麥
8470,GPE,麥寮
1790,GPE,柏林
1816,GPE,苗栗
1819,GPE,雲林
8400,GPE,五指山
1824,GPE,新竹
1715,GPE,法國
8741,GPE,非洲
10010,GPE,桃園楊梅
3825,GPE,桃園
12319,GPE,大雅
12273,GPE,泰安
12187,GPE,大潭
12065,GPE,松山
11609,GPE,台南市
1247,GPE,香港
3163,GPE,巴黎
11410,GPE,觀塘
1270,GPE,南韓
9308,GPE,王功
3214,GPE,中華臺北
11350,GPE,永安
3351,GPE,臺中
11066,GPE,台灣中華民國
10976,GPE,苗栗三義
3508,GPE,泰國
3096,GPE,成都
1420,GPE,澎湖
10305,GPE,台中市
9842,GPE,福利及
3022,GPE,中華
8231,GPE,東信路
1900,GPE,南港舊莊
1889,GPE,金門
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
7091,GPE,遠東
2807,GPE,中華民國台灣
7060,GPE,新加坡
7034,GPE,臺南
6888,GPE,彰化
6799,GPE,內湖南港區
7121,GPE,新南
2427,GPE,中華民國臺灣
2470,GPE,日澳
2484,GPE,日本
2485,GPE,挪威
6641,GPE,南投
6608,GPE,南投縣
6591,GPE,臺北市內湖
6094,GPE,台中
5875,GPE,武陵
5556,GPE,哥斯大黎加
6707,GPE,南港區
1846,GPE,屏東
7156,GPE,韓流
7637,GPE,臺南市
8191,GPE,社頭鄉
8162,GPE,彰化縣
4618,GPE,冰島
1958,GPE,中國大陸
8091,GPE,日方
8056,GPE,六龜
8049,GPE,福島
2000,GPE,旭東
4805,GPE,南非
7322,GPE,基隆南港
4812,GPE,德國
8028,GPE,基隆市
2045,GPE,馬祖
7797,GPE,義大利
2065,GPE,兩岸
4832,GPE,韓國
5052,GPE,加拿大
2075,GPE,中國
2084,GPE,美國
2093,GPE,美方
1156,GPE,越南
12330,GPE,霧峰
1,GPE,台灣
1144,GPE,印尼
16788,GPE,紐約
16709,GPE,法台
16517,GPE,高麗
497,GPE,浮洲
522,GPE,台北
15901,GPE,紐倫堡
15882,GPE,納粹
17010,GPE,大台北
12340,GPE,東勢
643,GPE,台東
14806,GPE,西藏
657,GPE,汐止
685,GPE,智利
14391,GPE,舊莊里
726,GPE,大陸
13991,GPE,澳洲
590,GPE,臺北市
13965,GPE,瑞典
17383,GPE,深澳
17880,GPE,永安港
26,GPE,台北市
29,GPE,南港
19787,GPE,奧地利
31,GPE,內湖區
36,GPE,內湖
19204,GPE,桃園觀塘
18843,GPE,西亞
17451,GPE,馬來西亞
18530,GPE,台美
211,GPE,新北市
245,GPE,臺灣
18029,GPE,瑞士
17969,GPE,北京
17941,GPE,俄羅斯
17939,GPE,朝鮮
17920,GPE,北韓
189,GPE,基隆
13916,GPE,里斯本
3137,GPE,關西
13208,GPE,英國
1090,GPE,臺東縣
12582,GPE,中華台北
875,GPE,北市
13545,GPE,南港國
12546,GPE,蘇丹
1042,GPE,高雄
1074,GPE,臺中縣
1127,GPE,菲律賓
1085,GPE,連江
1048,GPE,臺北
982,GPE,台南
1050,GPE,臺東
1057,GPE,臺中市
1091,GPE,嘉義
13441,GPE,新竹市
907,GPE,宜蘭
12892,GPE,桃園市
867,GPE,臺北市市區
990,GPE,新北
7138,LAW,監督條例
7149,LAW,兩岸條例
9117,LAW,土地法
7125,LAW,中華民國憲法
12856,LAW,野保法
7706,LAW,第 32 條
1411,LAW,海洋委員會組織法
7716,LAW,電業法
7722,LAW,民法
10355,LAW,藥事法
7613,LAW,關稅法
12188,LAW,環評法
4723,LAW,勞基法修正案
4685,LAW,建築法
18480,LAW,國土保育法
6502,LAW,國家保防工作法
6524,LAW,菸酒稅法
18221,LAW,空污法修正案
18217,LAW,空污法修法
18107,LAW,化粧品衛生安全管理法
18017,LAW,公投法
5300,LAW,海岸法
18752,LAW,漁船管理條例
18795,LAW,遠洋漁業條例
6837,LAW,醫師法
18852,LAW,漁業法
18853,LAW,郵政法
18903,LAW,陸海空軍軍官士官服役條例
7108,LAW,長照法
18958,LAW,陸海空軍軍官士官服役條例條文修正草案
2064,LAW,促轉條例
7768,LAW,立法院職權行使法
16006,LAW,農田水利會
7758,LAW,第 51 條
14258,LAW,勞基法修法
14108,LAW,勞工公約
8602,LAW,毒性化學物質管理法
3077,LAW,礦業法
14054,LAW,民航法
1733,LAW,廢清法
9810,LAW,電業法第 31 條
14048,LAW,國安法
8874,LAW,原住民族語言發展法草案
8878,LAW,公務人員任用法
8893,LAW,民事訴訟法
8899,LAW,憲法
8960,LAW,公立學校教職員退休撫卹條例草案
9073,LAW,商港法
9093,LAW,考試院組織法
1723,LAW,食物銀行法
9828,LAW,森林法第 47 條
2616,LAW,海洋署組織條例
8254,LAW,美利堅合眾國聯合發展暨共同防禦條約
10251,LAW,巴賽爾公約
15762,LAW,法修法
10115,LAW,消保法
567,LAW,勞基法
13100,LAW,女性保護公約
15649,LAW,道交條例
14480,LAW,台灣勞團協約
8107,LAW,族群平等法草案
8131,LAW,反族群歧視法草案
15255,LAW,最低工資法
15123,LAW,獵雷艦聯貸弊案
15120,LAW,家事事件法部分條文修正草案
15119,LAW,集會遊行法修正草案
14991,LAW,個資法
14931,LAW,戒嚴法
3538,LAW,遠傳
2975,LAW,台中空污法
3586,LAW,蒙哥馬利大兵法案
20018,LOC,仁愛路三段
12012,LOC,板橋
5312,LOC,東海岸
5458,LOC,兩岸
20038,LOC,台北市內湖區環山路
19991,LOC,台北市內湖環山路
5477,LOC,東北亞
20015,LOC,亞太
10661,LOC,歐洲
18355,LOC,澳洲
13544,LOC,南港研究院路
9218,LOC,台北市內湖區
8630,LOC,非洲
14365,LOC,南港生技園區
13540,LOC,忠孝東路
14396,LOC,南港區
8361,LOC,五指山
14803,LOC,東北
8229,LOC,東信路
15184,LOC,關山
16506,LOC,東半球
16750,LOC,台海
11984,LOC,南東
7585,LOC,福島
17063,LOC,台灣
17186,LOC,釣魚台
17414,LOC,東協
11055,LOC,大陸
7045,LOC,台南
12586,LOC,東亞
17932,LOC,朝鮮半島
11352,LOC,南海
6782,LOC,南港
6708,LOC,研究院路
6629,LOC,內湖
