,Class,NER
10475,EVENT,院會
9739,EVENT,第 9 屆第 3 會期第 13 次院會
8504,EVENT,麥寮事件
11329,EVENT,三一九槍擊案
3801,EVENT,財審會
11478,EVENT,國安危機
8181,EVENT,311 大地震
3809,EVENT,臺北市世大運
8136,EVENT,第 9 屆第 3 會期第 9 次院會
8044,EVENT,第 9 屆第 3 會期第 9 次會議
147,EVENT,臺南大地震
12561,EVENT,戴奧辛雞蛋事件
12714,EVENT,玉山論壇
7756,EVENT,第 8 次程序委員會會議
13040,EVENT,尼伯特颱風
12554,EVENT,戴奧辛雞蛋事件風暴
1449,EVENT,德翔台北貨輪事件
1399,EVENT,耘海輪事件
15703,EVENT,蘇建和案
15670,EVENT,318 學運
14834,EVENT,慶富案
13055,EVENT,蘇迪勒颱風
7040,EVENT,瑪琳事件
2993,EVENT,世大運
5089,EVENT,五二○
4618,GPE,冰島
5052,GPE,加拿大
3096,GPE,成都
3137,GPE,關西
3163,GPE,巴黎
6094,GPE,台中
3214,GPE,中華臺北
3351,GPE,臺中
4812,GPE,德國
3508,GPE,泰國
5532,GPE,墨西哥
3022,GPE,中華
4805,GPE,南非
5875,GPE,武陵
3825,GPE,桃園
3879,GPE,高雄市
5556,GPE,哥斯大黎加
4832,GPE,韓國
1,GPE,台灣
2485,GPE,挪威
1420,GPE,澎湖
1518,GPE,中華民國
1711,GPE,林佳龍
1715,GPE,法國
1777,GPE,丹麥
1790,GPE,柏林
1816,GPE,苗栗
1819,GPE,雲林
1824,GPE,新竹
1846,GPE,屏東
1889,GPE,金門
1900,GPE,南港舊莊
2807,GPE,中華民國台灣
1958,GPE,中國大陸
2045,GPE,馬祖
2065,GPE,兩岸
2075,GPE,中國
2084,GPE,美國
2093,GPE,美方
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
6591,GPE,臺北市內湖
2427,GPE,中華民國臺灣
2470,GPE,日澳
2484,GPE,日本
2000,GPE,旭東
6641,GPE,南投
7322,GPE,基隆南港
6799,GPE,內湖南港區
10976,GPE,苗栗三義
11066,GPE,台灣中華民國
11350,GPE,永安
11410,GPE,觀塘
11609,GPE,台南市
12065,GPE,松山
12187,GPE,大潭
12273,GPE,泰安
12319,GPE,大雅
12330,GPE,霧峰
12340,GPE,東勢
10305,GPE,台中市
12546,GPE,蘇丹
12892,GPE,桃園市
13208,GPE,英國
13441,GPE,新竹市
13545,GPE,南港國
13916,GPE,里斯本
13965,GPE,瑞典
13991,GPE,澳洲
14391,GPE,舊莊里
14806,GPE,西藏
15882,GPE,納粹
15901,GPE,紐倫堡
12582,GPE,中華台北
6707,GPE,南港區
10010,GPE,桃園楊梅
9308,GPE,王功
6888,GPE,彰化
7034,GPE,臺南
7060,GPE,新加坡
7091,GPE,遠東
7121,GPE,新南
7156,GPE,韓流
1270,GPE,南韓
7637,GPE,臺南市
7797,GPE,義大利
8028,GPE,基隆市
8049,GPE,福島
9842,GPE,福利及
8056,GPE,六龜
8162,GPE,彰化縣
8191,GPE,社頭鄉
8231,GPE,東信路
8400,GPE,五指山
8470,GPE,麥寮
8519,GPE,雲林縣政府
8721,GPE,多明尼加
8741,GPE,非洲
8995,GPE,基法
9157,GPE,柯 P 
9215,GPE,台北市內湖區
8091,GPE,日方
1247,GPE,香港
6608,GPE,南投縣
245,GPE,臺灣
1091,GPE,嘉義
1050,GPE,臺東
1144,GPE,印尼
211,GPE,新北市
29,GPE,南港
1057,GPE,臺中市
1074,GPE,臺中縣
1085,GPE,連江
1090,GPE,臺東縣
26,GPE,台北市
726,GPE,大陸
522,GPE,台北
875,GPE,北市
867,GPE,臺北市市區
1127,GPE,菲律賓
189,GPE,基隆
1048,GPE,臺北
497,GPE,浮洲
657,GPE,汐止
36,GPE,內湖
1042,GPE,高雄
643,GPE,台東
1156,GPE,越南
685,GPE,智利
31,GPE,內湖區
982,GPE,台南
590,GPE,臺北市
990,GPE,新北
907,GPE,宜蘭
15120,LAW,家事事件法部分條文修正草案
15123,LAW,獵雷艦聯貸弊案
3077,LAW,礦業法
8254,LAW,美利堅合眾國聯合發展暨共同防禦條約
2975,LAW,台中空污法
8893,LAW,民事訴訟法
9093,LAW,考試院組織法
8602,LAW,毒性化學物質管理法
2616,LAW,海洋署組織條例
9073,LAW,商港法
8960,LAW,公立學校教職員退休撫卹條例草案
12188,LAW,環評法
15255,LAW,最低工資法
8878,LAW,公務人員任用法
8899,LAW,憲法
15649,LAW,道交條例
8874,LAW,原住民族語言發展法草案
16006,LAW,農田水利會
8107,LAW,族群平等法草案
6502,LAW,國家保防工作法
6524,LAW,菸酒稅法
5300,LAW,海岸法
6837,LAW,醫師法
14048,LAW,國安法
14054,LAW,民航法
14108,LAW,勞工公約
14258,LAW,勞基法修法
7108,LAW,長照法
4723,LAW,勞基法修正案
4685,LAW,建築法
7125,LAW,中華民國憲法
7138,LAW,監督條例
7149,LAW,兩岸條例
567,LAW,勞基法
14480,LAW,台灣勞團協約
13100,LAW,女性保護公約
7613,LAW,關稅法
7706,LAW,第 32 條
7716,LAW,電業法
7722,LAW,民法
7758,LAW,第 51 條
7768,LAW,立法院職權行使法
12856,LAW,野保法
3586,LAW,蒙哥馬利大兵法案
14931,LAW,戒嚴法
2064,LAW,促轉條例
3538,LAW,遠傳
14991,LAW,個資法
8131,LAW,反族群歧視法草案
9117,LAW,土地法
15119,LAW,集會遊行法修正草案
10355,LAW,藥事法
