,Class,NER
9739,EVENT,第 9 屆第 3 會期第 13 次院會
8504,EVENT,麥寮事件
5089,EVENT,五二○
16486,EVENT,第 9 屆第 5 會期第 4 次會議
18610,EVENT,台海實彈演習
18654,EVENT,第 5 屆第 3 會期第 15 次會議
3809,EVENT,臺北市世大運
3801,EVENT,財審會
18846,EVENT,大鮪 13 號事件
1399,EVENT,耘海輪事件
16099,EVENT,第 9 屆第 4 會期第 15 次會議
2993,EVENT,世大運
16091,EVENT,第 2 次會議
19110,EVENT,228 事件
19116,EVENT,二二八條
10475,EVENT,院會
11329,EVENT,三一九槍擊案
20112,EVENT,世界衛生大會
11478,EVENT,國安危機
13055,EVENT,蘇迪勒颱風
13040,EVENT,尼伯特颱風
20110,EVENT,"世界
衛生大會"
19462,EVENT,第 3 場公聽會
15703,EVENT,蘇建和案
15670,EVENT,318 學運
12554,EVENT,戴奧辛雞蛋事件風暴
12561,EVENT,戴奧辛雞蛋事件
1449,EVENT,德翔台北貨輪事件
8181,EVENT,311 大地震
8136,EVENT,第 9 屆第 3 會期第 9 次院會
12714,EVENT,玉山論壇
7040,EVENT,瑪琳事件
17759,EVENT,核二廠 2 號機跳電事件
8044,EVENT,第 9 屆第 3 會期第 9 次會議
14834,EVENT,慶富案
7756,EVENT,第 8 次程序委員會會議
147,EVENT,臺南大地震
17941,GPE,俄羅斯
7034,GPE,臺南
7637,GPE,臺南市
6888,GPE,彰化
2065,GPE,兩岸
2075,GPE,中國
11410,GPE,觀塘
6799,GPE,內湖南港區
2084,GPE,美國
2093,GPE,美方
11350,GPE,永安
15882,GPE,納粹
11066,GPE,台灣中華民國
10976,GPE,苗栗三義
15901,GPE,紐倫堡
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
19204,GPE,桃園觀塘
2427,GPE,中華民國臺灣
2045,GPE,馬祖
11609,GPE,台南市
2000,GPE,旭東
1958,GPE,中國大陸
1420,GPE,澎湖
17383,GPE,深澳
12582,GPE,中華台北
7156,GPE,韓流
7121,GPE,新南
1518,GPE,中華民國
12546,GPE,蘇丹
7091,GPE,遠東
19787,GPE,奧地利
12340,GPE,東勢
1711,GPE,林佳龍
1715,GPE,法國
2470,GPE,日澳
12330,GPE,霧峰
12273,GPE,泰安
1777,GPE,丹麥
7060,GPE,新加坡
1790,GPE,柏林
1816,GPE,苗栗
1819,GPE,雲林
1824,GPE,新竹
12187,GPE,大潭
1846,GPE,屏東
12065,GPE,松山
1889,GPE,金門
1900,GPE,南港舊莊
12319,GPE,大雅
2484,GPE,日本
17451,GPE,馬來西亞
17939,GPE,朝鮮
4618,GPE,冰島
