,Class,NER
18654,EVENT,第 5 屆第 3 會期第 15 次會議
18846,EVENT,大鮪 13 號事件
8504,EVENT,麥寮事件
15670,EVENT,318 學運
17759,EVENT,核二廠 2 號機跳電事件
18610,EVENT,台海實彈演習
14834,EVENT,慶富案
9739,EVENT,第 9 屆第 3 會期第 13 次院會
5089,EVENT,五二○
10475,EVENT,院會
2993,EVENT,世大運
11329,EVENT,三一九槍擊案
11478,EVENT,國安危機
1399,EVENT,耘海輪事件
13055,EVENT,蘇迪勒颱風
12554,EVENT,戴奧辛雞蛋事件風暴
13040,EVENT,尼伯特颱風
3809,EVENT,臺北市世大運
3801,EVENT,財審會
12561,EVENT,戴奧辛雞蛋事件
15703,EVENT,蘇建和案
8181,EVENT,311 大地震
12714,EVENT,玉山論壇
19110,EVENT,228 事件
16099,EVENT,第 9 屆第 4 會期第 15 次會議
7756,EVENT,第 8 次程序委員會會議
7040,EVENT,瑪琳事件
1449,EVENT,德翔台北貨輪事件
8044,EVENT,第 9 屆第 3 會期第 9 次會議
147,EVENT,臺南大地震
16091,EVENT,第 2 次會議
16486,EVENT,第 9 屆第 5 會期第 4 次會議
19116,EVENT,二二八條
8136,EVENT,第 9 屆第 3 會期第 9 次院會
13545,GPE,南港國
1819,GPE,雲林
3022,GPE,中華
3096,GPE,成都
13916,GPE,里斯本
1715,GPE,法國
1711,GPE,林佳龍
13441,GPE,新竹市
3163,GPE,巴黎
3214,GPE,中華臺北
13991,GPE,澳洲
3351,GPE,臺中
13208,GPE,英國
1518,GPE,中華民國
16517,GPE,高麗
12892,GPE,桃園市
1420,GPE,澎湖
16709,GPE,法台
3137,GPE,關西
2807,GPE,中華民國台灣
2484,GPE,日本
2485,GPE,挪威
1846,GPE,屏東
1889,GPE,金門
1900,GPE,南港舊莊
15901,GPE,紐倫堡
1958,GPE,中國大陸
15882,GPE,納粹
2000,GPE,旭東
2045,GPE,馬祖
2065,GPE,兩岸
2075,GPE,中國
14391,GPE,舊莊里
2084,GPE,美國
2093,GPE,美方
1790,GPE,柏林
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
2427,GPE,中華民國臺灣
1777,GPE,丹麥
14806,GPE,西藏
2470,GPE,日澳
1824,GPE,新竹
1816,GPE,苗栗
1,GPE,台灣
12330,GPE,霧峰
12582,GPE,中華台北
8721,GPE,多明尼加
8519,GPE,雲林縣政府
8470,GPE,麥寮
8400,GPE,五指山
6591,GPE,臺北市內湖
8231,GPE,東信路
6608,GPE,南投縣
6641,GPE,南投
6707,GPE,南港區
8191,GPE,社頭鄉
8162,GPE,彰化縣
6799,GPE,內湖南港區
8091,GPE,日方
6888,GPE,彰化
8056,GPE,六龜
8049,GPE,福島
7034,GPE,臺南
7060,GPE,新加坡
8028,GPE,基隆市
7091,GPE,遠東
7121,GPE,新南
7156,GPE,韓流
7322,GPE,基隆南港
7797,GPE,義大利
7637,GPE,臺南市
8741,GPE,非洲
8995,GPE,基法
6094,GPE,台中
5875,GPE,武陵
3825,GPE,桃園
3879,GPE,高雄市
12546,GPE,蘇丹
12340,GPE,東勢
12319,GPE,大雅
12273,GPE,泰安
12187,GPE,大潭
12065,GPE,松山
11609,GPE,台南市
11410,GPE,觀塘
11350,GPE,永安
11066,GPE,台灣中華民國
3508,GPE,泰國
10976,GPE,苗栗三義
4805,GPE,南非
4812,GPE,德國
4832,GPE,韓國
10305,GPE,台中市
10010,GPE,桃園楊梅
5052,GPE,加拿大
9842,GPE,福利及
5532,GPE,墨西哥
5556,GPE,哥斯大黎加
9308,GPE,王功
9215,GPE,台北市內湖區
9157,GPE,柯 P 
4618,GPE,冰島
16788,GPE,紐約
13965,GPE,瑞典
590,GPE,臺北市
867,GPE,臺北市市區
17010,GPE,大台北
875,GPE,北市
497,GPE,浮洲
990,GPE,新北
1156,GPE,越南
1144,GPE,印尼
17383,GPE,深澳
189,GPE,基隆
1127,GPE,菲律賓
1091,GPE,嘉義
907,GPE,宜蘭
1090,GPE,臺東縣
1085,GPE,連江
18530,GPE,台美
1074,GPE,臺中縣
1057,GPE,臺中市
1050,GPE,臺東
1048,GPE,臺北
1042,GPE,高雄
211,GPE,新北市
245,GPE,臺灣
18843,GPE,西亞
522,GPE,台北
19204,GPE,桃園觀塘
982,GPE,台南
17969,GPE,北京
17939,GPE,朝鮮
17941,GPE,俄羅斯
36,GPE,內湖
17920,GPE,北韓
26,GPE,台北市
1270,GPE,南韓
726,GPE,大陸
685,GPE,智利
657,GPE,汐止
1247,GPE,香港
17451,GPE,馬來西亞
643,GPE,台東
17880,GPE,永安港
31,GPE,內湖區
29,GPE,南港
18029,GPE,瑞士
8874,LAW,原住民族語言發展法草案
15255,LAW,最低工資法
8878,LAW,公務人員任用法
3586,LAW,蒙哥馬利大兵法案
9117,LAW,土地法
15123,LAW,獵雷艦聯貸弊案
3538,LAW,遠傳
8899,LAW,憲法
14991,LAW,個資法
15119,LAW,集會遊行法修正草案
12856,LAW,野保法
8893,LAW,民事訴訟法
18752,LAW,漁船管理條例
8960,LAW,公立學校教職員退休撫卹條例草案
9093,LAW,考試院組織法
9073,LAW,商港法
18217,LAW,空污法修法
18480,LAW,國土保育法
2975,LAW,台中空污法
18107,LAW,化粧品衛生安全管理法
18221,LAW,空污法修正案
3077,LAW,礦業法
4685,LAW,建築法
4723,LAW,勞基法修正案
14048,LAW,國安法
14054,LAW,民航法
14108,LAW,勞工公約
10355,LAW,藥事法
18017,LAW,公投法
10115,LAW,消保法
2616,LAW,海洋署組織條例
567,LAW,勞基法
14258,LAW,勞基法修法
9828,LAW,森林法第 47 條
12188,LAW,環評法
9810,LAW,電業法第 31 條
14480,LAW,台灣勞團協約
5300,LAW,海岸法
13100,LAW,女性保護公約
14931,LAW,戒嚴法
