,Class,NER
7756,EVENT,第 8 次程序委員會會議
7040,EVENT,瑪琳事件
13040,EVENT,尼伯特颱風
2993,EVENT,世大運
11478,EVENT,國安危機
8044,EVENT,第 9 屆第 3 會期第 9 次會議
8136,EVENT,第 9 屆第 3 會期第 9 次院會
8181,EVENT,311 大地震
11329,EVENT,三一九槍擊案
12554,EVENT,戴奧辛雞蛋事件風暴
12561,EVENT,戴奧辛雞蛋事件
3801,EVENT,財審會
8504,EVENT,麥寮事件
147,EVENT,臺南大地震
13055,EVENT,蘇迪勒颱風
5089,EVENT,五二○
12714,EVENT,玉山論壇
10475,EVENT,院會
9739,EVENT,第 9 屆第 3 會期第 13 次院會
1449,EVENT,德翔台北貨輪事件
14834,EVENT,慶富案
1399,EVENT,耘海輪事件
3809,EVENT,臺北市世大運
3825,GPE,桃園
13991,GPE,澳洲
13965,GPE,瑞典
13916,GPE,里斯本
2807,GPE,中華民國台灣
3022,GPE,中華
3137,GPE,關西
3096,GPE,成都
3163,GPE,巴黎
3214,GPE,中華臺北
3351,GPE,臺中
13545,GPE,南港國
2485,GPE,挪威
3508,GPE,泰國
3879,GPE,高雄市
13441,GPE,新竹市
13208,GPE,英國
2484,GPE,日本
1,GPE,台灣
2427,GPE,中華民國臺灣
1270,GPE,南韓
1420,GPE,澎湖
14806,GPE,西藏
1518,GPE,中華民國
1711,GPE,林佳龍
1715,GPE,法國
1777,GPE,丹麥
1790,GPE,柏林
1816,GPE,苗栗
1819,GPE,雲林
1824,GPE,新竹
1846,GPE,屏東
1889,GPE,金門
1900,GPE,南港舊莊
1958,GPE,中國大陸
14391,GPE,舊莊里
2000,GPE,旭東
2045,GPE,馬祖
2065,GPE,兩岸
2075,GPE,中國
2084,GPE,美國
2093,GPE,美方
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
2470,GPE,日澳
4618,GPE,冰島
5532,GPE,墨西哥
4805,GPE,南非
11609,GPE,台南市
7797,GPE,義大利
8028,GPE,基隆市
8049,GPE,福島
8056,GPE,六龜
11410,GPE,觀塘
8091,GPE,日方
11350,GPE,永安
8162,GPE,彰化縣
8191,GPE,社頭鄉
8231,GPE,東信路
7637,GPE,臺南市
8400,GPE,五指山
11066,GPE,台灣中華民國
10976,GPE,苗栗三義
8519,GPE,雲林縣政府
8721,GPE,多明尼加
8741,GPE,非洲
8995,GPE,基法
10305,GPE,台中市
9157,GPE,柯 P 
9215,GPE,台北市內湖區
9308,GPE,王功
9842,GPE,福利及
8470,GPE,麥寮
12892,GPE,桃園市
12065,GPE,松山
7156,GPE,韓流
4812,GPE,德國
4832,GPE,韓國
5052,GPE,加拿大
1247,GPE,香港
5556,GPE,哥斯大黎加
12582,GPE,中華台北
5875,GPE,武陵
6094,GPE,台中
12546,GPE,蘇丹
12340,GPE,東勢
12330,GPE,霧峰
7322,GPE,基隆南港
12319,GPE,大雅
6608,GPE,南投縣
6641,GPE,南投
12273,GPE,泰安
6707,GPE,南港區
6799,GPE,內湖南港區
6888,GPE,彰化
7034,GPE,臺南
7060,GPE,新加坡
12187,GPE,大潭
7091,GPE,遠東
7121,GPE,新南
6591,GPE,臺北市內湖
1156,GPE,越南
10010,GPE,桃園楊梅
982,GPE,台南
189,GPE,基隆
590,GPE,臺北市
1057,GPE,臺中市
1074,GPE,臺中縣
875,GPE,北市
522,GPE,台北
1085,GPE,連江
211,GPE,新北市
1050,GPE,臺東
1090,GPE,臺東縣
26,GPE,台北市
1048,GPE,臺北
36,GPE,內湖
1091,GPE,嘉義
1127,GPE,菲律賓
726,GPE,大陸
29,GPE,南港
990,GPE,新北
1042,GPE,高雄
643,GPE,台東
685,GPE,智利
657,GPE,汐止
1144,GPE,印尼
497,GPE,浮洲
245,GPE,臺灣
31,GPE,內湖區
867,GPE,臺北市市區
907,GPE,宜蘭
9117,LAW,土地法
12856,LAW,野保法
7138,LAW,監督條例
10115,LAW,消保法
8131,LAW,反族群歧視法草案
7149,LAW,兩岸條例
2064,LAW,促轉條例
14258,LAW,勞基法修法
567,LAW,勞基法
14931,LAW,戒嚴法
15255,LAW,最低工資法
14108,LAW,勞工公約
8960,LAW,公立學校教職員退休撫卹條例草案
2616,LAW,海洋署組織條例
7758,LAW,第 51 條
7768,LAW,立法院職權行使法
7716,LAW,電業法
7706,LAW,第 32 條
6502,LAW,國家保防工作法
6524,LAW,菸酒稅法
13100,LAW,女性保護公約
14991,LAW,個資法
7613,LAW,關稅法
2975,LAW,台中空污法
4685,LAW,建築法
4723,LAW,勞基法修正案
14048,LAW,國安法
14054,LAW,民航法
7125,LAW,中華民國憲法
6837,LAW,醫師法
3077,LAW,礦業法
15119,LAW,集會遊行法修正草案
8107,LAW,族群平等法草案
14480,LAW,台灣勞團協約
7722,LAW,民法
9093,LAW,考試院組織法
8602,LAW,毒性化學物質管理法
10251,LAW,巴賽爾公約
5300,LAW,海岸法
1411,LAW,海洋委員會組織法
15123,LAW,獵雷艦聯貸弊案
9073,LAW,商港法
8874,LAW,原住民族語言發展法草案
8878,LAW,公務人員任用法
9828,LAW,森林法第 47 條
7108,LAW,長照法
3586,LAW,蒙哥馬利大兵法案
1723,LAW,食物銀行法
3538,LAW,遠傳
1733,LAW,廢清法
10355,LAW,藥事法
15120,LAW,家事事件法部分條文修正草案
12188,LAW,環評法
8893,LAW,民事訴訟法
8899,LAW,憲法
9810,LAW,電業法第 31 條
8254,LAW,美利堅合眾國聯合發展暨共同防禦條約
259,LOC,大台北地區
1487,LOC,亞洲
12012,LOC,板橋
613,LOC,欣湖
12586,LOC,東亞
11984,LOC,南東
8630,LOC,非洲
1427,LOC,富貴角
10661,LOC,歐洲
6782,LOC,南港
30,LOC,大台北都會區
7585,LOC,福島
2571,LOC,北海岸
6530,LOC,大湖
838,LOC,建國南路
1136,LOC,東南亞
1425,LOC,石門洞
8229,LOC,東信路
9218,LOC,台北市內湖區
8047,LOC,日本福島
1749,LOC,歐美
957,LOC,內湖路
13544,LOC,南港研究院路
14396,LOC,南港區
7045,LOC,台南
6629,LOC,內湖
8361,LOC,五指山
929,LOC,陽光街
5477,LOC,東北亞
14365,LOC,南港生技園區
914,LOC,中山北路
11352,LOC,南海
2658,LOC,北台灣
11055,LOC,大陸
911,LOC,港墘路
13540,LOC,忠孝東路
38,LOC,基隆河
15184,LOC,關山
892,LOC,康寧路
14803,LOC,東北
5312,LOC,東海岸
6708,LOC,研究院路
5458,LOC,兩岸
12721,LOC,玉山
6854,NORP,中藥
7124,NORP,陸客
6872,NORP,中華
6569,NORP,中國
3577,NORP,美國
14963,NORP,南韓
12099,NORP,國民黨
6586,NORP,亞洲
717,NORP,台灣
6817,NORP,中醫
4494,NORP,台灣人
1145,NORP,印尼籍
10539,NORP,老美
15534,NORP,華僑
