,Class,NER
7040,EVENT,瑪琳事件
5089,EVENT,五二○
2993,EVENT,世大運
1449,EVENT,德翔台北貨輪事件
147,EVENT,臺南大地震
3809,EVENT,臺北市世大運
1399,EVENT,耘海輪事件
3801,EVENT,財審會
1,GPE,台灣
643,GPE,台東
1819,GPE,雲林
1824,GPE,新竹
1846,GPE,屏東
1889,GPE,金門
1900,GPE,南港舊莊
1958,GPE,中國大陸
2000,GPE,旭東
2045,GPE,馬祖
590,GPE,臺北市
2065,GPE,兩岸
2075,GPE,中國
2084,GPE,美國
2093,GPE,美方
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
522,GPE,台北
1816,GPE,苗栗
1790,GPE,柏林
685,GPE,智利
657,GPE,汐止
1042,GPE,高雄
1048,GPE,臺北
1050,GPE,臺東
1057,GPE,臺中市
1074,GPE,臺中縣
1085,GPE,連江
907,GPE,宜蘭
1090,GPE,臺東縣
1091,GPE,嘉義
1127,GPE,菲律賓
1777,GPE,丹麥
1144,GPE,印尼
867,GPE,臺北市市區
1156,GPE,越南
1247,GPE,香港
1270,GPE,南韓
1420,GPE,澎湖
726,GPE,大陸
1518,GPE,中華民國
1711,GPE,林佳龍
1715,GPE,法國
2427,GPE,中華民國臺灣
875,GPE,北市
2470,GPE,日澳
2484,GPE,日本
982,GPE,台南
189,GPE,基隆
4832,GPE,韓國
5052,GPE,加拿大
5532,GPE,墨西哥
5556,GPE,哥斯大黎加
5875,GPE,武陵
6094,GPE,台中
6591,GPE,臺北市內湖
6608,GPE,南投縣
6641,GPE,南投
6707,GPE,南港區
36,GPE,內湖
6799,GPE,內湖南港區
31,GPE,內湖區
29,GPE,南港
26,GPE,台北市
6888,GPE,彰化
7034,GPE,臺南
7060,GPE,新加坡
497,GPE,浮洲
4805,GPE,南非
4812,GPE,德國
990,GPE,新北
3096,GPE,成都
3214,GPE,中華臺北
211,GPE,新北市
3351,GPE,臺中
3508,GPE,泰國
3022,GPE,中華
3163,GPE,巴黎
3137,GPE,關西
3825,GPE,桃園
3879,GPE,高雄市
4618,GPE,冰島
245,GPE,臺灣
7091,GPE,遠東
2485,GPE,挪威
2807,GPE,中華民國台灣
6837,LAW,醫師法
2616,LAW,海洋署組織條例
3077,LAW,礦業法
2975,LAW,台中空污法
4723,LAW,勞基法修正案
6502,LAW,國家保防工作法
1411,LAW,海洋委員會組織法
3538,LAW,遠傳
3586,LAW,蒙哥馬利大兵法案
5300,LAW,海岸法
1723,LAW,食物銀行法
1733,LAW,廢清法
4685,LAW,建築法
2064,LAW,促轉條例
6524,LAW,菸酒稅法
7108,LAW,長照法
567,LAW,勞基法
259,LOC,大台北地區
6708,LOC,研究院路
30,LOC,大台北都會區
38,LOC,基隆河
1425,LOC,石門洞
1427,LOC,富貴角
838,LOC,建國南路
6629,LOC,內湖
1487,LOC,亞洲
5477,LOC,東北亞
5458,LOC,兩岸
2571,LOC,北海岸
5312,LOC,東海岸
6782,LOC,南港
2658,LOC,北台灣
6530,LOC,大湖
1749,LOC,歐美
7045,LOC,台南
957,LOC,內湖路
929,LOC,陽光街
914,LOC,中山北路
911,LOC,港墘路
892,LOC,康寧路
613,LOC,欣湖
1136,LOC,東南亞
6586,NORP,亞洲
2060,NORP,中華民
1770,NORP,義大利
3577,NORP,美國
4494,NORP,台灣人
2298,NORP,東華
6569,NORP,中國
717,NORP,台灣
6268,NORP,兩岸人
6817,NORP,中醫
2079,NORP,美方
1162,NORP,越南籍
1195,NORP,臺灣人
6872,NORP,中華
1229,NORP,臺灣
1237,NORP,印尼
1145,NORP,印尼籍
6854,NORP,中藥
4504,ORG,全國新移民協會關懷協會
4383,ORG,勞保基金
4921,ORG,衛福部社家署
4352,ORG,年金委員會
4336,ORG,臺灣綜合研究院
4849,ORG,國發院
4499,ORG,陸委會
4944,ORG,社會局
4412,ORG,勞工局
4861,ORG,臺綜院
4565,ORG,外交部
4552,ORG,健保署
4329,ORG,勞保局
4841,ORG,台積電
4636,ORG,勞動部勞保局
4830,ORG,行政院研考會
191,ORG,立法院
193,ORG,行政院
201,ORG,晶華酒店
4643,ORG,內政部營建署
213,ORG,中央
4536,ORG,台北大醫院
4691,ORG,民航局
1017,ORG,托兒所
4284,ORG,中油公司
3394,ORG,衛福委員會
3372,ORG,經濟委員會
334,ORG,中選會
3338,ORG,臺中監獄委員會
3302,ORG,社福委員會
3197,ORG,台北市政府捷運公司
3465,ORG,未來防治中心
3178,ORG,環資部
3097,ORG,花蓮縣政府
402,ORG,經濟部
3093,ORG,亞泥
449,ORG,環保署
3004,ORG,體育署
2997,ORG,教育部體育署
346,ORG,台電
3492,ORG,熱帶性疾病防治中心
327,ORG,司法院
3557,ORG,中嘉
4280,ORG,中國輸出入銀行
4217,ORG,中央銀行
4198,ORG,臺灣金控
4191,ORG,中油
4095,ORG,民視
4020,ORG,台電公司
3958,ORG,原能會
3954,ORG,立法局
3924,ORG,財政部
3910,ORG,公益彩券監理委員會
285,ORG,民進黨
3765,ORG,臺北市政府
3742,ORG,華航工會
3587,ORG,親民黨
3579,ORG,國防部
4320,ORG,華航
4962,ORG,社家署
130,ORG,CDC 
163,ORG,台北市議會
6421,ORG,衛生局
6439,ORG,WHO
6477,ORG,國家智庫籌備處
6480,ORG,中科院
122,ORG,全國醫師公會全聯會
94,ORG,衛福部健保署
6531,ORG,桃園愛心長照中心
6533,ORG,國健署
6550,ORG,台北市衛生局
6557,ORG,桃園市社會局
6595,ORG,民進黨立院黨團
53,ORG,衛福部疾管署
6735,ORG,聯勤總部
6776,ORG,台大
6784,ORG,後備
6811,ORG,中央衛福部
6825,ORG,中國醫藥學院
7077,ORG,臺大
4,ORG,教育部
5,ORG,疾管署
6,ORG,衛福部
7001,ORG,監理處
6990,ORG,CDE 
6394,ORG,成醫院
6983,ORG,藝術中心
6932,ORG,國家藥審中心
6922,ORG,災害防救中心
6910,ORG,中醫
6865,ORG,國科會
6851,ORG,北北基
6845,ORG,表演藝術中心
6941,ORG,災害防治中心
5012,ORG,全聯會
6379,ORG,立院
6358,ORG,北科
5071,ORG,基層醫療協會
5080,ORG,兒科醫學會
156,ORG,內政部
5183,ORG,民進黨民調中心
5196,ORG,民主進步黨
5297,ORG,觀光局
149,ORG,高雄瑞安國小
5522,ORG,工會
5528,ORG,華潔
5548,ORG,華潔洗滌公司
5549,ORG,桃市產總
451,ORG,台北市政府環保局
5617,ORG,勞工團體
5673,ORG,工總
5674,ORG,利浦
5682,ORG,中興票券
5683,ORG,復華金控
6305,ORG,景文大學餐飲系
6295,ORG,台北科技大學
6277,ORG,永采烘焙坊
6244,ORG,北科大
6231,ORG,考試院
6214,ORG,監察院
6363,ORG,台中市政府
6113,ORG,台電公司發電處
5969,ORG,中鋼
5962,ORG,台塑
5959,ORG,中鋼砂原
5892,ORG,鼓山分局
5717,ORG,高雄市勞工局
5687,ORG,中華開發
6065,ORG,臺電
460,ORG,建管處
2587,ORG,日本委員會
2954,ORG,高雄洲際貨櫃碼頭股份有限公司
1775,ORG,衛福部食藥署
1781,ORG,社環委員會
646,ORG,欣雄
644,ORG,退輔會事業處
1820,ORG,教育部國教署
633,ORG,農委會
1828,ORG,健保局
1841,ORG,臺北市議會
620,ORG,退輔會
1867,ORG,衛福部心口司
619,ORG,欣南
618,ORG,新境界文教基金會
1909,ORG,竹科
1924,ORG,中信集團
668,ORG,行政院主計處
1947,ORG,國民黨
1972,ORG,鳳凰
1997,ORG,靖娟兒童文教基金會
601,ORG,東華大學
542,ORG,勞動部
2089,ORG,東廠
532,ORG,教部
2113,ORG, A 公司
2115,ORG,總統府
2136,ORG, B 公司
2183,ORG,志工銀行
525,ORG,勞檢處
2318,ORG, TPP 
2330,ORG,防檢局
2334,ORG,經濟部經貿談判代表辦公室
1952,ORG,托育中心
2383,ORG,食藥署
1731,ORG,聯合國
708,ORG,研考會
958,ORG,衛福部疾病管理署
888,ORG,台北市內科
877,ORG,台北市政府交通局
856,ORG,高公局
1157,ORG,東協
1213,ORG,22K 
1258,ORG,歐盟
1269,ORG,印尼外勞署
808,ORG,台北市政府
1273,ORG,印尼外勞發展署
1286,ORG,星巴克
1330,ORG,勞團
1374,ORG,國會
785,ORG,國大
705,ORG,大安區學校
1404,ORG,海洋委員會
746,ORG,交通部
1434,ORG,平台船
729,ORG, OECD 
1458,ORG,衛福部醫事司
1502,ORG,醫策會
1521,ORG,法務部
1555,ORG,警政署
1562,ORG,矯正司
1607,ORG,國衛院
1611,ORG,中央研究院
1613,ORG,中研院
1647,ORG,衛福部國衛院
1707,ORG,中研院倫理委員會
712,ORG,環保署空保處
1418,ORG,海洋保育署
2401,ORG,中央健康保險署
2006,ORG,經濟部商業司
517,ORG,臺灣鐵路管理局
2511,ORG,社福基金
2521,ORG,中央部會
2555,ORG,漁業署
2559,ORG,海巡署
2572,ORG,林務局
2405,ORG,WHA
2725,ORG,衛福部社會及家庭署
2731,ORG,衛福部疾病管制署
465,ORG,營建署
2815,ORG,工研院
2824,ORG,台北市政府衛生局
2839,ORG,國際人道協會
2847,ORG,臺北市交通
2852,ORG,臺鐵
2853,ORG,臺鐵局
2864,ORG,臺北市捷運公司
2946,ORG,觀光發展公司
2497,ORG,國民黨團
493,ORG,日勝生
2575,ORG,海洋事務委員會
2467,ORG,世界衛生大會（WHA
515,ORG,政府
4497,PERSON,張小月
1605,PERSON,宏哲
1602,PERSON,惠鈞
3376,PERSON,蘇嘉全
2741,PERSON,曹啟鴻
3371,PERSON,郭芳煜
1509,PERSON,明仁
2312,PERSON,淑賢
6556,PERSON,呂寶靜
1491,PERSON,宗曦
1471,PERSON,淑芬
3343,PERSON,啟臣
69,PERSON,丙煌
4135,PERSON,林召委淑芬
60,PERSON,旭崧
6463,PERSON,宗賢
6455,PERSON,翁啟惠
4583,PERSON,高金
3407,PERSON,黃海寧
6229,PERSON,李俊俋
1750,PERSON,鄭簡任
3544,PERSON,施俊吉
995,PERSON,玉春
3535,PERSON,柏宗
1722,PERSON,子敬
467,PERSON,國彥
6611,PERSON,柯建銘
6326,PERSON,立德
524,PERSON,李彥秀
6364,PERSON,蔡伯羌
6374,PERSON,蕙芳
1656,PERSON,浩鼎案
3459,PERSON,啟功
3422,PERSON,葉金川
6424,PERSON,秀梅
2680,PERSON,健芳
2320,PERSON,珍妮
3231,PERSON,俊榮
6652,PERSON,鄭南榕
10,PERSON,彥秀
1194,PERSON,芳文
1179,PERSON,景寧
3081,PERSON,應元
429,PERSON,賴士葆
1146,PERSON,佳鈞
2924,PERSON,童振源
2943,PERSON,張景森
889,PERSON,郝龍斌
941,PERSON,建宇
2341,PERSON,郁美
7059,PERSON,慶徽
1038,PERSON,鳳鳴
7074,PERSON,瑪琳
1018,PERSON,慧娟
2441,PERSON,習近平
6222,PERSON,陳師孟
4340,PERSON,林萬億
366,PERSON,玲慧
6694,PERSON,俊智
3226,PERSON,陳抗事
767,PERSON,柯文哲
6712,PERSON,陳建仁
6721,PERSON,陳學聖
344,PERSON,炳利
3203,PERSON,林奏延
2837,PERSON,王育敏
1365,PERSON,陳水扁
32,PERSON,吳志揚
1349,PERSON,孔子
4374,PERSON,李安妮
1313,PERSON,林全
4366,PERSON,肇熙
6838,PERSON,崇良
3098,PERSON,順貴
6221,PERSON,田秋堇
6220,PERSON,陳師
6218,PERSON,郭瑤琪
4868,PERSON,沈政次
2066,PERSON,吳焜裕
3903,PERSON,建榮
2055,PERSON,陳雪生
4974,PERSON,林志嘉
4975,PERSON,劉世芳
4994,PERSON,何欣純
2049,PERSON,顧立雄
5032,PERSON,鍾孔炤
605,PERSON,萬安
2039,PERSON,孔文吉
2965,PERSON,吳玉琴
2004,PERSON,素琴
5120,PERSON,彥儀
3901,PERSON,惠文
4528,PERSON,奏延
1983,PERSON,林月琴
2076,PERSON,蔡英文
187,PERSON,王寒流
4584,PERSON,林麗蟬
4598,PERSON,五湖
2134,PERSON,浩鼎
2132,PERSON,李遠哲
4647,PERSON,榮進
4650,PERSON,發基
2128,PERSON,陳宜民
3960,PERSON,李應元
