,Class,NER
8044,EVENT,第 9 屆第 3 會期第 9 次會議
147,EVENT,臺南大地震
8504,EVENT,麥寮事件
2993,EVENT,世大運
9739,EVENT,第 9 屆第 3 會期第 13 次院會
1449,EVENT,德翔台北貨輪事件
10475,EVENT,院會
11329,EVENT,三一九槍擊案
1399,EVENT,耘海輪事件
7756,EVENT,第 8 次程序委員會會議
11478,EVENT,國安危機
8136,EVENT,第 9 屆第 3 會期第 9 次院會
3801,EVENT,財審會
5089,EVENT,五二○
3809,EVENT,臺北市世大運
8181,EVENT,311 大地震
7040,EVENT,瑪琳事件
2201,GPE,芬蘭
2470,GPE,日澳
2232,GPE,花蓮縣
2264,GPE,花蓮
2427,GPE,中華民國臺灣
2093,GPE,美方
1,GPE,台灣
2485,GPE,挪威
2807,GPE,中華民國台灣
2084,GPE,美國
3096,GPE,成都
3137,GPE,關西
3163,GPE,巴黎
3214,GPE,中華臺北
3351,GPE,臺中
3508,GPE,泰國
3825,GPE,桃園
2484,GPE,日本
3022,GPE,中華
2000,GPE,旭東
2065,GPE,兩岸
1085,GPE,連江
1090,GPE,臺東縣
1091,GPE,嘉義
1127,GPE,菲律賓
1144,GPE,印尼
1156,GPE,越南
1247,GPE,香港
1270,GPE,南韓
1420,GPE,澎湖
1518,GPE,中華民國
1711,GPE,林佳龍
1715,GPE,法國
1777,GPE,丹麥
1790,GPE,柏林
1816,GPE,苗栗
1819,GPE,雲林
1824,GPE,新竹
1846,GPE,屏東
1889,GPE,金門
1900,GPE,南港舊莊
1958,GPE,中國大陸
3879,GPE,高雄市
2045,GPE,馬祖
2075,GPE,中國
4618,GPE,冰島
5532,GPE,墨西哥
4812,GPE,德國
8231,GPE,東信路
8400,GPE,五指山
8470,GPE,麥寮
8519,GPE,雲林縣政府
8721,GPE,多明尼加
8741,GPE,非洲
8995,GPE,基法
9157,GPE,柯 P 
9215,GPE,台北市內湖區
9308,GPE,王功
8191,GPE,社頭鄉
9842,GPE,福利及
10305,GPE,台中市
10976,GPE,苗栗三義
11066,GPE,台灣中華民國
11350,GPE,永安
11410,GPE,觀塘
11609,GPE,台南市
12065,GPE,松山
12187,GPE,大潭
12273,GPE,泰安
12319,GPE,大雅
10010,GPE,桃園楊梅
8162,GPE,彰化縣
8091,GPE,日方
8056,GPE,六龜
4832,GPE,韓國
12330,GPE,霧峰
5052,GPE,加拿大
1074,GPE,臺中縣
5556,GPE,哥斯大黎加
5875,GPE,武陵
6094,GPE,台中
6591,GPE,臺北市內湖
6608,GPE,南投縣
6641,GPE,南投
6707,GPE,南港區
6799,GPE,內湖南港區
6888,GPE,彰化
7034,GPE,臺南
7060,GPE,新加坡
