,Class,NER
1399,EVENT,耘海輪事件
147,EVENT,臺南大地震
1449,EVENT,德翔台北貨輪事件
1156,GPE,越南
522,GPE,台北
1247,GPE,香港
1270,GPE,南韓
497,GPE,浮洲
1,GPE,台灣
1420,GPE,澎湖
1518,GPE,中華民國
867,GPE,臺北市市區
1715,GPE,法國
1777,GPE,丹麥
1790,GPE,柏林
1144,GPE,印尼
590,GPE,臺北市
1127,GPE,菲律賓
1091,GPE,嘉義
875,GPE,北市
907,GPE,宜蘭
726,GPE,大陸
685,GPE,智利
982,GPE,台南
657,GPE,汐止
990,GPE,新北
1042,GPE,高雄
1048,GPE,臺北
643,GPE,台東
1050,GPE,臺東
1057,GPE,臺中市
1074,GPE,臺中縣
1085,GPE,連江
1090,GPE,臺東縣
1816,GPE,苗栗
1819,GPE,雲林
1711,GPE,林佳龍
1846,GPE,屏東
2075,GPE,中國
1824,GPE,新竹
2093,GPE,美方
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
2065,GPE,兩岸
2427,GPE,中華民國臺灣
36,GPE,內湖
2484,GPE,日本
31,GPE,內湖區
29,GPE,南港
26,GPE,台北市
2485,GPE,挪威
2470,GPE,日澳
189,GPE,基隆
2084,GPE,美國
1900,GPE,南港舊莊
2045,GPE,馬祖
245,GPE,臺灣
211,GPE,新北市
1958,GPE,中國大陸
1889,GPE,金門
2000,GPE,旭東
1723,LAW,食物銀行法
1411,LAW,海洋委員會組織法
567,LAW,勞基法
2616,LAW,海洋署組織條例
2064,LAW,促轉條例
1733,LAW,廢清法
30,LOC,大台北都會區
914,LOC,中山北路
957,LOC,內湖路
911,LOC,港墘路
259,LOC,大台北地區
2571,LOC,北海岸
892,LOC,康寧路
2658,LOC,北台灣
929,LOC,陽光街
838,LOC,建國南路
38,LOC,基隆河
613,LOC,欣湖
1487,LOC,亞洲
1136,LOC,東南亞
1427,LOC,富貴角
1425,LOC,石門洞
1749,LOC,歐美
1770,NORP,義大利
2298,NORP,東華
1145,NORP,印尼籍
2079,NORP,美方
1162,NORP,越南籍
1195,NORP,臺灣人
1229,NORP,臺灣
2060,NORP,中華民
1237,NORP,印尼
717,NORP,台灣
856,ORG,高公局
808,ORG,台北市政府
122,ORG,全國醫師公會全聯會
94,ORG,衛福部健保署
346,ORG,台電
1731,ORG,聯合國
402,ORG,經濟部
2318,ORG, TPP 
1707,ORG,中研院倫理委員會
1647,ORG,衛福部國衛院
1613,ORG,中研院
1611,ORG,中央研究院
1607,ORG,國衛院
2330,ORG,防檢局
2334,ORG,經濟部經貿談判代表辦公室
1562,ORG,矯正司
1555,ORG,警政署
1521,ORG,法務部
449,ORG,環保署
1502,ORG,醫策會
2383,ORG,食藥署
451,ORG,台北市政府環保局
1458,ORG,衛福部醫事司
460,ORG,建管處
1434,ORG,平台船
334,ORG,中選會
1775,ORG,衛福部食藥署
327,ORG,司法院
1781,ORG,社環委員會
156,ORG,內政部
163,ORG,台北市議會
130,ORG,CDC 
2089,ORG,東廠
191,ORG,立法院
2006,ORG,經濟部商業司
193,ORG,行政院
1997,ORG,靖娟兒童文教基金會
2113,ORG, A 公司
2115,ORG,總統府
1972,ORG,鳳凰
465,ORG,營建署
201,ORG,晶華酒店
1947,ORG,國民黨
1924,ORG,中信集團
1909,ORG,竹科
213,ORG,中央
1867,ORG,衛福部心口司
285,ORG,民進黨
1841,ORG,臺北市議會
1828,ORG,健保局
2136,ORG, B 公司
1820,ORG,教育部國教署
2183,ORG,志工銀行
1952,ORG,托育中心
2405,ORG,WHA
2401,ORG,中央健康保險署
2559,ORG,海巡署
2555,ORG,漁業署
1418,ORG,海洋保育署
618,ORG,新境界文教基金會
619,ORG,欣南
620,ORG,退輔會
633,ORG,農委會
6,ORG,衛福部
644,ORG,退輔會事業處
646,ORG,欣雄
2572,ORG,林務局
2575,ORG,海洋事務委員會
1017,ORG,托兒所
601,ORG,東華大學
2587,ORG,日本委員會
668,ORG,行政院主計處
958,ORG,衛福部疾病管理署
705,ORG,大安區學校
4,ORG,教育部
708,ORG,研考會
712,ORG,環保署空保處
729,ORG, OECD 
746,ORG,交通部
888,ORG,台北市內科
877,ORG,台北市政府交通局
2725,ORG,衛福部社會及家庭署
785,ORG,國大
5,ORG,疾管署
542,ORG,勞動部
149,ORG,高雄瑞安國小
1269,ORG,印尼外勞署
1286,ORG,星巴克
1273,ORG,印尼外勞發展署
515,ORG,政府
1258,ORG,歐盟
517,ORG,臺灣鐵路管理局
2467,ORG,世界衛生大會（WHA
2731,ORG,衛福部疾病管制署
1213,ORG,22K 
53,ORG,衛福部疾管署
525,ORG,勞檢處
2497,ORG,國民黨團
493,ORG,日勝生
2511,ORG,社福基金
2521,ORG,中央部會
1404,ORG,海洋委員會
1157,ORG,東協
532,ORG,教部
1374,ORG,國會
1330,ORG,勞團
2680,PERSON,健芳
124,PERSON,三桂
148,PERSON,威仁
2109,PERSON,啟惠
2441,PERSON,習近平
2076,PERSON,蔡英文
2553,PERSON,樹強
2341,PERSON,郁美
2128,PERSON,陳宜民
2551,PERSON,正芳
2132,PERSON,李遠哲
10,PERSON,彥秀
2134,PERSON,浩鼎
2320,PERSON,珍妮
2156,PERSON,汎森
123,PERSON,陳曼麗
2312,PERSON,淑賢
69,PERSON,丙煌
32,PERSON,吳志揚
60,PERSON,旭崧
1753,PERSON,維智
187,PERSON,王寒流
468,PERSON,明機
484,PERSON,盛忠
1365,PERSON,陳水扁
1349,PERSON,孔子
1313,PERSON,林全
524,PERSON,李彥秀
1194,PERSON,芳文
1179,PERSON,景寧
531,PERSON,倩蒨
1146,PERSON,佳鈞
533,PERSON,雄文
605,PERSON,萬安
617,PERSON,翔龍
642,PERSON,馬英九
1038,PERSON,鳳鳴
1018,PERSON,慧娟
995,PERSON,玉春
653,PERSON,咸亨
941,PERSON,建宇
889,PERSON,郝龍斌
767,PERSON,柯文哲
467,PERSON,國彥
2066,PERSON,吳焜裕
1471,PERSON,淑芬
1509,PERSON,明仁
2055,PERSON,陳雪生
2049,PERSON,顧立雄
2039,PERSON,孔文吉
2004,PERSON,素琴
1983,PERSON,林月琴
1980,PERSON,靖娟
1971,PERSON,王惠美
260,PERSON,善政
1825,PERSON,陳瑩
287,PERSON,義周
288,PERSON,尤美女
308,PERSON,光華
311,PERSON,太郎
1750,PERSON,鄭簡任
344,PERSON,炳利
366,PERSON,玲慧
1722,PERSON,子敬
429,PERSON,賴士葆
1656,PERSON,浩鼎案
1605,PERSON,宏哲
1602,PERSON,惠鈞
