,Class,NER
13055,EVENT,蘇迪勒颱風
13040,EVENT,尼伯特颱風
18846,EVENT,大鮪 13 號事件
11478,EVENT,國安危機
12714,EVENT,玉山論壇
7040,EVENT,瑪琳事件
3809,EVENT,臺北市世大運
17759,EVENT,核二廠 2 號機跳電事件
147,EVENT,臺南大地震
19116,EVENT,二二八條
5089,EVENT,五二○
12554,EVENT,戴奧辛雞蛋事件風暴
9739,EVENT,第 9 屆第 3 會期第 13 次院會
10475,EVENT,院會
2993,EVENT,世大運
16091,EVENT,第 2 次會議
16099,EVENT,第 9 屆第 4 會期第 15 次會議
12561,EVENT,戴奧辛雞蛋事件
16486,EVENT,第 9 屆第 5 會期第 4 次會議
19110,EVENT,228 事件
20110,EVENT,"世界
衛生大會"
3801,EVENT,財審會
1399,EVENT,耘海輪事件
8181,EVENT,311 大地震
14834,EVENT,慶富案
20112,EVENT,世界衛生大會
18610,EVENT,台海實彈演習
8044,EVENT,第 9 屆第 3 會期第 9 次會議
11329,EVENT,三一九槍擊案
18654,EVENT,第 5 屆第 3 會期第 15 次會議
19462,EVENT,第 3 場公聽會
8504,EVENT,麥寮事件
8136,EVENT,第 9 屆第 3 會期第 9 次院會
1449,EVENT,德翔台北貨輪事件
7756,EVENT,第 8 次程序委員會會議
15703,EVENT,蘇建和案
15670,EVENT,318 學運
2485,GPE,挪威
16517,GPE,高麗
1,GPE,台灣
15882,GPE,納粹
3022,GPE,中華
15901,GPE,紐倫堡
3096,GPE,成都
3137,GPE,關西
3163,GPE,巴黎
3351,GPE,臺中
3508,GPE,泰國
2807,GPE,中華民國台灣
2484,GPE,日本
2232,GPE,花蓮縣
2427,GPE,中華民國臺灣
1518,GPE,中華民國
18029,GPE,瑞士
1711,GPE,林佳龍
1715,GPE,法國
17969,GPE,北京
17941,GPE,俄羅斯
17939,GPE,朝鮮
1777,GPE,丹麥
1790,GPE,柏林
1816,GPE,苗栗
1819,GPE,雲林
1824,GPE,新竹
17920,GPE,北韓
1846,GPE,屏東
17880,GPE,永安港
1889,GPE,金門
1900,GPE,南港舊莊
16709,GPE,法台
16788,GPE,紐約
2264,GPE,花蓮
2201,GPE,芬蘭
17010,GPE,大台北
2093,GPE,美方
2470,GPE,日澳
2084,GPE,美國
2065,GPE,兩岸
2045,GPE,馬祖
17383,GPE,深澳
2000,GPE,旭東
17451,GPE,馬來西亞
1958,GPE,中國大陸
2075,GPE,中國
3825,GPE,桃園
4618,GPE,冰島
14806,GPE,西藏
6608,GPE,南投縣
6641,GPE,南投
6707,GPE,南港區
6799,GPE,內湖南港區
9308,GPE,王功
6888,GPE,彰化
9215,GPE,台北市內湖區
9157,GPE,柯 P 
7034,GPE,臺南
7060,GPE,新加坡
7091,GPE,遠東
7121,GPE,新南
7156,GPE,韓流
7322,GPE,基隆南港
8995,GPE,基法
7637,GPE,臺南市
8741,GPE,非洲
8721,GPE,多明尼加
8519,GPE,雲林縣政府
7797,GPE,義大利
8470,GPE,麥寮
8400,GPE,五指山
8028,GPE,基隆市
8231,GPE,東信路
8049,GPE,福島
8056,GPE,六龜
8191,GPE,社頭鄉
8091,GPE,日方
8162,GPE,彰化縣
9842,GPE,福利及
3879,GPE,高雄市
6591,GPE,臺北市內湖
10305,GPE,台中市
14391,GPE,舊莊里
13991,GPE,澳洲
13965,GPE,瑞典
13916,GPE,里斯本
13545,GPE,南港國
