,Class,NER
5089,EVENT,五二○
1449,EVENT,德翔台北貨輪事件
1399,EVENT,耘海輪事件
147,EVENT,臺南大地震
3801,EVENT,財審會
3809,EVENT,臺北市世大運
2993,EVENT,世大運
990,GPE,新北
1816,GPE,苗栗
1790,GPE,柏林
1777,GPE,丹麥
1715,GPE,法國
1711,GPE,林佳龍
1518,GPE,中華民國
685,GPE,智利
1420,GPE,澎湖
726,GPE,大陸
1270,GPE,南韓
1247,GPE,香港
1156,GPE,越南
982,GPE,台南
1144,GPE,印尼
1127,GPE,菲律賓
1091,GPE,嘉義
1819,GPE,雲林
1090,GPE,臺東縣
1085,GPE,連江
1074,GPE,臺中縣
1057,GPE,臺中市
1050,GPE,臺東
1048,GPE,臺北
1042,GPE,高雄
875,GPE,北市
907,GPE,宜蘭
867,GPE,臺北市市區
1824,GPE,新竹
1900,GPE,南港舊莊
1889,GPE,金門
5052,GPE,加拿大
4832,GPE,韓國
4812,GPE,德國
4805,GPE,南非
4618,GPE,冰島
3879,GPE,高雄市
3825,GPE,桃園
3508,GPE,泰國
3351,GPE,臺中
3214,GPE,中華臺北
3163,GPE,巴黎
3137,GPE,關西
3096,GPE,成都
3022,GPE,中華
1846,GPE,屏東
2807,GPE,中華民國台灣
2484,GPE,日本
2470,GPE,日澳
2427,GPE,中華民國臺灣
2264,GPE,花蓮
2232,GPE,花蓮縣
2201,GPE,芬蘭
2093,GPE,美方
2084,GPE,美國
2075,GPE,中國
2065,GPE,兩岸
2045,GPE,馬祖
2000,GPE,旭東
1958,GPE,中國大陸
657,GPE,汐止
2485,GPE,挪威
643,GPE,台東
1,GPE,台灣
497,GPE,浮洲
29,GPE,南港
36,GPE,內湖
211,GPE,新北市
245,GPE,臺灣
31,GPE,內湖區
522,GPE,台北
189,GPE,基隆
590,GPE,臺北市
26,GPE,台北市
2975,LAW,台中空污法
567,LAW,勞基法
1733,LAW,廢清法
2064,LAW,促轉條例
1723,LAW,食物銀行法
3077,LAW,礦業法
2616,LAW,海洋署組織條例
3586,LAW,蒙哥馬利大兵法案
4685,LAW,建築法
1411,LAW,海洋委員會組織法
3538,LAW,遠傳
4723,LAW,勞基法修正案
1136,LOC,東南亞
2658,LOC,北台灣
2571,LOC,北海岸
1487,LOC,亞洲
1425,LOC,石門洞
957,LOC,內湖路
929,LOC,陽光街
914,LOC,中山北路
259,LOC,大台北地區
1749,LOC,歐美
892,LOC,康寧路
613,LOC,欣湖
38,LOC,基隆河
911,LOC,港墘路
838,LOC,建國南路
30,LOC,大台北都會區
1427,LOC,富貴角
3577,NORP,美國
1229,NORP,臺灣
1770,NORP,義大利
1195,NORP,臺灣人
2060,NORP,中華民
2298,NORP,東華
1162,NORP,越南籍
717,NORP,台灣
2079,NORP,美方
4494,NORP,台灣人
1237,NORP,印尼
1145,NORP,印尼籍
2318,ORG, TPP 
4280,ORG,中國輸出入銀行
2330,ORG,防檢局
4499,ORG,陸委會
191,ORG,立法院
4217,ORG,中央銀行
1997,ORG,靖娟兒童文教基金會
2401,ORG,中央健康保險署
2405,ORG,WHA
156,ORG,內政部
4504,ORG,全國新移民協會關懷協會
4198,ORG,臺灣金控
1972,ORG,鳳凰
2334,ORG,經濟部經貿談判代表辦公室
2383,ORG,食藥署
4284,ORG,中油公司
4383,ORG,勞保基金
201,ORG,晶華酒店
4320,ORG,華航
