,Class,NER
16486,EVENT,第 9 屆第 5 會期第 4 次會議
147,EVENT,臺南大地震
7040,EVENT,瑪琳事件
14834,EVENT,慶富案
5089,EVENT,五二○
1399,EVENT,耘海輪事件
8136,EVENT,第 9 屆第 3 會期第 9 次院會
12554,EVENT,戴奧辛雞蛋事件風暴
12714,EVENT,玉山論壇
8181,EVENT,311 大地震
8504,EVENT,麥寮事件
16099,EVENT,第 9 屆第 4 會期第 15 次會議
16091,EVENT,第 2 次會議
12561,EVENT,戴奧辛雞蛋事件
15670,EVENT,318 學運
1449,EVENT,德翔台北貨輪事件
11478,EVENT,國安危機
15703,EVENT,蘇建和案
17759,EVENT,核二廠 2 號機跳電事件
9739,EVENT,第 9 屆第 3 會期第 13 次院會
13040,EVENT,尼伯特颱風
13055,EVENT,蘇迪勒颱風
11329,EVENT,三一九槍擊案
2993,EVENT,世大運
3809,EVENT,臺北市世大運
3801,EVENT,財審會
10475,EVENT,院會
8044,EVENT,第 9 屆第 3 會期第 9 次會議
7756,EVENT,第 8 次程序委員會會議
1777,GPE,丹麥
8231,GPE,東信路
7797,GPE,義大利
8162,GPE,彰化縣
8028,GPE,基隆市
8049,GPE,福島
1715,GPE,法國
1711,GPE,林佳龍
8091,GPE,日方
8191,GPE,社頭鄉
8056,GPE,六龜
1,GPE,台灣
8400,GPE,五指山
1085,GPE,連江
1090,GPE,臺東縣
1091,GPE,嘉義
1127,GPE,菲律賓
10305,GPE,台中市
1144,GPE,印尼
1156,GPE,越南
10010,GPE,桃園楊梅
9842,GPE,福利及
1518,GPE,中華民國
9308,GPE,王功
9157,GPE,柯 P 
1270,GPE,南韓
8995,GPE,基法
8741,GPE,非洲
1420,GPE,澎湖
8721,GPE,多明尼加
8519,GPE,雲林縣政府
1790,GPE,柏林
8470,GPE,麥寮
1247,GPE,香港
1816,GPE,苗栗
1900,GPE,南港舊莊
1824,GPE,新竹
5532,GPE,墨西哥
2201,GPE,芬蘭
2232,GPE,花蓮縣
2264,GPE,花蓮
5052,GPE,加拿大
4832,GPE,韓國
4812,GPE,德國
4805,GPE,南非
2427,GPE,中華民國臺灣
4618,GPE,冰島
5556,GPE,哥斯大黎加
2470,GPE,日澳
2485,GPE,挪威
3879,GPE,高雄市
3825,GPE,桃園
3508,GPE,泰國
3351,GPE,臺中
3214,GPE,中華臺北
3163,GPE,巴黎
3137,GPE,關西
3096,GPE,成都
3022,GPE,中華
2484,GPE,日本
1819,GPE,雲林
5875,GPE,武陵
6591,GPE,臺北市內湖
7637,GPE,臺南市
1846,GPE,屏東
7322,GPE,基隆南港
1889,GPE,金門
1074,GPE,臺中縣
7156,GPE,韓流
1958,GPE,中國大陸
7121,GPE,新南
7091,GPE,遠東
7060,GPE,新加坡
6094,GPE,台中
2000,GPE,旭東
6888,GPE,彰化
2045,GPE,馬祖
6799,GPE,內湖南港區
2065,GPE,兩岸
2075,GPE,中國
6707,GPE,南港區
6641,GPE,南投
2084,GPE,美國
2093,GPE,美方
6608,GPE,南投縣
7034,GPE,臺南
1057,GPE,臺中市
9215,GPE,台北市內湖區
1048,GPE,臺北
14806,GPE,西藏
14391,GPE,舊莊里
497,GPE,浮洲
522,GPE,台北
1050,GPE,臺東
13991,GPE,澳洲
13965,GPE,瑞典
13916,GPE,里斯本
590,GPE,臺北市
13545,GPE,南港國
13441,GPE,新竹市
13208,GPE,英國
12892,GPE,桃園市
643,GPE,台東
657,GPE,汐止
685,GPE,智利
12582,GPE,中華台北
15882,GPE,納粹
12546,GPE,蘇丹
15901,GPE,紐倫堡
211,GPE,新北市
18029,GPE,瑞士
26,GPE,台北市
29,GPE,南港
31,GPE,內湖區
17969,GPE,北京
36,GPE,內湖
17941,GPE,俄羅斯
17939,GPE,朝鮮
17920,GPE,北韓
17880,GPE,永安港
17451,GPE,馬來西亞
17383,GPE,深澳
17010,GPE,大台北
16788,GPE,紐約
189,GPE,基隆
16709,GPE,法台
16517,GPE,高麗
245,GPE,臺灣
726,GPE,大陸
2807,GPE,中華民國台灣
12330,GPE,霧峰
867,GPE,臺北市市區
11609,GPE,台南市
11350,GPE,永安
11066,GPE,台灣中華民國
982,GPE,台南
12065,GPE,松山
990,GPE,新北
11410,GPE,觀塘
875,GPE,北市
10976,GPE,苗栗三義
12187,GPE,大潭
12273,GPE,泰安
12319,GPE,大雅
12340,GPE,東勢
907,GPE,宜蘭
1042,GPE,高雄
6837,LAW,醫師法
15762,LAW,法修法
9117,LAW,土地法
