,Class,NER
3171,EVENT, H1N1 
12973,EVENT,普悠瑪事件
476,EVENT,莫拉克颱風
7724,EVENT, 921
12093,EVENT,全國勞工行政主管聯繫會報
12066,EVENT,冷戰
12039,EVENT,八仙塵爆案
5829,EVENT,漢光演習
11672,EVENT,深澳電廠事件
7014,EVENT, 5 場公聽會
269,EVENT,第21 次會議
10907,EVENT,敬鵬事件
8821,EVENT,立法院院會
2425,EVENT,拉法葉案
10226,EVENT,七一三事件
2330,EVENT,二二八事件
2318,EVENT,二二八
9918,EVENT,戴奧辛毒雞蛋事件
1779,EVENT,湯姆熊事件
9753,EVENT,聯合國氣象變遷會議
2271,EVENT,肯亞案
3561,EVENT,全國反毒會議
196,EVENT,台中捷運
11782,EVENT,全國勞工行政會議
13102,EVENT,花蓮事件
5166,GPE,中華
54,GPE,南投縣
4125,GPE,斗六
1370,GPE,台中市
4114,GPE,馬祖
4107,GPE,新德里
4104,GPE,倫敦
4080,GPE,福建
4063,GPE,上海
1317,GPE,南投中興新村
10684,GPE,雲林縣
7081,GPE,埔里鎮
7080,GPE,福岡
50,GPE,中興新村地區
1461,GPE,漢堡
1466,GPE,英國
10588,GPE,觀塘
4047,GPE,廈門
1473,GPE,德國
1485,GPE,大陸
8674,GPE,鹿谷鄉
4136,GPE,南投埔里
8651,GPE,中寮鄉
6249,GPE,連江
64,GPE,烏日
63,GPE,台中
4403,GPE,苗栗縣
57,GPE,雲林
7032,GPE,台南市
2074,GPE,臺灣人
7115,GPE,崇倫
2658,GPE,北京
2656,GPE,台北市
131,GPE,南投縣草屯鎮
2591,GPE,馬國
1125,GPE,美國
4257,GPE,桃園
13313,GPE,彰投
9322,GPE,信義
8440,GPE,恆春
11149,GPE,北市
2506,GPE,臺中市
8573,GPE,新北
1493,GPE,巴拿馬
48,GPE,南投市
1503,GPE,義大利
8963,GPE,桃園市
35,GPE,南投
2306,GPE,菲律賓
4969,GPE,屏東
1794,GPE,臺南
9813,GPE,沖繩
1824,GPE,宜蘭縣 14 區
8,GPE,台灣
2285,GPE,南韓
1866,GPE,以色列
9705,GPE,深澳
2040,GPE,陸方
3159,GPE,澳洲
2239,GPE,越南
1937,GPE,首爾
1940,GPE,慕尼黑
7006,GPE,台南
2218,GPE,埃及
3752,GPE,柬埔
2011,GPE,肯亞
38,GPE,高雄岡山
3744,GPE,柬埔寨
1755,GPE,林德福
1728,GPE,臺北市
1517,GPE,中國
45,GPE,花東
2413,GPE,新竹
1558,GPE,加拿大
2385,GPE,新北市
2054,GPE,兩岸
4031,GPE,金門
2357,GPE,日據
7072,GPE,大林蒲
7065,GPE,中弖
4989,GPE,宜蘭
3151,GPE,美方
9105,GPE,台東美麗灣
10114,GPE,臺南市
9131,GPE,麥寮
9204,GPE,安坑
3943,GPE,東德
6563,GPE,日內瓦
9240,GPE,台中縣市
9940,GPE,昆山
5811,GPE,印度
8368,GPE,挪威
2689,GPE,泰國
325,GPE,二水
329,GPE,臺灣
346,GPE,千葉
4718,GPE,高雄市
354,GPE,玉里
387,GPE,彰化縣
2985,GPE,福島
396,GPE,田中
397,GPE,員林
403,GPE,竹山
12630,GPE,南投縣民
4689,GPE,花蓮
7562,GPE,台南市長
4659,GPE,中醫
936,GPE,新加坡
7611,GPE,南投縣林
7630,GPE,草屯鎮
7669,GPE,中興
516,GPE,信義鄉
91,GPE,雲林林
7747,GPE,霧峰
7537,GPE,台中清水
2855,GPE,仁愛鄉
3008,GPE,中華民國
300,GPE,濁水
4936,GPE,基隆
13089,GPE,林口
4919,GPE,枋寮
2091,GPE,馬來西亞
4917,GPE,嘉義
13053,GPE,興達
13038,GPE,大林
183,GPE,國姓
126,GPE,草屯
198,GPE,埔里
13031,GPE,通霄
3196,GPE,土耳其
225,GPE,水里
13015,GPE,亞太
13145,GPE,成都
7511,GPE,名間
286,GPE,台東
290,GPE,集集縣
291,GPE,集集
7201,GPE,台中市市
4867,GPE,水里鄉
4816,GPE,鹿谷
7758,GPE,閩南
3243,GPE,韓國
12316,GPE,嘉義縣
2747,GPE,印尼
3146,GPE,臺北
2090,GPE,大馬
3284,GPE,臺中
699,GPE,日本
77,GPE,林內
12000,GPE,紐約
11977,GPE,澎湖
3300,GPE,比利時
768,GPE,高雄
11926,GPE,苗栗
11901,GPE,大埔
846,GPE,彰化
11898,GPE,烏坵
11875,GPE,台澎金馬
3350,GPE,巴黎
912,GPE,香港
650,GPE,台北
630,GPE,黃埔新村
9306,GPE,臺灣省
12302,GPE,斗六市
12074,GPE,紐西蘭
7862,GPE,屏東縣
88,GPE,南投草屯
599,GPE,中興新村
12306,GPE,魚池
3286,GPE,法國
12222,GPE,台中縣
5641,GPE,中國大陸
7974,LAW,法警職權行使法
6793,LAW,撫卹法
1264,LAW,刑事訴訟法
11965,LAW,兒少保護法
7487,LAW,災防法
6741,LAW,民法
11575,LAW,兒童及少年福利與權益保障法
6817,LAW,公立教職員退休資遣撫卹條例
2250,LAW,刑法
7320,LAW,政院版
742,LAW,文資法
1049,LAW,文物條例
9390,LAW,森林法
8798,LAW,農田水利會組織通則修法
9592,LAW,勞工保險條例
1883,LAW,公務人員退休法
3670,LAW,原基法立法
3057,LAW,勞基法
8612,LAW,保護法
8622,LAW,職安法
1626,LAW,航港局組織法
7291,LAW,中央政府機關基準法
2566,LAW,資安科技中心設置條例
11243,LAW,公務人員協會法
4815,LAW,農發母法
10002,LAW,斯德哥爾摩公約
6190,LAW,勞動派遣法
2580,LAW,資安中心設置條例
7546,LAW,廢清法
7981,LAW,法警職權行使法草案
6651,LAW,公教人員保險法
9267,LAW,原基法
10885,LAW,外國人生活照顧服務計畫書
5395,LAW,醫療法
8665,LAW,醫師法
1115,LAW,憲法
11434,LAW,衛福部組織法
12974,LAW,保險法
2301,LAW,兩岸關係條例
3913,LAW,聯合國海洋法公約
8320,LOC,陽明
2279,LOC,大陸地區
2344,LOC,金馬
9042,LOC,瑞芳深澳地區
8400,LOC,恆春
8399,LOC,陽明山
8321,LOC,阿里山
2687,LOC,東北亞
2721,LOC,東南亞
3288,LOC,亞太
7407,LOC,民國
2225,LOC,大陸
9325,LOC,大台南
1508,LOC,歐洲
1233,LOC,濁水溪
855,LOC,花東地區
615,LOC,中興新村
1459,LOC,兩岸
564,LOC,桃園機場
10258,LOC,澎湖
11021,LOC,台大實驗林
4375,LOC,南投魚池
10663,LOC,大潭
4060,LOC,竹山地區
9976,LOC,大肚地區
3903,LOC,太平島
3897,LOC,南海
9815,LOC,紐澳
391,LOC,南投市區
13011,LOC,南科台南基地
9667,LOC,高屏地區
2127,LOC,海峽
4914,LOC,烏溪
167,LOC,日月潭
1300,LOC,仁愛路
1297,LOC,信義路
4210,LOC,東海岸
1987,LOC,亞洲
4964,LOC,貓羅溪
10995,LOC,鹿谷地區
13297,LOC,彰化站
280,LOC,車埕
1532,LOC,歐州
728,NORP,美式
11860,NORP,非洲
2067,NORP,臺灣
12102,NORP,日經亞洲
620,NORP,日本
7762,NORP,台南市
524,NORP,台灣
4600,NORP,中西醫
3208,NORP,台灣籍
2982,NORP,漢人
214,NORP,邵族
13152,NORP,亞洲
4963,NORP,南投人
3148,NORP,美方
4968,NORP,基隆人
4505,NORP,中醫
3248,NORP,土耳其
2047,NORP,臺灣人
1562,NORP,英國籍
1501,NORP,歐洲人
1452,NORP,英國人
3169,NORP,美國
1579,NORP,台灣人
3412,NORP,民進黨
2234,NORP,英國
2251,NORP,台籍
3758,NORP,臺籍
10844,NORP,東南亞
2213,NORP,越南
2207,NORP,陸人
6294,NORP,財團法人
2025,NORP,肯亞
3493,NORP,大陸
5324,ORG,農委會防檢局
6709,ORG,台銀
7106,ORG,監資處
5330,ORG,南投縣農會
5362,ORG,雙和醫院
6506,ORG,衛福部國健署
6557,ORG,衛福部食藥署
6549,ORG,公平會會
6826,ORG,民進黨立院黨團
5304,ORG,藥毒所
6776,ORG,亞洲情報
5412,ORG,勞保局
6865,ORG,臺銀
7283,ORG,南投醫院
6970,ORG,職安署
7284,ORG,人事處
7038,ORG,台中全聯
5314,ORG,防檢局
5459,ORG,勞動部勞保局
6403,ORG,保護司
6429,ORG,空保處
6219,ORG,勞團
6189,ORG,發展署
6166,ORG,勞動部發展署
6152,ORG,司改會
6099,ORG,彰化縣政府
6094,ORG,戴奧辛
5996,ORG,衛福部社
5964,ORG,移民署
5849,ORG,國軍
5794,ORG,世衛
6301,ORG,衛福部長
7121,ORG,臺中電廠
7128,ORG,許厝國小
5735,ORG,考試院
6330,ORG,全國大
6336,ORG,衛福部健保署
7183,ORG,中山醫學大學
5711,ORG,星巴克
5640,ORG, APEC 
6393,ORG,衛福部保護司
5583,ORG,國保基金
5545,ORG,國健署
7051,ORG,勞工局
5531,ORG,社環委員會
6160,ORG,司改基金會
6,ORG,審計部
7450,ORG,大恆國際法律事務所
12072,ORG,行政院災害防救辦
12050,ORG,行政院災防辦公室
11853,ORG,亞培
11814,ORG,內政部公務人員協會
11683,ORG,台灣電刂公司
11670,ORG,環保罫
11665,ORG,台大公衛學院
11643,ORG,華盛頓郵報
11603,ORG,社會局
11596,ORG,社家署
11592,ORG,台北市政府社會局
11501,ORG,英國牛津經濟學院
12261,ORG,關務署
11481,ORG,台大醫學系
11398,ORG,議會
11383,ORG,新竹購物中心
11377,ORG,消基會
11368,ORG,經濟部標準局
11299,ORG,國家發展委員會
11269,ORG,台灣警察工作權益推動協會
11195,ORG,地方環保局
10963,ORG,農會
10933,ORG,公教年改
10909,ORG,勞發署
10893,ORG,勞動局
10834,ORG,敬鵬工廠
11467,ORG,屏東縣政府衛生局
10775,ORG,退輔會
12265,ORG,國務院
12405,ORG,國家發展委
13264,ORG,華航
13263,ORG,勞動部勞動關係司
13252,ORG,台灣貨運倉儲產業工會
13200,ORG,法務部矯正署
13101,ORG,台東醫院
13098,ORG,玉里醫院
13081,ORG,世衛組織
13070,ORG,財委會
13019,ORG,能源局
12961,ORG,金管會銀行局莊
12944,ORG,金管會
12873,ORG,內政部營建署
12321,ORG,宜蘭縣政府
12864,ORG,消防署
12778,ORG,中華民國家庭照顧者關懷協會
12770,ORG,部立療養院
12625,ORG,中興院區
12562,ORG,勞動部職安署
12546,ORG,衛生檢查員
12540,ORG,臺電
12533,ORG,臺糖
12525,ORG,中華郵政
12519,ORG,臺灣港務局
12516,ORG, CEO 
12452,ORG,國科會
12437,ORG,中興新村活化專案辦公室
12801,ORG, OECD 
10773,ORG,國防部長
10742,ORG,雲林縣環保局
10726,ORG,廢管處
9410,ORG,兒福聯盟
9384,ORG,東大
9297,ORG,台大實驗林
9096,ORG,美國環保署
9062,ORG,中興大學
9060,ORG,新北市環保局
8818,ORG,農田水利會
8773,ORG,水利會
8758,ORG,經濟部長
8521,ORG,兒童局
8519,ORG,世展會
8487,ORG,台灣社
9416,ORG,光托育中心
8337,ORG,台中火力發電廠
8186,ORG,勞檢員
8170,ORG,臺灣護師醫療產業工會
8153,ORG,臺灣護理師醫療產業工會
8093,ORG,護師工會
8060,ORG,兩部院
7934,ORG,國衛院
7850,ORG,醫改會
7671,ORG,南投分局
7590,ORG,台中市政府
7574,ORG,國發會
7525,ORG,市政府
7475,ORG,勞委會
8280,ORG,院長會
9516,ORG,醫學系
9585,ORG,高雄勞檢
9600,ORG,高雄市政府
10669,ORG,中研院生物多樣性研究中心
10657,ORG,環保團體
10566,ORG,環保署綜計處
10553,ORG,縣政府
10512,ORG,科技部中科管理局
10410,ORG,輔導處長
10377,ORG,農工會
10289,ORG,敬鵬
10186,ORG,美軍
10161,ORG,陸海空軍
10090,ORG,臺中市政府
10047,ORG,部立醫院
9996,ORG,環保署化學局
9995,ORG,彰化地檢署
9980,ORG,中國石化廠
9958,ORG,中鋼
9951,ORG,台塑石化麥寮廠
9928,ORG,中國石化揚子石化公司
9893,ORG,台塑
9762,ORG,雲林許厝國小
9711,ORG,台電公司
9709,ORG,新北市漁業處
9697,ORG,新北市政府
9668,ORG,原能會
9639,ORG,立院
9626,ORG,法制局
9610,ORG,高雄新聞處
7349,ORG,台糖
5027,ORG,中彰投苗
4244,ORG,東鼎
937,ORG,矯正署
2798,ORG,正副院長
2767,ORG,親民黨
2735,ORG,暨南大學
2723,ORG,政大
2718,ORG,台大
1102,ORG,國會
1139,ORG,國民黨
2684,ORG,日文系
2680,ORG,北科
2817,ORG,刑事警察局
2676,ORG,馬國行政院
2584,ORG,技服中心
2574,ORG,資安科技中心
2549,ORG,國教院
2543,ORG,法官評鑑委員會
2516,ORG,中正大學
2501,ORG,臺北行政法院法官學院
2482,ORG,臺北高等行政法院
2478,ORG,法官學院
2468,ORG,高雄地方法院
1153,ORG,國民大會
1163,ORG,議事處
1061,ORG,中選會
2913,ORG,漁洋公司
3345,ORG,外交部條約法律司
3285,ORG,亞太防制洗錢組織
743,ORG,文化部
3180,ORG,WHA
3157,ORG,WHO
3133,ORG,美國 NIH
3123,ORG,衛福部疾管署
813,ORG,臺鐵
3073,ORG,司法委員會
2839,ORG,調查局
3069,ORG,勞動部
2990,ORG,聯合國
910,ORG,法務部
930,ORG,廉政會
2970,ORG,眾議院
2967,ORG,共同社
2922,ORG,臺南地院
1045,ORG,司法院
1046,ORG,總統府
1047,ORG,國發會檔案管理局
3046,ORG,八德外役監
3352,ORG,法務部調查局
2462,ORG,中正大學犯罪防治中心
2453,ORG,彰化衛生局
1428,ORG,中部科學園區管理局
1831,ORG,聯合國大糧組織
1453,ORG,臺灣高等法院檢察署
1796,ORG,衛福部心理及口腔健康司
1771,ORG,臺北市刑警大隊
1765,ORG,衛生局
1467,ORG,外交部
1518,ORG,蘇格蘭愛丁堡法院
1732,ORG,司法院刑事廳
1417,ORG,中科
1724,ORG,美國國會
1705,ORG,院會
1666,ORG,研考會
1665,ORG,航港局
1653,ORG,行政院海巡署
1650,ORG,海洋委員會
1635,ORG,歐盟
1634,ORG,國家資通安全科技中心
1623,ORG,海巡署
1603,ORG,婦聯會
1716,ORG,國民黨黨團
1188,ORG,水利署
1414,ORG,中科院
1870,ORG,銓敘部
2433,ORG,高檢署
2428,ORG,大統公司
2356,ORG,促轉會
2351,ORG,國民政府
2343,ORG,二二八事件基金會
1252,ORG,民進黨
1256,ORG,頂新
1279,ORG,監察院
2156,ORG,刑事局
1867,ORG,陸委會
1340,ORG,南投縣政府
2079,ORG,警政署
2070,ORG,行政院陸委會
2016,ORG,兩岸法律司
1356,ORG,財政部
1372,ORG,中原大學
1382,ORG,中山科學院
1885,ORG,浩鼎
1413,ORG,衛福部農委會
1878,ORG,中研院
5017,ORG,捷運
3362,ORG,凱達格蘭基金會
1617,ORG,漁業署
3519,ORG,台電
352,ORG,臺鐵局
499,ORG,世界銀行
541,ORG,圓山空廚
152,ORG,交通部
4540,ORG,衛福部醫事司
4551,ORG,健保局
4516,ORG,中醫學系
4292,ORG,台北科大
322,ORG,交通部臺灣港務公司
199,ORG,原民會
4556,ORG,中醫系
