,Class,NER
5829,EVENT,漢光演習
2271,EVENT,肯亞案
3561,EVENT,全國反毒會議
269,EVENT,第21 次會議
2330,EVENT,二二八事件
7014,EVENT, 5 場公聽會
8821,EVENT,立法院院會
2425,EVENT,拉法葉案
196,EVENT,台中捷運
10907,EVENT,敬鵬事件
10226,EVENT,七一三事件
476,EVENT,莫拉克颱風
3171,EVENT, H1N1 
7724,EVENT, 921
2318,EVENT,二二八
9753,EVENT,聯合國氣象變遷會議
9918,EVENT,戴奧辛毒雞蛋事件
1779,EVENT,湯姆熊事件
2658,GPE,北京
2413,GPE,新竹
2385,GPE,新北市
2357,GPE,日據
8963,GPE,桃園市
2747,GPE,印尼
2855,GPE,仁愛鄉
9705,GPE,深澳
8674,GPE,鹿谷鄉
7006,GPE,台南
1317,GPE,南投中興新村
8651,GPE,中寮鄉
8573,GPE,新北
5641,GPE,中國大陸
912,GPE,香港
768,GPE,高雄
1125,GPE,美國
2656,GPE,台北市
936,GPE,新加坡
2591,GPE,馬國
6249,GPE,連江
2506,GPE,臺中市
2689,GPE,泰國
6563,GPE,日內瓦
1866,GPE,以色列
9322,GPE,信義
1370,GPE,台中市
846,GPE,彰化
9240,GPE,台中縣市
9204,GPE,安坑
5811,GPE,印度
9131,GPE,麥寮
9105,GPE,台東美麗灣
9306,GPE,臺灣省
8368,GPE,挪威
8440,GPE,恆春
7862,GPE,屏東縣
7115,GPE,崇倫
2011,GPE,肯亞
7758,GPE,閩南
7747,GPE,霧峰
7669,GPE,中興
7630,GPE,草屯鎮
1728,GPE,臺北市
2040,GPE,陸方
7611,GPE,南投縣林
1937,GPE,首爾
1755,GPE,林德福
4047,GPE,廈門
7537,GPE,台中清水
1794,GPE,臺南
7201,GPE,台中市市
7511,GPE,名間
1824,GPE,宜蘭縣 14 區
1940,GPE,慕尼黑
2306,GPE,菲律賓
2054,GPE,兩岸
2074,GPE,臺灣人
2285,GPE,南韓
699,GPE,日本
2239,GPE,越南
1461,GPE,漢堡
1466,GPE,英國
2218,GPE,埃及
1473,GPE,德國
1485,GPE,大陸
7081,GPE,埔里鎮
1493,GPE,巴拿馬
1503,GPE,義大利
1517,GPE,中國
7065,GPE,中弖
2091,GPE,馬來西亞
1558,GPE,加拿大
2090,GPE,大馬
7072,GPE,大林蒲
7080,GPE,福岡
7032,GPE,台南市
9813,GPE,沖繩
7562,GPE,台南市長
650,GPE,台北
3943,GPE,東德
183,GPE,國姓
198,GPE,埔里
4257,GPE,桃園
225,GPE,水里
4403,GPE,苗栗縣
3752,GPE,柬埔
3744,GPE,柬埔寨
286,GPE,台東
290,GPE,集集縣
291,GPE,集集
10684,GPE,雲林縣
4659,GPE,中醫
300,GPE,濁水
3350,GPE,巴黎
5166,GPE,中華
10588,GPE,觀塘
3300,GPE,比利時
325,GPE,二水
4136,GPE,南投埔里
4125,GPE,斗六
131,GPE,南投縣草屯鎮
126,GPE,草屯
4063,GPE,上海
8,GPE,台灣
4031,GPE,金門
35,GPE,南投
38,GPE,高雄岡山
4080,GPE,福建
4104,GPE,倫敦
45,GPE,花東
48,GPE,南投市
329,GPE,臺灣
50,GPE,中興新村地區
57,GPE,雲林
63,GPE,台中
64,GPE,烏日
77,GPE,林內
88,GPE,南投草屯
91,GPE,雲林林
4107,GPE,新德里
11149,GPE,北市
4114,GPE,馬祖
54,GPE,南投縣
346,GPE,千葉
4689,GPE,花蓮
4989,GPE,宜蘭
10114,GPE,臺南市
4969,GPE,屏東
516,GPE,信義鄉
630,GPE,黃埔新村
3196,GPE,土耳其
3008,GPE,中華民國
3151,GPE,美方
3159,GPE,澳洲
3243,GPE,韓國
3146,GPE,臺北
3284,GPE,臺中
4718,GPE,高雄市
4867,GPE,水里鄉
403,GPE,竹山
4917,GPE,嘉義
396,GPE,田中
3286,GPE,法國
9940,GPE,昆山
387,GPE,彰化縣
2985,GPE,福島
354,GPE,玉里
599,GPE,中興新村
4919,GPE,枋寮
4936,GPE,基隆
397,GPE,員林
4816,GPE,鹿谷
2566,LAW,資安科技中心設置條例
6190,LAW,勞動派遣法
7320,LAW,政院版
9592,LAW,勞工保險條例
7981,LAW,法警職權行使法草案
1626,LAW,航港局組織法
7974,LAW,法警職權行使法
11243,LAW,公務人員協會法
7546,LAW,廢清法
742,LAW,文資法
2580,LAW,資安中心設置條例
10002,LAW,斯德哥爾摩公約
5395,LAW,醫療法
6741,LAW,民法
8798,LAW,農田水利會組織通則修法
6793,LAW,撫卹法
1264,LAW,刑事訴訟法
1883,LAW,公務人員退休法
6817,LAW,公立教職員退休資遣撫卹條例
8665,LAW,醫師法
8622,LAW,職安法
8612,LAW,保護法
2301,LAW,兩岸關係條例
3913,LAW,聯合國海洋法公約
1115,LAW,憲法
4815,LAW,農發母法
2250,LAW,刑法
9267,LAW,原基法
7487,LAW,災防法
3670,LAW,原基法立法
6651,LAW,公教人員保險法
9390,LAW,森林法
1049,LAW,文物條例
10885,LAW,外國人生活照顧服務計畫書
7291,LAW,中央政府機關基準法
3057,LAW,勞基法
2344,LOC,金馬
2721,LOC,東南亞
1987,LOC,亞洲
2687,LOC,東北亞
4914,LOC,烏溪
4210,LOC,東海岸
2127,LOC,海峽
3897,LOC,南海
4375,LOC,南投魚池
2225,LOC,大陸
2279,LOC,大陸地區
3288,LOC,亞太
4964,LOC,貓羅溪
3903,LOC,太平島
4060,LOC,竹山地區
7407,LOC,民國
615,LOC,中興新村
1532,LOC,歐州
1508,LOC,歐洲
9815,LOC,紐澳
855,LOC,花東地區
9667,LOC,高屏地區
8399,LOC,陽明山
9325,LOC,大台南
1459,LOC,兩岸
9042,LOC,瑞芳深澳地區
8321,LOC,阿里山
1233,LOC,濁水溪
1297,LOC,信義路
1300,LOC,仁愛路
8320,LOC,陽明
564,LOC,桃園機場
9976,LOC,大肚地區
8400,LOC,恆春
10258,LOC,澎湖
11021,LOC,台大實驗林
