,Class,NER
2330,EVENT,二二八事件
3561,EVENT,全國反毒會議
3171,EVENT, H1N1 
2425,EVENT,拉法葉案
2271,EVENT,肯亞案
5829,EVENT,漢光演習
476,EVENT,莫拉克颱風
2318,EVENT,二二八
196,EVENT,台中捷運
269,EVENT,第21 次會議
1779,EVENT,湯姆熊事件
4919,GPE,枋寮
4936,GPE,基隆
4917,GPE,嘉義
3286,GPE,法國
1824,GPE,宜蘭縣 14 區
699,GPE,日本
3284,GPE,臺中
768,GPE,高雄
1794,GPE,臺南
2011,GPE,肯亞
650,GPE,台北
516,GPE,信義鄉
2054,GPE,兩岸
2040,GPE,陸方
3146,GPE,臺北
4031,GPE,金門
599,GPE,中興新村
3151,GPE,美方
1940,GPE,慕尼黑
1937,GPE,首爾
3159,GPE,澳洲
5166,GPE,中華
3196,GPE,土耳其
1866,GPE,以色列
4989,GPE,宜蘭
630,GPE,黃埔新村
3243,GPE,韓國
4969,GPE,屏東
4867,GPE,水里鄉
4816,GPE,鹿谷
4257,GPE,桃園
1473,GPE,德國
1466,GPE,英國
1461,GPE,漢堡
4136,GPE,南投埔里
4125,GPE,斗六
1485,GPE,大陸
4114,GPE,馬祖
4104,GPE,倫敦
1317,GPE,南投中興新村
4080,GPE,福建
4063,GPE,上海
4047,GPE,廈門
1370,GPE,台中市
4107,GPE,新德里
846,GPE,彰化
1493,GPE,巴拿馬
1125,GPE,美國
912,GPE,香港
4718,GPE,高雄市
936,GPE,新加坡
4689,GPE,花蓮
3300,GPE,比利時
4659,GPE,中醫
1503,GPE,義大利
1755,GPE,林德福
1728,GPE,臺北市
3744,GPE,柬埔寨
3752,GPE,柬埔
1558,GPE,加拿大
1517,GPE,中國
4403,GPE,苗栗縣
3350,GPE,巴黎
2074,GPE,臺灣人
3943,GPE,東德
2090,GPE,大馬
6249,GPE,連江
2357,GPE,日據
198,GPE,埔里
183,GPE,國姓
2413,GPE,新竹
2747,GPE,印尼
2689,GPE,泰國
131,GPE,南投縣草屯鎮
126,GPE,草屯
2658,GPE,北京
2506,GPE,臺中市
6563,GPE,日內瓦
91,GPE,雲林林
88,GPE,南投草屯
77,GPE,林內
64,GPE,烏日
63,GPE,台中
57,GPE,雲林
54,GPE,南投縣
50,GPE,中興新村地區
48,GPE,南投市
45,GPE,花東
2656,GPE,台北市
38,GPE,高雄岡山
35,GPE,南投
2591,GPE,馬國
8,GPE,台灣
225,GPE,水里
2855,GPE,仁愛鄉
2385,GPE,新北市
286,GPE,台東
2306,GPE,菲律賓
346,GPE,千葉
387,GPE,彰化縣
329,GPE,臺灣
325,GPE,二水
2218,GPE,埃及
2239,GPE,越南
396,GPE,田中
397,GPE,員林
403,GPE,竹山
5811,GPE,印度
2985,GPE,福島
2285,GPE,南韓
291,GPE,集集
3008,GPE,中華民國
290,GPE,集集縣
5641,GPE,中國大陸
2091,GPE,馬來西亞
300,GPE,濁水
354,GPE,玉里
1264,LAW,刑事訴訟法
1883,LAW,公務人員退休法
5395,LAW,醫療法
2566,LAW,資安科技中心設置條例
6741,LAW,民法
3913,LAW,聯合國海洋法公約
6651,LAW,公教人員保險法
6793,LAW,撫卹法
1115,LAW,憲法
2580,LAW,資安中心設置條例
6190,LAW,勞動派遣法
1626,LAW,航港局組織法
3670,LAW,原基法立法
742,LAW,文資法
1049,LAW,文物條例
2250,LAW,刑法
4815,LAW,農發母法
2301,LAW,兩岸關係條例
3057,LAW,勞基法
6817,LAW,公立教職員退休資遣撫卹條例
3288,LOC,亞太
2344,LOC,金馬
2127,LOC,海峽
2225,LOC,大陸
1508,LOC,歐洲
2279,LOC,大陸地區
2721,LOC,東南亞
2687,LOC,東北亞
3903,LOC,太平島
3897,LOC,南海
1532,LOC,歐州
1459,LOC,兩岸
1987,LOC,亞洲
1297,LOC,信義路
391,LOC,南投市區
4914,LOC,烏溪
855,LOC,花東地區
4060,LOC,竹山地區
167,LOC,日月潭
1300,LOC,仁愛路
4964,LOC,貓羅溪
1233,LOC,濁水溪
4210,LOC,東海岸
280,LOC,車埕
4375,LOC,南投魚池
615,LOC,中興新村
564,LOC,桃園機場
3758,NORP,臺籍
4600,NORP,中西醫
3169,NORP,美國
214,NORP,邵族
620,NORP,日本
2234,NORP,英國
2251,NORP,台籍
3248,NORP,土耳其
3208,NORP,台灣籍
3493,NORP,大陸
6294,NORP,財團法人
728,NORP,美式
4968,NORP,基隆人
1579,NORP,台灣人
1562,NORP,英國籍
4505,NORP,中醫
3412,NORP,民進黨
3148,NORP,美方
2213,NORP,越南
1501,NORP,歐洲人
2207,NORP,陸人
2025,NORP,肯亞
4963,NORP,南投人
2047,NORP,臺灣人
524,NORP,台灣
1452,NORP,英國人
2067,NORP,臺灣
2982,NORP,漢人
3958,ORG,共產黨
5849,ORG,國軍
6094,ORG,戴奧辛
5996,ORG,衛福部社
5964,ORG,移民署
5794,ORG,世衛
2990,ORG,聯合國
5735,ORG,考試院
5711,ORG,星巴克
6099,ORG,彰化縣政府
6152,ORG,司改會
2913,ORG,漁洋公司
6166,ORG,勞動部發展署
2584,ORG,技服中心
6776,ORG,亞洲情報
6709,ORG,台銀
6557,ORG,衛福部食藥署
6549,ORG,公平會會
2676,ORG,馬國行政院
2680,ORG,北科
2684,ORG,日文系
6506,ORG,衛福部國健署
6429,ORG,空保處
2718,ORG,台大
6403,ORG,保護司
2723,ORG,政大
6160,ORG,司改基金會
2735,ORG,暨南大學
2767,ORG,親民黨
6336,ORG,衛福部健保署
6330,ORG,全國大
6301,ORG,衛福部長
2798,ORG,正副院長
2817,ORG,刑事警察局
2839,ORG,調查局
6219,ORG,勞團
6189,ORG,發展署
3046,ORG,八德外役監
2922,ORG,臺南地院
2967,ORG,共同社
2970,ORG,眾議院
6393,ORG,衛福部保護司
5640,ORG, APEC 
5362,ORG,雙和醫院
5545,ORG,國健署
3627,ORG,林務局
3666,ORG,臺大
4551,ORG,健保局
3684,ORG,農委會
4540,ORG,衛福部醫事司
4516,ORG,中醫學系
4515,ORG,財政委員會
3779,ORG,國防部
3786,ORG,國防部海軍
3860,ORG,司法院人事審議委員會
4499,ORG,國民健康署
3894,ORG,府院
4478,ORG,台灣社會福利總盟
4292,ORG,台北科大
4280,ORG,永采烘焙坊
4264,ORG,國光石化
4244,ORG,東鼎
4231,ORG,中油公司
4207,ORG,中油
3912,ORG,南海仲裁法庭
3918,ORG,國安
3981,ORG,台北市勞動局
3946,ORG,中國國民黨
3612,ORG,二二八基金會
3568,ORG,內政部警政署刑事局
4556,ORG,中醫系
3519,ORG,台電
3069,ORG,勞動部
5531,ORG,社環委員會
3073,ORG,司法委員會
5459,ORG,勞動部勞保局
3123,ORG,衛福部疾管署
3133,ORG,美國 NIH
5412,ORG,勞保局
3974,ORG,工會
5330,ORG,南投縣農會
5324,ORG,農委會防檢局
5314,ORG,防檢局
5583,ORG,國保基金
3157,ORG,WHO
3180,ORG,WHA
5027,ORG,中彰投苗
5017,ORG,捷運
3285,ORG,亞太防制洗錢組織
4946,ORG,北北基
4675,ORG,中藥廠
3345,ORG,外交部條約法律司
4589,ORG,衛生署
3352,ORG,法務部調查局
3362,ORG,凱達格蘭基金會
4565,ORG,衛福部中醫藥司
5304,ORG,藥毒所
6,ORG,審計部
6826,ORG,民進黨立院黨團
2549,ORG,國教院
1279,ORG,監察院
1256,ORG,頂新
1252,ORG,民進黨
2574,ORG,資安科技中心
1163,ORG,議事處
1153,ORG,國民大會
1139,ORG,國民黨
1102,ORG,國會
1061,ORG,中選會
1047,ORG,國發會檔案管理局
1046,ORG,總統府
1045,ORG,司法院
937,ORG,矯正署
930,ORG,廉政會
910,ORG,法務部
1340,ORG,南投縣政府
813,ORG,臺鐵
1356,ORG,財政部
1382,ORG,中山科學院
1665,ORG,航港局
1653,ORG,行政院海巡署
1650,ORG,海洋委員會
1635,ORG,歐盟
1634,ORG,國家資通安全科技中心
1623,ORG,海巡署
1617,ORG,漁業署
1603,ORG,婦聯會
1518,ORG,蘇格蘭愛丁堡法院
1467,ORG,外交部
1453,ORG,臺灣高等法院檢察署
1428,ORG,中部科學園區管理局
1417,ORG,中科
1414,ORG,中科院
1413,ORG,衛福部農委會
1372,ORG,中原大學
743,ORG,文化部
703,ORG,教育部
688,ORG,省政府
249,ORG,北捷
237,ORG,台鐵局
202,ORG,立法院
199,ORG,原民會
180,ORG,觀光局
176,ORG,台北捷運局
169,ORG,中央
157,ORG,台鐵
152,ORG,交通部
113,ORG,中興醫院
97,ORG,行政院
95,ORG,衛福部
82,ORG,教部
43,ORG,環保署
10,ORG,內政部
267,ORG,食藥署
299,ORG,成大
315,ORG,鐵路局
321,ORG,臺灣港務公司
684,ORG,南投文化局
629,ORG,中科管理局
623,ORG,科技部
607,ORG,經濟部
605,ORG,工研院
603,ORG,中興分局
571,ORG,桃機公司
1666,ORG,研考會
541,ORG,圓山空廚
487,ORG,運研所
450,ORG,內政部警政署
427,ORG,路總局
422,ORG,廉政署
421,ORG,公路總局
352,ORG,臺鐵局
322,ORG,交通部臺灣港務公司
499,ORG,世界銀行
1705,ORG,院會
1188,ORG,水利署
2478,ORG,法官學院
2468,ORG,高雄地方法院
1867,ORG,陸委會
2433,ORG,高檢署
2462,ORG,中正大學犯罪防治中心
1831,ORG,聯合國大糧組織
1878,ORG,中研院
2343,ORG,二二八事件基金會
2070,ORG,行政院陸委會
2428,ORG,大統公司
2453,ORG,彰化衛生局
1796,ORG,衛福部心理及口腔健康司
1885,ORG,浩鼎
1870,ORG,銓敘部
1716,ORG,國民黨黨團
2501,ORG,臺北行政法院法官學院
1771,ORG,臺北市刑警大隊
2516,ORG,中正大學
1765,ORG,衛生局
2156,ORG,刑事局
2356,ORG,促轉會
2016,ORG,兩岸法律司
2351,ORG,國民政府
1732,ORG,司法院刑事廳
1724,ORG,美國國會
2543,ORG,法官評鑑委員會
2079,ORG,警政署
2482,ORG,臺北高等行政法院
5480,PERSON,五湖
2874,PERSON,惠民
3559,PERSON,孔繁錦
2849,PERSON,張善政
5593,PERSON,林奏延
440,PERSON,大仁
428,PERSON,許添財
426,PERSON,歐珀
2836,PERSON,陳龍綺
2834,PERSON,明謀
2327,PERSON,蔣公
2323,PERSON,李登輝
5354,PERSON,林聰賢
5410,PERSON,張麗善
2319,PERSON,還水扁
624,PERSON,吳敦義
2320,PERSON,馬英九
5046,PERSON,清達
5062,PERSON,徐國勇
616,PERSON,爵民
