,Class,NER
7724,EVENT, 921
2425,EVENT,拉法葉案
2330,EVENT,二二八事件
196,EVENT,台中捷運
5829,EVENT,漢光演習
2318,EVENT,二二八
3561,EVENT,全國反毒會議
269,EVENT,第21 次會議
2271,EVENT,肯亞案
476,EVENT,莫拉克颱風
7014,EVENT, 5 場公聽會
3171,EVENT, H1N1 
1779,EVENT,湯姆熊事件
4816,GPE,鹿谷
4969,GPE,屏東
1866,GPE,以色列
4659,GPE,中醫
1824,GPE,宜蘭縣 14 區
4936,GPE,基隆
1728,GPE,臺北市
4917,GPE,嘉義
1755,GPE,林德福
4689,GPE,花蓮
4718,GPE,高雄市
4989,GPE,宜蘭
4867,GPE,水里鄉
1794,GPE,臺南
4919,GPE,枋寮
8674,GPE,鹿谷鄉
1517,GPE,中國
1558,GPE,加拿大
768,GPE,高雄
7072,GPE,大林蒲
7065,GPE,中弖
846,GPE,彰化
7032,GPE,台南市
912,GPE,香港
936,GPE,新加坡
7006,GPE,台南
6563,GPE,日內瓦
1125,GPE,美國
6249,GPE,連江
1317,GPE,南投中興新村
1370,GPE,台中市
5811,GPE,印度
5641,GPE,中國大陸
1461,GPE,漢堡
1466,GPE,英國
1485,GPE,大陸
1493,GPE,巴拿馬
1503,GPE,義大利
1937,GPE,首爾
5166,GPE,中華
1940,GPE,慕尼黑
2054,GPE,兩岸
4403,GPE,苗栗縣
3752,GPE,柬埔
2591,GPE,馬國
3744,GPE,柬埔寨
2656,GPE,台北市
2658,GPE,北京
2689,GPE,泰國
2747,GPE,印尼
3350,GPE,巴黎
3300,GPE,比利時
2855,GPE,仁愛鄉
3286,GPE,法國
3284,GPE,臺中
3243,GPE,韓國
3196,GPE,土耳其
2985,GPE,福島
3159,GPE,澳洲
3008,GPE,中華民國
3151,GPE,美方
3146,GPE,臺北
2506,GPE,臺中市
3943,GPE,東德
4031,GPE,金門
2413,GPE,新竹
2040,GPE,陸方
7080,GPE,福岡
2074,GPE,臺灣人
2090,GPE,大馬
2091,GPE,馬來西亞
4257,GPE,桃園
2218,GPE,埃及
2239,GPE,越南
2285,GPE,南韓
2011,GPE,肯亞
2306,GPE,菲律賓
4125,GPE,斗六
4114,GPE,馬祖
4107,GPE,新德里
4104,GPE,倫敦
4080,GPE,福建
4063,GPE,上海
2357,GPE,日據
4047,GPE,廈門
2385,GPE,新北市
4136,GPE,南投埔里
7081,GPE,埔里鎮
1473,GPE,德國
7115,GPE,崇倫
7537,GPE,台中清水
516,GPE,信義鄉
7862,GPE,屏東縣
300,GPE,濁水
91,GPE,雲林林
88,GPE,南投草屯
225,GPE,水里
7511,GPE,名間
599,GPE,中興新村
77,GPE,林內
64,GPE,烏日
63,GPE,台中
57,GPE,雲林
286,GPE,台東
291,GPE,集集
54,GPE,南投縣
8440,GPE,恆春
7562,GPE,台南市長
329,GPE,臺灣
346,GPE,千葉
325,GPE,二水
7747,GPE,霧峰
354,GPE,玉里
387,GPE,彰化縣
8368,GPE,挪威
396,GPE,田中
403,GPE,竹山
7669,GPE,中興
7630,GPE,草屯鎮
7611,GPE,南投縣林
7758,GPE,閩南
126,GPE,草屯
397,GPE,員林
50,GPE,中興新村地區
290,GPE,集集縣
131,GPE,南投縣草屯鎮
35,GPE,南投
7201,GPE,台中市市
630,GPE,黃埔新村
38,GPE,高雄岡山
8573,GPE,新北
8,GPE,台灣
45,GPE,花東
650,GPE,台北
8651,GPE,中寮鄉
183,GPE,國姓
699,GPE,日本
198,GPE,埔里
48,GPE,南投市
1264,LAW,刑事訴訟法
8665,LAW,醫師法
7487,LAW,災防法
6651,LAW,公教人員保險法
2250,LAW,刑法
6741,LAW,民法
8612,LAW,保護法
1049,LAW,文物條例
7546,LAW,廢清法
6817,LAW,公立教職員退休資遣撫卹條例
1626,LAW,航港局組織法
5395,LAW,醫療法
7981,LAW,法警職權行使法草案
2580,LAW,資安中心設置條例
6793,LAW,撫卹法
3670,LAW,原基法立法
8622,LAW,職安法
7320,LAW,政院版
2301,LAW,兩岸關係條例
3057,LAW,勞基法
742,LAW,文資法
4815,LAW,農發母法
6190,LAW,勞動派遣法
1883,LAW,公務人員退休法
2566,LAW,資安科技中心設置條例
3913,LAW,聯合國海洋法公約
7291,LAW,中央政府機關基準法
7974,LAW,法警職權行使法
1115,LAW,憲法
4914,LOC,烏溪
3903,LOC,太平島
3897,LOC,南海
4964,LOC,貓羅溪
8400,LOC,恆春
855,LOC,花東地區
8399,LOC,陽明山
391,LOC,南投市區
1987,LOC,亞洲
2279,LOC,大陸地區
615,LOC,中興新村
280,LOC,車埕
3288,LOC,亞太
1233,LOC,濁水溪
1297,LOC,信義路
1300,LOC,仁愛路
4210,LOC,東海岸
2344,LOC,金馬
8320,LOC,陽明
2127,LOC,海峽
2721,LOC,東南亞
7407,LOC,民國
2687,LOC,東北亞
1508,LOC,歐洲
8321,LOC,阿里山
1532,LOC,歐州
4375,LOC,南投魚池
4060,LOC,竹山地區
564,LOC,桃園機場
2225,LOC,大陸
1459,LOC,兩岸
167,LOC,日月潭
4505,NORP,中醫
2047,NORP,臺灣人
2207,NORP,陸人
2234,NORP,英國
2213,NORP,越南
7762,NORP,台南市
2251,NORP,台籍
2067,NORP,臺灣
2025,NORP,肯亞
1579,NORP,台灣人
4600,NORP,中西醫
728,NORP,美式
3148,NORP,美方
620,NORP,日本
2982,NORP,漢人
3169,NORP,美國
3208,NORP,台灣籍
3248,NORP,土耳其
6294,NORP,財團法人
3412,NORP,民進黨
3493,NORP,大陸
1452,NORP,英國人
1501,NORP,歐洲人
524,NORP,台灣
214,NORP,邵族
1562,NORP,英國籍
3758,NORP,臺籍
4963,NORP,南投人
4968,NORP,基隆人
8186,ORG,勞檢員
3946,ORG,中國國民黨
3958,ORG,共產黨
3157,ORG,WHO
3974,ORG,工會
3981,ORG,台北市勞動局
3912,ORG,南海仲裁法庭
3180,ORG,WHA
3894,ORG,府院
3285,ORG,亞太防制洗錢組織
8280,ORG,院長會
3345,ORG,外交部條約法律司
3352,ORG,法務部調查局
3362,ORG,凱達格蘭基金會
3860,ORG,司法院人事審議委員會
3786,ORG,國防部海軍
3519,ORG,台電
3568,ORG,內政部警政署刑事局
3612,ORG,二二八基金會
3918,ORG,國安
3627,ORG,林務局
3666,ORG,臺大
3779,ORG,國防部
8337,ORG,台中火力發電廠
3684,ORG,農委會
8519,ORG,世展會
8487,ORG,台灣社
8521,ORG,兒童局
4540,ORG,衛福部醫事司
8153,ORG,臺灣護理師醫療產業工會
6301,ORG,衛福部長
6219,ORG,勞團
6189,ORG,發展署
6166,ORG,勞動部發展署
6160,ORG,司改基金會
6152,ORG,司改會
6099,ORG,彰化縣政府
6330,ORG,全國大
7349,ORG,台糖
5996,ORG,衛福部社
5964,ORG,移民署
5849,ORG,國軍
7450,ORG,大恆國際法律事務所
5794,ORG,世衛
5735,ORG,考試院
5711,ORG,星巴克
6094,ORG,戴奧辛
7475,ORG,勞委會
6336,ORG,衛福部健保署
6403,ORG,保護司
7121,ORG,臺中電廠
7128,ORG,許厝國小
7183,ORG,中山醫學大學
7051,ORG,勞工局
7038,ORG,台中全聯
7283,ORG,南投醫院
7284,ORG,人事處
6393,ORG,衛福部保護司
6970,ORG,職安署
6826,ORG,民進黨立院黨團
6776,ORG,亞洲情報
6709,ORG,台銀
6557,ORG,衛福部食藥署
6549,ORG,公平會會
6506,ORG,衛福部國健署
6429,ORG,空保處
6865,ORG,臺銀
8170,ORG,臺灣護師醫療產業工會
5640,ORG, APEC 
5545,ORG,國健署
4551,ORG,健保局
7106,ORG,監資處
4516,ORG,中醫學系
4515,ORG,財政委員會
4499,ORG,國民健康署
4478,ORG,台灣社會福利總盟
7850,ORG,醫改會
4556,ORG,中醫系
4292,ORG,台北科大
4280,ORG,永采烘焙坊
4264,ORG,國光石化
4244,ORG,東鼎
4231,ORG,中油公司
4207,ORG,中油
8060,ORG,兩部院
8093,ORG,護師工會
7934,ORG,國衛院
5583,ORG,國保基金
4565,ORG,衛福部中醫藥司
4675,ORG,中藥廠
5531,ORG,社環委員會
5459,ORG,勞動部勞保局
3133,ORG,美國 NIH
7525,ORG,市政府
5412,ORG,勞保局
5362,ORG,雙和醫院
5330,ORG,南投縣農會
4589,ORG,衛生署
5324,ORG,農委會防檢局
5304,ORG,藥毒所
5027,ORG,中彰投苗
5017,ORG,捷運
7574,ORG,國發會
4946,ORG,北北基
7590,ORG,台中市政府
7671,ORG,南投分局
