,Class,NER
2425,EVENT,拉法葉案
1779,EVENT,湯姆熊事件
476,EVENT,莫拉克颱風
2271,EVENT,肯亞案
3171,EVENT, H1N1 
2330,EVENT,二二八事件
269,EVENT,第21 次會議
196,EVENT,台中捷運
2318,EVENT,二二八
1493,GPE,巴拿馬
2239,GPE,越南
1485,GPE,大陸
2306,GPE,菲律賓
403,GPE,竹山
2285,GPE,南韓
396,GPE,田中
516,GPE,信義鄉
387,GPE,彰化縣
354,GPE,玉里
346,GPE,千葉
329,GPE,臺灣
325,GPE,二水
1755,GPE,林德福
2357,GPE,日據
397,GPE,員林
1473,GPE,德國
2218,GPE,埃及
1517,GPE,中國
768,GPE,高雄
1794,GPE,臺南
1824,GPE,宜蘭縣 14 區
1866,GPE,以色列
699,GPE,日本
1937,GPE,首爾
1940,GPE,慕尼黑
846,GPE,彰化
650,GPE,台北
630,GPE,黃埔新村
2011,GPE,肯亞
2040,GPE,陸方
2054,GPE,兩岸
912,GPE,香港
1558,GPE,加拿大
2074,GPE,臺灣人
2090,GPE,大馬
2091,GPE,馬來西亞
599,GPE,中興新村
936,GPE,新加坡
3243,GPE,韓國
1503,GPE,義大利
2385,GPE,新北市
1466,GPE,英國
300,GPE,濁水
2413,GPE,新竹
131,GPE,南投縣草屯鎮
126,GPE,草屯
3146,GPE,臺北
3151,GPE,美方
91,GPE,雲林林
88,GPE,南投草屯
3159,GPE,澳洲
77,GPE,林內
64,GPE,烏日
63,GPE,台中
57,GPE,雲林
54,GPE,南投縣
50,GPE,中興新村地區
48,GPE,南投市
45,GPE,花東
38,GPE,高雄岡山
35,GPE,南投
3196,GPE,土耳其
8,GPE,台灣
1125,GPE,美國
3008,GPE,中華民國
2985,GPE,福島
1728,GPE,臺北市
1317,GPE,南投中興新村
225,GPE,水里
2658,GPE,北京
2689,GPE,泰國
198,GPE,埔里
1461,GPE,漢堡
2656,GPE,台北市
183,GPE,國姓
286,GPE,台東
1370,GPE,台中市
291,GPE,集集
2747,GPE,印尼
2506,GPE,臺中市
2855,GPE,仁愛鄉
290,GPE,集集縣
2591,GPE,馬國
742,LAW,文資法
1883,LAW,公務人員退休法
2566,LAW,資安科技中心設置條例
2580,LAW,資安中心設置條例
3057,LAW,勞基法
1626,LAW,航港局組織法
2301,LAW,兩岸關係條例
1264,LAW,刑事訴訟法
1115,LAW,憲法
1049,LAW,文物條例
2250,LAW,刑法
1459,LOC,兩岸
1297,LOC,信義路
1508,LOC,歐洲
1300,LOC,仁愛路
855,LOC,花東地區
1532,LOC,歐州
1233,LOC,濁水溪
391,LOC,南投市區
2279,LOC,大陸地區
1987,LOC,亞洲
2687,LOC,東北亞
2225,LOC,大陸
564,LOC,桃園機場
2344,LOC,金馬
2721,LOC,東南亞
2127,LOC,海峽
615,LOC,中興新村
167,LOC,日月潭
280,LOC,車埕
2982,NORP,漢人
1452,NORP,英國人
3148,NORP,美方
3169,NORP,美國
3208,NORP,台灣籍
2025,NORP,肯亞
1501,NORP,歐洲人
2213,NORP,越南
2207,NORP,陸人
2067,NORP,臺灣
1562,NORP,英國籍
1579,NORP,台灣人
2047,NORP,臺灣人
2234,NORP,英國
2251,NORP,台籍
3248,NORP,土耳其
728,NORP,美式
214,NORP,邵族
620,NORP,日本
524,NORP,台灣
2343,ORG,二二八事件基金會
322,ORG,交通部臺灣港務公司
2351,ORG,國民政府
2356,ORG,促轉會
321,ORG,臺灣港務公司
315,ORG,鐵路局
299,ORG,成大
1163,ORG,議事處
352,ORG,臺鐵局
2433,ORG,高檢署
2453,ORG,彰化衛生局
2462,ORG,中正大學犯罪防治中心
2468,ORG,高雄地方法院
2478,ORG,法官學院
2482,ORG,臺北高等行政法院
2501,ORG,臺北行政法院法官學院
2428,ORG,大統公司
421,ORG,公路總局
427,ORG,路總局
2516,ORG,中正大學
684,ORG,南投文化局
629,ORG,中科管理局
2016,ORG,兩岸法律司
623,ORG,科技部
2070,ORG,行政院陸委會
607,ORG,經濟部
2079,ORG,警政署
422,ORG,廉政署
605,ORG,工研院
2156,ORG,刑事局
1153,ORG,國民大會
571,ORG,桃機公司
541,ORG,圓山空廚
499,ORG,世界銀行
487,ORG,運研所
450,ORG,內政部警政署
603,ORG,中興分局
2543,ORG,法官評鑑委員會
2549,ORG,國教院
2574,ORG,資安科技中心
2970,ORG,眾議院
157,ORG,台鐵
2990,ORG,聯合國
152,ORG,交通部
3046,ORG,八德外役監
3069,ORG,勞動部
3073,ORG,司法委員會
3123,ORG,衛福部疾管署
3133,ORG,美國 NIH
113,ORG,中興醫院
97,ORG,行政院
95,ORG,衛福部
3157,ORG,WHO
82,ORG,教部
43,ORG,環保署
3180,ORG,WHA
10,ORG,內政部
2967,ORG,共同社
2922,ORG,臺南地院
2913,ORG,漁洋公司
169,ORG,中央
267,ORG,食藥署
2584,ORG,技服中心
249,ORG,北捷
237,ORG,台鐵局
2676,ORG,馬國行政院
2680,ORG,北科
2684,ORG,日文系
202,ORG,立法院
688,ORG,省政府
199,ORG,原民會
180,ORG,觀光局
2723,ORG,政大
2735,ORG,暨南大學
176,ORG,台北捷運局
2767,ORG,親民黨
2798,ORG,正副院長
2817,ORG,刑事警察局
2839,ORG,調查局
2718,ORG,台大
1885,ORG,浩鼎
6,ORG,審計部
1356,ORG,財政部
813,ORG,臺鐵
1724,ORG,美國國會
1716,ORG,國民黨黨團
1705,ORG,院會
1372,ORG,中原大學
1382,ORG,中山科學院
1666,ORG,研考會
1665,ORG,航港局
1653,ORG,行政院海巡署
1650,ORG,海洋委員會
1635,ORG,歐盟
1634,ORG,國家資通安全科技中心
1623,ORG,海巡署
1413,ORG,衛福部農委會
1617,ORG,漁業署
1603,ORG,婦聯會
1414,ORG,中科院
1417,ORG,中科
1428,ORG,中部科學園區管理局
910,ORG,法務部
703,ORG,教育部
930,ORG,廉政會
937,ORG,矯正署
1518,ORG,蘇格蘭愛丁堡法院
1453,ORG,臺灣高等法院檢察署
1045,ORG,司法院
1046,ORG,總統府
1047,ORG,國發會檔案管理局
1061,ORG,中選會
1732,ORG,司法院刑事廳
1340,ORG,南投縣政府
1467,ORG,外交部
1831,ORG,聯合國大糧組織
1256,ORG,頂新
1252,ORG,民進黨
1796,ORG,衛福部心理及口腔健康司
743,ORG,文化部
1867,ORG,陸委會
1188,ORG,水利署
1870,ORG,銓敘部
1139,ORG,國民黨
1878,ORG,中研院
1279,ORG,監察院
1102,ORG,國會
1771,ORG,臺北市刑警大隊
1765,ORG,衛生局
1070,PERSON,錦芳
7,PERSON,淑華
1241,PERSON,魏應充
1152,PERSON, 342 號
1450,PERSON,林克穎
1198,PERSON,善政
1065,PERSON,陳水扁
3201,PERSON,文琪
40,PERSON,國彥
2695,PERSON,騰蛟
2717,PERSON,陳良基
3184,PERSON,泰釗
1172,PERSON,振中
