,Class,NER
196,EVENT,台中捷運
269,EVENT,第21 次會議
1779,EVENT,湯姆熊事件
476,EVENT,莫拉克颱風
1517,GPE,中國
1866,GPE,以色列
1558,GPE,加拿大
225,GPE,水里
599,GPE,中興新村
1824,GPE,宜蘭縣 14 區
516,GPE,信義鄉
1794,GPE,臺南
286,GPE,台東
290,GPE,集集縣
291,GPE,集集
300,GPE,濁水
912,GPE,香港
1755,GPE,林德福
768,GPE,高雄
1728,GPE,臺北市
325,GPE,二水
329,GPE,臺灣
346,GPE,千葉
2074,GPE,臺灣人
354,GPE,玉里
387,GPE,彰化縣
936,GPE,新加坡
396,GPE,田中
397,GPE,員林
403,GPE,竹山
198,GPE,埔里
1317,GPE,南投中興新村
1125,GPE,美國
1503,GPE,義大利
8,GPE,台灣
1461,GPE,漢堡
35,GPE,南投
38,GPE,高雄岡山
2054,GPE,兩岸
1466,GPE,英國
45,GPE,花東
48,GPE,南投市
50,GPE,中興新村地區
54,GPE,南投縣
57,GPE,雲林
63,GPE,台中
64,GPE,烏日
77,GPE,林內
183,GPE,國姓
2040,GPE,陸方
91,GPE,雲林林
1493,GPE,巴拿馬
630,GPE,黃埔新村
650,GPE,台北
1485,GPE,大陸
1937,GPE,首爾
88,GPE,南投草屯
1940,GPE,慕尼黑
131,GPE,南投縣草屯鎮
126,GPE,草屯
2011,GPE,肯亞
846,GPE,彰化
699,GPE,日本
1473,GPE,德國
1370,GPE,台中市
1626,LAW,航港局組織法
742,LAW,文資法
1049,LAW,文物條例
1883,LAW,公務人員退休法
1264,LAW,刑事訴訟法
1115,LAW,憲法
1987,LOC,亞洲
167,LOC,日月潭
615,LOC,中興新村
1508,LOC,歐洲
564,LOC,桃園機場
1532,LOC,歐州
855,LOC,花東地區
1233,LOC,濁水溪
280,LOC,車埕
1297,LOC,信義路
1300,LOC,仁愛路
391,LOC,南投市區
1459,LOC,兩岸
620,NORP,日本
2025,NORP,肯亞
1501,NORP,歐洲人
1452,NORP,英國人
1579,NORP,台灣人
2047,NORP,臺灣人
2067,NORP,臺灣
524,NORP,台灣
728,NORP,美式
214,NORP,邵族
1562,NORP,英國籍
1163,ORG,議事處
1428,ORG,中部科學園區管理局
1340,ORG,南投縣政府
1252,ORG,民進黨
1356,ORG,財政部
1417,ORG,中科
1414,ORG,中科院
1279,ORG,監察院
1413,ORG,衛福部農委會
1382,ORG,中山科學院
1372,ORG,中原大學
1188,ORG,水利署
1256,ORG,頂新
6,ORG,審計部
1467,ORG,外交部
2070,ORG,行政院陸委會
2016,ORG,兩岸法律司
1885,ORG,浩鼎
1878,ORG,中研院
1870,ORG,銓敘部
1867,ORG,陸委會
1831,ORG,聯合國大糧組織
1796,ORG,衛福部心理及口腔健康司
1771,ORG,臺北市刑警大隊
1765,ORG,衛生局
1732,ORG,司法院刑事廳
1453,ORG,臺灣高等法院檢察署
1724,ORG,美國國會
1705,ORG,院會
1153,ORG,國民大會
1665,ORG,航港局
1653,ORG,行政院海巡署
1650,ORG,海洋委員會
1635,ORG,歐盟
1634,ORG,國家資通安全科技中心
1623,ORG,海巡署
1617,ORG,漁業署
1603,ORG,婦聯會
1518,ORG,蘇格蘭愛丁堡法院
1716,ORG,國民黨黨團
1666,ORG,研考會
1047,ORG,國發會檔案管理局
499,ORG,世界銀行
322,ORG,交通部臺灣港務公司
352,ORG,臺鐵局
421,ORG,公路總局
422,ORG,廉政署
427,ORG,路總局
450,ORG,內政部警政署
487,ORG,運研所
1139,ORG,國民黨
541,ORG,圓山空廚
571,ORG,桃機公司
603,ORG,中興分局
605,ORG,工研院
607,ORG,經濟部
623,ORG,科技部
629,ORG,中科管理局
321,ORG,臺灣港務公司
684,ORG,南投文化局
315,ORG,鐵路局
267,ORG,食藥署
10,ORG,內政部
43,ORG,環保署
82,ORG,教部
95,ORG,衛福部
97,ORG,行政院
113,ORG,中興醫院
152,ORG,交通部
157,ORG,台鐵
169,ORG,中央
176,ORG,台北捷運局
180,ORG,觀光局
199,ORG,原民會
202,ORG,立法院
237,ORG,台鐵局
249,ORG,北捷
299,ORG,成大
688,ORG,省政府
2079,ORG,警政署
1046,ORG,總統府
703,ORG,教育部
910,ORG,法務部
1045,ORG,司法院
937,ORG,矯正署
743,ORG,文化部
1061,ORG,中選會
1102,ORG,國會
930,ORG,廉政會
813,ORG,臺鐵
1887,PERSON,焜元
1095,PERSON,敦娟
1070,PERSON,錦芳
1290,PERSON,威仁
1064,PERSON,義周
1863,PERSON,翁啟惠
1862,PERSON,哲琛
1055,PERSON,光華
1313,PERSON,長林全
1065,PERSON,陳水扁
1899,PERSON,文宏
693,PERSON,蔡政委
153,PERSON,建宇
1818,PERSON,志清
1942,PERSON,鵬良
140,PERSON,丙煌
2005,PERSON,惠芬
1100,PERSON,志嘉
2015,PERSON,陳忠
1198,PERSON,善政
2029,PERSON,俊賢
1172,PERSON,振中
1107,PERSON,林德福
40,PERSON,國彥
1119,PERSON,尤美女
7,PERSON,淑華
1924,PERSON,浩鼎
1241,PERSON,魏應充
1333,PERSON,蔡英文
296,PERSON,泰興
624,PERSON,吳敦義
706,PERSON,嚴家淦
616,PERSON,爵民
613,PERSON,孟啟
718,PERSON,蔡勳雄
776,PERSON,陳碧涵
587,PERSON,孝德
1450,PERSON,林克穎
1581,PERSON,純敬
566,PERSON,鴻鈞
1619,PERSON,明錫
868,PERSON,陳素月
893,PERSON,瑩雪
272,PERSON,永暉
440,PERSON,大仁
1390,PERSON,蔡玉玲
426,PERSON,歐珀
1674,PERSON,第 
1704,PERSON,大法官
420,PERSON,興華
1041,PERSON,旭琳
1042,PERSON,太郎
1345,PERSON,劉兆玄
1751,PERSON,明堂
1753,PERSON,明弘
313,PERSON,主席
1472,PERSON,邦樑
1775,PERSON,雍敏
428,PERSON,許添財
1152,PERSON, 342 號
