,Class,NER
12973,EVENT,普悠瑪事件
7724,EVENT, 921
5829,EVENT,漢光演習
196,EVENT,台中捷運
269,EVENT,第21 次會議
10907,EVENT,敬鵬事件
1779,EVENT,湯姆熊事件
7014,EVENT, 5 場公聽會
9753,EVENT,聯合國氣象變遷會議
9918,EVENT,戴奧辛毒雞蛋事件
2330,EVENT,二二八事件
2318,EVENT,二二八
13102,EVENT,花蓮事件
2271,EVENT,肯亞案
10226,EVENT,七一三事件
2425,EVENT,拉法葉案
8821,EVENT,立法院院會
476,EVENT,莫拉克颱風
11672,EVENT,深澳電廠事件
3561,EVENT,全國反毒會議
3171,EVENT, H1N1 
12066,EVENT,冷戰
12039,EVENT,八仙塵爆案
12093,EVENT,全國勞工行政主管聯繫會報
11782,EVENT,全國勞工行政會議
4063,GPE,上海
1940,GPE,慕尼黑
1794,GPE,臺南
11977,GPE,澎湖
7201,GPE,台中市市
4136,GPE,南投埔里
1824,GPE,宜蘭縣 14 區
12000,GPE,紐約
4125,GPE,斗六
4114,GPE,馬祖
11926,GPE,苗栗
1866,GPE,以色列
1937,GPE,首爾
12074,GPE,紐西蘭
10684,GPE,雲林縣
4104,GPE,倫敦
4080,GPE,福建
10588,GPE,觀塘
4107,GPE,新德里
1317,GPE,南投中興新村
11901,GPE,大埔
7006,GPE,台南
4403,GPE,苗栗縣
1461,GPE,漢堡
1466,GPE,英國
1370,GPE,台中市
1473,GPE,德國
1485,GPE,大陸
11875,GPE,台澎金馬
1493,GPE,巴拿馬
1503,GPE,義大利
1517,GPE,中國
1558,GPE,加拿大
3300,GPE,比利時
7032,GPE,台南市
11898,GPE,烏坵
7065,GPE,中弖
4047,GPE,廈門
7072,GPE,大林蒲
7080,GPE,福岡
7081,GPE,埔里鎮
4257,GPE,桃園
7115,GPE,崇倫
11149,GPE,北市
1728,GPE,臺北市
1755,GPE,林德福
5641,GPE,中國大陸
2091,GPE,馬來西亞
4031,GPE,金門
9322,GPE,信義
9306,GPE,臺灣省
