,Class,NER
11782,EVENT,全國勞工行政會議
12973,EVENT,普悠瑪事件
15448,EVENT,南方澳大橋事件
7014,EVENT, 5 場公聽會
7724,EVENT, 921
10226,EVENT,七一三事件
8821,EVENT,立法院院會
2271,EVENT,肯亞案
2318,EVENT,二二八
11672,EVENT,深澳電廠事件
476,EVENT,莫拉克颱風
13102,EVENT,花蓮事件
196,EVENT,台中捷運
5829,EVENT,漢光演習
9918,EVENT,戴奧辛毒雞蛋事件
269,EVENT,第21 次會議
14395,EVENT,尼莎和海棠颱風
9753,EVENT,聯合國氣象變遷會議
1779,EVENT,湯姆熊事件
2425,EVENT,拉法葉案
3171,EVENT, H1N1 
18437,EVENT,道格颱風
16301,EVENT,東京奧運
3561,EVENT,全國反毒會議
18421,EVENT,蘇澳大橋事件
10907,EVENT,敬鵬事件
12039,EVENT,八仙塵爆案
12093,EVENT,全國勞工行政主管聯繫會報
14468,EVENT,奧運
16362,EVENT,八仙塵暴
2330,EVENT,二二八事件
15093,EVENT,全國觀光發展會議
12066,EVENT,冷戰
2656,GPE,台北市
13313,GPE,彰投
2591,GPE,馬國
2658,GPE,北京
13486,GPE,東京
13465,GPE,高屏
2747,GPE,印尼
3196,GPE,土耳其
3159,GPE,澳洲
3151,GPE,美方
3146,GPE,臺北
12630,GPE,南投縣民
3008,GPE,中華民國
2985,GPE,福島
13015,GPE,亞太
13031,GPE,通霄
13038,GPE,大林
2855,GPE,仁愛鄉
13053,GPE,興達
13565,GPE,南投縣中興新村
13089,GPE,林口
13145,GPE,成都
2689,GPE,泰國
13578,GPE,臺北縣長
13944,GPE,新社
13829,GPE,長灘島
1940,GPE,慕尼黑
1937,GPE,首爾
1866,GPE,以色列
1824,GPE,宜蘭縣 14 區
1794,GPE,臺南
14417,GPE,竹東
14435,GPE,南投縣信義鄉
1755,GPE,林德福
14440,GPE,信義鄉明德村
1728,GPE,臺北市
14621,GPE,寮國
14640,GPE,汶萊
14734,GPE,東埔
14764,GPE,魚池鄉
1558,GPE,加拿大
2011,GPE,肯亞
2040,GPE,陸方
2054,GPE,兩岸
2074,GPE,臺灣人
2413,GPE,新竹
2385,GPE,新北市
2357,GPE,日據
13908,GPE,南投縣林縣長
13913,GPE,石岡
3243,GPE,韓國
13962,GPE,台中東勢
2506,GPE,臺中市
13991,GPE,芳苑
2285,GPE,南韓
2239,GPE,越南
2218,GPE,埃及
14030,GPE,大里
2091,GPE,馬來西亞
2090,GPE,大馬
14176,GPE,溪頭
2306,GPE,菲律賓
3284,GPE,臺中
12074,GPE,紐西蘭
3300,GPE,比利時
8674,GPE,鹿谷鄉
6563,GPE,日內瓦
8963,GPE,桃園市
9105,GPE,台東美麗灣
9131,GPE,麥寮
9204,GPE,安坑
9240,GPE,台中縣市
8651,GPE,中寮鄉
9306,GPE,臺灣省
6249,GPE,連江
9705,GPE,深澳
9813,GPE,沖繩
5811,GPE,印度
9940,GPE,昆山
5641,GPE,中國大陸
10114,GPE,臺南市
9322,GPE,信義
5166,GPE,中華
7006,GPE,台南
8573,GPE,新北
7758,GPE,閩南
7862,GPE,屏東縣
7669,GPE,中興
7630,GPE,草屯鎮
7611,GPE,南投縣林
7562,GPE,台南市長
7537,GPE,台中清水
7032,GPE,台南市
7511,GPE,名間
8368,GPE,挪威
7115,GPE,崇倫
8440,GPE,恆春
7081,GPE,埔里鎮
7080,GPE,福岡
7072,GPE,大林蒲
7065,GPE,中弖
7201,GPE,台中市市
3286,GPE,法國
10588,GPE,觀塘
4969,GPE,屏東
4031,GPE,金門
3943,GPE,東德
11875,GPE,台澎金馬
11898,GPE,烏坵
11901,GPE,大埔
11926,GPE,苗栗
11977,GPE,澎湖
4047,GPE,廈門
12000,GPE,紐約
3744,GPE,柬埔寨
1517,GPE,中國
12222,GPE,台中縣
12302,GPE,斗六市
12306,GPE,魚池
12316,GPE,嘉義縣
3350,GPE,巴黎
3752,GPE,柬埔
4989,GPE,宜蘭
4063,GPE,上海
4104,GPE,倫敦
4936,GPE,基隆
4919,GPE,枋寮
4917,GPE,嘉義
10684,GPE,雲林縣
4867,GPE,水里鄉
4816,GPE,鹿谷
4718,GPE,高雄市
4080,GPE,福建
4689,GPE,花蓮
11149,GPE,北市
4403,GPE,苗栗縣
4257,GPE,桃園
4136,GPE,南投埔里
4125,GPE,斗六
4114,GPE,馬祖
4107,GPE,新德里
4659,GPE,中醫
1503,GPE,義大利
7747,GPE,霧峰
630,GPE,黃埔新村
15282,GPE,武漢
912,GPE,香港
1370,GPE,台中市
387,GPE,彰化縣
54,GPE,南投縣
15367,GPE,南方澳
936,GPE,新加坡
354,GPE,玉里
346,GPE,千葉
16630,GPE,芬蘭
63,GPE,台中
64,GPE,烏日
77,GPE,林內
88,GPE,南投草屯
396,GPE,田中
91,GPE,雲林林
325,GPE,二水
1317,GPE,南投中興新村
17899,GPE,星馬
126,GPE,草屯
131,GPE,南投縣草屯鎮
300,GPE,濁水
291,GPE,集集
290,GPE,集集縣
286,GPE,台東
16034,GPE,媽祖
225,GPE,水里
1125,GPE,美國
198,GPE,埔里
183,GPE,國姓
329,GPE,臺灣
846,GPE,彰化
57,GPE,雲林
17571,GPE,南投縣水里鄉
699,GPE,日本
1493,GPE,巴拿馬
38,GPE,高雄岡山
15249,GPE,清境
599,GPE,中興新村
17346,GPE,汐止
45,GPE,花東
516,GPE,信義鄉
1466,GPE,英國
17174,GPE,臺東
35,GPE,南投
1461,GPE,漢堡
8,GPE,台灣
16751,GPE,苗栗南莊
768,GPE,高雄
48,GPE,南投市
50,GPE,中興新村地區
1473,GPE,德國
1485,GPE,大陸
403,GPE,竹山
17714,GPE,美東
397,GPE,員林
650,GPE,台北
9592,LAW,勞工保險條例
5395,LAW,醫療法
6190,LAW,勞動派遣法
10002,LAW,斯德哥爾摩公約
15850,LAW,交通法
9390,LAW,森林法
1115,LAW,憲法
3670,LAW,原基法立法
11434,LAW,衛福部組織法
1049,LAW,文物條例
2566,LAW,資安科技中心設置條例
18026,LAW,無人載具科技創新實驗條例
2580,LAW,資安中心設置條例
11965,LAW,兒少保護法
3913,LAW,聯合國海洋法公約
4815,LAW,農發母法
742,LAW,文資法
3057,LAW,勞基法
10885,LAW,外國人生活照顧服務計畫書
2301,LAW,兩岸關係條例
11575,LAW,兒童及少年福利與權益保障法
12974,LAW,保險法
11243,LAW,公務人員協會法
13822,LAW,組織法
9267,LAW,原基法
18444,LAW,船舶法
2250,LAW,刑法
7546,LAW,廢清法
6817,LAW,公立教職員退休資遣撫卹條例
7320,LAW,政院版
6793,LAW,撫卹法
8798,LAW,農田水利會組織通則修法
6741,LAW,民法
1264,LAW,刑事訴訟法
7291,LAW,中央政府機關基準法
6651,LAW,公教人員保險法
