,Class,NER
2425,EVENT,拉法葉案
476,EVENT,莫拉克颱風
3171,EVENT, H1N1 
5829,EVENT,漢光演習
3561,EVENT,全國反毒會議
196,EVENT,台中捷運
1779,EVENT,湯姆熊事件
269,EVENT,第21 次會議
2271,EVENT,肯亞案
2330,EVENT,二二八事件
2318,EVENT,二二八
650,GPE,台北
4403,GPE,苗栗縣
3151,GPE,美方
699,GPE,日本
3146,GPE,臺北
4257,GPE,桃園
3159,GPE,澳洲
768,GPE,高雄
1728,GPE,臺北市
630,GPE,黃埔新村
2985,GPE,福島
1755,GPE,林德福
1794,GPE,臺南
1824,GPE,宜蘭縣 14 區
2855,GPE,仁愛鄉
1866,GPE,以色列
2747,GPE,印尼
599,GPE,中興新村
1937,GPE,首爾
1940,GPE,慕尼黑
2689,GPE,泰國
4659,GPE,中醫
516,GPE,信義鄉
4689,GPE,花蓮
3008,GPE,中華民國
3196,GPE,土耳其
4136,GPE,南投埔里
1558,GPE,加拿大
1370,GPE,台中市
3350,GPE,巴黎
3744,GPE,柬埔寨
3300,GPE,比利時
3752,GPE,柬埔
2413,GPE,新竹
3286,GPE,法國
1461,GPE,漢堡
1466,GPE,英國
1125,GPE,美國
3284,GPE,臺中
1473,GPE,德國
1485,GPE,大陸
3943,GPE,東德
1493,GPE,巴拿馬
1503,GPE,義大利
1517,GPE,中國
4031,GPE,金門
4047,GPE,廈門
3243,GPE,韓國
4063,GPE,上海
4080,GPE,福建
4104,GPE,倫敦
4107,GPE,新德里
936,GPE,新加坡
4114,GPE,馬祖
912,GPE,香港
4125,GPE,斗六
4718,GPE,高雄市
846,GPE,彰化
4816,GPE,鹿谷
1317,GPE,南投中興新村
2239,GPE,越南
2091,GPE,馬來西亞
5166,GPE,中華
35,GPE,南投
38,GPE,高雄岡山
5811,GPE,印度
2357,GPE,日據
225,GPE,水里
45,GPE,花東
2218,GPE,埃及
4867,GPE,水里鄉
48,GPE,南投市
198,GPE,埔里
183,GPE,國姓
50,GPE,中興新村地區
54,GPE,南投縣
57,GPE,雲林
2285,GPE,南韓
2306,GPE,菲律賓
131,GPE,南投縣草屯鎮
126,GPE,草屯
2506,GPE,臺中市
63,GPE,台中
5641,GPE,中國大陸
91,GPE,雲林林
88,GPE,南投草屯
64,GPE,烏日
286,GPE,台東
2090,GPE,大馬
290,GPE,集集縣
2011,GPE,肯亞
4917,GPE,嘉義
4919,GPE,枋寮
4936,GPE,基隆
403,GPE,竹山
2385,GPE,新北市
397,GPE,員林
396,GPE,田中
2040,GPE,陸方
387,GPE,彰化縣
8,GPE,台灣
354,GPE,玉里
2656,GPE,台北市
291,GPE,集集
2591,GPE,馬國
4989,GPE,宜蘭
300,GPE,濁水
4969,GPE,屏東
2054,GPE,兩岸
77,GPE,林內
2658,GPE,北京
325,GPE,二水
329,GPE,臺灣
346,GPE,千葉
2074,GPE,臺灣人
1115,LAW,憲法
1264,LAW,刑事訴訟法
3913,LAW,聯合國海洋法公約
3670,LAW,原基法立法
4815,LAW,農發母法
1049,LAW,文物條例
2301,LAW,兩岸關係條例
5395,LAW,醫療法
2250,LAW,刑法
1883,LAW,公務人員退休法
2566,LAW,資安科技中心設置條例
3057,LAW,勞基法
2580,LAW,資安中心設置條例
1626,LAW,航港局組織法
