,Class,NER
3561,EVENT,全國反毒會議
476,EVENT,莫拉克颱風
2425,EVENT,拉法葉案
8821,EVENT,立法院院會
2330,EVENT,二二八事件
2318,EVENT,二二八
2271,EVENT,肯亞案
7724,EVENT, 921
196,EVENT,台中捷運
5829,EVENT,漢光演習
3171,EVENT, H1N1 
1779,EVENT,湯姆熊事件
269,EVENT,第21 次會議
7014,EVENT, 5 場公聽會
9753,EVENT,聯合國氣象變遷會議
7072,GPE,大林蒲
1517,GPE,中國
4969,GPE,屏東
846,GPE,彰化
4989,GPE,宜蘭
1466,GPE,英國
2306,GPE,菲律賓
912,GPE,香港
2285,GPE,南韓
936,GPE,新加坡
7862,GPE,屏東縣
1461,GPE,漢堡
7758,GPE,閩南
7747,GPE,霧峰
768,GPE,高雄
2357,GPE,日據
2385,GPE,新北市
1558,GPE,加拿大
4689,GPE,花蓮
4718,GPE,高雄市
8440,GPE,恆春
4816,GPE,鹿谷
630,GPE,黃埔新村
650,GPE,台北
4936,GPE,基隆
8368,GPE,挪威
4917,GPE,嘉義
699,GPE,日本
1485,GPE,大陸
4919,GPE,枋寮
1473,GPE,德國
2413,GPE,新竹
4867,GPE,水里鄉
2239,GPE,越南
5166,GPE,中華
7669,GPE,中興
7032,GPE,台南市
1866,GPE,以色列
1824,GPE,宜蘭縣 14 區
7201,GPE,台中市市
1794,GPE,臺南
6563,GPE,日內瓦
5811,GPE,印度
1755,GPE,林德福
6249,GPE,連江
7115,GPE,崇倫
1728,GPE,臺北市
7081,GPE,埔里鎮
1370,GPE,台中市
7080,GPE,福岡
1317,GPE,南投中興新村
5641,GPE,中國大陸
1937,GPE,首爾
1940,GPE,慕尼黑
7630,GPE,草屯鎮
7611,GPE,南投縣林
2218,GPE,埃及
2091,GPE,馬來西亞
7562,GPE,台南市長
1493,GPE,巴拿馬
2090,GPE,大馬
7537,GPE,台中清水
2074,GPE,臺灣人
1125,GPE,美國
7511,GPE,名間
2054,GPE,兩岸
2040,GPE,陸方
2011,GPE,肯亞
7006,GPE,台南
7065,GPE,中弖
2506,GPE,臺中市
4659,GPE,中醫
8573,GPE,新北
131,GPE,南投縣草屯鎮
3243,GPE,韓國
3752,GPE,柬埔
3196,GPE,土耳其
3159,GPE,澳洲
3151,GPE,美方
3146,GPE,臺北
126,GPE,草屯
9813,GPE,沖繩
198,GPE,埔里
3008,GPE,中華民國
225,GPE,水里
3943,GPE,東德
4031,GPE,金門
9322,GPE,信義
4047,GPE,廈門
183,GPE,國姓
286,GPE,台東
3284,GPE,臺中
3286,GPE,法國
3350,GPE,巴黎
8,GPE,台灣
35,GPE,南投
38,GPE,高雄岡山
3300,GPE,比利時
45,GPE,花東
48,GPE,南投市
3744,GPE,柬埔寨
50,GPE,中興新村地區
57,GPE,雲林
63,GPE,台中
64,GPE,烏日
77,GPE,林內
9705,GPE,深澳
88,GPE,南投草屯
91,GPE,雲林林
54,GPE,南投縣
290,GPE,集集縣
2985,GPE,福島
9306,GPE,臺灣省
2855,GPE,仁愛鄉
291,GPE,集集
4107,GPE,新德里
4114,GPE,馬祖
4125,GPE,斗六
8963,GPE,桃園市
4136,GPE,南投埔里
2747,GPE,印尼
403,GPE,竹山
4257,GPE,桃園
516,GPE,信義鄉
4403,GPE,苗栗縣
8674,GPE,鹿谷鄉
2658,GPE,北京
2656,GPE,台北市
8651,GPE,中寮鄉
2591,GPE,馬國
599,GPE,中興新村
2689,GPE,泰國
