,Class,NER
3561,EVENT,全國反毒會議
196,EVENT,台中捷運
2330,EVENT,二二八事件
2318,EVENT,二二八
2425,EVENT,拉法葉案
7014,EVENT, 5 場公聽會
3171,EVENT, H1N1 
1779,EVENT,湯姆熊事件
269,EVENT,第21 次會議
476,EVENT,莫拉克颱風
5829,EVENT,漢光演習
2271,EVENT,肯亞案
6563,GPE,日內瓦
3752,GPE,柬埔
5166,GPE,中華
2054,GPE,兩岸
1125,GPE,美國
912,GPE,香港
2074,GPE,臺灣人
2090,GPE,大馬
4104,GPE,倫敦
599,GPE,中興新村
936,GPE,新加坡
2091,GPE,馬來西亞
3744,GPE,柬埔寨
4063,GPE,上海
2689,GPE,泰國
768,GPE,高雄
2218,GPE,埃及
2040,GPE,陸方
4080,GPE,福建
4989,GPE,宜蘭
7006,GPE,台南
699,GPE,日本
650,GPE,台北
630,GPE,黃埔新村
4031,GPE,金門
7032,GPE,台南市
2239,GPE,越南
4047,GPE,廈門
3943,GPE,東德
846,GPE,彰化
4718,GPE,高雄市
2011,GPE,肯亞
1466,GPE,英國
1755,GPE,林德福
2985,GPE,福島
1473,GPE,德國
1485,GPE,大陸
1493,GPE,巴拿馬
1461,GPE,漢堡
6249,GPE,連江
1517,GPE,中國
1558,GPE,加拿大
1728,GPE,臺北市
3008,GPE,中華民國
3159,GPE,澳洲
3151,GPE,美方
1503,GPE,義大利
3196,GPE,土耳其
3243,GPE,韓國
1794,GPE,臺南
4107,GPE,新德里
4689,GPE,花蓮
1940,GPE,慕尼黑
7201,GPE,台中市市
1937,GPE,首爾
5641,GPE,中國大陸
1317,GPE,南投中興新村
3350,GPE,巴黎
2855,GPE,仁愛鄉
1866,GPE,以色列
3300,GPE,比利時
1370,GPE,台中市
3286,GPE,法國
1824,GPE,宜蘭縣 14 區
3284,GPE,臺中
2747,GPE,印尼
4114,GPE,馬祖
4969,GPE,屏東
4125,GPE,斗六
2591,GPE,馬國
7115,GPE,崇倫
5811,GPE,印度
183,GPE,國姓
198,GPE,埔里
4816,GPE,鹿谷
4403,GPE,苗栗縣
2656,GPE,台北市
225,GPE,水里
4867,GPE,水里鄉
286,GPE,台東
290,GPE,集集縣
291,GPE,集集
4919,GPE,枋寮
2658,GPE,北京
2357,GPE,日據
131,GPE,南投縣草屯鎮
126,GPE,草屯
2385,GPE,新北市
8,GPE,台灣
4659,GPE,中醫
35,GPE,南投
38,GPE,高雄岡山
2506,GPE,臺中市
45,GPE,花東
48,GPE,南投市
300,GPE,濁水
50,GPE,中興新村地區
57,GPE,雲林
63,GPE,台中
64,GPE,烏日
