,Class,NER
1276,EVENT,澎湖耘海號事件
5777,EVENT,永采烘焙坊事件
1374,EVENT,茲卡
5899,EVENT,世衛大會
6216,EVENT,瑪琳事件
1289,EVENT,耘海號事件
3256,EVENT, 3 場溝通會
370,EVENT,衛生署流感疫情防治協調會報
10732,EVENT,院會
1265,EVENT,阿瑪斯號漏油事件
9344,EVENT,二讀會
10306,GPE,南投
2669,GPE,北市
1245,GPE,澎湖
10313,GPE,印度
10286,GPE,大林埔
1050,GPE,德國
10325,GPE,岩手
6925,GPE,嘉義市
2852,GPE,彰化縣
1874,GPE,新北市
898,GPE,桃園
2985,GPE,雲林縣
713,GPE,台中
1683,GPE,澳洲
739,GPE,台東
10495,GPE,太保市
6809,GPE,智利
10338,GPE,青森
10401,GPE,蘇丹
2862,GPE,新竹縣
859,GPE,南投縣
2856,GPE,基隆市
865,GPE,桃園市蘆竹鄉
869,GPE,台中市
870,GPE,彰化
6860,GPE,基隆
885,GPE,桃園市
1290,GPE,台北
2995,GPE,雲林虎尾
1771,GPE,加坡
9180,GPE,日內瓦
8941,GPE,屏東恆春南門
8937,GPE,屏東南門
9266,GPE,苗栗
8920,GPE,桃園龍潭
8887,GPE,三義
2049,GPE,中華民國
8481,GPE,臺中霧峰
2184,GPE,新竹市
2194,GPE,嘉義
2217,GPE,臺北市
8346,GPE,衛福
1456,GPE,內湖
10268,GPE,花蓮關山
1412,GPE,巴西
1406,GPE,高屏
2370,GPE,中山區
2386,GPE,中國大陸
8041,GPE,衛生福
10202,GPE,宜蘭
1371,GPE,台南市
1370,GPE,埃及
10210,GPE,高雄左營
1362,GPE,台南
1359,GPE,屏東
1358,GPE,泰國
10215,GPE,屏東潮州
10240,GPE,臺東
2570,GPE,金山
10173,GPE,屏東恆春
3016,GPE,雲林縣政府
716,GPE,雲林
3062,GPE,臺中市
3964,GPE,金門
10593,GPE,瑞典
3986,GPE,花蓮
11440,GPE,嘉義縣大埔鄉
11448,GPE,金門縣烏坵鄉
249,GPE,臺北
11457,GPE,屏東縣
4025,GPE,新北
11497,GPE,嘉義縣
5705,GPE,林口
134,GPE,美國
5590,GPE,洛杉磯
5556,GPE,倫敦
5534,GPE,北京
11404,GPE,美國加州
56,GPE,臺灣矽谷
48,GPE,英國
5499,GPE,新德里
5235,GPE,希臘
30,GPE,台灣
5008,GPE,加國
16,GPE,新加坡
4978,GPE,加方
11,GPE,日本
9,GPE,臺灣
4975,GPE,福島
7,GPE,香港
4797,GPE,蜜月灣
4774,GPE,臺中
4688,GPE,宜蘭縣
53,GPE,矽谷
11403,GPE,比利時
11428,GPE,新竹
3285,GPE,中南
11212,GPE,雉林縣
6377,GPE,北韓
11177,GPE,芬蘭
11378,GPE,加州
547,GPE,高雄
11116,GPE,丹麥
503,GPE,韓國
6448,GPE,荷蘭
635,GPE,瑞士
6476,GPE,上海
10862,GPE,高雄小港區
6477,GPE,廣州
3086,GPE,大陸
687,GPE,台北市
587,GPE,法國
11214,GPE,大林蒲
1718,GPE,加拿大
3841,GPE,印尼
6276,GPE,高麗
3842,GPE,越南
5921,GPE,日方
11377,GPE,奧地利
460,GPE,巴黎
3711,GPE,兩岸
399,GPE,中國
3848,GPE,菲律賓
2528,LAW,勞工保障法
4765,LAW,建築法
2486,LAW,國民年金法
8882,LAW,巴賽爾公約
3916,LAW,全民健保法
6518,LAW,憲法
6765,LAW,兩岸協議監督條例
2048,LAW,國籍法
2062,LAW,有限合夥法
2061,LAW,產業創新條例
4049,LAW,職災保險專法
2064,LAW,中小企業發展條例
2069,LAW,所得稅法
3274,LAW,國立熱帶醫學中心組織法草案
2179,LAW,無微粒水域法
6440,LAW,兩岸條例
2823,LAW,衛生管理條例
3639,LAW,勞退條例
6900,LAW,組織法
2519,LAW,勞工保護法
7490,LAW,刑法
4751,LAW,環評法
327,LAW,健保法
573,LAW,就服法
1293,LAW,商港法
1661,LAW,廢清法
1616,LAW,科技基本法
136,LAW,勞基法
11239,LAW,刑事訴訟法
1594,LAW,羈押法
1552,LAW,施行法
11317,LAW,國年金法
9586,LAW,預算法
10385,LOC,日本福島
10314,LOC,東南亞
3816,LOC,兩岸
6000,LOC,小琉球
2359,LOC,松山區
11162,LOC,濁水溪
2407,LOC,中山區
10307,LOC,南投站
3981,LOC,桃園
3989,LOC,北歐
1380,LOC,台南地區
1399,LOC,亞洲
721,LOC,淡水河
6442,LOC,大陸
4770,LOC,蜜月灣
6431,LOC,中國大陸
11172,LOC,小港地區
6493,LOC,歐洲
9704,LOC,大潭
704,LOC,新店溪
10831,LOC,竹苗地區
1318,LOC,耘海
11657,LOC,北中南
3712,NORP,亞洲
11096,NORP,法國
2585,NORP,科威特籍
6497,NORP,中國
518,NORP,東南亞
2772,NORP,台灣
6337,NORP,蒙古
6102,NORP,中醫
6300,NORP,中藥
10327,NORP,日本人
10347,NORP,日方
9100,NORP,美方
6359,NORP,美商
2982,NORP,雲林人
9173,NORP,衣索比亞籍
1490,NORP,英國
2536,NORP,外籍
1322,NORP,紐埃籍
1791,NORP,美國
9389,NORP,兩岸人
9888,NORP,台南
5021,NORP,日本
22,NORP,臺灣
8,NORP,臺灣人
4988,NORP,加拿大
5053,ORG,中台技術學院
6299,ORG,中國醫藥大學研究所
5852,ORG,世衛大會
5222,ORG,考試院
11240,ORG,最高法院
11221,ORG,環保署長
5171,ORG,監理委員會
6351,ORG,勞動局
6314,ORG,衛福部長
5018,ORG,加拿大食品檢查署
11655,ORG,興航工會
4840,ORG,民進黨團
11918,ORG,新北市勞工局
6420,ORG,中共
11960,ORG,台北市醫師職業工會
12000,ORG,立法院委員會
5028,ORG,台大獸醫學院
11244,ORG,司法院
6160,ORG,中醫
5814,ORG,高雄餐旅學校
11467,ORG,台大
11434,ORG,台北榮民總醫院
11502,ORG,公路總局
11510,ORG,復興航空
11426,ORG,諮議委員會
11408,ORG,台中榮民總醫院
5765,ORG,台電公司
5910,ORG,藥師公會
5704,ORG,興達電廠
11376,ORG,特斯拉
5666,ORG,台中電廠
11291,ORG,341
11521,ORG,甲乙
5588,ORG,薩里大學
11622,ORG,工會
6115,ORG,全國聯合會
11649,ORG,宏達電
11651,ORG,院會
6129,ORG,考選部
6150,ORG,中醫學系
5466,ORG,人事總處
5420,ORG,筌聖公司
11451,ORG,〇衛福部
6586,ORG,遠東油脂公司
11032,ORG,中山大學
7937,ORG,雲林縣環保局
7980,ORG,台塑六輕
10184,ORG,臺北捷運
8074,ORG,保護司
8201,ORG,勞動部站
8229,ORG,FDA 
10175,ORG,臺中火力發電廠
8306,ORG,試院
8344,ORG,環保署化學局
10132,ORG,民進黨黨團
9963,ORG,中常會
9887,ORG,"民進黨
黨團"
8403,ORG,彰化縣政府衛生局
8414,ORG,委員會
9872,ORG,親民黨
8511,ORG,勞保基金
8608,ORG,新北市政府勞動局
8805,ORG,三總
8806,ORG,榮總
8816,ORG, VISA 
9543,ORG,財委會
8870,ORG,社會局
9534,ORG,體育署
9479,ORG,國民黨
9414,ORG,審查會
8928,ORG,新營醫院
9188,ORG,台中力勤公司
8957,ORG,中央勞動部
9001,ORG,立法委員
7936,ORG,"雲林縣
環保局"
7893,ORG,成大
7866,ORG,銓敘部
7842,ORG,空保處
10833,ORG,中央氣象局
6510,ORG,法政處
10709,ORG,衛環委員會
10621,ORG,中央部會
6529,ORG,國防部
6538,ORG,衛福部食藥署食品組
10587,ORG,國教署
6591,ORG,國防部副食供應中心
10572,ORG,教育部國教署
6612,ORG,家庭照顧者關懷總會
6760,ORG,行政院陸委會
6788,ORG,國民黨團
10469,ORG,台灣社會福利總盟
10397,ORG,日本共同社
11084,ORG,行政院環保署
10359,ORG,共同社
6930,ORG,嘉義市政府
6964,ORG,美國運輸部
7001,ORG,交通局
7005,ORG,UPS 
7077,ORG,臺鐵
7316,ORG,總統府
7338,ORG,總統府人事處
7357,ORG,防檢局
7447,ORG,國貿局
7465,ORG,青埔國小
10267,ORG,中油
7591,ORG,彰檢
7744,ORG, APEC 
7811,ORG,韓國大
10335,ORG,原能會
4523,ORG,衛福部健保署
12187,ORG,國大
4701,ORG,臺中市政府
2096,ORG,交通部
682,ORG,衛福部食藥署
671,ORG,藍帶廚藝學校
2092,ORG,警政署
663,ORG,瑞士餐飲學校
1320,ORG,海洋委
2884,ORG,中鋼
1366,ORG, CNN 
1384,ORG,美國國會
2987,ORG,雲林縣政府
648,ORG,經濟部投審會
609,ORG,移民署
578,ORG,沙宣美髮學院
1398,ORG,疾管署
686,ORG,廢管處
3069,ORG,國會
552,ORG,政大
1939,ORG,OECD 
3103,ORG,WHA
1899,ORG,臺大醫學院
3131,ORG,成大家
1893,ORG,赤子心協會
3276,ORG,國衛院
3282,ORG,世衛組織
3284,ORG,台灣大學
3316,ORG,長榮大學
3318,ORG,屏科大
3349,ORG,國庫署
515,ORG,研考會
490,ORG,台電
3070,ORG,國安會
2244,ORG,內政部
2843,ORG,食藥署
2817,ORG,衛生局
2227,ORG,營建署
1108,ORG,麥當勞
950,ORG,財政部
2373,ORG,Codex 
2391,ORG,國際食品法典委員會
1244,ORG,航港局
926,ORG,中興大學
860,ORG,審計部
2440,ORG,教育部國民教育署
2447,ORG,衛福部社
854,ORG,土水污染整治基金會
845,ORG,勞動部勞保局
2552,ORG,衛生福利部
2565,ORG,挪威法院
690,ORG,台北市政府
828,ORG,勞保局
1285,ORG,海巡署
2583,ORG,漁業署
767,ORG,健保局
2602,ORG,交通部航港局
2619,ORG,漁會
1287,ORG,平台船
709,ORG,台大附設動物醫院
705,ORG,台中市政府農業局
695,ORG,農委會
2728,ORG,教育部綜合規劃司
2738,ORG,衛福部疾病管制署
1304,ORG,環保署水保處
2775,ORG,民進黨
2776,ORG,國際食品法典委員會（CODEX）
2153,ORG,臺北市政府
1788,ORG,資工系
3411,ORG, OECD 
1402,ORG,WHO
1668,ORG,中央
217,ORG,教部
203,ORG, Google 
476,ORG,能源局
4370,ORG,太陽光電
4382,ORG,社環委員會
164,ORG,經濟部
4390,ORG,奇美醫院
1508,ORG,外交部
1517,ORG,法務部
122,ORG,台灣矽谷科技基金
4392,ORG,臺大
1629,ORG,聯邦國家實驗室
68,ORG,台矽基金
4405,ORG,嘉義基督教醫院
14,ORG,科技部
4444,ORG,衛福部站
6,ORG,勞動部
4478,ORG,健保署
4480,ORG,台大醫院
4521,ORG,台中慈濟醫院
12145,ORG,國際勞工組織
1600,ORG,中研院
4563,ORG,第 3 所學校
5,ORG,行政院
2,ORG,國發會
4597,ORG,2 所學校
263,ORG,國發會投審會
1669,ORG,聯邦政府
169,ORG,立法院
4264,ORG,工研院
