,Class,NER
1265,EVENT,阿瑪斯號漏油事件
6216,EVENT,瑪琳事件
10732,EVENT,院會
12590,EVENT,奧運
370,EVENT,衛生署流感疫情防治協調會報
14488,EVENT,第 8 次會議
15736,EVENT,國光石化案
3256,EVENT, 3 場溝通會
14496,EVENT,核二廠 2 號機跳電事件
9344,EVENT,二讀會
1374,EVENT,茲卡
18932,EVENT,普悠瑪事件
14667,EVENT,311 大地震
5777,EVENT,永采烘焙坊事件
1276,EVENT,澎湖耘海號事件
17014,EVENT,伊波拉疫情
14556,EVENT,日本福島 311 核災
5899,EVENT,世衛大會
1289,EVENT,耘海號事件
1771,GPE,加坡
8041,GPE,衛生福
6925,GPE,嘉義市
15702,GPE,桃園觀塘
6860,GPE,基隆
6377,GPE,北韓
17838,GPE,觀塘
6809,GPE,智利
1683,GPE,澳洲
6477,GPE,廣州
6448,GPE,荷蘭
6476,GPE,上海
15719,GPE,北港
1718,GPE,加拿大
15426,GPE,松山區
15562,GPE,桃園平鎮
10173,GPE,屏東恆春
1290,GPE,台北
14716,GPE,雲林縣口湖鄉
1358,GPE,泰國
1359,GPE,屏東
1362,GPE,台南
14740,GPE,莿桐
1370,GPE,埃及
1371,GPE,台南市
9266,GPE,苗栗
9180,GPE,日內瓦
1406,GPE,高屏
8941,GPE,屏東恆春南門
1412,GPE,巴西
1456,GPE,內湖
8937,GPE,屏東南門
8920,GPE,桃園龍潭
8887,GPE,三義
15281,GPE,開曼
18009,GPE,深澳坑
8481,GPE,臺中霧峰
8346,GPE,衛福
1874,GPE,新北市
19162,GPE,忠清南道
5921,GPE,日方
3711,GPE,兩岸
16926,GPE,布國
3285,GPE,中南
16958,GPE,路竹
2570,GPE,金山
16973,GPE,豐濱
3086,GPE,大陸
3062,GPE,臺中市
3016,GPE,雲林縣政府
2995,GPE,雲林虎尾
17012,GPE,長濱
2669,GPE,北市
2985,GPE,雲林縣
17067,GPE,布卲納法索
2862,GPE,新竹縣
17065,GPE,花蓮市
2856,GPE,基隆市
17051,GPE,雲南
2852,GPE,彰化縣
3841,GPE,印尼
3842,GPE,越南
3848,GPE,菲律賓
3964,GPE,金門
5705,GPE,林口
5590,GPE,洛杉磯
5556,GPE,倫敦
17686,GPE,大武
5534,GPE,北京
5499,GPE,新德里
5235,GPE,希臘
5008,GPE,加國
4978,GPE,加方
6276,GPE,高麗
4975,GPE,福島
2184,GPE,新竹市
2194,GPE,嘉義
2217,GPE,臺北市
4774,GPE,臺中
4688,GPE,宜蘭縣
2370,GPE,中山區
2386,GPE,中國大陸
4025,GPE,新北
3986,GPE,花蓮
4797,GPE,蜜月灣
2049,GPE,中華民國
14699,GPE,草屯鎮
1245,GPE,澎湖
12922,GPE,苗栗縣
14501,GPE,千葉
14512,GPE,櫪木
399,GPE,中國
14515,GPE,雲林縣林內
14531,GPE,光明段
460,GPE,巴黎
11497,GPE,嘉義縣
11457,GPE,屏東縣
12933,GPE,烈嶼鄉
503,GPE,韓國
11440,GPE,嘉義縣大埔鄉
10202,GPE,宜蘭
547,GPE,高雄
11404,GPE,美國加州
11403,GPE,比利時
11378,GPE,加州
11377,GPE,奧地利
587,GPE,法國
14560,GPE,彰化縣大城
11448,GPE,金門縣烏坵鄉
12985,GPE,臺南
12988,GPE,金沙鎮
249,GPE,臺北
14475,GPE,台中龍井
14158,GPE,中華
7,GPE,香港
14479,GPE,雲林縣台西鄉
9,GPE,臺灣
11,GPE,日本
14090,GPE,惠台
16,GPE,新加坡
13919,GPE,東京市區
