,Class,NER
370,EVENT,衛生署流感疫情防治協調會報
739,GPE,台東
503,GPE,韓國
587,GPE,法國
460,GPE,巴黎
635,GPE,瑞士
399,GPE,中國
687,GPE,台北市
713,GPE,台中
716,GPE,雲林
249,GPE,臺北
859,GPE,南投縣
134,GPE,美國
865,GPE,桃園市蘆竹鄉
869,GPE,台中市
56,GPE,臺灣矽谷
547,GPE,高雄
48,GPE,英國
11,GPE,日本
53,GPE,矽谷
7,GPE,香港
898,GPE,桃園
16,GPE,新加坡
1050,GPE,德國
9,GPE,臺灣
885,GPE,桃園市
870,GPE,彰化
30,GPE,台灣
327,LAW,健保法
573,LAW,就服法
136,LAW,勞基法
704,LOC,新店溪
721,LOC,淡水河
8,NORP,臺灣人
22,NORP,臺灣
518,NORP,東南亞
648,ORG,經濟部投審會
609,ORG,移民署
950,ORG,財政部
663,ORG,瑞士餐飲學校
926,ORG,中興大學
578,ORG,沙宣美髮學院
690,ORG,台北市政府
682,ORG,衛福部食藥署
686,ORG,廢管處
695,ORG,農委會
705,ORG,台中市政府農業局
709,ORG,台大附設動物醫院
552,ORG,政大
767,ORG,健保局
828,ORG,勞保局
845,ORG,勞動部勞保局
854,ORG,土水污染整治基金會
860,ORG,審計部
671,ORG,藍帶廚藝學校
490,ORG,台電
1108,ORG,麥當勞
6,ORG,勞動部
164,ORG,經濟部
169,ORG,立法院
68,ORG,台矽基金
203,ORG, Google 
217,ORG,教部
263,ORG,國發會投審會
280,ORG,衛福部
14,ORG,科技部
308,ORG,衛生署
321,ORG,教育部
122,ORG,台灣矽谷科技基金
358,ORG,衛福部疾管署
2,ORG,國發會
515,ORG,研考會
1085,ORG,弘道
476,ORG,能源局
472,ORG,環保署
5,ORG,行政院
451,ORG,德國看守協會（Germanwatch
400,ORG,聯合國
1023,PERSON,百分之三點多
35,PERSON,國發基金
896,PERSON,瑩瑩
1001,PERSON,金鏘
74,PERSON,振中
948,PERSON,鳳鳴
31,PERSON,雄文
550,PERSON,佳鈞
255,PERSON,善政
150,PERSON,祖嘉
773,PERSON,五湖
546,PERSON,林書豪
278,PERSON,旭崧
298,PERSON,丙煌
305,PERSON,宗曦
692,PERSON,盛忠
313,PERSON,邱文達
336,PERSON,連戰
398,PERSON,國彥
424,PERSON,炳利
542,PERSON,思華
149,PERSON,爵民
0,PERSON,萬安
