,Class,NER
14556,EVENT,日本福島 311 核災
5777,EVENT,永采烘焙坊事件
1289,EVENT,耘海號事件
14496,EVENT,核二廠 2 號機跳電事件
10732,EVENT,院會
1276,EVENT,澎湖耘海號事件
1265,EVENT,阿瑪斯號漏油事件
14488,EVENT,第 8 次會議
9344,EVENT,二讀會
12590,EVENT,奧運
370,EVENT,衛生署流感疫情防治協調會報
14667,EVENT,311 大地震
15736,EVENT,國光石化案
1374,EVENT,茲卡
5899,EVENT,世衛大會
6216,EVENT,瑪琳事件
3256,EVENT, 3 場溝通會
5499,GPE,新德里
11497,GPE,嘉義縣
3086,GPE,大陸
1406,GPE,高屏
5534,GPE,北京
1412,GPE,巴西
1456,GPE,內湖
5556,GPE,倫敦
14479,GPE,雲林縣台西鄉
14475,GPE,台中龍井
14490,GPE,新埔
1371,GPE,台南市
1359,GPE,屏東
1362,GPE,台南
2370,GPE,中山區
6476,GPE,上海
3285,GPE,中南
1050,GPE,德國
14531,GPE,光明段
6448,GPE,荷蘭
14515,GPE,雲林縣林內
1370,GPE,埃及
1245,GPE,澎湖
11440,GPE,嘉義縣大埔鄉
11448,GPE,金門縣烏坵鄉
1290,GPE,台北
11457,GPE,屏東縣
14501,GPE,千葉
1358,GPE,泰國
9266,GPE,苗栗
14512,GPE,櫪木
3062,GPE,臺中市
10202,GPE,宜蘭
5590,GPE,洛杉磯
6276,GPE,高麗
10210,GPE,高雄左營
2049,GPE,中華民國
13594,GPE,板橋
2669,GPE,北市
13590,GPE,中永和
2570,GPE,金山
12922,GPE,苗栗縣
13526,GPE,九份
13395,GPE,深澳
12933,GPE,烈嶼鄉
2184,GPE,新竹市
2194,GPE,嘉義
2217,GPE,臺北市
12985,GPE,臺南
8481,GPE,臺中霧峰
12988,GPE,金沙鎮
8346,GPE,衛福
8887,GPE,三義
1874,GPE,新北市
5921,GPE,日方
2995,GPE,雲林虎尾
11404,GPE,美國加州
9180,GPE,日內瓦
2985,GPE,雲林縣
5705,GPE,林口
14158,GPE,中華
2862,GPE,新竹縣
14090,GPE,惠台
3016,GPE,雲林縣政府
2856,GPE,基隆市
8941,GPE,屏東恆春南門
13919,GPE,東京市區
1683,GPE,澳洲
1718,GPE,加拿大
8937,GPE,屏東南門
1771,GPE,加坡
13827,GPE,北北
8920,GPE,桃園龍潭
2852,GPE,彰化縣
6377,GPE,北韓
11428,GPE,新竹
14560,GPE,彰化縣大城
10325,GPE,岩手
4978,GPE,加方
10338,GPE,青森
249,GPE,臺北
5008,GPE,加國
10401,GPE,蘇丹
15719,GPE,北港
15702,GPE,桃園觀塘
10313,GPE,印度
10495,GPE,太保市
10173,GPE,屏東恆春
10862,GPE,高雄小港區
4025,GPE,新北
898,GPE,桃園
399,GPE,中國
15426,GPE,松山區
11116,GPE,丹麥
15281,GPE,開曼
10593,GPE,瑞典
460,GPE,巴黎
10306,GPE,南投
4688,GPE,宜蘭縣
10215,GPE,屏東潮州
6925,GPE,嘉義市
10240,GPE,臺東
7,GPE,香港
4975,GPE,福島
9,GPE,臺灣
11,GPE,日本
4797,GPE,蜜月灣
6809,GPE,智利
16,GPE,新加坡
30,GPE,台灣
6860,GPE,基隆
48,GPE,英國
53,GPE,矽谷
56,GPE,臺灣矽谷
10268,GPE,花蓮關山
10286,GPE,大林埔
134,GPE,美國
4774,GPE,臺中
3986,GPE,花蓮
15562,GPE,桃園平鎮
2386,GPE,中國大陸
3711,GPE,兩岸
14568,GPE,深澳灣
687,GPE,台北市
859,GPE,南投縣
14659,GPE,芳苑鄉
14577,GPE,南投縣南投市
3964,GPE,金門
11377,GPE,奧地利
11378,GPE,加州
713,GPE,台中
716,GPE,雲林
11403,GPE,比利時
14584,GPE,群馬
14591,GPE,雲林縣斗六市
739,GPE,台東
865,GPE,桃園市蘆竹鄉
6477,GPE,廣州
5235,GPE,希臘
8041,GPE,衛生福
503,GPE,韓國
11177,GPE,芬蘭
11212,GPE,雉林縣
3848,GPE,菲律賓
14740,GPE,莿桐
547,GPE,高雄
869,GPE,台中市
885,GPE,桃園市
14625,GPE,茨城
3841,GPE,印尼
11214,GPE,大林蒲
14716,GPE,雲林縣口湖鄉
587,GPE,法國
870,GPE,彰化
14699,GPE,草屯鎮
635,GPE,瑞士
3842,GPE,越南
2486,LAW,國民年金法
2519,LAW,勞工保護法
13051,LAW,化粧品管理條例
3916,LAW,全民健保法
4765,LAW,建築法
12673,LAW,促轉條例
8882,LAW,巴賽爾公約
4751,LAW,環評法
3639,LAW,勞退條例
11317,LAW,國年金法
12448,LAW,勞基法修法
9586,LAW,預算法
11239,LAW,刑事訴訟法
2823,LAW,衛生管理條例
4049,LAW,職災保險專法
12217,LAW,勞工退休金條例
2528,LAW,勞工保障法
3274,LAW,國立熱帶醫學中心組織法草案
2048,LAW,國籍法
15623,LAW,野保法
16186,LAW,老農津貼暫行條例
14491,LAW,中華民國憲法
13760,LAW,電業法
136,LAW,勞基法
14647,LAW,家事事件法部分條文修正草案
1661,LAW,廢清法
14540,LAW,區域計畫法
1616,LAW,科技基本法
13071,LAW,藥事法
16076,LAW,服役條例
6765,LAW,兩岸協議監督條例
14509,LAW,公民投票法
14503,LAW,集會遊行法修正草案
1594,LAW,羈押法
1293,LAW,商港法
1552,LAW,施行法
7490,LAW,刑法
6440,LAW,兩岸條例
14440,LAW,好鄰居條款
14688,LAW,"第一百三十條
條文修正草案"
573,LAW,就服法
14672,LAW,海岸管理法
16286,LAW,消防法
6518,LAW,憲法
2061,LAW,產業創新條例
14917,LAW,漁業法
2069,LAW,所得稅法
2179,LAW,無微粒水域法
16268,LAW,毒管法
6900,LAW,組織法
2064,LAW,中小企業發展條例
327,LAW,健保法
2062,LAW,有限合夥法
14735,LAW,私立學校法部分條文修正草案
1318,LOC,耘海
11162,LOC,濁水溪
11172,LOC,小港地區
14502,LOC,台灣
3989,LOC,北歐
10831,LOC,竹苗地區
1380,LOC,台南地區
3816,LOC,兩岸
14534,LOC,東半球
14532,LOC,台灣蘭嶼
3981,LOC,桃園
14967,LOC,關山
10385,LOC,日本福島
721,LOC,淡水河
6493,LOC,歐洲
704,LOC,新店溪
14662,LOC,大湖段
14739,LOC,西螺濁水溪
9704,LOC,大潭
15270,LOC,開曼群島
1399,LOC,亞洲
2359,LOC,松山區
6442,LOC,大陸
12608,LOC,大林蒲地區
6000,LOC,小琉球
4770,LOC,蜜月灣
13930,LOC,美麗灣
13938,LOC,東京灣
14028,LOC,番仔澳
13465,LOC,台北盆地
10307,LOC,南投站
10314,LOC,東南亞
15656,LOC,臺中港
11657,LOC,北中南
2407,LOC,中山區
6431,LOC,中國大陸
13407,LOC,深澳地區
8,NORP,臺灣人
6102,NORP,中醫
4988,NORP,加拿大
11096,NORP,法國
13562,NORP,民進黨
9888,NORP,台南
22,NORP,臺灣
518,NORP,東南亞
2585,NORP,科威特籍
5021,NORP,日本
6300,NORP,中藥
2536,NORP,外籍
1490,NORP,英國
1791,NORP,美國
1322,NORP,紐埃籍
10327,NORP,日本人
6359,NORP,美商
9389,NORP,兩岸人
13689,NORP,宜蘭人
2982,NORP,雲林人
9100,NORP,美方
9173,NORP,衣索比亞籍
6497,NORP,中國
6337,NORP,蒙古
10347,NORP,日方
14686,NORP,我國籍
3712,NORP,亞洲
2772,NORP,台灣
14145,NORP,台灣人
10175,ORG,臺中火力發電廠
7338,ORG,總統府人事處
7591,ORG,彰檢
10184,ORG,臺北捷運
7811,ORG,韓國大
7744,ORG, APEC 
7357,ORG,防檢局
7465,ORG,青埔國小
7842,ORG,空保處
7447,ORG,國貿局
9534,ORG,體育署
7866,ORG,銓敘部
8608,ORG,新北市政府勞動局
8511,ORG,勞保基金
8414,ORG,委員會
8403,ORG,彰化縣政府衛生局
8805,ORG,三總
8806,ORG,榮總
8816,ORG, VISA 
8870,ORG,社會局
8344,ORG,環保署化學局
8306,ORG,試院
8928,ORG,新營醫院
8229,ORG,FDA 
8957,ORG,中央勞動部
9001,ORG,立法委員
8201,ORG,勞動部站
9188,ORG,台中力勤公司
8074,ORG,保護司
9414,ORG,審查會
9479,ORG,國民黨
9543,ORG,財委會
9872,ORG,親民黨
7980,ORG,台塑六輕
7937,ORG,雲林縣環保局
7936,ORG,"雲林縣
環保局"
7893,ORG,成大
9887,ORG,"民進黨
黨團"
9963,ORG,中常會
10132,ORG,民進黨黨團
6529,ORG,國防部
12610,ORG,高雄市政府
10335,ORG,原能會
14533,ORG,全國總工會
14518,ORG,日本水產廳
14481,ORG,國安
14429,ORG,國民健保署
14392,ORG,NCC
14385,ORG,文化部
14377,ORG,中科院
14356,ORG,台北大學
14172,ORG,政大選研中心
14628,ORG,道路交通管理處
13949,ORG,中科
13839,ORG,新北市政府
13727,ORG,北市環保局
13665,ORG,勞團
13663,ORG,環保局
13662,ORG,北北基
13242,ORG,嘉南水利會
13229,ORG,水利署
13216,ORG,台大環工所
13215,ORG,水利會
13851,ORG,深澳電廠
13187,ORG,台灣社
14631,ORG,國民黨黨團
14694,ORG,〇交通部
16531,ORG,環保署綜計處
16488,ORG,環資部
16473,ORG,張景森政委
16455,ORG,產發局
16436,ORG,經濟部標準局
16100,ORG,退輔會
16084,ORG,公教部
16077,ORG,日會
16068,ORG,美國精算學會
14690,ORG,立法院院區
16040,ORG,民國1
16010,ORG,國管院
15978,ORG,新北市府
15673,ORG,中油開發單位
15584,ORG,美國環保署
15579,ORG,敬鵬
15567,ORG,敬鵬工廠
15373,ORG,中油公司
15269,ORG,開曼
14914,ORG,水保處
16021,ORG,國防大學管理學院財務管理學系
13020,ORG,臺大醫院新竹分院
12986,ORG,醫學中心
12731,ORG,衛福部保護司
11467,ORG,台大
11451,ORG,〇衛福部
11434,ORG,台北榮民總醫院
11426,ORG,諮議委員會
11408,ORG,台中榮民總醫院
11376,ORG,特斯拉
11291,ORG,341
11244,ORG,司法院
11240,ORG,最高法院
11502,ORG,公路總局
11221,ORG,環保署長
11032,ORG,中山大學
10833,ORG,中央氣象局
10709,ORG,衛環委員會
10621,ORG,中央部會
10587,ORG,國教署
10572,ORG,教育部國教署
10469,ORG,台灣社會福利總盟
10397,ORG,日本共同社
10359,ORG,共同社
11084,ORG,行政院環保署
11510,ORG,復興航空
11521,ORG,甲乙
11622,ORG,工會
12726,ORG,防治組
12688,ORG,內政部警政署
12687,ORG,世展會
12658,ORG,台灣政治受難者關懷協會
12650,ORG,促轉會
7316,ORG,總統府
12549,ORG,台北萬華監測站
12544,ORG,環保罫空品保護處
12374,ORG,臺灣工會
12332,ORG,臺灣民意基金會
12288,ORG,議事處
12253,ORG,金管會銀行局
12239,ORG,勞動部法律司
12187,ORG,國大
12145,ORG,國際勞工組織
12000,ORG,立法院委員會
11960,ORG,台北市醫師職業工會
11918,ORG,新北市勞工局
11655,ORG,興航工會
11651,ORG,院會
11649,ORG,宏達電
10267,ORG,中油
7077,ORG,臺鐵
16672,ORG,時代力量
7001,ORG,交通局
926,ORG,中興大學
950,ORG,財政部
4308,ORG,臺電
4264,ORG,工研院
1085,ORG,弘道
4175,ORG,華航
4159,ORG,桃園市政府
4137,ORG,勞工局
1108,ORG,麥當勞
860,ORG,審計部
4022,ORG,公視
1285,ORG,海巡署
3866,ORG,2 位利用直聘中心
3833,ORG,利用直聘中心
1287,ORG,平台船
3752,ORG,陸委會
1304,ORG,環保署水保處
1320,ORG,海洋委
3743,ORG,金管會
3739,ORG,國台辦
1244,ORG,航港局
4370,ORG,太陽光電
4382,ORG,社環委員會
4390,ORG,奇美醫院
5018,ORG,加拿大食品檢查署
686,ORG,廢管處
690,ORG,台北市政府
4840,ORG,民進黨團
695,ORG,農委會
705,ORG,台中市政府農業局
4701,ORG,臺中市政府
709,ORG,台大附設動物醫院
4597,ORG,2 所學校
4563,ORG,第 3 所學校
767,ORG,健保局
4523,ORG,衛福部健保署
4521,ORG,台中慈濟醫院
4480,ORG,台大醫院
4478,ORG,健保署
4444,ORG,衛福部站
4405,ORG,嘉義基督教醫院
828,ORG,勞保局
845,ORG,勞動部勞保局
4392,ORG,臺大
854,ORG,土水污染整治基金會
1366,ORG, CNN 
1384,ORG,美國國會
1398,ORG,疾管署
3540,ORG,勞委會
2776,ORG,國際食品法典委員會（CODEX）
2775,ORG,民進黨
2738,ORG,衛福部疾病管制署
2728,ORG,教育部綜合規劃司
1788,ORG,資工系
1893,ORG,赤子心協會
2619,ORG,漁會
2602,ORG,交通部航港局
1899,ORG,臺大醫學院
2583,ORG,漁業署
1939,ORG,OECD 
2565,ORG,挪威法院
2092,ORG,警政署
2552,ORG,衛生福利部
2096,ORG,交通部
2447,ORG,衛福部社
2440,ORG,教育部國民教育署
2391,ORG,國際食品法典委員會
2373,ORG,Codex 
2244,ORG,內政部
2227,ORG,營建署
2817,ORG,衛生局
5028,ORG,台大獸醫學院
1669,ORG,聯邦政府
1668,ORG,中央
1402,ORG,WHO
1411,ORG, BBC 
3411,ORG, OECD 
1507,ORG,歐盟
1508,ORG,外交部
3349,ORG,國庫署
3318,ORG,屏科大
3316,ORG,長榮大學
3284,ORG,台灣大學
3282,ORG,世衛組織
3276,ORG,國衛院
1517,ORG,法務部
3131,ORG,成大家
3103,ORG,WHA
3070,ORG,國安會
3069,ORG,國會
2987,ORG,雲林縣政府
1600,ORG,中研院
2884,ORG,中鋼
7005,ORG,UPS 
1629,ORG,聯邦國家實驗室
2843,ORG,食藥署
