,Class,NER
5777,EVENT,永采烘焙坊事件
3256,EVENT, 3 場溝通會
14496,EVENT,核二廠 2 號機跳電事件
25618,EVENT,嘉義殺警案
6216,EVENT,瑪琳事件
20185,EVENT,勞動基準諮詢會議
14488,EVENT,第 8 次會議
19975,EVENT,公投第 7 案
20383,EVENT,八二三水災
15736,EVENT,國光石化案
1374,EVENT,茲卡
12590,EVENT,奧運
10732,EVENT,院會
370,EVENT,衛生署流感疫情防治協調會報
1265,EVENT,阿瑪斯號漏油事件
1276,EVENT,澎湖耘海號事件
1289,EVENT,耘海號事件
5899,EVENT,世衛大會
18932,EVENT,普悠瑪事件
20373,EVENT,八二三
9344,EVENT,二讀會
21813,EVENT,六輕氣爆事件
14556,EVENT,日本福島 311 核災
17014,EVENT,伊波拉疫情
20430,EVENT,馬立克案件
14667,EVENT,311 大地震
20575,EVENT,衛爾康
20554,EVENT,八仙塵爆事件
21609,EVENT,勞資爭議
3842,GPE,越南
12933,GPE,烈嶼鄉
2995,GPE,雲林虎尾
3841,GPE,印尼
9266,GPE,苗栗
19226,GPE,頂庄村
19229,GPE,西港村
19162,GPE,忠清南道
3848,GPE,菲律賓
3711,GPE,兩岸
18009,GPE,深澳坑
3016,GPE,雲林縣政府
3062,GPE,臺中市
19062,GPE,黎巴嫩
3086,GPE,大陸
12922,GPE,苗栗縣
12988,GPE,金沙鎮
2985,GPE,雲林縣
3285,GPE,中南
12985,GPE,臺南
13395,GPE,深澳
19236,GPE,彰化縣大城鄉台西村
11377,GPE,奧地利
19245,GPE,大城鄉台西村
21166,GPE,民國
1771,GPE,加坡
20887,GPE,大阪
1874,GPE,新北市
10286,GPE,大林埔
10268,GPE,花蓮關山
2049,GPE,中華民國
20755,GPE,大潭
10240,GPE,臺東
2184,GPE,新竹市
2194,GPE,嘉義
2217,GPE,臺北市
10215,GPE,屏東潮州
10210,GPE,高雄左營
2370,GPE,中山區
2386,GPE,中國大陸
20347,GPE,馬立克
10202,GPE,宜蘭
10173,GPE,屏東恆春
2570,GPE,金山
2669,GPE,北市
19293,GPE,台西村
19277,GPE,竹塘
2852,GPE,彰化縣
2856,GPE,基隆市
2862,GPE,新竹縣
19255,GPE,竹塘鄉
19241,GPE,麥寮
3964,GPE,金門
17686,GPE,大武
17838,GPE,觀塘
14475,GPE,台中龍井
14479,GPE,雲林縣台西鄉
5921,GPE,日方
15719,GPE,北港
15702,GPE,桃園觀塘
14490,GPE,新埔
8041,GPE,衛生福
15562,GPE,桃園平鎮
15426,GPE,松山區
6276,GPE,高麗
15281,GPE,開曼
14501,GPE,千葉
6377,GPE,北韓
6448,GPE,荷蘭
6476,GPE,上海
6477,GPE,廣州
14740,GPE,莿桐
14560,GPE,彰化縣大城
14568,GPE,深澳灣
14577,GPE,南投縣南投市
14584,GPE,群馬
14591,GPE,雲林縣斗六市
14625,GPE,茨城
5705,GPE,林口
14515,GPE,雲林縣林內
6925,GPE,嘉義市
14659,GPE,芳苑鄉
6860,GPE,基隆
6809,GPE,智利
14699,GPE,草屯鎮
14716,GPE,雲林縣口湖鄉
