,Class,NER
15736,EVENT,國光石化案
5899,EVENT,世衛大會
5777,EVENT,永采烘焙坊事件
1265,EVENT,阿瑪斯號漏油事件
1276,EVENT,澎湖耘海號事件
12590,EVENT,奧運
1289,EVENT,耘海號事件
1374,EVENT,茲卡
14488,EVENT,第 8 次會議
14496,EVENT,核二廠 2 號機跳電事件
3256,EVENT, 3 場溝通會
6216,EVENT,瑪琳事件
370,EVENT,衛生署流感疫情防治協調會報
14556,EVENT,日本福島 311 核災
10732,EVENT,院會
14667,EVENT,311 大地震
9344,EVENT,二讀會
2049,GPE,中華民國
1358,GPE,泰國
1359,GPE,屏東
1362,GPE,台南
11497,GPE,嘉義縣
1370,GPE,埃及
1371,GPE,台南市
8941,GPE,屏東恆春南門
6448,GPE,荷蘭
11457,GPE,屏東縣
11448,GPE,金門縣烏坵鄉
6476,GPE,上海
8937,GPE,屏東南門
11440,GPE,嘉義縣大埔鄉
1406,GPE,高屏
11428,GPE,新竹
6377,GPE,北韓
1412,GPE,巴西
2852,GPE,彰化縣
1290,GPE,台北
6276,GPE,高麗
12988,GPE,金沙鎮
1050,GPE,德國
12985,GPE,臺南
12933,GPE,烈嶼鄉
12922,GPE,苗栗縣
9266,GPE,苗栗
1245,GPE,澎湖
2862,GPE,新竹縣
2386,GPE,中國大陸
2217,GPE,臺北市
2194,GPE,嘉義
2856,GPE,基隆市
2184,GPE,新竹市
9180,GPE,日內瓦
15719,GPE,北港
10173,GPE,屏東恆春
1456,GPE,內湖
11404,GPE,美國加州
1683,GPE,澳洲
1718,GPE,加拿大
10401,GPE,蘇丹
10268,GPE,花蓮關山
1771,GPE,加坡
8041,GPE,衛生福
2570,GPE,金山
10338,GPE,青森
8346,GPE,衛福
10325,GPE,岩手
1874,GPE,新北市
8481,GPE,臺中霧峰
10313,GPE,印度
10306,GPE,南投
8887,GPE,三義
10495,GPE,太保市
10593,GPE,瑞典
8920,GPE,桃園龍潭
6925,GPE,嘉義市
10202,GPE,宜蘭
11403,GPE,比利時
11378,GPE,加州
11377,GPE,奧地利
6477,GPE,廣州
11214,GPE,大林蒲
10210,GPE,高雄左營
10286,GPE,大林埔
11212,GPE,雉林縣
2669,GPE,北市
6809,GPE,智利
10215,GPE,屏東潮州
10240,GPE,臺東
11116,GPE,丹麥
6860,GPE,基隆
10862,GPE,高雄小港區
11177,GPE,芬蘭
3841,GPE,印尼
13395,GPE,深澳
898,GPE,桃園
14699,GPE,草屯鎮
4688,GPE,宜蘭縣
249,GPE,臺北
14659,GPE,芳苑鄉
4774,GPE,臺中
14625,GPE,茨城
14591,GPE,雲林縣斗六市
14584,GPE,群馬
14577,GPE,南投縣南投市
14568,GPE,深澳灣
3285,GPE,中南
14560,GPE,彰化縣大城
4797,GPE,蜜月灣
399,GPE,中國
5921,GPE,日方
4975,GPE,福島
4978,GPE,加方
14716,GPE,雲林縣口湖鄉
14531,GPE,光明段
4025,GPE,新北
134,GPE,美國
15702,GPE,桃園觀塘
3842,GPE,越南
3848,GPE,菲律賓
7,GPE,香港
15562,GPE,桃園平鎮
9,GPE,臺灣
11,GPE,日本
15426,GPE,松山區
16,GPE,新加坡
15281,GPE,開曼
30,GPE,台灣
3964,GPE,金門
48,GPE,英國
53,GPE,矽谷
56,GPE,臺灣矽谷
3711,GPE,兩岸
14740,GPE,莿桐
3986,GPE,花蓮
460,GPE,巴黎
2370,GPE,中山區
869,GPE,台中市
865,GPE,桃園市蘆竹鄉
687,GPE,台北市
13526,GPE,九份
5556,GPE,倫敦
3062,GPE,臺中市
14515,GPE,雲林縣林內
859,GPE,南投縣
14090,GPE,惠台
3016,GPE,雲林縣政府
13594,GPE,板橋
5590,GPE,洛杉磯
13919,GPE,東京市區
13827,GPE,北北
2995,GPE,雲林虎尾
739,GPE,台東
713,GPE,台中
13590,GPE,中永和
716,GPE,雲林
5705,GPE,林口
14158,GPE,中華
14512,GPE,櫪木
2985,GPE,雲林縣
503,GPE,韓國
5008,GPE,加國
14501,GPE,千葉
547,GPE,高雄
5235,GPE,希臘
5534,GPE,北京
14490,GPE,新埔
885,GPE,桃園市
587,GPE,法國
14479,GPE,雲林縣台西鄉
870,GPE,彰化
635,GPE,瑞士
14475,GPE,台中龍井
5499,GPE,新德里
3086,GPE,大陸
3916,LAW,全民健保法
6518,LAW,憲法
6440,LAW,兩岸條例
2519,LAW,勞工保護法
2528,LAW,勞工保障法
3639,LAW,勞退條例
8882,LAW,巴賽爾公約
