,Class,NER
6216,EVENT,瑪琳事件
12590,EVENT,奧運
370,EVENT,衛生署流感疫情防治協調會報
5899,EVENT,世衛大會
10732,EVENT,院會
1289,EVENT,耘海號事件
5777,EVENT,永采烘焙坊事件
1276,EVENT,澎湖耘海號事件
1265,EVENT,阿瑪斯號漏油事件
9344,EVENT,二讀會
3256,EVENT, 3 場溝通會
1374,EVENT,茲卡
10286,GPE,大林埔
10268,GPE,花蓮關山
1874,GPE,新北市
10240,GPE,臺東
10215,GPE,屏東潮州
10306,GPE,南投
4975,GPE,福島
10202,GPE,宜蘭
2049,GPE,中華民國
10173,GPE,屏東恆春
2184,GPE,新竹市
2194,GPE,嘉義
2217,GPE,臺北市
2370,GPE,中山區
2386,GPE,中國大陸
10210,GPE,高雄左營
1771,GPE,加坡
10338,GPE,青森
1683,GPE,澳洲
11177,GPE,芬蘭
1245,GPE,澎湖
11116,GPE,丹麥
1290,GPE,台北
1358,GPE,泰國
1359,GPE,屏東
1362,GPE,台南
10862,GPE,高雄小港區
1718,GPE,加拿大
1370,GPE,埃及
1406,GPE,高屏
1412,GPE,巴西
1456,GPE,內湖
10593,GPE,瑞典
10495,GPE,太保市
10401,GPE,蘇丹
10325,GPE,岩手
10313,GPE,印度
1371,GPE,台南市
9266,GPE,苗栗
8937,GPE,屏東南門
2570,GPE,金山
3964,GPE,金門
3986,GPE,花蓮
4025,GPE,新北
6477,GPE,廣州
6476,GPE,上海
6448,GPE,荷蘭
6377,GPE,北韓
6276,GPE,高麗
5921,GPE,日方
4688,GPE,宜蘭縣
4774,GPE,臺中
4797,GPE,蜜月灣
5705,GPE,林口
5590,GPE,洛杉磯
4978,GPE,加方
5008,GPE,加國
5556,GPE,倫敦
5534,GPE,北京
5499,GPE,新德里
3848,GPE,菲律賓
3842,GPE,越南
3841,GPE,印尼
6809,GPE,智利
8941,GPE,屏東恆春南門
11212,GPE,雉林縣
8920,GPE,桃園龍潭
2669,GPE,北市
8887,GPE,三義
8481,GPE,臺中霧峰
2852,GPE,彰化縣
2856,GPE,基隆市
2862,GPE,新竹縣
9180,GPE,日內瓦
8346,GPE,衛福
8041,GPE,衛生福
2995,GPE,雲林虎尾
3016,GPE,雲林縣政府
3062,GPE,臺中市
3086,GPE,大陸
3285,GPE,中南
6925,GPE,嘉義市
6860,GPE,基隆
3711,GPE,兩岸
2985,GPE,雲林縣
1050,GPE,德國
5235,GPE,希臘
30,GPE,台灣
12988,GPE,金沙鎮
7,GPE,香港
56,GPE,臺灣矽谷
11403,GPE,比利時
11404,GPE,美國加州
739,GPE,台東
11497,GPE,嘉義縣
11377,GPE,奧地利
503,GPE,韓國
9,GPE,臺灣
53,GPE,矽谷
713,GPE,台中
48,GPE,英國
11,GPE,日本
547,GPE,高雄
16,GPE,新加坡
716,GPE,雲林
460,GPE,巴黎
11378,GPE,加州
12933,GPE,烈嶼鄉
11457,GPE,屏東縣
635,GPE,瑞士
11448,GPE,金門縣烏坵鄉
687,GPE,台北市
399,GPE,中國
898,GPE,桃園
249,GPE,臺北
134,GPE,美國
859,GPE,南投縣
870,GPE,彰化
885,GPE,桃園市
11214,GPE,大林蒲
587,GPE,法國
12922,GPE,苗栗縣
11428,GPE,新竹
869,GPE,台中市
865,GPE,桃園市蘆竹鄉
11440,GPE,嘉義縣大埔鄉
12985,GPE,臺南
2062,LAW,有限合夥法
2064,LAW,中小企業發展條例
2061,LAW,產業創新條例
2069,LAW,所得稅法
2048,LAW,國籍法
573,LAW,就服法
2486,LAW,國民年金法
6765,LAW,兩岸協議監督條例
9586,LAW,預算法
12448,LAW,勞基法修法
2519,LAW,勞工保護法
2528,LAW,勞工保障法
6440,LAW,兩岸條例
8882,LAW,巴賽爾公約
12673,LAW,促轉條例
4049,LAW,職災保險專法
2823,LAW,衛生管理條例
6518,LAW,憲法
12217,LAW,勞工退休金條例
136,LAW,勞基法
3916,LAW,全民健保法
2179,LAW,無微粒水域法
3274,LAW,國立熱帶醫學中心組織法草案
327,LAW,健保法
4751,LAW,環評法
11317,LAW,國年金法
6900,LAW,組織法
1594,LAW,羈押法
1616,LAW,科技基本法
7490,LAW,刑法
1293,LAW,商港法
13051,LAW,化粧品管理條例
1661,LAW,廢清法
13071,LAW,藥事法
1552,LAW,施行法
3639,LAW,勞退條例
11239,LAW,刑事訴訟法
4765,LAW,建築法
1399,LOC,亞洲
3816,LOC,兩岸
11657,LOC,北中南
10831,LOC,竹苗地區
1318,LOC,耘海
1380,LOC,台南地區
6442,LOC,大陸
6493,LOC,歐洲
12608,LOC,大林蒲地區
11162,LOC,濁水溪
3989,LOC,北歐
11172,LOC,小港地區
3981,LOC,桃園
6431,LOC,中國大陸
2407,LOC,中山區
721,LOC,淡水河
10307,LOC,南投站
4770,LOC,蜜月灣
10314,LOC,東南亞
2359,LOC,松山區
704,LOC,新店溪
9704,LOC,大潭
10385,LOC,日本福島
6000,LOC,小琉球
8,NORP,臺灣人
1322,NORP,紐埃籍
5021,NORP,日本
10347,NORP,日方
22,NORP,臺灣
6497,NORP,中國
6300,NORP,中藥
3712,NORP,亞洲
11096,NORP,法國
10327,NORP,日本人
2982,NORP,雲林人
2772,NORP,台灣
6102,NORP,中醫
9888,NORP,台南
2585,NORP,科威特籍
9389,NORP,兩岸人
6359,NORP,美商
9100,NORP,美方
9173,NORP,衣索比亞籍
2536,NORP,外籍
4988,NORP,加拿大
1791,NORP,美國
518,NORP,東南亞
1490,NORP,英國
6337,NORP,蒙古
12658,ORG,台灣政治受難者關懷協會
6586,ORG,遠東油脂公司
6612,ORG,家庭照顧者關懷總會
12688,ORG,內政部警政署
12687,ORG,世展會
12650,ORG,促轉會
12610,ORG,高雄市政府
6760,ORG,行政院陸委會
6788,ORG,國民黨團
6591,ORG,國防部副食供應中心
6930,ORG,嘉義市政府
11221,ORG,環保署長
6115,ORG,全國聯合會
12726,ORG,防治組
5466,ORG,人事總處
13020,ORG,臺大醫院新竹分院
5588,ORG,薩里大學
5666,ORG,台中電廠
5704,ORG,興達電廠
5765,ORG,台電公司
5814,ORG,高雄餐旅學校
5852,ORG,世衛大會
12986,ORG,醫學中心
5910,ORG,藥師公會
6964,ORG,美國運輸部
6129,ORG,考選部
6150,ORG,中醫學系
6160,ORG,中醫
6299,ORG,中國醫藥大學研究所
6314,ORG,衛福部長
6351,ORG,勞動局
6420,ORG,中共
12731,ORG,衛福部保護司
