,Class,NER
6216,EVENT,瑪琳事件
1276,EVENT,澎湖耘海號事件
1374,EVENT,茲卡
370,EVENT,衛生署流感疫情防治協調會報
1289,EVENT,耘海號事件
5777,EVENT,永采烘焙坊事件
5899,EVENT,世衛大會
1265,EVENT,阿瑪斯號漏油事件
3256,EVENT, 3 場溝通會
1290,GPE,台北
1358,GPE,泰國
2386,GPE,中國大陸
1362,GPE,台南
2985,GPE,雲林縣
1371,GPE,台南市
1406,GPE,高屏
1359,GPE,屏東
4688,GPE,宜蘭縣
1050,GPE,德國
1412,GPE,巴西
739,GPE,台東
5008,GPE,加國
4978,GPE,加方
4975,GPE,福島
6476,GPE,上海
859,GPE,南投縣
1245,GPE,澎湖
6477,GPE,廣州
869,GPE,台中市
870,GPE,彰化
885,GPE,桃園市
898,GPE,桃園
4797,GPE,蜜月灣
4774,GPE,臺中
865,GPE,桃園市蘆竹鄉
1456,GPE,內湖
1683,GPE,澳洲
8346,GPE,衛福
2995,GPE,雲林虎尾
3016,GPE,雲林縣政府
3062,GPE,臺中市
2862,GPE,新竹縣
2856,GPE,基隆市
2852,GPE,彰化縣
3086,GPE,大陸
2669,GPE,北市
3285,GPE,中南
2570,GPE,金山
6925,GPE,嘉義市
6860,GPE,基隆
3711,GPE,兩岸
2370,GPE,中山區
8481,GPE,臺中霧峰
6809,GPE,智利
2194,GPE,嘉義
2184,GPE,新竹市
8041,GPE,衛生福
3841,GPE,印尼
3842,GPE,越南
3848,GPE,菲律賓
2049,GPE,中華民國
3964,GPE,金門
3986,GPE,花蓮
1874,GPE,新北市
4025,GPE,新北
1771,GPE,加坡
1718,GPE,加拿大
716,GPE,雲林
2217,GPE,臺北市
713,GPE,台中
1370,GPE,埃及
399,GPE,中國
8920,GPE,桃園龍潭
30,GPE,台灣
134,GPE,美國
5590,GPE,洛杉磯
503,GPE,韓國
7,GPE,香港
48,GPE,英國
5921,GPE,日方
16,GPE,新加坡
460,GPE,巴黎
56,GPE,臺灣矽谷
9,GPE,臺灣
8941,GPE,屏東恆春南門
53,GPE,矽谷
5499,GPE,新德里
5534,GPE,北京
11,GPE,日本
5556,GPE,倫敦
547,GPE,高雄
8887,GPE,三義
6448,GPE,荷蘭
249,GPE,臺北
687,GPE,台北市
6276,GPE,高麗
5705,GPE,林口
9180,GPE,日內瓦
5235,GPE,希臘
635,GPE,瑞士
587,GPE,法國
8937,GPE,屏東南門
6377,GPE,北韓
2528,LAW,勞工保障法
6900,LAW,組織法
3639,LAW,勞退條例
2061,LAW,產業創新條例
6765,LAW,兩岸協議監督條例
136,LAW,勞基法
1616,LAW,科技基本法
327,LAW,健保法
2486,LAW,國民年金法
4049,LAW,職災保險專法
1661,LAW,廢清法
3274,LAW,國立熱帶醫學中心組織法草案
2069,LAW,所得稅法
2519,LAW,勞工保護法
2062,LAW,有限合夥法
1594,LAW,羈押法
1552,LAW,施行法
2064,LAW,中小企業發展條例
3916,LAW,全民健保法
7490,LAW,刑法
2823,LAW,衛生管理條例
2048,LAW,國籍法
4751,LAW,環評法
8882,LAW,巴賽爾公約
573,LAW,就服法
1293,LAW,商港法
6440,LAW,兩岸條例
4765,LAW,建築法
6518,LAW,憲法
2179,LAW,無微粒水域法
1380,LOC,台南地區
6493,LOC,歐洲
6431,LOC,中國大陸
721,LOC,淡水河
6442,LOC,大陸
3989,LOC,北歐
704,LOC,新店溪
3981,LOC,桃園
6000,LOC,小琉球
4770,LOC,蜜月灣
2359,LOC,松山區
2407,LOC,中山區
1399,LOC,亞洲
3816,LOC,兩岸
1318,LOC,耘海
2585,NORP,科威特籍
6102,NORP,中醫
1322,NORP,紐埃籍
5021,NORP,日本
1791,NORP,美國
2982,NORP,雲林人
2772,NORP,台灣
9100,NORP,美方
1490,NORP,英國
4988,NORP,加拿大
6337,NORP,蒙古
2536,NORP,外籍
9173,NORP,衣索比亞籍
8,NORP,臺灣人
22,NORP,臺灣
6359,NORP,美商
3712,NORP,亞洲
6300,NORP,中藥
518,NORP,東南亞
6497,NORP,中國
3739,ORG,國台辦
5053,ORG,中台技術學院
3411,ORG, OECD 
7077,ORG,臺鐵
