,Class,NER
3256,EVENT, 3 場溝通會
10732,EVENT,院會
12590,EVENT,奧運
14667,EVENT,311 大地震
1289,EVENT,耘海號事件
1276,EVENT,澎湖耘海號事件
1265,EVENT,阿瑪斯號漏油事件
14496,EVENT,核二廠 2 號機跳電事件
1374,EVENT,茲卡
14488,EVENT,第 8 次會議
6216,EVENT,瑪琳事件
14556,EVENT,日本福島 311 核災
5777,EVENT,永采烘焙坊事件
5899,EVENT,世衛大會
9344,EVENT,二讀會
370,EVENT,衛生署流感疫情防治協調會報
1412,GPE,巴西
1362,GPE,台南
5556,GPE,倫敦
6860,GPE,基隆
1370,GPE,埃及
3986,GPE,花蓮
1406,GPE,高屏
1371,GPE,台南市
5534,GPE,北京
14490,GPE,新埔
6809,GPE,智利
2995,GPE,雲林虎尾
1359,GPE,屏東
4774,GPE,臺中
14158,GPE,中華
8941,GPE,屏東恆春南門
898,GPE,桃園
8937,GPE,屏東南門
8920,GPE,桃園龍潭
8887,GPE,三義
14625,GPE,茨城
1358,GPE,泰國
5499,GPE,新德里
8481,GPE,臺中霧峰
8346,GPE,衛福
1245,GPE,澎湖
8041,GPE,衛生福
1290,GPE,台北
4797,GPE,蜜月灣
1050,GPE,德國
6925,GPE,嘉義市
6476,GPE,上海
2985,GPE,雲林縣
1771,GPE,加坡
13526,GPE,九份
2862,GPE,新竹縣
2856,GPE,基隆市
6276,GPE,高麗
1874,GPE,新北市
14740,GPE,莿桐
14531,GPE,光明段
4688,GPE,宜蘭縣
2217,GPE,臺北市
2049,GPE,中華民國
14512,GPE,櫪木
2194,GPE,嘉義
2184,GPE,新竹市
12922,GPE,苗栗縣
5921,GPE,日方
14515,GPE,雲林縣林內
1718,GPE,加拿大
1683,GPE,澳洲
13590,GPE,中永和
6477,GPE,廣州
885,GPE,桃園市
14591,GPE,雲林縣斗六市
14584,GPE,群馬
14577,GPE,南投縣南投市
14568,GPE,深澳灣
14560,GPE,彰化縣大城
5590,GPE,洛杉磯
6448,GPE,荷蘭
2386,GPE,中國大陸
12985,GPE,臺南
4025,GPE,新北
2370,GPE,中山區
5705,GPE,林口
12933,GPE,烈嶼鄉
13594,GPE,板橋
6377,GPE,北韓
1456,GPE,內湖
14501,GPE,千葉
870,GPE,彰化
865,GPE,桃園市蘆竹鄉
11377,GPE,奧地利
3285,GPE,中南
11378,GPE,加州
10593,GPE,瑞典
249,GPE,臺北
14699,GPE,草屯鎮
11403,GPE,比利時
10495,GPE,太保市
11404,GPE,美國加州
10401,GPE,蘇丹
5008,GPE,加國
3841,GPE,印尼
10338,GPE,青森
14090,GPE,惠台
10325,GPE,岩手
5235,GPE,希臘
399,GPE,中國
10862,GPE,高雄小港區
869,GPE,台中市
2669,GPE,北市
4978,GPE,加方
11214,GPE,大林蒲
11212,GPE,雉林縣
11177,GPE,芬蘭
7,GPE,香港
13395,GPE,深澳
9,GPE,臺灣
11,GPE,日本
4975,GPE,福島
16,GPE,新加坡
11116,GPE,丹麥
30,GPE,台灣
13919,GPE,東京市區
48,GPE,英國
53,GPE,矽谷
56,GPE,臺灣矽谷
3711,GPE,兩岸
14716,GPE,雲林縣口湖鄉
134,GPE,美國
10313,GPE,印度
14475,GPE,台中龍井
11457,GPE,屏東縣
11448,GPE,金門縣烏坵鄉
460,GPE,巴黎
687,GPE,台北市
11497,GPE,嘉義縣
3848,GPE,菲律賓
13827,GPE,北北
3086,GPE,大陸
713,GPE,台中
716,GPE,雲林
3964,GPE,金門
739,GPE,台東
12988,GPE,金沙鎮
9266,GPE,苗栗
9180,GPE,日內瓦
3062,GPE,臺中市
859,GPE,南投縣
3016,GPE,雲林縣政府
11440,GPE,嘉義縣大埔鄉
11428,GPE,新竹
2852,GPE,彰化縣
635,GPE,瑞士
10306,GPE,南投
10286,GPE,大林埔
503,GPE,韓國
10268,GPE,花蓮關山
10240,GPE,臺東
3842,GPE,越南
14659,GPE,芳苑鄉
10173,GPE,屏東恆春
547,GPE,高雄
10202,GPE,宜蘭
587,GPE,法國
10210,GPE,高雄左營
2570,GPE,金山
10215,GPE,屏東潮州
14479,GPE,雲林縣台西鄉
13071,LAW,藥事法
2179,LAW,無微粒水域法
2486,LAW,國民年金法
2519,LAW,勞工保護法
4751,LAW,環評法
2528,LAW,勞工保障法
4765,LAW,建築法
13051,LAW,化粧品管理條例
14440,LAW,好鄰居條款
14491,LAW,中華民國憲法
2823,LAW,衛生管理條例
11239,LAW,刑事訴訟法
2069,LAW,所得稅法
12448,LAW,勞基法修法
12217,LAW,勞工退休金條例
8882,LAW,巴賽爾公約
3916,LAW,全民健保法
9586,LAW,預算法
573,LAW,就服法
14647,LAW,家事事件法部分條文修正草案
3274,LAW,國立熱帶醫學中心組織法草案
14672,LAW,海岸管理法
327,LAW,健保法
14688,LAW,"第一百三十條
條文修正草案"
136,LAW,勞基法
11317,LAW,國年金法
14735,LAW,私立學校法部分條文修正草案
3639,LAW,勞退條例
14503,LAW,集會遊行法修正草案
6900,LAW,組織法
7490,LAW,刑法
6765,LAW,兩岸協議監督條例
14509,LAW,公民投票法
2064,LAW,中小企業發展條例
2062,LAW,有限合夥法
2061,LAW,產業創新條例
2048,LAW,國籍法
12673,LAW,促轉條例
6440,LAW,兩岸條例
1661,LAW,廢清法
1616,LAW,科技基本法
14540,LAW,區域計畫法
1594,LAW,羈押法
1552,LAW,施行法
13760,LAW,電業法
6518,LAW,憲法
4049,LAW,職災保險專法
1293,LAW,商港法
13465,LOC,台北盆地
3989,LOC,北歐
3816,LOC,兩岸
3981,LOC,桃園
14028,LOC,番仔澳
4770,LOC,蜜月灣
6493,LOC,歐洲
13938,LOC,東京灣
10314,LOC,東南亞
9704,LOC,大潭
704,LOC,新店溪
11657,LOC,北中南
721,LOC,淡水河
13407,LOC,深澳地區
1318,LOC,耘海
1380,LOC,台南地區
12608,LOC,大林蒲地區
1399,LOC,亞洲
10385,LOC,日本福島
14662,LOC,大湖段
14534,LOC,東半球
13930,LOC,美麗灣
6431,LOC,中國大陸
14532,LOC,台灣蘭嶼
10831,LOC,竹苗地區
14739,LOC,西螺濁水溪
11162,LOC,濁水溪
6000,LOC,小琉球
14502,LOC,台灣
2359,LOC,松山區
2407,LOC,中山區
11172,LOC,小港地區
6442,LOC,大陸
10307,LOC,南投站
3712,NORP,亞洲
11096,NORP,法國
10347,NORP,日方
10327,NORP,日本人
4988,NORP,加拿大
9389,NORP,兩岸人
9173,NORP,衣索比亞籍
6497,NORP,中國
13689,NORP,宜蘭人
13562,NORP,民進黨
6359,NORP,美商
6337,NORP,蒙古
6300,NORP,中藥
5021,NORP,日本
9888,NORP,台南
9100,NORP,美方
6102,NORP,中醫
2772,NORP,台灣
518,NORP,東南亞
2982,NORP,雲林人
1322,NORP,紐埃籍
8,NORP,臺灣人
22,NORP,臺灣
2585,NORP,科威特籍
14145,NORP,台灣人
14686,NORP,我國籍
2536,NORP,外籍
1490,NORP,英國
1791,NORP,美國
8816,ORG, VISA 
8806,ORG,榮總
8805,ORG,三總
8608,ORG,新北市政府勞動局
1085,ORG,弘道
12187,ORG,國大
1108,ORG,麥當勞
8414,ORG,委員會
8403,ORG,彰化縣政府衛生局
12239,ORG,勞動部法律司
8511,ORG,勞保基金
8870,ORG,社會局
13949,ORG,中科
950,ORG,財政部
828,ORG,勞保局
11918,ORG,新北市勞工局
9188,ORG,台中力勤公司
845,ORG,勞動部勞保局
854,ORG,土水污染整治基金會
11960,ORG,台北市醫師職業工會
12000,ORG,立法院委員會
860,ORG,審計部
9001,ORG,立法委員
8957,ORG,中央勞動部
14631,ORG,國民黨黨團
926,ORG,中興大學
8928,ORG,新營醫院
1244,ORG,航港局
14628,ORG,道路交通管理處
12145,ORG,國際勞工組織
8344,ORG,環保署化學局
8201,ORG,勞動部站
8306,ORG,試院
12544,ORG,環保罫空品保護處
12549,ORG,台北萬華監測站
7357,ORG,防檢局
7338,ORG,總統府人事處
7316,ORG,總統府
7077,ORG,臺鐵
7447,ORG,國貿局
7005,ORG,UPS 
6964,ORG,美國運輸部
6930,ORG,嘉義市政府
3411,ORG, OECD 
1320,ORG,海洋委
1366,ORG, CNN 
1384,ORG,美國國會
7001,ORG,交通局
7465,ORG,青埔國小
1287,ORG,平台船
7591,ORG,彰檢
12288,ORG,議事處
8229,ORG,FDA 
767,ORG,健保局
