,Class,NER
1265,EVENT,阿瑪斯號漏油事件
1289,EVENT,耘海號事件
1374,EVENT,茲卡
370,EVENT,衛生署流感疫情防治協調會報
1276,EVENT,澎湖耘海號事件
1683,GPE,澳洲
547,GPE,高雄
1245,GPE,澎湖
1050,GPE,德國
249,GPE,臺北
898,GPE,桃園
885,GPE,桃園市
870,GPE,彰化
869,GPE,台中市
1771,GPE,加坡
865,GPE,桃園市蘆竹鄉
460,GPE,巴黎
739,GPE,台東
716,GPE,雲林
1718,GPE,加拿大
587,GPE,法國
713,GPE,台中
635,GPE,瑞士
399,GPE,中國
859,GPE,南投縣
687,GPE,台北市
1371,GPE,台南市
1456,GPE,內湖
1412,GPE,巴西
7,GPE,香港
1406,GPE,高屏
9,GPE,臺灣
11,GPE,日本
16,GPE,新加坡
1290,GPE,台北
30,GPE,台灣
503,GPE,韓國
1362,GPE,台南
48,GPE,英國
53,GPE,矽谷
56,GPE,臺灣矽谷
1359,GPE,屏東
1874,GPE,新北市
1358,GPE,泰國
134,GPE,美國
1370,GPE,埃及
1616,LAW,科技基本法
573,LAW,就服法
1594,LAW,羈押法
1661,LAW,廢清法
1293,LAW,商港法
1552,LAW,施行法
136,LAW,勞基法
327,LAW,健保法
704,LOC,新店溪
721,LOC,淡水河
1318,LOC,耘海
1380,LOC,台南地區
1399,LOC,亞洲
22,NORP,臺灣
1791,NORP,美國
8,NORP,臺灣人
1322,NORP,紐埃籍
1490,NORP,英國
518,NORP,東南亞
164,ORG,經濟部
169,ORG,立法院
1788,ORG,資工系
203,ORG, Google 
1244,ORG,航港局
1108,ORG,麥當勞
1304,ORG,環保署水保處
1085,ORG,弘道
1320,ORG,海洋委
1285,ORG,海巡署
1287,ORG,平台船
515,ORG,研考會
68,ORG,台矽基金
2,ORG,國發會
1517,ORG,法務部
1508,ORG,外交部
1507,ORG,歐盟
5,ORG,行政院
6,ORG,勞動部
1411,ORG, BBC 
1402,ORG,WHO
1398,ORG,疾管署
1384,ORG,美國國會
14,ORG,科技部
1899,ORG,臺大醫學院
1366,ORG, CNN 
1893,ORG,赤子心協會
217,ORG,教部
122,ORG,台灣矽谷科技基金
1600,ORG,中研院
950,ORG,財政部
695,ORG,農委會
490,ORG,台電
690,ORG,台北市政府
686,ORG,廢管處
682,ORG,衛福部食藥署
671,ORG,藍帶廚藝學校
663,ORG,瑞士餐飲學校
648,ORG,經濟部投審會
705,ORG,台中市政府農業局
400,ORG,聯合國
578,ORG,沙宣美髮學院
451,ORG,德國看守協會（Germanwatch
552,ORG,政大
472,ORG,環保署
476,ORG,能源局
1668,ORG,中央
1669,ORG,聯邦政府
609,ORG,移民署
709,ORG,台大附設動物醫院
845,ORG,勞動部勞保局
321,ORG,教育部
767,ORG,健保局
1629,ORG,聯邦國家實驗室
828,ORG,勞保局
1939,ORG,OECD 
854,ORG,土水污染整治基金會
926,ORG,中興大學
860,ORG,審計部
308,ORG,衛生署
358,ORG,衛福部疾管署
263,ORG,國發會投審會
280,ORG,衛福部
1585,PERSON,清山
1781,PERSON,彥儀
1619,PERSON,浩鼎案
1777,PERSON,榮津
1599,PERSON,惠鈞
1674,PERSON,子敬
1733,PERSON,歐巴馬
1554,PERSON,兒童權利公約
1658,PERSON,翁啟惠
1780,PERSON,仙桂
1602,PERSON,陳垣崇
0,PERSON,萬安
1524,PERSON,玉春
31,PERSON,雄文
35,PERSON,國發基金
74,PERSON,振中
149,PERSON,爵民
150,PERSON,祖嘉
255,PERSON,善政
278,PERSON,旭崧
298,PERSON,丙煌
305,PERSON,宗曦
313,PERSON,邱文達
336,PERSON,連戰
1542,PERSON,慧娟
398,PERSON,國彥
542,PERSON,思華
546,PERSON,林書豪
550,PERSON,佳鈞
692,PERSON,盛忠
773,PERSON,五湖
896,PERSON,瑩瑩
948,PERSON,鳳鳴
1001,PERSON,金鏘
1023,PERSON,百分之三點多
1247,PERSON,俊宏
1520,PERSON,英秀
424,PERSON,炳利
2001,PERSON,倩蒨
