,Class,NER
3256,EVENT, 3 場溝通會
1374,EVENT,茲卡
1289,EVENT,耘海號事件
1276,EVENT,澎湖耘海號事件
1265,EVENT,阿瑪斯號漏油事件
370,EVENT,衛生署流感疫情防治協調會報
1050,GPE,德國
1771,GPE,加坡
399,GPE,中國
2570,GPE,金山
1359,GPE,屏東
1358,GPE,泰國
460,GPE,巴黎
1718,GPE,加拿大
547,GPE,高雄
2386,GPE,中國大陸
587,GPE,法國
635,GPE,瑞士
2370,GPE,中山區
2217,GPE,臺北市
1874,GPE,新北市
687,GPE,台北市
2184,GPE,新竹市
1362,GPE,台南
1683,GPE,澳洲
713,GPE,台中
716,GPE,雲林
739,GPE,台東
859,GPE,南投縣
2049,GPE,中華民國
865,GPE,桃園市蘆竹鄉
869,GPE,台中市
870,GPE,彰化
885,GPE,桃園市
898,GPE,桃園
2194,GPE,嘉義
1290,GPE,台北
503,GPE,韓國
134,GPE,美國
2862,GPE,新竹縣
1370,GPE,埃及
2985,GPE,雲林縣
1406,GPE,高屏
2995,GPE,雲林虎尾
56,GPE,臺灣矽谷
53,GPE,矽谷
48,GPE,英國
2856,GPE,基隆市
3016,GPE,雲林縣政府
30,GPE,台灣
16,GPE,新加坡
11,GPE,日本
9,GPE,臺灣
7,GPE,香港
1412,GPE,巴西
3086,GPE,大陸
1456,GPE,內湖
3062,GPE,臺中市
2852,GPE,彰化縣
1245,GPE,澎湖
2669,GPE,北市
1371,GPE,台南市
249,GPE,臺北
2069,LAW,所得稅法
1616,LAW,科技基本法
2048,LAW,國籍法
1594,LAW,羈押法
2823,LAW,衛生管理條例
2061,LAW,產業創新條例
2062,LAW,有限合夥法
2064,LAW,中小企業發展條例
573,LAW,就服法
2528,LAW,勞工保障法
2519,LAW,勞工保護法
2486,LAW,國民年金法
327,LAW,健保法
2179,LAW,無微粒水域法
1661,LAW,廢清法
136,LAW,勞基法
1552,LAW,施行法
1293,LAW,商港法
704,LOC,新店溪
2407,LOC,中山區
1399,LOC,亞洲
1380,LOC,台南地區
2359,LOC,松山區
1318,LOC,耘海
721,LOC,淡水河
2536,NORP,外籍
22,NORP,臺灣
518,NORP,東南亞
2982,NORP,雲林人
2772,NORP,台灣
8,NORP,臺灣人
1791,NORP,美國
1322,NORP,紐埃籍
2585,NORP,科威特籍
1490,NORP,英國
1517,ORG,法務部
1629,ORG,聯邦國家實驗室
1669,ORG,聯邦政府
1668,ORG,中央
1600,ORG,中研院
2244,ORG,內政部
1893,ORG,赤子心協會
3103,ORG,WHA
3070,ORG,國安會
3069,ORG,國會
2987,ORG,雲林縣政府
2884,ORG,中鋼
2843,ORG,食藥署
2817,ORG,衛生局
2776,ORG,國際食品法典委員會（CODEX）
2775,ORG,民進黨
2738,ORG,衛福部疾病管制署
2728,ORG,教育部綜合規劃司
2619,ORG,漁會
1788,ORG,資工系
2602,ORG,交通部航港局
2565,ORG,挪威法院
2552,ORG,衛生福利部
2447,ORG,衛福部社
2440,ORG,教育部國民教育署
2391,ORG,國際食品法典委員會
2373,ORG,Codex 
2227,ORG,營建署
2153,ORG,臺北市政府
2096,ORG,交通部
2092,ORG,警政署
1939,ORG,OECD 
1899,ORG,臺大醫學院
2583,ORG,漁業署
1508,ORG,外交部
1402,ORG,WHO
1411,ORG, BBC 
490,ORG,台電
515,ORG,研考會
