,Class,NER
18932,EVENT,普悠瑪事件
14556,EVENT,日本福島 311 核災
17014,EVENT,伊波拉疫情
1289,EVENT,耘海號事件
1276,EVENT,澎湖耘海號事件
6216,EVENT,瑪琳事件
370,EVENT,衛生署流感疫情防治協調會報
9344,EVENT,二讀會
14667,EVENT,311 大地震
25618,EVENT,嘉義殺警案
21609,EVENT,勞資爭議
21813,EVENT,六輕氣爆事件
14496,EVENT,核二廠 2 號機跳電事件
14488,EVENT,第 8 次會議
10732,EVENT,院會
12590,EVENT,奧運
20575,EVENT,衛爾康
1265,EVENT,阿瑪斯號漏油事件
1374,EVENT,茲卡
20554,EVENT,八仙塵爆事件
20383,EVENT,八二三水災
3256,EVENT, 3 場溝通會
20185,EVENT,勞動基準諮詢會議
20373,EVENT,八二三
20430,EVENT,馬立克案件
15736,EVENT,國光石化案
5899,EVENT,世衛大會
19975,EVENT,公投第 7 案
5777,EVENT,永采烘焙坊事件
13526,GPE,九份
22753,GPE,挪威
18009,GPE,深澳坑
2217,GPE,臺北市
2049,GPE,中華民國
5008,GPE,加國
24230,GPE,馬來西亞
4978,GPE,加方
14501,GPE,千葉
23464,GPE,義大利
2194,GPE,嘉義
2184,GPE,新竹市
4774,GPE,臺中
14490,GPE,新埔
23425,GPE,西班牙
4797,GPE,蜜月灣
4975,GPE,福島
5705,GPE,林口
23566,GPE,美方
23549,GPE,浙江
5590,GPE,洛杉磯
5556,GPE,倫敦
5534,GPE,北京
5499,GPE,新德里
24072,GPE,臺中縣
17686,GPE,大武
14531,GPE,光明段
14515,GPE,雲林縣林內
11116,GPE,丹麥
14512,GPE,櫪木
1683,GPE,澳洲
1718,GPE,加拿大
17838,GPE,觀塘
14479,GPE,雲林縣台西鄉
1771,GPE,加坡
5235,GPE,希臘
13395,GPE,深澳
1874,GPE,新北市
9266,GPE,苗栗
24177,GPE,南韓
10862,GPE,高雄小港區
23543,GPE,武漢
2370,GPE,中山區
15281,GPE,開曼
2386,GPE,中國大陸
19293,GPE,台西村
2856,GPE,基隆市
2862,GPE,新竹縣
3986,GPE,花蓮
3964,GPE,金門
20887,GPE,大阪
3848,GPE,菲律賓
3842,GPE,越南
3841,GPE,印尼
2985,GPE,雲林縣
10325,GPE,岩手
20755,GPE,大潭
2852,GPE,彰化縣
2995,GPE,雲林虎尾
3016,GPE,雲林縣政府
3062,GPE,臺中市
10210,GPE,高雄左營
3086,GPE,大陸
3711,GPE,兩岸
10313,GPE,印度
10215,GPE,屏東潮州
10306,GPE,南投
3285,GPE,中南
20347,GPE,馬立克
10286,GPE,大林埔
10268,GPE,花蓮關山
10202,GPE,宜蘭
13590,GPE,中永和
21166,GPE,民國
4025,GPE,新北
10593,GPE,瑞典
13594,GPE,板橋
4688,GPE,宜蘭縣
14475,GPE,台中龍井
10495,GPE,太保市
13919,GPE,東京市區
14158,GPE,中華
19062,GPE,黎巴嫩
19162,GPE,忠清南道
19226,GPE,頂庄村
21951,GPE,成都
19229,GPE,西港村
19287,GPE,大城鄉
2570,GPE,金山
10401,GPE,蘇丹
19241,GPE,麥寮
19245,GPE,大城鄉台西村
2669,GPE,北市
14090,GPE,惠台
19255,GPE,竹塘鄉
21340,GPE,韓市長
10173,GPE,屏東恆春
13827,GPE,北北
19277,GPE,竹塘
21299,GPE,澳門
10338,GPE,青森
19236,GPE,彰化縣大城鄉台西村
11177,GPE,芬蘭
9180,GPE,日內瓦
1456,GPE,內湖
399,GPE,中國
14659,GPE,芳苑鄉
460,GPE,巴黎
28187,GPE,俄羅斯
11497,GPE,嘉義縣
503,GPE,韓國
28042,GPE,溪北
8887,GPE,三義
11457,GPE,屏東縣
547,GPE,高雄
8920,GPE,桃園龍潭
6809,GPE,智利
8937,GPE,屏東南門
587,GPE,法國
11440,GPE,嘉義縣大埔鄉
635,GPE,瑞士
17067,GPE,布卲納法索
11428,GPE,新竹
14625,GPE,茨城
6477,GPE,廣州
6476,GPE,上海
687,GPE,台北市
11404,GPE,美國加州
11403,GPE,比利時
11448,GPE,金門縣烏坵鄉
11378,GPE,加州
6860,GPE,基隆
6925,GPE,嘉義市
15426,GPE,松山區
15562,GPE,桃園平鎮
8041,GPE,衛生福
7,GPE,香港
9,GPE,臺灣
11,GPE,日本
16,GPE,新加坡
15702,GPE,桃園觀塘
30,GPE,台灣
15719,GPE,北港
48,GPE,英國
28532,GPE,新南
53,GPE,矽谷
29235,GPE,岡山
29232,GPE,草屯
14740,GPE,莿桐
134,GPE,美國
8346,GPE,衛福
14716,GPE,雲林縣口湖鄉
14699,GPE,草屯鎮
8481,GPE,臺中霧峰
249,GPE,臺北
28961,GPE,歐洲
28686,GPE,標萊克多巴胺
56,GPE,臺灣矽谷
6448,GPE,荷蘭
8941,GPE,屏東恆春南門
10240,GPE,臺東
12985,GPE,臺南
1050,GPE,德國
1406,GPE,高屏
14577,GPE,南投縣南投市
17065,GPE,花蓮市
12988,GPE,金沙鎮
5921,GPE,日方
11212,GPE,雉林縣
17060,GPE,西非
1371,GPE,台南市
17051,GPE,雲南
1370,GPE,埃及
25094,GPE,紐約
1362,GPE,台南
1359,GPE,屏東
25151,GPE, G1 區
14568,GPE,深澳灣
14560,GPE,彰化縣大城
1290,GPE,台北
1358,GPE,泰國
17012,GPE,長濱
11214,GPE,大林蒲
1245,GPE,澎湖
12922,GPE,苗栗縣
12933,GPE,烈嶼鄉
898,GPE,桃園
11377,GPE,奧地利
713,GPE,台中
716,GPE,雲林
14591,GPE,雲林縣斗六市
739,GPE,台東
6377,GPE,北韓
1412,GPE,巴西
26715,GPE,非洲
14584,GPE,群馬
16926,GPE,布國
6276,GPE,高麗
859,GPE,南投縣
16958,GPE,路竹
16973,GPE,豐濱
865,GPE,桃園市蘆竹鄉
869,GPE,台中市
870,GPE,彰化
885,GPE,桃園市
25668,GPE,新店
24715,GPE,高雄市
14540,LAW,區域計畫法
19843,LAW,衛生管理法
3639,LAW,勞退條例
15623,LAW,野保法
17478,LAW,食安法
17401,LAW,管理法
14917,LAW,漁業法
7490,LAW,刑法
6440,LAW,兩岸條例
19461,LAW,公投法
4765,LAW,建築法
14440,LAW,好鄰居條款
19019,LAW,原基法
14491,LAW,中華民國憲法
6518,LAW,憲法
8882,LAW,巴賽爾公約
14647,LAW,家事事件法部分條文修正草案
6765,LAW,兩岸協議監督條例
4049,LAW,職災保險專法
14735,LAW,私立學校法部分條文修正草案
9586,LAW,預算法
14503,LAW,集會遊行法修正草案
6900,LAW,組織法
4751,LAW,環評法
14688,LAW,"第一百三十條
條文修正草案"
16286,LAW,消防法
16268,LAW,毒管法
16186,LAW,老農津貼暫行條例
3916,LAW,全民健保法
16076,LAW,服役條例
14672,LAW,海岸管理法
14509,LAW,公民投票法
21144,LAW,勞保年改條例
26983,LAW,衛生法
12673,LAW,促轉條例
21808,LAW,災防法
23973,LAW,空污法
2528,LAW,勞工保障法
2519,LAW,勞工保護法
2486,LAW,國民年金法
26498,LAW,國民法
11317,LAW,國年金法
11239,LAW,刑事訴訟法
1293,LAW,商港法
13051,LAW,化粧品管理條例
24857,LAW,空氣污染防制行動方案
2179,LAW,無微粒水域法
22821,LAW,藥師法
24374,LAW,環保署組織法
2069,LAW,所得稅法
2064,LAW,中小企業發展條例
2062,LAW,有限合夥法
2061,LAW,產業創新條例
24249,LAW,地方自治條例
1552,LAW,施行法
1594,LAW,羈押法
2048,LAW,國籍法
13071,LAW,藥事法
1616,LAW,科技基本法
24021,LAW,國土計畫法部分條文修正草案
23998,LAW,行政訴訟法
13760,LAW,電業法
573,LAW,就服法
1661,LAW,廢清法
136,LAW,勞基法
28570,LAW,身權法
21054,LAW,非屬藥事法
28548,LAW,國民年金法第二十八條條文修正草案
