,Class,NER
1265,EVENT,阿瑪斯號漏油事件
370,EVENT,衛生署流感疫情防治協調會報
1374,EVENT,茲卡
5899,EVENT,世衛大會
5777,EVENT,永采烘焙坊事件
6216,EVENT,瑪琳事件
1276,EVENT,澎湖耘海號事件
3256,EVENT, 3 場溝通會
1289,EVENT,耘海號事件
6276,GPE,高麗
2049,GPE,中華民國
1245,GPE,澎湖
4688,GPE,宜蘭縣
885,GPE,桃園市
870,GPE,彰化
1050,GPE,德國
898,GPE,桃園
3086,GPE,大陸
859,GPE,南投縣
2184,GPE,新竹市
6377,GPE,北韓
2194,GPE,嘉義
739,GPE,台東
716,GPE,雲林
713,GPE,台中
6476,GPE,上海
6477,GPE,廣州
687,GPE,台北市
2217,GPE,臺北市
2370,GPE,中山區
2386,GPE,中國大陸
865,GPE,桃園市蘆竹鄉
869,GPE,台中市
1290,GPE,台北
5921,GPE,日方
1683,GPE,澳洲
5235,GPE,希臘
1718,GPE,加拿大
5008,GPE,加國
5499,GPE,新德里
5534,GPE,北京
5556,GPE,倫敦
1771,GPE,加坡
5590,GPE,洛杉磯
4978,GPE,加方
5705,GPE,林口
4975,GPE,福島
1456,GPE,內湖
1412,GPE,巴西
1406,GPE,高屏
1874,GPE,新北市
4797,GPE,蜜月灣
1371,GPE,台南市
1370,GPE,埃及
1362,GPE,台南
1359,GPE,屏東
1358,GPE,泰國
4774,GPE,臺中
635,GPE,瑞士
587,GPE,法國
6448,GPE,荷蘭
3842,GPE,越南
4025,GPE,新北
2570,GPE,金山
53,GPE,矽谷
56,GPE,臺灣矽谷
399,GPE,中國
3986,GPE,花蓮
2985,GPE,雲林縣
3711,GPE,兩岸
134,GPE,美國
8041,GPE,衛生福
3964,GPE,金門
2669,GPE,北市
2862,GPE,新竹縣
2856,GPE,基隆市
2852,GPE,彰化縣
3848,GPE,菲律賓
249,GPE,臺北
6925,GPE,嘉義市
48,GPE,英國
460,GPE,巴黎
2995,GPE,雲林虎尾
8481,GPE,臺中霧峰
547,GPE,高雄
7,GPE,香港
3062,GPE,臺中市
9,GPE,臺灣
3285,GPE,中南
6809,GPE,智利
11,GPE,日本
16,GPE,新加坡
3016,GPE,雲林縣政府
503,GPE,韓國
6860,GPE,基隆
30,GPE,台灣
8346,GPE,衛福
3841,GPE,印尼
3639,LAW,勞退條例
1552,LAW,施行法
136,LAW,勞基法
1594,LAW,羈押法
3274,LAW,國立熱帶醫學中心組織法草案
1616,LAW,科技基本法
2823,LAW,衛生管理條例
1293,LAW,商港法
573,LAW,就服法
1661,LAW,廢清法
2179,LAW,無微粒水域法
4765,LAW,建築法
4049,LAW,職災保險專法
327,LAW,健保法
