,Class,NER
9344,EVENT,二讀會
1374,EVENT,茲卡
370,EVENT,衛生署流感疫情防治協調會報
5899,EVENT,世衛大會
10732,EVENT,院會
1265,EVENT,阿瑪斯號漏油事件
1276,EVENT,澎湖耘海號事件
12590,EVENT,奧運
5777,EVENT,永采烘焙坊事件
3256,EVENT, 3 場溝通會
1289,EVENT,耘海號事件
6216,EVENT,瑪琳事件
11377,GPE,奧地利
1245,GPE,澎湖
11457,GPE,屏東縣
3964,GPE,金門
1358,GPE,泰國
1359,GPE,屏東
1290,GPE,台北
3986,GPE,花蓮
11116,GPE,丹麥
1362,GPE,台南
739,GPE,台東
4978,GPE,加方
4975,GPE,福島
8941,GPE,屏東恆春南門
4797,GPE,蜜月灣
865,GPE,桃園市蘆竹鄉
869,GPE,台中市
870,GPE,彰化
885,GPE,桃園市
4774,GPE,臺中
898,GPE,桃園
2217,GPE,臺北市
4688,GPE,宜蘭縣
10862,GPE,高雄小港區
1050,GPE,德國
4025,GPE,新北
11177,GPE,芬蘭
1371,GPE,台南市
5008,GPE,加國
1718,GPE,加拿大
11404,GPE,美國加州
1771,GPE,加坡
2862,GPE,新竹縣
2856,GPE,基隆市
9180,GPE,日內瓦
1683,GPE,澳洲
2852,GPE,彰化縣
11428,GPE,新竹
11440,GPE,嘉義縣大埔鄉
2669,GPE,北市
11448,GPE,金門縣烏坵鄉
2049,GPE,中華民國
2570,GPE,金山
1874,GPE,新北市
9266,GPE,苗栗
11403,GPE,比利時
11378,GPE,加州
3848,GPE,菲律賓
3842,GPE,越南
3841,GPE,印尼
11212,GPE,雉林縣
1406,GPE,高屏
11214,GPE,大林蒲
1412,GPE,巴西
1456,GPE,內湖
3711,GPE,兩岸
3285,GPE,中南
3086,GPE,大陸
3062,GPE,臺中市
3016,GPE,雲林縣政府
2995,GPE,雲林虎尾
2985,GPE,雲林縣
1370,GPE,埃及
716,GPE,雲林
859,GPE,南投縣
10593,GPE,瑞典
6860,GPE,基隆
6809,GPE,智利
10268,GPE,花蓮關山
10286,GPE,大林埔
249,GPE,臺北
8887,GPE,三義
134,GPE,美國
10306,GPE,南投
6477,GPE,廣州
6476,GPE,上海
6448,GPE,荷蘭
2184,GPE,新竹市
6377,GPE,北韓
399,GPE,中國
713,GPE,台中
2370,GPE,中山區
10240,GPE,臺東
10215,GPE,屏東潮州
8481,GPE,臺中霧峰
8346,GPE,衛福
10173,GPE,屏東恆春
7,GPE,香港
8041,GPE,衛生福
9,GPE,臺灣
6925,GPE,嘉義市
11,GPE,日本
10202,GPE,宜蘭
30,GPE,台灣
10210,GPE,高雄左營
48,GPE,英國
53,GPE,矽谷
56,GPE,臺灣矽谷
16,GPE,新加坡
10313,GPE,印度
2194,GPE,嘉義
687,GPE,台北市
5590,GPE,洛杉磯
635,GPE,瑞士
5556,GPE,倫敦
5921,GPE,日方
5534,GPE,北京
5705,GPE,林口
547,GPE,高雄
11497,GPE,嘉義縣
10338,GPE,青森
587,GPE,法國
10401,GPE,蘇丹
10325,GPE,岩手
503,GPE,韓國
5499,GPE,新德里
460,GPE,巴黎
10495,GPE,太保市
8937,GPE,屏東南門
2386,GPE,中國大陸
6276,GPE,高麗
5235,GPE,希臘
8920,GPE,桃園龍潭
1661,LAW,廢清法
1293,LAW,商港法
2061,LAW,產業創新條例
4765,LAW,建築法
8882,LAW,巴賽爾公約
2823,LAW,衛生管理條例
2486,LAW,國民年金法
12448,LAW,勞基法修法
2048,LAW,國籍法
7490,LAW,刑法
4751,LAW,環評法
573,LAW,就服法
1616,LAW,科技基本法
3916,LAW,全民健保法
2179,LAW,無微粒水域法
6440,LAW,兩岸條例
327,LAW,健保法
2069,LAW,所得稅法
2528,LAW,勞工保障法
2519,LAW,勞工保護法
2064,LAW,中小企業發展條例
12673,LAW,促轉條例
6518,LAW,憲法
11317,LAW,國年金法
2062,LAW,有限合夥法
3639,LAW,勞退條例
11239,LAW,刑事訴訟法
6765,LAW,兩岸協議監督條例
9586,LAW,預算法
3274,LAW,國立熱帶醫學中心組織法草案
12217,LAW,勞工退休金條例
1552,LAW,施行法
1594,LAW,羈押法
6900,LAW,組織法
136,LAW,勞基法
4049,LAW,職災保險專法
2407,LOC,中山區
4770,LOC,蜜月灣
